,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-27,11,-22,11,-18,15,-21,10,-22,11,-27,9
1,-29,12,-28,12,-21,16,-28,11,-24,12,-31,10
2,-33,12,-33,13,-23,17,-31,12,-29,13,-35,13
3,-39,14,-36,16,-26,17,-35,14,-31,14,-37,15
4,-41,16,-42,17,-28,19,-42,16,-35,15,-37,16
5,-46,16,-48,17,-31,19,-44,19,-40,17,-40,17
6,-50,16,-54,17,-35,19,-46,23,-43,20,-44,17
7,-54,18,-59,17,-38,20,-47,24,-46,22,-48,21
8,-58,22,-65,17,-41,21,-51,24,-49,22,-52,22
9,-62,22,-67,22,-43,21,-55,26,-51,23,-55,27
10,-63,24,-73,27,-46,22,-60,28,-53,23,-58,27
11,-63,26,-78,28,-49,24,-65,29,-57,24,-61,30
12,-68,28,-80,28,-51,26,-68,32,-59,26,-66,32
13,-69,31,-86,29,-53,33,-70,32,-62,28,-67,34
14,-74,33,-88,29,-55,35,-74,34,-66,29,-71,36
15,-74,36,-92,29,-57,35,-81,38,-69,33,-73,37
16,-78,38,-96,30,-59,40,-83,40,-71,34,-76,39
17,-86,38,-101,31,-59,44,-85,40,-75,36,-80,39
18,-91,40,-105,31,-61,46,-88,40,-80,38,-84,40
19,-93,40,-107,34,-63,52,-92,42,-86,39,-85,41
20,-96,40,-112,37,-67,57,-95,42,-90,39,-87,42
21,-99,41,-119,39,-70,58,-100,42,-92,41,-91,42
22,-99,41,-120,43,-72,59,-105,42,-97,42,-98,46
23,-101,41,-125,43,-75,63,-109,45,-98,45,-100,49
24,-105,42,-128,44,-77,63,-113,47,-102,46,-106,51
25,-106,44,-134,45,-80,69,-115,48,-104,47,-110,52
26,-108,46,-136,47,-84,72,-119,48,-108,48,-113,55
27,-112,46,-140,48,-87,73,-125,49,-110,50,-117,57
28,-117,47,-142,49,-91,75,-132,50,-114,50,-120,57
29,-122,49,-147,52,-93,76,-135,52,-117,51,-122,58
30,-126,49,-149,52,-97,77,-137,53,-123,52,-129,60
31,-128,52,-152,54,-102,77,-144,54,-127,52,-131,61
32,-131,53,-156,55,-105,80,-152,55,-128,53,-134,62
33,-139,56,-157,56,-105,85,-154,58,-133,53,-135,63
34,-145,56,-161,57,-114,87,-155,58,-135,54,-137,65
35,-153,59,-164,58,-115,88,-159,59,-137,54,-142,66
36,-156,61,-167,59,-115,90,-162,61,-143,57,-146,67
37,-156,62,-174,61,-115,92,-165,61,-150,61,-149,68
38,-159,62,-178,62,-117,97,-167,61,-152,63,-157,69
39,-163,64,-183,63,-118,98,-171,63,-156,65,-161,69
40,-168,68,-187,63,-119,98,-173,63,-159,67,-166,73
41,-172,69,-189,66,-121,99,-175,65,-164,68,-171,75
42,-180,69,-190,67,-124,103,-179,65,-169,68,-173,77
43,-187,70,-191,69,-128,105,-181,67,-174,68,-176,78
44,-192,72,-194,70,-131,109,-185,67,-177,69,-180,78
45,-195,72,-199,72,-134,110,-192,67,-179,71,-183,80
46,-198,72,-200,75,-138,111,-196,68,-184,71,-189,82
47,-203,72,-204,75,-142,115,-199,70,-187,73,-189,85
48,-207,72,-210,79,-145,116,-203,71,-188,75,-191,87
49,-208,72,-213,81,-149,116,-209,72,-196,76,-194,88
50,-209,75,-218,82,-153,116,-213,74,-201,77,-196,90
51,-212,76,-221,85,-157,118,-216,74,-206,79,-199,91
52,-219,80,-223,86,-160,119,-218,75,-212,80,-200,92
53,-219,83,-225,89,-162,121,-220,76,-217,81,-208,93
54,-222,84,-226,91,-165,127,-226,76,-221,83,-209,94
55,-226,87,-229,91,-166,129,-232,76,-223,87,-212,96
56,-230,88,-231,92,-170,131,-235,79,-226,89,-217,96
57,-236,88,-234,94,-173,133,-236,83,-228,91,-221,97
58,-241,91,-236,97,-178,135,-240,83,-230,95,-221,97
59,-245,91,-237,99,-182,137,-241,84,-234,96,-227,101
60,-249,93,-239,99,-185,141,-245,86,-236,99,-231,101
61,-252,94,-246,99,-186,145,-246,89,-239,101,-233,104
62,-255,96,-249,100,-188,150,-248,89,-244,103,-237,105
63,-261,96,-251,100,-190,152,-252,92,-246,107,-240,107
64,-267,98,-252,102,-195,154,-252,94,-248,110,-241,111
65,-272,101,-254,103,-199,155,-256,95,-251,111,-246,111
66,-273,102,-259,104,-203,157,-260,95,-254,113,-250,114
67,-276,103,-262,108,-206,159,-264,95,-258,114,-252,117
68,-279,104,-265,109,-210,160,-265,95,-268,114,-254,121
69,-284,105,-270,110,-212,161,-270,97,-269,115,-258,123
70,-288,106,-272,111,-213,163,-272,98,-279,116,-259,127
71,-292,108,-275,113,-215,164,-276,99,-283,118,-263,128
72,-294,111,-280,116,-216,168,-278,99,-289,119,-266,128
73,-297,112,-283,118,-221,168,-286,100,-290,120,-270,129
74,-300,113,-287,121,-224,170,-291,100,-293,121,-274,130
75,-303,114,-291,122,-226,172,-293,102,-298,121,-278,134
76,-305,116,-297,123,-227,175,-298,102,-302,121,-283,135
77,-306,118,-302,124,-227,176,-304,103,-309,121,-289,135
78,-307,120,-305,126,-231,179,-308,105,-311,122,-294,136
79,-312,121,-307,126,-234,180,-316,105,-312,125,-300,136
