,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-23,10,-23,10,-20,14,-28,8,-22,12,-23,11
1,-24,13,-27,13,-21,15,-33,10,-25,13,-28,12
2,-26,14,-28,13,-23,19,-39,12,-30,15,-32,13
3,-29,15,-33,15,-26,19,-43,13,-35,15,-36,15
4,-31,18,-38,17,-29,21,-46,15,-39,16,-39,15
5,-37,20,-42,19,-31,24,-48,17,-40,18,-42,16
6,-39,20,-45,20,-36,27,-51,21,-41,19,-43,22
7,-46,22,-50,20,-38,30,-52,22,-43,22,-45,24
8,-52,22,-56,20,-40,34,-55,23,-47,23,-47,25
9,-54,24,-61,21,-42,36,-59,23,-53,23,-52,26
10,-57,26,-67,21,-46,37,-65,25,-54,23,-56,27
11,-59,30,-73,23,-50,37,-67,26,-58,24,-59,28
12,-60,30,-78,23,-53,38,-71,28,-67,24,-63,29
13,-63,30,-81,25,-56,40,-80,28,-68,26,-64,33
14,-67,31,-84,27,-60,40,-85,29,-70,28,-69,34
15,-68,34,-90,30,-61,44,-87,30,-76,29,-70,35
16,-72,35,-94,30,-66,45,-91,32,-81,30,-71,37
17,-75,35,-97,30,-68,48,-94,33,-86,32,-75,41
18,-77,36,-100,30,-73,49,-97,35,-89,32,-85,41
19,-79,37,-105,31,-74,50,-99,36,-93,37,-89,44
20,-83,40,-106,33,-77,52,-102,36,-96,37,-96,46
21,-88,41,-111,35,-79,58,-104,36,-99,39,-97,47
22,-92,44,-114,35,-83,61,-107,38,-103,40,-98,49
23,-96,45,-121,37,-85,64,-111,38,-104,40,-103,50
24,-99,46,-125,39,-89,65,-115,38,-106,43,-106,53
25,-102,48,-131,40,-90,69,-118,39,-111,43,-108,55
26,-109,51,-131,42,-91,69,-123,40,-117,46,-110,55
27,-113,52,-137,42,-92,70,-126,41,-123,48,-114,56
28,-117,53,-141,43,-93,72,-133,41,-128,49,-116,58
29,-120,53,-145,43,-97,73,-138,42,-133,50,-122,58
30,-125,56,-145,44,-98,77,-139,44,-139,51,-126,60
31,-127,57,-145,46,-104,80,-146,45,-142,51,-127,64
32,-129,58,-152,49,-106,80,-152,47,-143,52,-131,65
33,-131,59,-158,49,-110,82,-155,50,-147,53,-134,66
34,-133,59,-165,51,-113,82,-159,50,-150,54,-139,69
35,-137,59,-171,54,-114,83,-165,52,-154,55,-140,70
36,-139,60,-172,55,-116,87,-168,55,-161,56,-144,71
37,-146,60,-174,57,-119,87,-172,57,-165,57,-149,71
38,-151,61,-179,58,-123,87,-172,58,-170,58,-153,74
39,-152,63,-187,59,-125,88,-176,60,-172,58,-159,75
40,-158,66,-188,59,-128,91,-179,62,-178,58,-160,77
41,-161,67,-193,60,-130,94,-182,63,-181,61,-163,79
42,-173,69,-193,61,-131,97,-187,65,-183,62,-164,79
43,-179,73,-195,61,-135,99,-190,66,-186,62,-168,80
44,-182,73,-199,64,-137,102,-196,66,-191,62,-170,82
45,-185,76,-202,66,-139,105,-198,67,-195,65,-173,83
46,-186,79,-206,67,-141,108,-204,68,-196,68,-178,83
47,-188,79,-213,72,-145,110,-206,69,-197,70,-181,84
48,-190,79,-219,75,-146,112,-212,69,-199,72,-186,85
49,-192,80,-223,76,-148,115,-217,69,-202,73,-191,88
50,-198,80,-227,78,-150,118,-219,70,-205,73,-195,91
51,-202,80,-234,80,-154,119,-225,71,-206,74,-198,91
52,-204,80,-242,81,-156,121,-229,73,-208,75,-202,93
53,-206,81,-247,84,-159,123,-232,78,-211,76,-204,93
54,-208,83,-249,87,-162,125,-236,80,-216,77,-206,95
55,-214,84,-250,88,-162,127,-245,80,-224,78,-207,95
56,-218,86,-250,89,-167,128,-249,81,-225,79,-215,97
57,-221,86,-252,92,-172,131,-252,83,-228,81,-218,98
58,-222,89,-253,95,-174,138,-254,83,-233,82,-219,102
59,-226,90,-255,98,-179,139,-256,85,-238,84,-222,102
60,-227,93,-257,99,-183,141,-257,87,-240,84,-230,106
61,-232,93,-261,99,-188,144,-261,89,-241,85,-232,109
62,-236,94,-263,102,-189,147,-263,89,-248,85,-239,109
63,-239,98,-266,102,-192,149,-266,91,-251,87,-243,110
64,-241,101,-268,104,-196,153,-269,92,-254,88,-247,111
65,-243,105,-271,104,-196,155,-274,92,-260,90,-249,115
66,-246,106,-274,105,-199,158,-277,92,-266,92,-252,117
67,-247,108,-281,108,-200,159,-282,92,-271,93,-254,119
68,-253,109,-282,109,-204,161,-285,93,-275,96,-256,121
69,-255,110,-285,111,-210,162,-288,94,-280,96,-260,123
70,-260,112,-288,113,-212,166,-290,94,-284,97,-262,126
71,-265,112,-293,113,-217,168,-293,95,-285,101,-264,128
72,-270,114,-295,114,-219,170,-300,97,-286,103,-266,130
73,-274,117,-297,118,-221,170,-303,99,-290,105,-266,134
74,-277,118,-301,119,-224,172,-306,100,-296,107,-267,137
75,-279,120,-306,122,-224,174,-310,101,-298,109,-272,139
76,-280,120,-307,123,-229,180,-314,103,-304,109,-275,140
77,-285,121,-310,125,-231,183,-318,103,-310,110,-277,141
78,-289,121,-313,128,-235,185,-318,104,-315,113,-281,142
79,-290,121,-318,128,-239,188,-323,105,-318,115,-285,144
