,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-67,3,-69,10,-78,5,-73,3,-69,6,-70,2,-66,10,-71,5,-62,19,-65,9,-59,21,-70,2,-67,4,-68,4,-69,7,-68,4,-72,3,-71,4,-67,3
1,-71,3,-73,14,-84,5,-73,3,-78,6,-70,2,-72,12,-77,6,-66,19,-68,11,-67,27,-70,2,-70,4,-74,4,-75,7,-74,4,-78,3,-74,4,-67,3
2,-72,3,-79,19,-88,5,-77,3,-84,6,-70,2,-82,14,-85,6,-69,21,-72,15,-77,35,-70,2,-71,5,-78,4,-84,7,-74,4,-78,3,-76,4,-68,3
3,-74,3,-84,23,-94,6,-79,4,-96,7,-70,2,-86,15,-92,7,-72,25,-73,16,-93,37,-71,2,-72,5,-82,4,-90,8,-76,4,-78,3,-81,5,-68,3
4,-77,3,-86,26,-95,6,-80,4,-98,7,-74,2,-92,16,-98,7,-74,27,-76,18,-109,41,-72,4,-74,5,-83,4,-101,11,-80,5,-84,3,-87,5,-68,3
5,-78,4,-95,28,-100,8,-84,4,-102,7,-74,2,-98,17,-107,8,-79,29,-83,20,-111,43,-72,4,-75,5,-87,4,-113,11,-82,5,-88,3,-92,5,-70,3
6,-81,5,-95,28,-108,8,-85,4,-110,7,-78,2,-105,17,-111,9,-83,31,-87,24,-119,45,-72,5,-78,6,-90,4,-116,11,-95,5,-89,3,-100,5,-70,4
7,-87,5,-104,31,-114,9,-87,4,-112,7,-79,2,-107,18,-130,10,-83,31,-90,25,-123,48,-72,5,-81,7,-92,4,-123,11,-105,5,-94,3,-102,5,-71,4
8,-98,5,-108,36,-119,9,-90,4,-119,7,-81,2,-112,19,-136,10,-86,32,-92,27,-125,50,-73,5,-85,9,-98,4,-126,11,-118,5,-95,3,-104,5,-73,4
9,-101,5,-115,37,-125,9,-93,5,-123,7,-82,2,-116,19,-144,10,-87,34,-101,27,-138,53,-74,5,-94,10,-98,4,-133,11,-125,5,-95,3,-106,5,-75,4
10,-108,5,-127,42,-127,11,-96,5,-129,7,-85,2,-126,20,-149,11,-88,34,-104,28,-148,56,-74,5,-95,10,-102,4,-138,12,-130,5,-95,3,-109,5,-76,4
11,-113,5,-137,45,-130,12,-99,6,-138,8,-86,2,-127,22,-162,12,-88,34,-113,28,-153,57,-75,5,-97,11,-105,4,-146,14,-133,5,-95,3,-112,5,-79,4
12,-123,6,-142,49,-132,13,-101,6,-147,8,-86,2,-129,22,-168,12,-90,34,-117,28,-163,61,-75,6,-97,11,-109,4,-156,14,-136,6,-104,3,-116,5,-80,4
13,-129,6,-146,52,-135,15,-103,6,-153,8,-89,3,-133,23,-183,13,-92,34,-120,29,-168,61,-77,7,-99,11,-112,5,-166,14,-138,6,-109,3,-119,5,-82,6
14,-140,7,-155,55,-137,16,-105,6,-162,8,-89,3,-137,24,-191,13,-96,35,-121,29,-172,62,-78,7,-100,12,-113,5,-173,14,-149,6,-112,3,-126,5,-83,6
15,-148,7,-160,56,-142,16,-114,6,-166,8,-89,3,-138,26,-198,14,-101,38,-126,29,-179,65,-81,7,-100,12,-120,5,-177,14,-152,6,-115,3,-134,5,-84,6
16,-157,7,-165,57,-146,17,-120,6,-168,8,-89,3,-143,26,-212,17,-105,41,-131,29,-185,67,-81,8,-101,12,-127,5,-178,16,-155,7,-117,3,-137,5,-88,6
17,-166,7,-173,58,-148,18,-122,6,-173,8,-92,3,-152,28,-221,20,-107,41,-132,29,-189,67,-85,8,-104,12,-130,5,-186,16,-164,7,-118,3,-141,5,-90,6
18,-174,7,-178,63,-156,18,-126,6,-181,9,-93,3,-156,28,-223,20,-112,42,-139,32,-200,67,-85,8,-105,12,-135,5,-191,17,-165,7,-120,3,-143,5,-94,7
19,-182,7,-190,64,-161,18,-128,6,-183,9,-94,3,-159,29,-231,20,-119,42,-142,32,-207,67,-88,8,-108,12,-138,5,-200,17,-174,7,-125,3,-144,5,-96,7
20,-193,7,-194,66,-166,18,-133,6,-190,10,-95,3,-161,29,-233,21,-122,42,-145,33,-213,69,-88,8,-113,12,-145,5,-207,19,-176,7,-129,3,-149,5,-103,7
21,-195,7,-200,66,-178,19,-137,6,-195,10,-99,3,-165,30,-236,21,-123,43,-152,33,-218,70,-91,8,-113,12,-152,5,-211,19,-184,8,-132,3,-158,5,-106,7
22,-201,7,-210,66,-184,21,-141,6,-196,10,-101,3,-166,30,-243,22,-126,43,-155,35,-222,72,-94,9,-117,12,-154,5,-221,19,-189,8,-136,3,-164,5,-112,7
23,-210,7,-212,66,-193,22,-143,6,-201,10,-101,3,-169,30,-250,23,-130,43,-159,36,-228,74,-96,9,-119,12,-161,5,-230,19,-200,8,-137,3,-168,5,-115,7
24,-217,7,-219,66,-200,22,-150,6,-208,10,-104,3,-176,30,-255,23,-133,43,-161,36,-239,75,-96,10,-122,12,-168,5,-232,20,-207,8,-139,3,-171,5,-117,7
25,-223,7,-220,67,-205,23,-152,6,-211,10,-107,3,-188,30,-257,23,-138,43,-164,36,-246,75,-98,10,-126,12,-176,5,-235,20,-219,9,-140,3,-179,5,-121,8
26,-225,7,-231,67,-209,23,-159,6,-215,10,-110,3,-193,30,-267,23,-141,45,-167,37,-256,75,-102,10,-128,12,-179,5,-242,20,-225,9,-142,3,-183,5,-123,8
27,-234,7,-232,68,-218,23,-163,6,-224,10,-114,3,-193,30,-272,23,-144,45,-168,37,-258,75,-103,10,-132,12,-183,5,-247,21,-236,9,-146,3,-191,5,-132,8
