,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-28,18,-23,6,-19,10,-20,9,-19,10,-22,20
1,-28,18,-23,6,-19,10,-21,17,-23,12,-30,27
2,-28,18,-23,6,-19,10,-21,18,-23,12,-41,45
3,-28,18,-23,6,-19,10,-31,20,-23,12,-51,53
4,-28,18,-23,6,-19,10,-33,20,-23,12,-61,71
5,-28,18,-23,6,-19,10,-33,20,-38,17,-70,72
6,-28,18,-23,6,-19,10,-36,21,-38,17,-82,86
7,-28,18,-23,6,-27,21,-36,21,-38,17,-90,89
8,-28,18,-23,6,-40,29,-36,21,-38,17,-93,95
9,-28,18,-23,6,-40,29,-43,23,-38,17,-107,102
10,-28,18,-23,6,-46,40,-43,23,-38,17,-112,110
11,-28,18,-23,6,-52,54,-43,23,-38,17,-118,114
12,-28,18,-23,6,-60,71,-43,23,-38,17,-118,119
13,-28,18,-23,6,-75,86,-43,23,-38,17,-118,119
14,-28,18,-23,6,-96,95,-43,23,-38,17,-118,119
15,-28,18,-23,6,-104,109,-43,23,-38,17,-124,121
16,-28,18,-23,6,-112,124,-43,23,-38,17,-128,124
17,-28,18,-23,6,-119,128,-43,23,-38,17,-140,131
18,-28,18,-23,6,-127,138,-43,23,-38,17,-147,136
19,-28,18,-23,6,-129,140,-43,23,-38,17,-163,146
20,-28,18,-23,6,-143,153,-43,23,-38,17,-165,147
21,-28,18,-23,6,-157,169,-43,23,-38,17,-165,147
22,-28,18,-23,6,-168,177,-43,23,-38,17,-169,154
23,-28,18,-23,6,-172,185,-43,23,-38,17,-184,157
24,-28,18,-23,6,-187,198,-43,23,-38,17,-186,157
25,-28,18,-23,6,-190,202,-43,23,-38,17,-204,162
26,-28,18,-23,6,-207,206,-43,23,-38,17,-213,162
27,-28,18,-23,6,-216,208,-43,23,-38,17,-230,164
28,-28,18,-23,6,-234,220,-43,23,-38,17,-230,164
29,-28,18,-23,6,-256,225,-43,23,-38,17,-232,165
30,-28,18,-23,6,-256,226,-43,23,-38,17,-257,169
31,-28,18,-23,6,-256,226,-43,23,-38,17,-287,169
32,-28,18,-23,6,-280,232,-43,23,-38,17,-287,169
33,-28,18,-23,6,-281,232,-43,23,-38,17,-316,169
34,-28,18,-23,6,-296,234,-43,23,-38,17,-329,169
35,-28,18,-23,6,-299,235,-43,23,-38,17,-354,170
36,-28,19,-23,6,-299,235,-52,33,-38,17,-364,170
37,-28,19,-23,6,-299,235,-66,49,-38,17,-364,170
38,-28,19,-23,6,-299,235,-80,65,-38,17,-364,170
39,-28,19,-23,6,-299,235,-93,82,-38,17,-364,170
40,-28,19,-23,6,-299,235,-121,84,-38,17,-364,170
41,-35,34,-23,6,-299,235,-127,86,-38,17,-364,170
42,-51,48,-23,6,-299,235,-127,86,-38,17,-364,170
43,-64,65,-23,6,-299,235,-127,86,-38,17,-364,170
44,-84,75,-23,6,-299,235,-127,86,-38,17,-364,170
45,-96,93,-23,6,-299,235,-127,86,-38,17,-364,170
46,-119,100,-23,6,-299,235,-127,86,-38,17,-364,170
47,-139,110,-23,6,-299,235,-127,86,-38,17,-364,170
48,-163,116,-23,6,-299,235,-127,86,-38,17,-364,170
49,-178,131,-23,6,-299,235,-127,86,-38,17,-364,170
50,-204,135,-23,6,-299,235,-127,86,-38,17,-364,170
51,-223,146,-23,6,-299,235,-127,86,-38,17,-364,170
52,-249,150,-23,6,-299,235,-127,86,-38,17,-364,170
53,-275,154,-23,6,-299,235,-127,86,-38,17,-364,170
54,-305,154,-23,6,-299,235,-127,86,-38,17,-364,170
55,-325,156,-23,6,-299,235,-133,88,-38,17,-364,170
56,-352,158,-23,6,-299,235,-133,89,-38,17,-364,170
57,-365,158,-23,6,-299,235,-145,94,-38,17,-364,170
58,-374,158,-23,6,-299,235,-163,97,-38,17,-364,170
59,-376,158,-23,6,-299,235,-183,105,-38,17,-364,170
60,-376,158,-23,6,-299,235,-212,106,-38,17,-364,170
61,-376,158,-23,6,-299,235,-218,106,-52,27,-364,170
62,-376,158,-23,6,-299,235,-218,106,-76,33,-364,170
63,-376,158,-23,6,-299,235,-240,114,-76,33,-364,170
64,-376,158,-23,6,-299,235,-268,116,-76,33,-364,170
65,-376,158,-23,6,-299,235,-297,117,-76,33,-364,170
66,-376,158,-23,6,-299,235,-320,124,-76,33,-364,170
67,-376,158,-23,6,-299,235,-347,127,-76,33,-364,170
68,-376,158,-23,6,-299,235,-377,127,-76,33,-364,170
69,-376,158,-23,6,-299,235,-401,133,-76,33,-364,170
70,-376,158,-23,6,-299,235,-401,133,-86,53,-364,170
71,-376,158,-23,6,-299,235,-401,133,-103,66,-364,170
72,-376,158,-23,6,-299,235,-401,133,-118,81,-364,170
73,-376,158,-23,6,-299,235,-401,133,-140,89,-364,170
74,-376,158,-23,6,-299,235,-401,133,-162,97,-364,170
75,-376,158,-23,6,-299,235,-401,133,-187,102,-364,170
76,-376,158,-23,6,-299,235,-401,133,-210,109,-364,170
77,-376,158,-23,6,-299,235,-401,133,-236,113,-364,170
78,-376,158,-23,6,-299,235,-401,133,-262,117,-364,170
79,-376,158,-23,6,-299,235,-401,133,-283,126,-364,170
