,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-20,11,-24,10,-20,10,-22,14,-20,11,-31,11
1,-23,14,-26,10,-21,13,-25,20,-20,16,-31,15
2,-24,15,-29,10,-24,17,-26,23,-30,18,-31,17
3,-28,16,-32,10,-27,24,-28,28,-31,20,-32,18
4,-29,23,-32,10,-28,28,-30,28,-34,26,-35,21
5,-31,27,-33,11,-30,31,-34,33,-36,29,-36,23
6,-32,28,-33,12,-32,35,-40,35,-40,33,-39,25
7,-35,34,-34,15,-32,38,-41,38,-43,36,-41,27
8,-38,38,-35,16,-34,41,-43,44,-44,37,-42,32
9,-41,38,-38,18,-36,44,-45,46,-47,39,-44,38
10,-44,40,-40,18,-39,49,-48,49,-50,42,-45,40
11,-48,44,-44,19,-41,56,-49,50,-51,42,-46,44
12,-52,46,-48,20,-44,61,-52,52,-51,42,-48,48
13,-55,47,-51,23,-47,62,-52,57,-53,45,-50,52
14,-60,49,-54,26,-48,64,-53,60,-56,47,-53,54
15,-63,50,-55,31,-51,67,-53,62,-60,49,-56,57
16,-65,53,-58,33,-54,70,-55,63,-61,54,-58,60
17,-67,57,-60,34,-55,76,-56,66,-64,57,-59,63
18,-68,60,-64,35,-59,78,-59,67,-69,58,-61,66
19,-75,63,-65,36,-61,82,-60,68,-73,60,-63,68
20,-80,66,-67,39,-63,84,-61,71,-74,63,-65,71
21,-84,72,-69,41,-67,86,-62,71,-77,63,-68,74
22,-89,73,-71,44,-71,90,-63,73,-77,63,-72,78
23,-92,74,-77,46,-74,93,-65,74,-82,64,-74,79
24,-94,79,-79,48,-80,97,-67,74,-83,68,-75,80
25,-96,83,-83,52,-83,102,-69,75,-86,68,-76,81
26,-101,83,-89,53,-86,110,-71,76,-88,69,-76,82
27,-105,84,-96,56,-88,111,-72,78,-90,71,-79,84
28,-106,86,-100,60,-94,114,-76,79,-91,72,-81,85
29,-111,91,-101,62,-100,121,-77,80,-91,73,-82,85
30,-116,93,-104,66,-107,124,-79,80,-92,73,-84,86
31,-117,94,-107,67,-110,130,-81,82,-96,75,-89,86
32,-120,96,-111,69,-114,133,-82,84,-99,76,-91,89
33,-127,98,-114,70,-118,138,-82,86,-102,77,-91,91
34,-132,99,-119,71,-122,140,-84,86,-107,77,-94,93
35,-134,100,-125,73,-127,142,-84,90,-111,79,-95,94
36,-136,102,-128,74,-129,147,-87,90,-116,81,-96,98
37,-136,104,-133,75,-134,150,-91,91,-120,82,-98,100
38,-142,106,-140,75,-136,155,-92,92,-123,82,-99,102
39,-143,108,-143,77,-138,157,-94,92,-129,84,-104,105
40,-146,109,-149,79,-140,161,-95,92,-135,85,-107,106
41,-148,110,-153,80,-142,164,-97,94,-140,90,-109,107
42,-150,111,-156,83,-142,166,-100,96,-144,91,-113,112
43,-151,112,-161,85,-145,171,-106,97,-148,92,-114,112
44,-154,112,-162,85,-148,176,-114,99,-150,95,-116,113
45,-159,113,-165,89,-150,178,-116,100,-153,97,-117,117
46,-162,114,-169,90,-154,180,-120,100,-156,99,-120,120
47,-167,115,-171,93,-156,182,-124,100,-160,102,-123,121
48,-169,116,-172,95,-160,185,-127,101,-162,105,-126,126
49,-175,117,-176,95,-164,187,-129,102,-165,107,-128,129
50,-181,118,-181,95,-165,193,-130,102,-169,108,-130,132
51,-183,118,-189,97,-168,195,-133,103,-171,108,-134,135
52,-184,118,-199,97,-171,195,-134,103,-176,109,-140,138
53,-188,118,-204,98,-175,197,-138,105,-180,109,-142,140
54,-193,119,-207,100,-178,202,-139,106,-184,112,-143,141
55,-194,119,-211,104,-179,205,-142,108,-192,113,-145,142
56,-200,119,-214,106,-180,207,-142,108,-196,119,-150,143
57,-204,121,-220,107,-182,208,-146,109,-202,119,-153,143
58,-207,121,-224,109,-187,209,-150,109,-205,120,-158,145
59,-209,121,-228,110,-192,211,-153,110,-209,121,-163,147
60,-212,122,-231,111,-194,213,-154,113,-212,122,-170,150
61,-219,123,-237,113,-194,213,-158,113,-219,122,-172,151
62,-223,124,-243,115,-196,213,-161,115,-223,122,-178,151
63,-226,127,-247,119,-198,213,-164,116,-228,122,-182,152
64,-230,129,-247,119,-202,214,-169,116,-234,125,-186,153
65,-237,129,-252,120,-205,215,-173,117,-241,126,-186,153
66,-238,130,-255,122,-207,219,-180,118,-244,128,-190,153
67,-240,133,-258,122,-210,220,-187,118,-249,128,-193,156
68,-243,133,-264,122,-213,222,-191,119,-255,129,-196,157
69,-246,134,-271,123,-216,224,-196,120,-259,129,-199,157
70,-249,135,-275,123,-218,226,-200,120,-267,132,-201,158
71,-251,136,-280,124,-219,227,-205,122,-271,135,-206,158
72,-254,138,-282,125,-220,227,-212,123,-272,135,-216,160
73,-255,139,-286,126,-223,232,-215,123,-278,137,-220,160
74,-258,140,-290,129,-224,233,-221,123,-285,137,-224,160
75,-263,141,-292,129,-226,234,-226,123,-290,139,-230,161
76,-271,142,-295,129,-228,234,-230,123,-296,140,-235,161
77,-275,144,-297,130,-231,235,-236,123,-299,140,-242,162
78,-282,145,-301,130,-236,235,-239,123,-303,140,-248,162
79,-289,145,-302,130,-237,237,-245,125,-305,140,-256,163
