,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
26,-168,962,-676,347,-354,67,-221,3,-552,37,-135,4,-170,3,-156,3,-411,37,-676,97,-317,67,-340,16,-216,3,-275,4,-400,26,-327,21,-243,5,-140,2,-167,3,-213,6,-145,2,-347,6,-137,3
27,-170,976,-692,355,-363,67,-225,3,-568,38,-140,4,-183,3,-159,3,-428,38,-696,97,-325,67,-348,16,-219,3,-290,4,-413,26,-342,21,-251,5,-142,2,-170,3,-219,6,-147,2,-360,6,-142,3
28,-173,993,-724,364,-374,68,-227,3,-579,39,-148,4,-189,3,-170,3,-435,38,-717,99,-327,67,-366,16,-220,3,-296,4,-421,26,-355,22,-257,5,-144,2,-171,3,-233,6,-150,2,-368,6,-147,3
29,-176,1012,-735,368,-380,70,-236,3,-595,39,-151,4,-194,3,-175,3,-451,38,-729,101,-332,67,-375,16,-225,3,-307,4,-436,26,-370,22,-274,5,-146,3,-178,3,-239,6,-155,2,-385,6,-149,3
30,-176,1027,-748,371,-385,70,-249,3,-615,39,-151,4,-198,3,-178,3,-464,38,-754,105,-345,68,-382,16,-227,3,-316,4,-444,26,-377,23,-287,6,-146,3,-191,3,-249,6,-156,2,-408,6,-152,3
31,-176,1040,-764,379,-391,71,-253,3,-629,41,-158,4,-204,3,-181,3,-471,39,-778,109,-354,70,-390,16,-231,3,-321,4,-456,26,-390,25,-304,6,-148,3,-196,3,-268,6,-160,2,-414,6,-158,3
32,-177,1062,-785,387,-398,72,-254,3,-640,42,-167,4,-212,3,-187,3,-476,40,-796,111,-362,70,-403,16,-236,3,-329,4,-472,26,-394,25,-317,6,-150,4,-202,3,-273,6,-165,2,-429,6,-165,3
33,-179,1072,-802,394,-404,72,-267,3,-647,42,-174,4,-216,3,-192,3,-483,40,-818,113,-370,70,-405,16,-243,3,-337,4,-483,26,-408,26,-343,6,-157,4,-206,4,-284,6,-169,2,-442,6,-169,3
34,-180,1089,-812,403,-410,72,-279,3,-670,42,-186,4,-221,3,-202,3,-492,40,-835,116,-374,70,-413,16,-254,3,-342,4,-491,26,-417,26,-363,6,-158,4,-212,4,-294,6,-174,2,-449,6,-171,3
35,-184,1103,-832,406,-423,74,-285,3,-678,42,-193,4,-222,4,-211,3,-504,40,-847,119,-379,70,-418,16,-260,3,-362,4,-505,26,-426,27,-375,6,-163,4,-216,4,-308,7,-177,2,-460,6,-176,3
36,-184,1116,-841,407,-435,74,-293,3,-705,42,-202,4,-228,4,-218,3,-515,42,-861,120,-380,71,-425,16,-266,3,-378,4,-521,26,-436,27,-389,6,-164,4,-221,4,-327,7,-181,2,-465,6,-181,3
37,-186,1131,-841,407,-448,74,-295,3,-723,42,-205,4,-246,5,-226,3,-527,42,-875,122,-393,71,-429,16,-271,3,-386,4,-535,26,-449,27,-411,6,-166,4,-225,4,-341,7,-183,2,-480,6,-187,3
38,-188,1146,-855,409,-455,74,-309,3,-750,42,-208,4,-254,5,-231,3,-534,42,-887,124,-397,71,-435,16,-282,3,-402,4,-544,26,-455,27,-422,6,-174,4,-236,4,-350,8,-185,2,-492,6,-193,3
39,-189,1162,-866,413,-460,75,-313,3,-770,43,-216,4,-258,5,-233,3,-539,43,-902,124,-406,72,-439,16,-290,3,-411,4,-550,26,-467,28,-438,6,-181,4,-244,4,-378,8,-191,2,-504,6,-198,3
40,-190,1174,-881,415,-463,75,-320,3,-789,44,-221,4,-274,5,-236,3,-547,44,-929,127,-412,73,-449,16,-295,3,-423,4,-556,26,-473,28,-447,7,-183,4,-252,4,-403,8,-196,2,-511,6,-202,3
41,-191,1181,-891,420,-467,75,-323,3,-804,44,-229,4,-293,5,-240,3,-562,45,-943,128,-419,74,-457,17,-299,3,-428,4,-559,26,-484,28,-468,7,-189,4,-265,4,-417,8,-201,2,-526,6,-211,3
42,-192,1194,-904,428,-473,76,-328,3,-827,48,-234,4,-302,5,-248,3,-568,46,-952,129,-421,74,-462,17,-304,3,-438,4,-573,26,-493,29,-483,7,-194,4,-275,4,-430,8,-207,2,-544,6,-215,3
43,-193,1203,-918,434,-478,76,-329,3,-841,48,-240,4,-316,5,-256,3,-574,46,-965,130,-426,74,-478,17,-308,3,-443,4,-579,26,-503,29,-495,7,-198,4,-293,4,-452,8,-210,2,-566,6,-220,3
44,-195,1216,-927,436,-487,77,-342,3,-848,48,-246,4,-334,5,-262,3,-585,46,-981,131,-428,74,-485,17,-309,3,-449,4,-583,26,-509,30,-516,7,-203,4,-304,4,-466,9,-216,2,-592,7,-224,3
45,-195,1232,-931,438,-496,77,-347,3,-859,48,-254,4,-347,5,-270,3,-596,46,-995,131,-432,77,-493,17,-319,3,-455,4,-591,26,-524,30,-535,8,-210,5,-309,4,-481,9,-216,2,-613,7,-230,3
46,-197,1244,-938,439,-503,77,-353,3,-871,49,-256,4,-357,6,-277,3,-604,46,-1009,133,-433,77,-497,17,-327,3,-470,4,-599,27,-538,30,-555,8,-216,5,-316,4,-503,10,-218,2,-630,7,-242,3
47,-198,1251,-939,442,-511,77,-354,3,-886,50,-261,4,-367,6,-286,4,-618,46,-1024,133,-442,77,-508,17,-339,3,-487,4,-609,27,-552,31,-571,8,-227,5,-324,4,-514,11,-222,2,-641,7,-245,3
48,-201,1267,-944,442,-516,77,-364,3,-902,51,-271,4,-381,6,-304,4,-625,47,-1037,134,-450,77,-519,17,-345,3,-502,4,-624,27,-562,31,-580,8,-234,5,-327,4,-526,11,-226,2,-646,7,-250,3
49,-202,1275,-950,442,-528,77,-373,3,-914,51,-274,4,-385,6,-318,4,-639,47,-1048,136,-452,79,-527,17,-353,3,-513,4,-642,27,-571,32,-597,8,-243,5,-339,4,-544,11,-227,2,-656,9,-256,3
50,-202,1287,-952,444,-537,77,-380,3,-930,51,-276,4,-395,6,-330,5,-644,48,-1061,136,-455,79,-532,17,-360,3,-522,4,-650,27,-582,32,-615,8,-248,5,-346,4,-568,12,-231,2,-683,9,-265,3
51,-202,1293,-956,444,-545,77,-392,3,-952,51,-284,4,-409,7,-338,5,-650,48,-1074,137,-463,79,-541,17,-368,3,-527,4,-660,27,-589,32,-633,9,-256,5,-358,4,-589,12,-234,2,-694,9,-271,3
52,-202,1304,-961,447,-551,77,-399,3,-967,51,-291,4,-423,7,-352,5,-656,48,-1088,137,-471,79,-548,17,-375,3,-532,4,-671,27,-597,32,-665,9,-265,5,-360,4,-603,12,-238,2,-706,9,-280,3
53,-202,1306,-967,448,-554,77,-419,3,-980,51,-300,4,-448,7,-370,5,-670,48,-1097,137,-475,79,-553,17,-380,3,-540,4,-679,27,-607,32,-675,9,-269,5,-369,4,-616,12,-243,3,-728,9,-286,3
54,-202,1314,-971,451,-565,77,-429,3,-988,51,-305,4,-456,7,-381,5,-680,48,-1106,139,-484,80,-564,17,-388,3,-560,4,-686,27,-612,32,-688,9,-276,5,-382,4,-630,12,-252,3,-751,9,-287,3
55,-202,1325,-975,453,-570,77,-431,3,-994,52,-311,4,-468,7,-393,5,-693,48,-1120,139,-489,80,-574,17,-398,4,-575,4,-694,27,-623,33,-699,9,-282,5,-395,4,-653,12,-254,3,-765,9,-299,3
56,-202,1325,-987,455,-577,77,-435,3,-1004,52,-323,4,-484,7,-414,5,-707,48,-1128,139,-489,80,-582,17,-407,4,-589,4,-700,27,-632,33,-720,9,-291,5,-408,4,-664,12,-261,3,-777,9,-304,3
57,-203,1327,-990,455,-580,77,-444,3,-1017,52,-330,4,-494,7,-421,5,-721,48,-1135,139,-492,80,-588,17,-421,4,-596,4,-712,27,-641,33,-751,10,-298,5,-429,4,-679,12,-269,3,-789,9,-312,3
58,-205,1334,-996,458,-585,77,-449,3,-1027,52,-334,4,-519,7,-433,5,-726,48,-1152,140,-497,80,-600,17,-433,4,-611,4,-721,27,-649,33,-765,10,-304,5,-435,4,-688,12,-280,3,-803,9,-319,3
59,-205,1338,-1002,460,-598,77,-462,3,-1040,52,-341,4,-522,8,-444,5,-734,48,-1163,141,-500,80,-603,17,-438,4,-623,4,-735,27,-658,33,-796,10,-310,5,-444,4,-699,12,-285,3,-818,9,-333,3
60,-205,1348,-1007,461,-603,77,-465,3,-1049,53,-352,4,-529,8,-469,5,-748,48,-1177,141,-504,80,-606,17,-450,4,-629,4,-748,27,-674,34,-805,10,-312,5,-452,4,-723,12,-293,3,-831,9,-339,3
61,-206,1353,-1018,462,-608,77,-471,3,-1054,53,-354,4,-542,8,-493,5,-752,48,-1181,145,-506,80,-611,17,-460,4,-637,4,-758,27,-686,34,-823,11,-326,5,-460,5,-754,12,-299,3,-843,9,-346,3
62,-207,1361,-1024,466,-616,77,-483,3,-1067,53,-361,4,-553,8,-511,6,-758,48,-1189,146,-510,80,-619,17,-468,4,-647,4,-764,27,-691,35,-857,12,-330,5,-467,5,-764,12,-307,3,-862,9,-347,3
63,-208,1367,-1029,468,-622,77,-489,3,-1076,53,-365,4,-577,8,-519,6,-766,48,-1197,146,-517,80,-630,17,-479,4,-659,4,-771,27,-701,35,-872,12,-341,5,-473,5,-783,12,-317,3,-878,9,-355,3
64,-208,1371,-1034,471,-625,77,-499,3,-1086,54,-370,4,-589,8,-544,6,-771,48,-1202,146,-525,80,-638,17,-488,4,-667,4,-778,28,-709,36,-899,12,-353,5,-491,5,-787,13,-325,3,-893,9,-362,3
65,-208,1374,-1041,476,-631,77,-508,3,-1086,54,-378,4,-609,8,-570,6,-781,48,-1214,146,-534,80,-646,17,-494,6,-672,4,-788,28,-719,36,-914,12,-360,5,-510,5,-800,14,-336,3,-898,9,-365,3
66,-209,1379,-1048,477,-635,77,-515,3,-1097,54,-386,4,-615,8,-582,6,-793,48,-1226,146,-539,81,-657,17,-499,7,-680,4,-800,28,-729,36,-933,12,-374,5,-522,5,-807,14,-347,3,-906,9,-385,3
67,-209,1384,-1057,477,-641,77,-527,3,-1113,54,-400,4,-624,8,-595,7,-798,48,-1235,148,-543,81,-662,17,-511,7,-689,4,-803,28,-751,37,-941,12,-383,5,-530,5,-829,14,-353,3,-919,9,-392,3
68,-209,1390,-1065,479,-650,77,-536,3,-1122,54,-411,4,-634,8,-604,7,-805,49,-1245,148,-553,82,-671,17,-528,8,-696,4,-810,28,-760,38,-955,12,-391,5,-535,5,-844,14,-366,3,-935,9,-398,3
69,-209,1392,-1071,479,-657,77,-550,3,-1131,54,-425,4,-644,8,-613,7,-811,49,-1256,149,-555,82,-677,17,-541,8,-704,4,-818,28,-778,38,-970,12,-397,5,-550,5,-855,14,-380,3,-952,9,-406,3
70,-209,1397,-1076,480,-664,77,-558,3,-1144,54,-434,4,-663,8,-619,7,-818,49,-1263,149,-567,82,-685,17,-551,8,-713,4,-829,28,-790,38,-987,12,-411,5,-558,5,-873,14,-384,3,-961,10,-416,3
71,-209,1400,-1082,481,-674,77,-567,3,-1157,57,-451,4,-675,8,-643,7,-822,49,-1270,149,-575,82,-690,17,-565,9,-722,4,-834,28,-798,38,-1005,12,-422,5,-568,5,-882,15,-384,3,-977,10,-422,3
72,-209,1404,-1086,482,-677,77,-576,3,-1168,57,-461,4,-695,8,-657,7,-835,49,-1274,150,-581,82,-698,17,-581,10,-726,4,-847,28,-810,39,-1017,12,-429,5,-577,5,-900,15,-391,3,-991,11,-429,3
73,-209,1410,-1086,482,-684,77,-586,3,-1175,57,-474,4,-714,8,-670,7,-843,50,-1280,150,-590,82,-704,17,-587,10,-738,4,-860,28,-820,39,-1022,12,-439,5,-593,5,-915,15,-395,3,-1014,11,-440,3
74,-209,1410,-1086,482,-689,77,-601,3,-1181,58,-485,4,-733,8,-684,7,-855,50,-1280,150,-600,82,-718,17,-596,10,-758,4,-863,28,-832,39,-1029,13,-448,5,-602,5,-923,15,-401,3,-1040,11,-453,3
75,-209,1410,-1087,482,-691,79,-612,3,-1191,58,-488,5,-741,8,-705,7,-865,50,-1287,152,-608,82,-724,17,-611,10,-773,4,-867,28,-841,39,-1050,13,-455,5,-608,5,-947,15,-413,3,-1055,11,-463,3
76,-209,1410,-1091,483,-697,79,-625,3,-1196,58,-496,5,-758,8,-714,7,-877,50,-1302,152,-620,82,-732,17,-634,10,-777,4,-876,28,-849,40,-1067,13,-463,5,-621,5,-956,15,-420,3,-1067,11,-472,3
77,-210,1411,-1097,483,-700,79,-640,3,-1204,58,-508,5,-769,8,-737,7,-884,50,-1311,152,-624,82,-736,17,-649,10,-788,4,-885,28,-859,40,-1077,13,-477,5,-629,5,-970,15,-430,3,-1082,11,-482,3
78,-210,1412,-1098,485,-705,79,-649,3,-1207,58,-519,5,-788,8,-757,8,-891,50,-1317,152,-629,82,-746,17,-664,10,-797,4,-891,28,-879,40,-1089,13,-489,5,-639,6,-979,15,-443,3,-1089,11,-497,4
79,-210,1416,-1105,486,-709,79,-651,3,-1218,59,-539,5,-803,8,-766,8,-897,50,-1322,153,-633,82,-760,17,-675,11,-808,4,-895,28,-887,40,-1109,14,-499,5,-653,6,-990,15,-451,3,-1102,11,-511,4
