,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
62,-529,67,-527,69,-542,54,-552,44,-431,165,-134,12,-511,19,-76,7,-110,3,-539,57,-572,24,-222,22,-564,32,-95,11,-105,6,-122,6,-426,18,-90,5
63,-529,67,-527,69,-542,54,-552,44,-431,165,-134,12,-511,19,-76,7,-110,3,-539,57,-572,24,-222,22,-564,32,-95,11,-105,6,-122,6,-516,18,-90,5
64,-529,67,-527,69,-542,54,-552,44,-431,165,-134,12,-538,20,-76,7,-110,3,-539,57,-572,24,-222,22,-564,32,-95,11,-105,6,-122,6,-557,39,-90,5
65,-529,67,-527,69,-542,54,-552,44,-431,165,-152,12,-567,21,-76,7,-110,3,-539,57,-572,24,-262,22,-564,32,-97,11,-105,6,-122,6,-557,39,-90,5
66,-529,67,-527,69,-542,54,-552,44,-431,165,-152,12,-567,21,-76,7,-110,3,-539,57,-572,24,-352,22,-564,32,-97,11,-105,6,-122,6,-557,39,-90,5
67,-529,67,-527,69,-542,54,-552,44,-431,165,-152,12,-567,21,-76,7,-110,3,-539,57,-572,24,-442,22,-564,32,-97,11,-105,6,-122,6,-557,39,-90,5
68,-529,67,-527,69,-542,54,-552,44,-431,165,-152,12,-567,21,-76,7,-110,3,-539,57,-572,24,-520,22,-564,32,-104,11,-105,6,-127,6,-557,39,-90,5
69,-529,67,-527,69,-542,54,-552,44,-431,165,-153,12,-574,22,-76,7,-110,3,-539,57,-572,24,-574,22,-564,32,-119,11,-105,6,-139,6,-557,39,-90,5
70,-529,67,-527,69,-542,54,-552,44,-431,165,-194,16,-574,22,-76,7,-110,3,-539,57,-572,24,-574,22,-564,32,-146,11,-105,6,-157,6,-557,39,-90,5
71,-529,67,-527,69,-542,54,-552,44,-431,165,-194,16,-574,22,-100,7,-110,3,-539,57,-572,24,-574,22,-564,32,-151,11,-114,6,-184,6,-557,39,-115,5
72,-529,67,-527,69,-542,54,-552,44,-431,165,-270,16,-574,22,-100,7,-110,3,-539,57,-572,24,-574,22,-564,32,-159,11,-118,6,-186,6,-557,39,-115,5
73,-529,67,-527,69,-542,54,-552,44,-431,165,-353,16,-574,22,-100,11,-110,3,-539,57,-572,24,-574,22,-564,32,-162,11,-118,6,-186,6,-557,39,-115,5
74,-529,67,-527,69,-542,54,-552,44,-431,165,-353,16,-574,22,-154,47,-110,3,-539,57,-572,24,-574,22,-564,32,-162,11,-118,6,-186,6,-557,39,-115,5
75,-529,67,-527,69,-542,54,-552,44,-431,165,-353,16,-574,22,-244,47,-110,3,-539,57,-572,24,-574,22,-564,32,-162,11,-118,6,-186,6,-557,39,-115,5
76,-529,67,-527,69,-542,54,-552,44,-431,165,-353,16,-574,22,-334,47,-110,3,-539,57,-572,24,-574,22,-564,32,-162,11,-118,6,-186,6,-557,39,-115,5
77,-529,67,-527,69,-542,54,-552,44,-431,165,-353,16,-574,22,-424,47,-110,3,-539,57,-572,24,-574,22,-564,32,-162,11,-118,6,-186,6,-557,39,-115,5
78,-529,67,-527,69,-542,54,-552,44,-431,165,-353,16,-574,22,-514,47,-110,3,-539,57,-572,24,-574,22,-564,32,-162,11,-118,6,-186,6,-557,39,-115,5
79,-529,67,-527,69,-542,54,-552,44,-431,165,-388,16,-574,22,-549,47,-111,3,-539,57,-572,24,-574,22,-564,32,-166,11,-118,6,-201,6,-557,39,-115,5
