,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-28,7,-30,9,-16,17,-29,7,-18,12,-24,7
1,-31,7,-35,10,-18,17,-33,8,-21,14,-30,10
2,-34,8,-36,11,-20,22,-35,11,-23,16,-34,14
3,-38,8,-42,11,-23,25,-40,14,-25,17,-36,15
4,-40,9,-44,11,-24,28,-46,14,-32,17,-41,18
5,-43,9,-48,11,-31,34,-48,15,-35,17,-43,20
6,-47,10,-49,14,-34,35,-52,17,-39,18,-47,22
7,-50,10,-51,14,-40,40,-56,20,-43,18,-49,23
8,-55,13,-54,16,-41,42,-59,20,-48,18,-53,25
9,-61,14,-58,17,-44,45,-61,21,-53,19,-56,25
10,-66,16,-62,19,-48,46,-64,23,-59,19,-57,25
11,-71,17,-64,20,-52,48,-67,23,-63,21,-62,26
12,-76,20,-69,21,-53,51,-69,23,-66,22,-66,28
13,-80,22,-70,21,-56,55,-76,24,-69,24,-67,30
14,-84,23,-75,22,-57,56,-78,25,-74,27,-70,33
15,-91,24,-78,22,-58,57,-86,27,-76,29,-72,34
16,-93,26,-81,25,-63,58,-88,29,-78,30,-75,38
17,-94,27,-86,27,-65,63,-94,30,-81,30,-78,39
18,-100,28,-89,29,-67,66,-97,31,-85,35,-78,39
19,-106,28,-95,31,-71,68,-100,31,-86,35,-84,39
20,-112,31,-100,32,-72,70,-104,34,-89,35,-86,39
21,-117,33,-102,36,-77,70,-106,36,-94,35,-89,39
22,-117,34,-105,37,-79,72,-112,36,-100,35,-96,41
23,-118,38,-108,40,-82,75,-113,38,-102,35,-102,43
24,-121,41,-110,44,-82,77,-121,39,-103,37,-105,44
25,-125,42,-115,46,-86,79,-123,43,-105,39,-106,45
26,-128,43,-120,49,-90,80,-126,43,-108,40,-110,47
27,-130,45,-124,50,-93,82,-132,45,-110,41,-113,49
28,-132,50,-126,51,-97,85,-137,46,-112,42,-117,49
29,-136,51,-128,53,-104,86,-139,47,-114,44,-121,51
30,-142,55,-131,54,-105,88,-142,49,-117,44,-124,53
31,-143,57,-136,55,-107,89,-146,50,-121,48,-126,56
32,-146,60,-142,56,-109,90,-153,50,-121,48,-133,56
33,-150,61,-144,56,-113,93,-154,51,-129,48,-137,58
34,-152,64,-154,58,-115,94,-156,52,-130,49,-141,59
35,-154,64,-157,58,-117,98,-160,54,-134,52,-146,60
36,-159,65,-161,58,-119,99,-164,56,-138,54,-149,62
37,-163,68,-165,60,-122,101,-168,57,-142,55,-150,63
38,-169,70,-166,61,-126,102,-171,60,-144,56,-153,66
39,-177,71,-169,63,-126,105,-172,62,-146,57,-158,68
40,-182,71,-176,64,-132,105,-175,62,-149,58,-160,70
41,-184,74,-181,67,-132,106,-177,63,-153,63,-162,72
42,-187,75,-186,68,-134,108,-180,63,-160,66,-164,73
43,-193,78,-189,68,-139,110,-183,64,-160,67,-167,76
44,-196,80,-193,70,-142,111,-188,65,-162,68,-172,77
45,-201,80,-199,72,-143,112,-191,66,-167,71,-174,78
46,-201,82,-204,73,-145,113,-201,66,-168,72,-178,81
47,-204,82,-207,74,-148,115,-207,68,-171,73,-182,83
48,-207,84,-210,77,-148,119,-213,68,-177,73,-184,84
49,-210,85,-212,80,-151,122,-216,70,-182,73,-189,84
50,-213,87,-212,82,-154,126,-220,70,-184,76,-196,84
51,-217,88,-216,84,-157,130,-224,70,-187,78,-199,84
52,-220,88,-219,86,-157,135,-230,72,-190,80,-202,85
53,-222,92,-220,86,-161,135,-237,73,-192,83,-205,88
54,-226,92,-224,88,-163,136,-243,75,-198,83,-207,89
55,-232,94,-226,89,-164,140,-248,78,-199,84,-209,91
56,-235,95,-231,90,-169,142,-250,78,-201,86,-215,92
57,-237,96,-235,91,-172,144,-255,80,-206,88,-217,93
58,-241,98,-240,94,-176,147,-257,80,-209,89,-219,94
59,-244,100,-243,95,-180,150,-259,82,-213,90,-223,95
60,-248,101,-248,97,-180,151,-262,83,-218,91,-228,97
61,-251,102,-250,98,-181,154,-268,84,-220,93,-231,102
62,-256,105,-252,99,-182,156,-271,84,-224,94,-236,105
63,-257,105,-256,100,-183,162,-276,86,-229,95,-238,107
64,-258,107,-263,100,-186,163,-282,86,-233,96,-241,109
65,-261,108,-265,101,-191,166,-284,86,-237,97,-246,112
66,-264,110,-268,102,-196,166,-286,88,-244,98,-247,115
67,-267,111,-275,103,-198,168,-288,88,-246,99,-253,118
68,-268,113,-277,103,-200,172,-295,90,-252,101,-254,119
69,-273,113,-281,103,-203,173,-297,92,-254,104,-256,125
70,-275,114,-282,104,-207,176,-305,93,-257,104,-260,127
71,-277,115,-288,104,-209,178,-307,94,-261,106,-264,131
72,-277,115,-292,106,-212,180,-310,97,-268,107,-268,132
73,-280,115,-294,107,-213,186,-314,98,-276,108,-271,132
74,-283,115,-297,110,-219,187,-318,100,-279,110,-274,132
75,-286,117,-303,110,-223,190,-322,101,-281,111,-277,133
76,-292,117,-306,114,-228,192,-323,102,-284,112,-279,135
77,-294,120,-310,116,-230,193,-328,104,-286,113,-284,136
78,-297,121,-313,118,-234,196,-330,104,-290,114,-288,139
79,-299,123,-314,120,-235,198,-335,107,-292,114,-295,142
