,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-25,9,-25,5,-18,19,-24,8,-22,11,-19,19
1,-30,11,-26,6,-18,24,-29,9,-24,12,-24,21
2,-32,12,-28,8,-24,29,-30,11,-31,14,-24,21
3,-35,15,-28,9,-26,34,-31,14,-32,15,-29,26
4,-36,16,-28,10,-30,36,-32,15,-33,19,-38,31
5,-39,16,-30,12,-35,40,-34,18,-37,21,-40,32
6,-41,18,-37,13,-38,45,-34,19,-39,21,-44,35
7,-42,18,-37,13,-42,52,-35,22,-42,21,-50,40
8,-43,18,-38,13,-47,56,-36,27,-44,21,-53,48
9,-43,20,-42,16,-48,60,-38,29,-47,23,-56,52
10,-46,20,-45,17,-57,64,-38,30,-47,25,-58,57
11,-47,21,-49,17,-62,67,-41,31,-48,28,-64,59
12,-50,24,-51,17,-63,72,-43,34,-50,28,-66,66
13,-52,28,-53,18,-65,77,-45,39,-50,29,-70,68
14,-55,29,-54,19,-71,84,-46,40,-51,32,-72,71
15,-58,38,-54,21,-74,88,-46,44,-53,32,-73,73
16,-62,39,-55,25,-74,97,-46,46,-54,35,-74,77
17,-65,41,-56,25,-77,101,-47,48,-60,38,-77,79
18,-68,43,-59,25,-79,103,-50,52,-61,41,-79,84
19,-70,49,-60,25,-83,107,-50,52,-63,46,-82,87
20,-74,50,-62,25,-83,112,-51,52,-67,52,-84,92
21,-80,52,-65,27,-87,116,-54,53,-70,53,-84,93
22,-82,54,-69,29,-91,116,-54,54,-73,57,-87,98
23,-84,58,-72,31,-91,118,-55,57,-77,60,-89,102
24,-84,60,-74,34,-95,120,-56,58,-82,62,-94,105
25,-87,62,-75,36,-96,122,-57,61,-86,66,-97,109
26,-93,64,-78,38,-98,126,-59,65,-87,66,-100,110
27,-95,67,-83,40,-102,130,-62,67,-89,66,-102,111
28,-97,69,-85,42,-103,133,-64,70,-92,70,-104,115
29,-102,72,-89,44,-107,137,-66,71,-92,70,-108,116
30,-104,76,-93,47,-112,138,-68,72,-97,70,-109,118
31,-108,79,-98,50,-114,141,-69,73,-100,71,-112,119
32,-112,81,-102,54,-116,142,-72,76,-101,73,-113,122
33,-117,83,-106,55,-121,145,-73,77,-103,74,-117,123
34,-125,84,-109,56,-122,146,-77,79,-110,74,-118,124
35,-129,85,-110,60,-126,149,-78,82,-115,75,-120,125
36,-133,88,-118,62,-127,152,-79,86,-116,77,-121,125
37,-135,89,-124,63,-131,153,-82,86,-119,82,-123,127
38,-137,92,-125,64,-135,156,-84,88,-122,85,-125,131
39,-142,96,-129,67,-137,156,-86,90,-122,86,-130,133
40,-145,98,-130,69,-141,159,-89,92,-125,86,-134,136
41,-148,101,-133,72,-144,162,-92,93,-128,87,-137,137
42,-150,102,-140,72,-147,164,-100,94,-130,88,-138,139
43,-154,104,-145,72,-148,165,-101,96,-133,94,-141,141
44,-157,107,-147,74,-149,169,-106,96,-137,94,-143,145
45,-166,108,-150,74,-151,173,-107,97,-138,96,-148,146
46,-168,109,-161,75,-151,176,-111,97,-142,98,-149,147
47,-173,110,-169,77,-152,179,-114,97,-145,99,-150,149
48,-177,113,-172,79,-157,184,-117,97,-148,99,-151,150
49,-183,114,-173,81,-162,186,-122,97,-151,101,-153,151
50,-187,115,-178,86,-164,186,-126,99,-154,101,-157,151
51,-193,118,-179,87,-167,189,-129,101,-159,101,-160,151
52,-194,118,-182,91,-169,191,-133,101,-167,102,-163,153
53,-199,118,-186,91,-173,194,-137,102,-171,102,-168,153
54,-206,118,-193,96,-176,195,-138,102,-173,103,-170,154
55,-207,120,-196,99,-179,195,-140,104,-180,105,-175,154
56,-210,122,-201,100,-181,197,-146,104,-184,105,-179,155
57,-214,123,-207,101,-183,197,-150,105,-189,108,-182,155
58,-218,124,-212,104,-186,200,-153,105,-192,110,-184,156
59,-223,124,-216,106,-187,201,-156,106,-197,114,-188,156
60,-227,126,-223,107,-190,201,-159,106,-202,116,-191,156
61,-234,126,-226,107,-192,204,-166,107,-207,116,-193,156
62,-240,129,-234,108,-194,204,-169,107,-212,116,-195,156
63,-243,129,-237,108,-195,206,-179,107,-216,120,-198,156
64,-246,130,-241,109,-198,207,-184,111,-221,121,-200,156
65,-252,130,-244,111,-202,208,-187,112,-227,123,-200,158
66,-256,131,-247,113,-207,211,-192,115,-230,123,-201,158
67,-258,133,-250,115,-211,215,-195,116,-233,124,-206,158
68,-261,133,-254,115,-213,215,-200,116,-242,126,-210,159
69,-265,133,-259,116,-214,218,-204,118,-250,126,-212,159
70,-272,133,-262,121,-218,220,-207,119,-250,127,-214,161
71,-276,135,-265,123,-220,220,-213,122,-253,127,-219,161
72,-280,136,-271,124,-221,221,-217,122,-260,128,-222,162
73,-285,136,-272,126,-222,222,-220,123,-270,129,-227,162
74,-289,138,-278,127,-224,222,-226,123,-274,132,-229,162
75,-291,140,-283,128,-225,223,-231,124,-282,133,-231,163
76,-295,142,-284,128,-227,223,-238,124,-287,134,-239,163
77,-305,143,-286,128,-230,224,-243,124,-291,134,-243,163
78,-308,146,-290,128,-232,226,-249,125,-296,134,-246,164
79,-314,148,-297,128,-232,228,-252,125,-301,134,-250,165
