,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-144,36,-103,17,-105,15,-100,20,-93,27,-95,25
1,-196,44,-103,17,-105,15,-100,20,-93,27,-95,25
2,-248,52,-103,17,-105,15,-100,20,-93,27,-95,25
3,-299,61,-103,17,-105,15,-100,20,-93,27,-95,25
4,-350,70,-103,17,-105,15,-100,20,-93,27,-95,25
5,-398,82,-103,17,-105,15,-100,20,-93,27,-95,25
6,-450,90,-103,17,-105,15,-100,20,-93,27,-95,25
7,-496,104,-103,17,-105,15,-100,20,-93,27,-95,25
8,-544,116,-103,17,-105,15,-100,20,-93,27,-95,25
9,-587,133,-103,17,-105,15,-100,20,-93,27,-95,25
10,-637,143,-103,17,-105,15,-100,20,-93,27,-95,25
11,-691,149,-103,17,-105,15,-100,20,-93,27,-95,25
12,-737,163,-103,17,-105,15,-100,20,-93,27,-95,25
13,-785,175,-103,17,-105,15,-100,20,-93,27,-95,25
14,-835,185,-103,17,-105,15,-100,20,-93,27,-95,25
15,-882,198,-103,17,-105,15,-100,20,-93,27,-95,25
16,-931,209,-103,17,-105,15,-100,20,-93,27,-95,25
17,-983,217,-103,17,-105,15,-100,20,-93,27,-95,25
18,-1032,228,-103,17,-105,15,-100,20,-93,27,-95,25
19,-1074,246,-103,17,-105,15,-100,20,-93,27,-95,25
20,-1121,259,-103,17,-105,15,-100,20,-93,27,-95,25
21,-1170,270,-103,17,-105,15,-100,20,-93,27,-95,25
22,-1217,283,-103,17,-105,15,-100,20,-93,27,-95,25
23,-1262,298,-103,17,-105,15,-100,20,-93,27,-95,25
24,-1315,305,-103,17,-105,15,-100,20,-93,27,-95,25
25,-1371,309,-103,17,-105,15,-100,20,-93,27,-95,25
26,-1420,320,-103,17,-105,15,-100,20,-93,27,-95,25
27,-1472,328,-103,17,-105,15,-100,20,-93,27,-95,25
28,-1518,342,-103,17,-105,15,-100,20,-93,27,-95,25
29,-1567,353,-103,17,-105,15,-100,20,-93,27,-95,25
30,-1613,367,-103,17,-105,15,-100,20,-93,27,-95,25
31,-1665,375,-103,17,-105,15,-100,20,-93,27,-95,25
32,-1715,385,-103,17,-105,15,-100,20,-93,27,-95,25
33,-1754,393,-113,20,-105,15,-100,20,-93,27,-95,25
34,-1756,393,-168,23,-105,15,-100,20,-93,27,-95,25
35,-1756,393,-219,32,-105,15,-100,20,-93,27,-95,25
36,-1756,393,-265,46,-105,15,-100,20,-93,27,-95,25
37,-1756,393,-315,56,-105,15,-100,20,-93,27,-95,25
38,-1756,393,-368,63,-105,15,-100,20,-93,27,-95,25
39,-1756,393,-417,74,-105,15,-100,20,-93,27,-95,25
40,-1756,393,-466,85,-105,15,-100,20,-93,27,-95,25
41,-1756,393,-516,95,-105,15,-100,20,-93,27,-95,25
42,-1756,393,-569,102,-105,15,-100,20,-93,27,-95,25
43,-1756,393,-620,111,-105,15,-100,20,-93,27,-95,25
44,-1756,393,-673,118,-105,15,-100,20,-93,27,-95,25
45,-1756,393,-723,128,-105,15,-100,20,-93,27,-95,25
46,-1756,393,-777,134,-105,15,-100,20,-93,27,-95,25
47,-1756,393,-823,148,-105,15,-100,20,-93,27,-95,25
48,-1756,393,-870,161,-105,15,-100,20,-93,27,-95,25
49,-1756,393,-923,168,-105,15,-100,20,-93,27,-95,25
50,-1756,393,-974,177,-105,15,-100,20,-93,27,-95,25
51,-1756,393,-1028,183,-105,15,-100,20,-93,27,-95,25
52,-1756,393,-1076,195,-105,15,-100,20,-93,27,-95,25
53,-1756,393,-1129,202,-105,15,-100,20,-93,27,-95,25
54,-1756,393,-1178,213,-105,15,-100,20,-93,27,-95,25
55,-1756,393,-1231,220,-105,15,-100,20,-93,27,-95,25
56,-1756,393,-1282,229,-105,15,-100,20,-93,27,-95,25
57,-1756,393,-1335,236,-105,15,-100,20,-93,27,-95,25
58,-1756,393,-1381,250,-105,15,-100,20,-93,27,-95,25
59,-1756,393,-1428,263,-105,15,-100,20,-93,27,-95,25
60,-1756,393,-1475,276,-105,15,-100,20,-93,27,-95,25
61,-1756,393,-1525,286,-105,15,-100,20,-93,27,-95,25
62,-1756,393,-1577,294,-105,15,-100,20,-93,27,-95,25
63,-1756,393,-1628,303,-105,15,-100,20,-93,27,-95,25
64,-1756,393,-1683,308,-105,15,-100,20,-93,27,-95,25
65,-1756,393,-1732,319,-105,15,-100,20,-93,27,-95,25
66,-1756,393,-1786,325,-105,15,-100,20,-93,27,-95,25
67,-1756,393,-1816,331,-126,18,-100,20,-93,27,-95,25
68,-1756,393,-1818,331,-175,27,-100,20,-93,27,-95,25
69,-1756,393,-1818,331,-230,32,-100,20,-93,27,-95,25
70,-1756,393,-1818,331,-281,41,-100,20,-93,27,-95,25
71,-1756,393,-1818,331,-332,50,-100,20,-93,27,-95,25
72,-1756,393,-1818,331,-380,62,-100,20,-93,27,-95,25
73,-1756,393,-1818,331,-430,72,-100,20,-93,27,-95,25
74,-1756,393,-1818,331,-479,83,-100,20,-93,27,-95,25
75,-1756,393,-1818,331,-529,93,-100,20,-93,27,-95,25
76,-1756,393,-1818,331,-583,99,-100,20,-93,27,-95,25
77,-1756,393,-1818,331,-638,104,-100,20,-93,27,-95,25
78,-1756,393,-1818,331,-689,113,-100,20,-93,27,-95,25
79,-1756,393,-1818,331,-742,120,-100,20,-93,27,-95,25
