,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-23,6,-21,12,-20,18,-25,11,-23,11,-22,12
1,-23,7,-26,16,-23,21,-25,13,-26,15,-25,14
2,-23,10,-26,18,-25,26,-26,20,-27,19,-27,17
3,-23,12,-31,20,-29,28,-28,23,-28,20,-32,20
4,-25,16,-36,22,-30,32,-31,26,-29,22,-33,22
5,-26,20,-39,23,-32,37,-34,30,-30,25,-35,23
6,-31,24,-40,23,-36,38,-35,36,-33,28,-35,25
7,-32,29,-42,24,-39,41,-36,36,-36,31,-41,27
8,-35,33,-45,25,-45,45,-37,36,-39,32,-42,30
9,-38,34,-47,25,-50,49,-39,40,-41,33,-45,33
10,-41,38,-48,25,-58,52,-43,42,-42,34,-47,34
11,-41,38,-51,28,-60,55,-45,44,-46,37,-51,38
12,-43,41,-55,32,-62,60,-46,47,-46,37,-53,42
13,-44,46,-59,33,-66,63,-46,51,-46,39,-56,45
14,-48,49,-61,35,-70,67,-50,55,-46,40,-56,47
15,-52,51,-65,39,-73,71,-52,57,-46,44,-56,48
16,-53,53,-70,41,-76,76,-53,58,-48,45,-57,54
17,-57,55,-72,43,-78,82,-53,60,-52,48,-59,55
18,-57,58,-75,43,-84,88,-53,60,-55,51,-60,60
19,-60,60,-79,44,-89,92,-53,62,-58,53,-60,64
20,-63,64,-80,44,-94,96,-54,64,-59,54,-65,67
21,-64,66,-84,48,-99,98,-57,64,-62,55,-67,70
22,-69,67,-88,51,-105,100,-58,69,-62,55,-69,71
23,-69,68,-97,52,-106,105,-62,72,-65,55,-70,73
24,-72,70,-99,52,-108,108,-63,77,-68,58,-74,75
25,-77,73,-101,56,-112,111,-64,78,-70,59,-76,77
26,-79,74,-107,60,-113,117,-68,78,-73,59,-78,78
27,-80,75,-109,61,-116,125,-72,78,-75,62,-80,81
28,-81,78,-114,61,-119,127,-76,79,-76,64,-82,87
29,-83,78,-122,62,-122,132,-77,80,-79,64,-85,90
30,-87,78,-127,66,-123,134,-79,81,-83,66,-88,92
31,-89,79,-130,69,-125,138,-84,83,-85,68,-89,95
32,-90,80,-137,70,-126,141,-84,86,-92,68,-94,96
33,-93,82,-142,71,-126,142,-89,90,-94,69,-98,98
34,-96,83,-150,72,-130,143,-90,90,-96,71,-103,100
35,-98,84,-155,76,-132,147,-91,91,-99,72,-107,102
36,-103,86,-160,77,-134,151,-92,93,-100,73,-110,105
37,-108,88,-163,79,-137,153,-92,96,-104,74,-113,107
38,-112,89,-168,81,-138,159,-94,97,-105,78,-115,108
39,-115,90,-173,84,-143,160,-95,100,-109,80,-116,109
40,-118,91,-176,86,-145,162,-100,101,-114,82,-118,111
41,-121,92,-180,87,-150,165,-100,101,-117,86,-119,116
42,-127,92,-185,89,-150,167,-102,104,-119,88,-122,119
43,-130,93,-191,89,-151,171,-103,106,-121,90,-128,121
44,-136,97,-194,89,-153,177,-105,106,-124,92,-129,122
45,-141,99,-194,89,-154,181,-110,107,-131,92,-133,123
46,-146,101,-197,91,-155,185,-112,110,-133,93,-137,124
47,-152,104,-203,93,-156,186,-114,110,-137,96,-139,124
48,-156,106,-207,93,-156,190,-115,110,-141,100,-145,125
49,-161,109,-211,93,-159,193,-116,111,-143,103,-148,127
50,-163,110,-216,99,-160,193,-119,112,-147,104,-152,129
51,-169,114,-218,101,-163,198,-120,112,-151,104,-154,130
52,-173,116,-222,103,-169,199,-125,113,-152,105,-156,131
53,-179,117,-226,104,-171,201,-127,113,-156,108,-160,132
54,-181,118,-234,106,-173,204,-128,114,-160,110,-162,134
55,-185,120,-238,108,-175,207,-129,114,-167,110,-164,137
56,-187,121,-246,109,-176,208,-130,114,-174,113,-169,137
57,-193,122,-247,110,-177,211,-133,118,-179,114,-173,137
58,-199,124,-252,110,-180,214,-136,118,-181,117,-175,138
59,-202,125,-259,113,-183,215,-138,118,-186,118,-178,139
60,-206,126,-264,113,-184,221,-142,119,-190,120,-180,139
61,-211,129,-268,115,-184,221,-145,121,-195,122,-183,140
62,-215,130,-273,116,-186,223,-149,121,-200,123,-187,141
63,-219,130,-277,116,-188,224,-152,123,-210,123,-188,144
64,-221,131,-280,119,-189,226,-156,124,-216,123,-192,147
65,-228,132,-284,121,-191,226,-159,126,-220,124,-195,148
66,-232,133,-287,124,-195,228,-164,126,-225,124,-198,148
67,-238,134,-290,126,-196,229,-171,126,-229,126,-201,148
68,-245,134,-299,126,-197,229,-176,126,-234,126,-204,148
69,-248,134,-300,130,-200,229,-183,126,-237,130,-205,152
70,-253,134,-302,132,-202,230,-188,126,-242,131,-212,152
71,-255,136,-306,132,-204,232,-191,128,-249,132,-215,154
72,-262,136,-311,134,-205,233,-196,128,-252,135,-217,155
73,-266,136,-315,135,-209,236,-201,128,-258,135,-220,155
74,-273,137,-318,137,-209,236,-203,128,-264,135,-227,157
75,-273,138,-322,138,-209,236,-210,128,-270,136,-237,157
76,-277,138,-324,139,-216,236,-217,128,-272,137,-242,158
77,-281,139,-328,140,-218,237,-221,129,-279,139,-245,158
78,-289,140,-329,140,-218,237,-232,129,-284,140,-248,158
79,-291,141,-332,140,-221,237,-241,130,-288,142,-252,159
