,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-20,9,-20,9,-19,10,-27,25,-23,13,-22,7
1,-20,9,-20,9,-19,10,-33,28,-39,18,-22,7
2,-28,26,-20,9,-19,10,-34,31,-39,19,-22,7
3,-34,37,-20,9,-19,10,-44,34,-39,19,-22,7
4,-46,50,-20,9,-19,10,-46,37,-39,19,-22,7
5,-56,61,-20,9,-19,10,-49,43,-39,19,-22,7
6,-78,68,-20,9,-19,10,-49,44,-39,19,-22,7
7,-87,77,-20,9,-19,10,-57,48,-39,19,-22,7
8,-96,83,-20,9,-19,10,-63,57,-39,19,-22,7
9,-107,91,-20,9,-19,10,-72,59,-39,19,-22,7
10,-113,101,-20,9,-19,10,-79,66,-39,19,-22,7
11,-118,103,-20,9,-19,10,-96,72,-39,19,-22,7
12,-128,106,-20,9,-19,10,-99,86,-39,19,-22,7
13,-143,118,-20,9,-19,10,-101,87,-39,19,-22,7
14,-158,124,-20,9,-19,10,-109,88,-39,19,-22,7
15,-181,131,-20,9,-19,10,-109,88,-39,19,-22,7
16,-204,134,-20,9,-19,10,-113,88,-39,19,-22,7
17,-230,138,-20,9,-19,10,-113,88,-39,19,-22,7
18,-243,144,-20,9,-19,10,-121,91,-39,19,-22,7
19,-272,145,-20,9,-19,10,-121,91,-39,19,-22,7
20,-274,145,-20,9,-19,10,-143,97,-39,19,-22,7
21,-299,150,-20,9,-19,10,-143,97,-39,19,-22,7
22,-328,151,-20,9,-19,10,-143,97,-39,19,-22,7
23,-343,151,-20,9,-19,10,-155,100,-39,19,-22,7
24,-372,152,-20,9,-19,10,-155,100,-39,19,-22,7
25,-382,152,-20,9,-19,10,-173,102,-39,19,-22,7
26,-382,152,-20,9,-19,10,-197,108,-39,19,-22,7
27,-382,152,-20,9,-19,10,-226,109,-39,19,-22,7
28,-382,152,-20,9,-19,10,-255,110,-39,19,-22,7
29,-382,152,-20,9,-19,10,-279,116,-39,19,-22,7
30,-382,152,-20,9,-19,10,-305,120,-39,19,-22,7
31,-382,152,-20,9,-19,10,-333,122,-39,19,-22,7
32,-382,152,-20,9,-19,10,-360,125,-39,19,-22,7
33,-382,152,-20,9,-19,10,-389,126,-39,19,-22,7
34,-382,152,-20,9,-19,10,-403,131,-43,26,-22,7
35,-382,152,-20,9,-19,10,-403,131,-61,38,-22,7
36,-382,152,-20,9,-19,10,-403,131,-80,49,-22,7
37,-382,152,-20,9,-19,10,-403,131,-97,62,-22,7
38,-382,152,-20,9,-19,10,-403,131,-113,76,-22,7
39,-382,152,-20,9,-19,10,-403,131,-131,88,-22,7
40,-382,152,-20,9,-19,10,-403,131,-155,94,-22,7
41,-382,152,-20,9,-19,10,-403,131,-179,100,-22,7
42,-382,152,-20,9,-19,10,-403,131,-205,104,-22,7
43,-382,152,-20,9,-19,10,-403,131,-227,112,-22,7
44,-382,152,-20,9,-19,10,-403,131,-254,115,-22,7
45,-382,152,-20,9,-19,10,-403,131,-278,121,-22,7
46,-382,152,-20,9,-19,10,-403,131,-301,128,-22,7
47,-382,152,-20,9,-19,10,-403,131,-328,131,-22,7
48,-382,152,-20,9,-19,10,-403,131,-350,139,-22,7
49,-382,152,-20,9,-19,10,-403,131,-377,142,-22,7
50,-382,152,-20,9,-23,12,-403,131,-385,149,-25,13
51,-382,152,-20,9,-23,12,-403,131,-385,149,-36,32
52,-382,152,-20,9,-23,12,-403,131,-385,149,-45,53
53,-382,152,-20,9,-23,12,-403,131,-385,149,-54,74
54,-382,152,-20,9,-23,12,-403,131,-385,149,-66,92
55,-382,152,-20,9,-23,12,-403,131,-385,149,-89,99
56,-382,152,-20,9,-23,12,-403,131,-385,149,-107,111
57,-382,152,-20,9,-23,12,-403,131,-385,149,-124,124
58,-382,152,-20,9,-23,12,-403,131,-385,149,-141,137
59,-382,152,-20,9,-23,12,-403,131,-385,149,-163,145
60,-382,152,-20,9,-23,12,-403,131,-385,149,-181,157
61,-382,152,-20,9,-23,12,-403,131,-385,149,-205,163
62,-382,152,-20,9,-23,12,-403,131,-385,149,-233,165
63,-382,152,-20,9,-23,12,-403,131,-385,149,-260,168
64,-382,152,-20,9,-23,12,-403,131,-385,149,-288,170
65,-382,152,-20,9,-23,12,-403,131,-385,149,-318,170
66,-382,152,-20,9,-23,12,-403,131,-385,149,-348,170
67,-382,152,-32,11,-23,12,-403,131,-385,149,-364,170
68,-382,152,-46,25,-25,12,-403,131,-385,149,-364,170
69,-382,152,-63,38,-25,12,-403,131,-385,149,-364,170
70,-382,152,-73,58,-25,12,-403,131,-385,149,-364,170
71,-382,152,-97,64,-25,12,-403,131,-385,149,-364,170
72,-382,152,-115,76,-25,12,-403,131,-385,149,-364,170
73,-382,152,-133,88,-25,12,-403,131,-385,149,-364,170
74,-382,152,-155,96,-25,12,-403,131,-385,149,-364,170
75,-382,152,-174,107,-25,12,-403,131,-385,149,-364,170
76,-382,152,-195,116,-25,12,-403,131,-385,149,-364,170
77,-382,152,-219,122,-25,12,-403,131,-385,149,-364,170
78,-382,152,-240,131,-25,12,-403,131,-385,149,-364,170
79,-382,152,-266,135,-25,12,-403,131,-385,149,-364,170
