,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-70,4,-63,18,-78,10,-68,4,-72,3,-70,2,-69,7,-73,5,-63,10,-82,8,-63,17,-69,2,-65,7,-70,2,-67,6,-74,4,-69,2,-71,3,-71,3
1,-70,5,-82,26,-81,11,-70,4,-74,3,-71,2,-78,8,-78,5,-66,15,-88,8,-68,20,-69,2,-69,8,-70,2,-71,6,-81,4,-73,2,-72,3,-71,3
2,-72,6,-94,32,-84,11,-73,4,-76,3,-76,2,-91,9,-83,5,-73,16,-92,10,-73,24,-70,2,-69,8,-71,2,-81,6,-82,4,-75,2,-75,3,-72,3
3,-75,6,-111,40,-90,12,-73,4,-76,3,-76,2,-100,10,-86,5,-79,17,-99,12,-81,25,-72,2,-69,8,-73,2,-94,7,-82,4,-75,2,-75,3,-74,5
4,-81,7,-119,41,-93,14,-75,4,-77,3,-76,2,-113,12,-93,5,-86,21,-104,14,-84,28,-75,2,-71,8,-73,2,-109,7,-83,4,-77,2,-76,3,-75,5
5,-95,7,-129,43,-98,17,-86,5,-80,3,-77,2,-121,13,-96,5,-92,22,-110,14,-88,29,-76,2,-78,8,-75,2,-112,7,-83,4,-78,2,-77,3,-75,5
6,-97,7,-135,45,-104,17,-93,5,-82,3,-79,2,-124,13,-109,6,-98,23,-117,16,-101,33,-76,2,-81,8,-76,2,-116,8,-88,4,-80,2,-78,3,-76,5
7,-99,7,-141,52,-109,17,-95,5,-86,3,-84,2,-129,16,-113,6,-102,24,-123,17,-114,35,-76,3,-86,9,-77,2,-128,8,-91,4,-81,2,-78,3,-77,5
8,-106,8,-147,56,-119,19,-101,5,-90,3,-85,2,-137,17,-116,7,-107,24,-128,17,-120,38,-76,3,-98,9,-78,2,-132,8,-92,4,-81,2,-82,3,-77,5
9,-110,8,-154,59,-124,19,-103,5,-93,3,-86,2,-149,19,-121,7,-112,25,-134,17,-128,40,-76,3,-101,9,-79,2,-140,9,-100,5,-81,2,-87,3,-79,5
10,-120,9,-157,60,-129,19,-108,5,-98,3,-86,2,-156,21,-127,8,-115,29,-143,17,-139,40,-77,3,-103,9,-81,2,-150,9,-101,5,-83,3,-88,3,-81,5
11,-124,9,-167,63,-133,20,-111,5,-106,4,-88,2,-162,22,-131,8,-124,30,-147,17,-147,41,-78,3,-108,9,-82,2,-161,9,-104,5,-84,3,-88,3,-84,5
12,-129,9,-170,63,-138,21,-113,5,-111,4,-88,2,-165,22,-139,8,-126,31,-151,17,-174,45,-81,3,-113,11,-83,2,-168,9,-107,5,-85,3,-90,3,-85,5
13,-132,9,-177,63,-147,21,-126,5,-116,4,-88,2,-170,23,-144,8,-141,32,-151,17,-183,47,-85,3,-120,11,-85,2,-169,9,-107,5,-86,3,-91,4,-87,6
14,-137,9,-179,65,-158,22,-127,5,-125,4,-88,2,-176,23,-152,8,-148,33,-156,17,-191,49,-86,3,-126,11,-85,2,-175,9,-112,7,-88,3,-92,4,-91,6
15,-142,9,-185,66,-162,23,-128,5,-129,4,-89,2,-188,23,-154,8,-153,34,-165,17,-201,52,-87,4,-133,12,-85,2,-183,9,-118,7,-90,3,-93,4,-93,7
16,-146,9,-192,66,-171,24,-138,5,-132,4,-91,3,-189,24,-162,8,-161,37,-169,19,-208,55,-89,4,-137,13,-87,2,-187,9,-120,7,-94,3,-94,4,-94,7
17,-152,9,-197,66,-176,25,-144,5,-132,4,-93,4,-197,25,-168,9,-170,37,-175,20,-211,57,-89,4,-146,14,-88,2,-197,9,-126,7,-97,3,-94,4,-96,7
18,-157,10,-204,66,-182,26,-150,5,-141,4,-95,4,-199,26,-172,9,-173,37,-188,21,-216,58,-92,4,-150,14,-88,2,-205,10,-130,7,-98,3,-96,4,-101,7
19,-169,10,-206,66,-187,27,-158,5,-144,4,-98,4,-205,26,-180,9,-182,37,-189,22,-225,59,-94,4,-152,14,-90,2,-207,10,-138,7,-99,3,-101,4,-104,8
20,-174,10,-210,66,-191,27,-161,5,-148,4,-101,4,-220,27,-185,9,-187,38,-196,22,-233,61,-98,4,-152,14,-90,2,-212,11,-143,7,-103,3,-106,4,-107,9
21,-183,10,-215,66,-199,27,-166,5,-153,4,-102,4,-227,28,-187,11,-193,38,-204,24,-239,61,-99,4,-156,14,-91,2,-224,11,-144,7,-108,3,-108,4,-109,9
22,-189,10,-222,66,-206,27,-171,5,-156,4,-105,4,-231,28,-192,11,-193,38,-212,24,-244,62,-102,5,-165,16,-95,2,-237,12,-147,7,-109,3,-112,4,-109,9
23,-201,10,-226,66,-209,28,-177,5,-159,4,-107,4,-234,30,-195,11,-193,38,-223,28,-252,64,-106,6,-167,16,-99,3,-246,13,-151,7,-112,3,-112,4,-111,9
24,-208,10,-228,66,-212,29,-179,6,-161,4,-111,4,-238,31,-200,11,-203,38,-229,28,-260,66,-111,6,-170,16,-100,3,-255,14,-158,7,-117,3,-115,5,-112,10
25,-208,10,-234,66,-218,29,-185,6,-162,4,-118,4,-245,31,-207,11,-213,38,-239,28,-270,69,-114,7,-171,16,-100,3,-260,14,-164,8,-119,3,-118,5,-112,10
26,-218,10,-236,66,-223,30,-187,6,-166,4,-121,4,-249,31,-212,12,-216,39,-251,31,-284,71,-115,7,-176,17,-100,3,-264,16,-167,9,-120,3,-123,5,-112,10
27,-221,10,-240,66,-229,31,-193,6,-167,4,-123,4,-261,31,-220,12,-221,41,-258,31,-284,71,-120,7,-186,18,-101,3,-270,16,-176,9,-122,3,-126,5,-113,10
28,-228,10,-242,66,-233,31,-198,6,-170,4,-125,4,-262,31,-221,12,-233,42,-264,32,-289,74,-125,7,-188,20,-103,3,-285,17,-183,10,-126,3,-127,5,-115,10
29,-231,10,-247,66,-234,32,-211,7,-174,4,-130,4,-272,31,-224,12,-240,42,-273,34,-289,74,-129,7,-193,20,-103,3,-290,18,-189,10,-131,3,-130,5,-117,10
30,-239,10,-255,66,-238,32,-217,7,-177,4,-131,4,-278,32,-231,13,-245,42,-276,35,-302,74,-131,7,-198,20,-104,3,-301,19,-190,10,-136,3,-131,5,-118,10
31,-242,10,-265,66,-242,32,-224,7,-181,4,-133,5,-283,32,-236,13,-254,42,-287,35,-307,75,-137,8,-199,21,-104,4,-309,19,-192,10,-140,3,-132,5,-120,11
32,-249,10,-267,66,-247,32,-228,7,-183,4,-135,5,-291,32,-236,13,-260,44,-290,36,-317,78,-146,8,-202,21,-111,4,-318,19,-195,10,-144,3,-134,5,-123,11
33,-255,10,-269,66,-253,32,-233,7,-187,4,-137,5,-294,32,-244,13,-262,44,-290,36,-321,79,-152,8,-210,22,-113,4,-330,19,-201,10,-149,3,-140,5,-128,12
34,-257,10,-270,67,-261,33,-238,7,-190,5,-139,5,-307,32,-249,14,-269,45,-297,36,-327,81,-158,9,-215,23,-115,4,-334,19,-205,11,-150,3,-143,6,-128,12
35,-258,10,-276,67,-271,34,-242,7,-194,6,-141,5,-320,33,-253,14,-273,45,-304,38,-330,82,-161,9,-216,23,-120,4,-338,19,-211,11,-157,3,-146,6,-130,12
36,-259,10,-278,67,-274,34,-244,7,-197,6,-145,5,-327,33,-264,15,-273,45,-312,38,-333,82,-165,10,-222,24,-123,4,-349,19,-215,11,-167,3,-148,6,-138,12
37,-262,10,-279,67,-282,35,-250,7,-202,6,-149,5,-331,33,-275,15,-277,45,-321,40,-336,83,-168,10,-228,24,-123,4,-352,19,-217,11,-177,3,-152,6,-143,12
38,-264,10,-286,68,-288,35,-260,7,-210,6,-150,5,-340,33,-280,15,-284,45,-327,40,-339,83,-169,10,-236,24,-124,4,-357,20,-222,11,-178,3,-156,6,-147,12
39,-266,10,-286,68,-288,35,-264,7,-214,6,-156,5,-349,34,-291,15,-286,45,-335,40,-344,83,-179,10,-238,25,-125,4,-364,20,-230,12,-179,3,-161,6,-154,12
40,-267,10,-290,69,-297,35,-267,7,-221,6,-163,5,-358,34,-301,15,-293,45,-341,40,-347,83,-183,10,-241,25,-125,4,-370,20,-234,12,-182,3,-164,6,-159,12
41,-269,10,-292,69,-304,36,-271,7,-222,6,-166,5,-364,35,-309,15,-300,45,-355,40,-350,85,-190,10,-245,25,-125,4,-376,20,-242,12,-183,3,-170,6,-161,12
42,-273,10,-293,70,-307,36,-278,7,-227,6,-168,5,-371,36,-313,16,-311,45,-357,40,-355,85,-194,10,-256,25,-127,4,-381,21,-247,12,-190,3,-173,6,-163,13
43,-275,10,-296,70,-310,37,-281,7,-232,6,-173,5,-378,36,-322,17,-317,45,-367,40,-359,85,-198,11,-259,25,-131,4,-386,22,-253,12,-193,3,-179,6,-166,13
44,-280,10,-299,70,-316,38,-285,7,-239,6,-177,5,-382,36,-333,17,-318,45,-372,40,-367,85,-207,12,-262,25,-131,4,-390,22,-262,12,-196,3,-180,6,-172,13
45,-282,10,-302,70,-319,38,-288,7,-242,6,-183,5,-389,37,-342,17,-320,46,-380,40,-374,85,-215,12,-266,26,-134,4,-396,22,-267,12,-198,3,-185,6,-177,14
46,-286,10,-307,72,-323,38,-293,7,-248,6,-186,5,-393,37,-350,18,-327,46,-384,40,-375,85,-224,12,-272,26,-138,4,-398,22,-275,12,-205,3,-188,6,-179,14
47,-291,10,-311,73,-330,38,-301,7,-252,8,-192,5,-396,37,-356,18,-330,46,-386,40,-377,86,-230,14,-277,26,-141,4,-406,22,-282,12,-209,3,-190,6,-183,14
48,-298,10,-314,73,-332,38,-307,7,-253,8,-199,5,-400,37,-364,19,-335,46,-394,40,-380,86,-236,14,-282,26,-144,4,-410,22,-291,12,-212,3,-196,6,-187,14
49,-300,10,-317,74,-338,38,-316,7,-258,8,-202,5,-407,37,-364,19,-341,46,-404,40,-384,86,-245,14,-285,26,-144,4,-414,24,-298,12,-219,3,-198,6,-192,14
50,-300,10,-322,74,-341,38,-324,7,-264,8,-206,5,-408,37,-369,22,-347,46,-408,40,-391,86,-251,14,-290,26,-148,4,-422,25,-300,12,-225,3,-203,6,-198,14
51,-304,10,-325,74,-346,38,-327,7,-268,9,-209,5,-413,37,-377,23,-352,46,-415,41,-393,86,-262,14,-292,26,-153,4,-427,25,-312,12,-230,3,-203,6,-201,14
52,-308,10,-329,74,-354,38,-331,7,-273,10,-215,5,-417,38,-387,24,-359,47,-417,41,-396,86,-268,15,-295,26,-153,4,-431,25,-314,12,-238,3,-206,6,-208,14
53,-313,10,-331,74,-359,38,-332,7,-281,10,-219,5,-426,39,-396,24,-360,48,-422,41,-399,86,-274,15,-305,26,-155,4,-438,25,-319,12,-243,3,-206,6,-214,14
54,-318,10,-336,74,-361,38,-337,7,-286,10,-223,5,-428,39,-406,24,-367,48,-432,41,-403,87,-281,16,-314,26,-157,4,-445,25,-323,12,-244,3,-208,6,-215,15
55,-319,10,-340,74,-364,39,-343,7,-292,10,-227,5,-433,39,-413,24,-375,48,-434,41,-405,87,-287,16,-321,26,-160,4,-452,25,-331,12,-248,3,-212,6,-222,15
56,-323,10,-343,74,-371,40,-354,7,-296,10,-232,5,-437,39,-418,25,-378,48,-438,41,-409,87,-290,16,-324,26,-163,4,-457,26,-336,12,-258,3,-212,6,-231,15
57,-324,10,-345,74,-377,40,-360,7,-303,10,-236,5,-444,39,-427,25,-384,48,-440,41,-414,88,-298,16,-327,26,-165,4,-464,26,-340,12,-265,3,-215,6,-236,15
58,-329,10,-346,74,-382,40,-364,7,-304,10,-247,5,-450,39,-430,26,-388,48,-445,41,-420,88,-306,16,-331,26,-170,5,-469,26,-344,12,-270,3,-220,6,-241,16
59,-336,10,-350,74,-384,40,-366,7,-313,10,-254,5,-455,40,-438,27,-391,48,-448,41,-420,88,-312,17,-337,26,-174,5,-473,26,-347,12,-278,3,-226,6,-246,16
60,-341,10,-356,74,-385,40,-369,7,-323,10,-265,5,-458,40,-444,27,-395,48,-449,41,-427,88,-318,17,-344,26,-176,5,-477,27,-355,12,-283,3,-228,6,-249,16
61,-344,10,-360,74,-388,40,-374,7,-327,10,-279,5,-458,40,-450,28,-403,48,-453,42,-430,88,-324,17,-347,26,-183,5,-479,27,-362,12,-285,3,-233,6,-256,16
62,-349,10,-362,74,-392,40,-377,7,-336,10,-293,5,-459,41,-455,28,-410,48,-454,42,-432,88,-328,17,-359,26,-185,5,-482,27,-367,13,-290,3,-238,6,-260,16
63,-354,10,-364,74,-397,40,-378,7,-341,10,-304,5,-463,41,-455,28,-412,48,-457,42,-432,88,-332,18,-366,26,-190,5,-487,28,-373,13,-307,3,-242,6,-267,16
64,-362,10,-365,74,-402,40,-382,7,-346,10,-312,5,-467,41,-459,28,-417,48,-460,42,-438,88,-337,18,-371,26,-191,5,-491,28,-380,13,-316,3,-246,6,-274,16
65,-365,10,-366,74,-403,40,-389,7,-357,10,-324,5,-472,41,-461,28,-423,48,-462,43,-440,88,-346,18,-375,26,-197,5,-493,28,-385,13,-321,3,-253,7,-277,16
66,-370,11,-368,74,-404,40,-393,7,-362,10,-331,6,-477,42,-465,29,-432,48,-466,43,-440,88,-352,18,-380,26,-200,5,-495,28,-394,13,-333,3,-258,7,-280,16
67,-373,11,-370,74,-408,40,-398,7,-366,10,-342,6,-483,42,-471,30,-434,48,-469,43,-441,88,-360,18,-386,26,-205,5,-496,28,-401,13,-342,3,-263,7,-286,16
68,-379,11,-372,74,-411,40,-403,7,-375,11,-350,6,-485,43,-475,30,-438,48,-474,43,-441,88,-364,18,-390,26,-206,5,-501,28,-408,13,-352,3,-270,7,-293,16
69,-384,11,-378,74,-416,41,-411,7,-383,14,-356,6,-486,43,-478,30,-438,48,-474,43,-446,88,-371,18,-397,26,-208,5,-503,28,-413,13,-356,3,-284,7,-295,17
70,-395,11,-383,74,-417,41,-415,7,-391,15,-365,6,-488,43,-480,30,-439,48,-476,43,-447,88,-377,18,-404,26,-212,5,-507,28,-421,14,-362,3,-289,7,-302,17
71,-404,11,-384,74,-422,41,-419,7,-397,15,-371,7,-490,43,-485,30,-444,48,-479,43,-448,88,-383,18,-406,26,-219,5,-509,28,-429,14,-373,3,-295,7,-307,17
