,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-18,17,-25,9,-25,10,-25,7,-25,8,-22,13
1,-19,17,-26,10,-28,15,-29,9,-32,9,-26,14
2,-20,17,-30,13,-32,18,-36,9,-34,9,-30,16
3,-23,18,-35,13,-32,19,-46,9,-38,11,-32,18
4,-27,20,-37,14,-35,23,-51,11,-38,13,-35,20
5,-30,21,-40,15,-36,27,-57,11,-40,15,-41,21
6,-32,24,-47,18,-39,30,-61,11,-41,15,-43,23
7,-33,29,-48,18,-44,31,-66,12,-44,17,-45,27
8,-39,29,-51,19,-45,32,-67,14,-46,22,-50,30
9,-42,30,-56,20,-48,35,-71,15,-49,24,-52,32
10,-43,31,-62,22,-52,38,-76,15,-50,24,-55,36
11,-46,34,-63,22,-54,41,-80,16,-54,27,-59,38
12,-49,34,-68,23,-56,43,-85,16,-59,27,-65,39
13,-50,35,-69,23,-60,46,-92,17,-63,29,-68,42
14,-52,38,-73,26,-60,51,-94,18,-67,29,-72,44
15,-55,41,-77,27,-61,53,-101,19,-71,30,-75,44
16,-61,42,-79,29,-65,56,-105,20,-73,31,-77,46
17,-63,43,-84,30,-68,58,-108,23,-77,32,-80,48
18,-70,45,-89,31,-70,59,-111,23,-80,33,-84,49
19,-75,47,-93,33,-71,63,-114,23,-85,33,-87,50
20,-81,48,-97,33,-76,66,-118,23,-87,35,-89,51
21,-83,50,-102,35,-81,66,-120,27,-89,36,-91,54
22,-87,52,-105,36,-85,68,-121,29,-92,40,-94,55
23,-92,57,-108,36,-88,71,-123,30,-94,40,-97,58
24,-95,58,-113,37,-89,72,-128,32,-96,41,-103,60
25,-99,62,-114,39,-91,74,-134,33,-96,43,-109,60
26,-107,65,-118,39,-93,75,-137,34,-98,47,-111,60
27,-112,66,-124,40,-95,76,-138,37,-101,49,-114,62
28,-115,67,-128,40,-96,80,-143,39,-104,50,-115,67
29,-118,67,-134,41,-101,84,-147,40,-106,51,-118,67
30,-123,68,-136,43,-105,84,-151,41,-110,51,-122,70
31,-124,68,-142,46,-106,86,-154,42,-113,54,-126,73
32,-132,70,-144,46,-109,88,-159,42,-116,55,-129,74
33,-135,71,-144,47,-110,89,-162,43,-124,56,-133,80
34,-136,74,-148,51,-110,94,-167,44,-127,58,-135,80
35,-139,76,-150,53,-112,97,-171,44,-134,60,-137,81
36,-144,79,-152,53,-115,101,-173,44,-138,62,-141,82
37,-147,80,-152,56,-118,102,-179,45,-143,64,-144,84
38,-154,83,-153,59,-122,103,-179,47,-149,64,-147,84
39,-160,84,-156,61,-125,104,-181,49,-154,65,-149,86
40,-163,85,-163,62,-128,105,-183,50,-160,66,-152,87
41,-166,89,-166,62,-130,107,-187,51,-167,67,-155,87
42,-173,89,-170,62,-133,109,-189,52,-173,69,-157,88
43,-174,89,-172,66,-134,110,-196,54,-176,71,-162,90
44,-177,91,-174,67,-137,113,-200,55,-183,72,-164,91
45,-183,94,-177,69,-138,115,-203,57,-184,72,-170,92
46,-189,94,-184,70,-139,117,-207,58,-187,74,-172,93
47,-195,98,-188,70,-139,121,-210,58,-191,76,-174,94
48,-200,99,-189,74,-143,121,-214,59,-192,78,-179,96
49,-204,101,-194,74,-144,121,-218,62,-197,80,-180,99
50,-207,102,-200,74,-146,123,-221,64,-198,85,-183,101
51,-208,104,-205,76,-152,125,-221,66,-204,86,-184,103
52,-213,105,-213,76,-154,129,-225,66,-205,87,-187,104
53,-216,106,-215,81,-156,133,-227,69,-206,88,-191,106
54,-221,107,-222,83,-157,134,-231,71,-209,88,-194,107
55,-227,109,-222,85,-158,137,-234,74,-213,88,-196,111
56,-232,111,-224,87,-163,138,-240,75,-217,88,-196,113
57,-235,111,-227,87,-163,143,-244,76,-222,89,-204,113
58,-239,112,-229,87,-164,145,-252,78,-224,92,-207,115
59,-239,115,-230,88,-166,146,-255,80,-235,92,-213,115
60,-242,116,-233,88,-169,147,-262,82,-239,94,-216,116
61,-244,117,-241,89,-173,147,-263,86,-242,95,-219,118
62,-248,117,-245,89,-175,152,-267,87,-246,96,-223,119
63,-250,118,-249,89,-178,155,-273,89,-248,98,-227,120
64,-257,119,-250,90,-182,157,-276,90,-250,99,-233,121
65,-261,120,-256,92,-187,159,-280,91,-251,100,-235,122
66,-268,120,-264,93,-190,161,-283,93,-251,102,-237,122
67,-272,124,-265,94,-196,161,-286,95,-254,103,-241,123
68,-275,124,-271,95,-198,165,-290,97,-257,105,-243,124
69,-278,124,-274,97,-200,167,-295,98,-264,107,-246,124
70,-281,124,-277,100,-205,170,-296,99,-265,108,-254,125
71,-286,125,-279,102,-208,171,-300,99,-269,111,-257,127
72,-288,126,-280,104,-212,174,-304,99,-275,115,-258,129
73,-290,128,-283,105,-218,175,-307,101,-280,117,-261,129
74,-294,129,-290,105,-221,178,-311,104,-282,118,-261,131
75,-299,129,-294,105,-226,179,-317,106,-286,119,-263,131
76,-303,129,-297,106,-230,181,-318,106,-290,121,-268,135
77,-308,129,-301,109,-232,183,-322,106,-295,123,-271,135
78,-310,131,-307,111,-234,189,-324,106,-299,123,-274,136
79,-311,133,-310,112,-239,193,-327,106,-303,124,-278,138
