,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-21,9,-28,9,-18,13,-21,10,-24,12,-29,10
1,-26,10,-32,10,-20,14,-27,13,-26,13,-31,12
2,-27,13,-33,11,-23,18,-30,13,-28,16,-37,15
3,-27,16,-33,11,-31,20,-34,14,-34,16,-39,19
4,-28,18,-35,12,-35,24,-40,16,-37,16,-42,21
5,-31,23,-39,14,-37,26,-43,18,-40,18,-43,22
6,-31,24,-43,16,-39,27,-49,21,-42,20,-49,23
7,-34,27,-45,17,-42,30,-53,21,-48,21,-52,24
8,-39,29,-49,18,-47,30,-56,21,-53,23,-53,26
9,-42,29,-55,21,-49,35,-61,21,-55,23,-57,26
10,-47,31,-57,21,-54,38,-65,23,-57,24,-59,28
11,-50,32,-60,24,-57,39,-68,24,-62,25,-64,29
12,-52,32,-61,24,-61,43,-71,26,-66,28,-68,32
13,-55,35,-65,24,-64,45,-77,29,-69,28,-71,32
14,-58,36,-68,25,-69,46,-82,30,-76,29,-73,32
15,-62,36,-70,28,-71,48,-87,32,-80,32,-76,32
16,-65,37,-77,28,-72,50,-90,34,-84,33,-79,35
17,-71,37,-80,31,-75,52,-90,36,-87,36,-81,38
18,-75,40,-84,36,-78,54,-94,36,-88,37,-82,40
19,-76,42,-91,37,-80,56,-97,37,-90,38,-88,42
20,-80,43,-96,37,-81,58,-100,39,-95,39,-92,44
21,-85,43,-100,38,-84,62,-101,39,-101,40,-95,46
22,-86,44,-105,39,-87,64,-105,41,-106,42,-99,46
23,-89,45,-109,39,-89,65,-111,45,-107,44,-103,48
24,-95,46,-113,40,-90,69,-112,48,-111,44,-108,48
25,-101,49,-115,40,-93,71,-114,48,-113,47,-110,53
26,-108,52,-120,42,-94,72,-121,50,-114,47,-111,53
27,-115,53,-124,45,-95,74,-125,50,-116,47,-117,53
28,-121,53,-126,45,-99,75,-132,51,-121,48,-118,55
29,-121,54,-132,47,-103,80,-135,53,-123,50,-119,57
30,-123,57,-136,49,-106,84,-137,55,-124,53,-121,59
31,-125,58,-139,52,-110,85,-140,57,-127,54,-125,62
32,-129,61,-140,52,-112,89,-144,58,-130,54,-132,63
33,-138,64,-141,52,-113,91,-147,59,-134,54,-134,67
34,-140,65,-143,55,-113,96,-154,62,-135,57,-137,67
35,-141,66,-146,58,-116,99,-156,64,-142,59,-139,68
36,-143,66,-148,60,-118,101,-163,64,-147,59,-144,71
37,-148,69,-150,62,-118,103,-167,64,-150,61,-147,75
38,-151,69,-156,62,-122,104,-171,65,-155,62,-150,77
39,-154,71,-159,63,-127,104,-173,67,-158,65,-154,79
40,-158,72,-163,64,-130,105,-175,67,-163,68,-159,80
41,-160,74,-170,67,-134,106,-179,67,-167,68,-162,80
42,-163,75,-174,69,-137,107,-186,67,-168,70,-167,81
43,-166,79,-174,70,-140,109,-192,68,-171,72,-171,82
44,-170,80,-175,71,-143,110,-196,71,-176,74,-172,86
45,-175,81,-179,71,-146,112,-200,74,-180,75,-173,88
46,-176,81,-180,74,-150,117,-205,74,-185,79,-173,90
47,-181,83,-181,75,-151,119,-208,77,-192,79,-178,90
48,-187,84,-185,76,-153,120,-211,77,-195,80,-183,93
49,-191,84,-191,79,-154,120,-214,78,-198,81,-188,96
50,-193,86,-195,79,-156,124,-217,80,-204,82,-191,97
51,-198,87,-200,80,-161,127,-220,81,-206,82,-195,97
52,-200,88,-204,83,-163,131,-223,81,-210,83,-198,100
53,-204,90,-207,84,-165,134,-226,81,-216,84,-202,101
54,-210,91,-210,84,-168,137,-231,81,-220,85,-206,101
55,-215,93,-213,84,-170,141,-233,81,-223,88,-210,103
56,-219,93,-215,85,-176,143,-238,81,-225,89,-214,106
57,-223,93,-217,86,-180,145,-242,81,-233,90,-216,108
58,-226,95,-220,88,-183,148,-243,84,-235,93,-220,109
59,-229,96,-223,88,-187,151,-248,85,-240,93,-224,110
60,-235,99,-226,89,-190,153,-251,85,-245,94,-226,111
61,-241,99,-228,90,-195,154,-255,87,-249,94,-230,112
62,-245,100,-229,91,-196,155,-260,88,-256,99,-233,112
63,-251,103,-233,93,-199,158,-263,88,-258,99,-234,115
64,-253,106,-234,94,-202,163,-269,91,-258,100,-236,118
65,-256,107,-242,96,-206,163,-271,91,-261,101,-242,118
66,-259,110,-246,98,-207,163,-275,92,-266,102,-244,122
67,-262,112,-247,100,-210,163,-279,93,-268,104,-250,126
68,-267,114,-249,102,-213,164,-286,94,-270,104,-255,126
69,-269,116,-253,104,-215,168,-290,95,-273,105,-258,128
70,-273,117,-256,104,-220,172,-293,97,-275,106,-261,130
71,-276,119,-261,105,-225,172,-297,98,-279,108,-263,131
72,-280,120,-263,107,-227,175,-300,99,-284,109,-265,135
73,-284,122,-269,109,-230,177,-303,101,-286,110,-266,137
74,-288,122,-276,109,-234,180,-307,101,-288,112,-269,138
75,-292,122,-282,111,-235,183,-311,101,-293,112,-274,138
76,-296,124,-290,113,-237,186,-313,101,-298,112,-275,139
77,-300,124,-290,116,-239,188,-320,101,-302,114,-280,140
78,-300,128,-292,121,-242,189,-324,103,-306,116,-282,141
79,-305,128,-296,121,-249,191,-330,104,-307,117,-285,141
