,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-74,3,-64,16,-70,8,-72,5,-69,3,-69,4,-69,9,-70,7,-64,13,-73,8,-70,22,-73,6,-66,7,-69,4,-68,8,-71,4,-70,2,-72,2,-74,5
1,-75,3,-66,20,-82,10,-74,5,-72,3,-69,5,-82,9,-75,7,-66,15,-81,9,-82,22,-77,6,-72,9,-76,4,-68,8,-73,4,-71,2,-72,2,-75,7
2,-76,3,-77,26,-84,12,-79,5,-73,3,-70,5,-83,10,-84,7,-68,17,-95,9,-91,23,-79,7,-76,10,-78,4,-79,9,-75,4,-71,2,-73,2,-77,7
3,-77,3,-80,28,-85,13,-87,5,-73,3,-76,5,-90,12,-88,7,-69,17,-109,9,-103,26,-82,7,-79,10,-79,4,-93,10,-75,5,-71,2,-77,2,-77,10
4,-83,3,-83,32,-86,15,-102,5,-73,3,-79,5,-94,15,-94,7,-72,19,-116,11,-115,29,-84,9,-82,11,-79,4,-95,11,-80,6,-73,2,-77,2,-77,10
5,-86,3,-84,33,-92,15,-109,5,-75,3,-80,5,-95,16,-98,9,-84,27,-120,11,-129,32,-89,9,-88,13,-83,4,-100,11,-82,6,-74,2,-77,2,-77,10
6,-93,3,-89,36,-95,16,-111,5,-81,3,-83,5,-100,16,-110,10,-89,27,-123,11,-136,33,-93,9,-99,14,-84,4,-108,12,-85,6,-74,2,-78,2,-78,10
7,-100,3,-93,39,-100,16,-125,5,-81,3,-85,5,-103,17,-117,10,-89,28,-130,14,-145,36,-96,9,-112,14,-84,5,-110,13,-89,7,-75,2,-78,2,-78,10
8,-104,3,-95,41,-105,16,-130,5,-88,3,-89,5,-105,21,-127,10,-92,28,-139,17,-153,36,-102,9,-112,14,-88,6,-118,13,-90,7,-76,2,-79,2,-83,10
9,-108,4,-108,42,-111,17,-134,5,-97,3,-92,5,-111,21,-130,10,-95,28,-140,17,-162,40,-106,10,-118,14,-89,6,-122,13,-96,7,-78,2,-80,2,-84,11
10,-112,4,-114,43,-117,17,-138,6,-97,3,-95,5,-112,22,-138,11,-98,29,-145,18,-188,44,-112,10,-119,14,-90,6,-124,14,-102,7,-79,2,-81,2,-84,11
11,-116,4,-118,44,-118,17,-147,6,-98,3,-99,5,-124,23,-146,11,-102,31,-148,19,-195,48,-117,11,-123,14,-91,6,-136,15,-104,7,-79,2,-82,2,-86,11
12,-117,4,-122,47,-123,18,-157,6,-101,3,-101,5,-129,24,-160,11,-104,32,-152,21,-200,50,-129,12,-125,14,-92,6,-141,16,-108,7,-79,2,-84,2,-87,12
13,-119,4,-131,50,-134,18,-161,6,-103,3,-103,5,-135,24,-162,12,-107,33,-168,21,-206,52,-134,12,-129,15,-95,6,-145,17,-112,7,-80,2,-86,2,-87,12
14,-120,4,-134,53,-140,19,-163,6,-104,3,-107,5,-145,25,-164,13,-111,33,-173,21,-216,56,-147,17,-132,16,-97,7,-148,17,-117,7,-80,2,-87,2,-89,13
15,-120,4,-138,55,-154,20,-164,6,-107,3,-107,5,-148,25,-165,14,-122,33,-187,24,-225,57,-160,17,-134,16,-99,7,-151,17,-119,7,-80,2,-90,2,-91,13
16,-121,4,-144,57,-165,22,-169,6,-108,3,-109,6,-151,26,-167,15,-126,35,-191,24,-242,58,-172,17,-137,16,-100,7,-155,17,-124,8,-80,2,-93,2,-91,13
17,-127,4,-145,59,-167,22,-182,6,-111,3,-115,6,-159,26,-172,15,-129,35,-199,24,-246,59,-179,18,-142,16,-101,7,-165,18,-127,8,-81,2,-95,3,-91,14
18,-130,4,-150,59,-173,22,-198,6,-114,3,-118,6,-162,27,-177,15,-139,36,-202,25,-252,61,-187,18,-143,16,-101,7,-171,19,-130,9,-82,2,-96,3,-96,14
19,-134,4,-153,60,-178,22,-209,6,-115,3,-119,6,-169,27,-182,15,-145,36,-210,25,-265,62,-203,19,-145,16,-105,7,-171,19,-131,9,-84,2,-98,3,-97,14
20,-136,5,-154,61,-181,22,-221,6,-118,3,-122,6,-169,27,-188,15,-148,36,-221,27,-270,65,-212,20,-156,17,-106,7,-177,19,-137,9,-85,2,-100,3,-98,14
21,-137,5,-156,61,-188,23,-226,6,-120,3,-123,6,-174,27,-202,16,-150,37,-224,27,-277,68,-217,20,-162,17,-107,7,-183,19,-146,9,-87,2,-106,3,-102,15
22,-142,5,-159,61,-195,25,-231,6,-121,3,-123,6,-189,27,-212,16,-154,37,-233,28,-282,69,-224,20,-166,17,-108,7,-190,20,-149,9,-89,2,-106,3,-104,15
23,-148,5,-159,61,-202,26,-236,6,-126,3,-127,6,-197,28,-218,16,-164,38,-237,29,-291,69,-227,20,-174,17,-110,7,-193,20,-152,9,-93,2,-106,3,-108,15
24,-148,5,-161,62,-209,27,-242,6,-126,3,-127,6,-203,29,-223,16,-167,38,-243,29,-301,72,-237,20,-184,17,-113,7,-204,20,-158,9,-94,2,-107,3,-110,15
25,-153,5,-167,64,-217,27,-248,6,-132,3,-128,7,-206,29,-227,16,-167,40,-248,32,-306,73,-244,20,-194,17,-113,7,-208,20,-166,10,-98,2,-108,3,-111,16
26,-157,5,-170,64,-223,27,-252,6,-133,3,-128,7,-211,29,-232,16,-180,40,-253,32,-311,75,-248,20,-203,17,-116,7,-221,20,-169,10,-102,2,-112,3,-113,16
27,-157,5,-176,64,-234,27,-258,6,-135,3,-131,7,-220,29,-236,16,-187,40,-262,32,-312,76,-254,20,-210,18,-121,7,-227,20,-171,10,-104,2,-116,3,-115,17
28,-160,5,-179,64,-240,27,-261,6,-138,3,-131,7,-231,29,-243,16,-190,40,-273,33,-319,77,-268,20,-218,18,-122,7,-231,20,-176,10,-105,2,-119,3,-115,17
29,-162,6,-180,66,-247,28,-265,6,-141,3,-132,7,-234,29,-252,16,-200,42,-276,33,-324,78,-276,20,-228,18,-127,7,-238,20,-180,10,-109,2,-120,3,-116,17
30,-166,6,-181,67,-254,29,-269,6,-143,3,-133,7,-239,29,-263,16,-203,42,-280,33,-341,79,-283,20,-236,18,-130,7,-238,20,-186,10,-114,2,-120,3,-120,17
31,-167,6,-185,67,-259,30,-277,6,-145,3,-135,7,-246,29,-273,17,-205,42,-301,35,-341,79,-284,22,-239,19,-134,7,-241,20,-194,10,-115,2,-123,3,-123,17
32,-174,6,-192,68,-263,30,-285,6,-156,3,-137,7,-249,29,-279,18,-209,42,-303,35,-345,80,-287,22,-244,19,-136,7,-254,21,-196,10,-119,2,-124,3,-126,17
33,-175,6,-197,69,-267,31,-286,6,-158,3,-139,7,-252,29,-288,20,-225,42,-309,35,-350,80,-295,22,-250,20,-136,7,-262,23,-199,10,-125,2,-125,3,-128,17
34,-180,6,-198,72,-270,31,-295,6,-166,3,-142,7,-255,29,-295,23,-229,42,-316,35,-357,81,-301,22,-255,20,-142,7,-265,23,-200,11,-131,2,-126,3,-130,17
35,-185,6,-203,72,-279,31,-300,6,-176,3,-144,7,-262,29,-301,23,-234,42,-317,35,-364,82,-303,22,-262,20,-148,7,-267,24,-201,11,-134,2,-127,3,-138,18
