,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-66,4,-74,23,-63,7,-68,2,-68,2,-69,4,-66,6,-66,4,-69,18,-64,10,-82,30,-67,3,-64,6,-68,2,-66,4,-66,4,-67,3,-68,2,-67,3
1,-66,4,-98,33,-63,7,-68,2,-68,2,-69,4,-66,6,-66,4,-83,26,-64,10,-101,50,-67,3,-64,6,-68,2,-66,4,-66,4,-67,3,-68,2,-67,3
2,-66,4,-115,38,-63,7,-68,2,-68,2,-69,4,-66,6,-66,4,-89,28,-64,10,-149,67,-67,3,-64,6,-68,2,-66,4,-66,4,-67,3,-68,2,-67,3
3,-66,4,-138,43,-63,7,-68,2,-68,2,-69,4,-66,6,-66,4,-94,29,-64,10,-206,71,-67,3,-64,6,-68,2,-66,4,-66,4,-67,3,-68,2,-67,3
4,-66,4,-159,46,-63,7,-68,2,-68,2,-69,4,-66,6,-66,4,-102,31,-71,13,-248,77,-67,6,-64,6,-68,2,-66,4,-66,4,-67,3,-68,2,-67,3
5,-66,4,-177,49,-63,7,-68,2,-68,2,-69,4,-68,6,-66,4,-102,31,-73,17,-308,83,-67,6,-64,6,-68,2,-66,4,-66,4,-67,3,-68,2,-67,3
6,-66,4,-182,49,-63,7,-68,2,-68,2,-69,4,-68,9,-66,4,-109,32,-85,22,-365,86,-67,8,-64,6,-68,2,-66,4,-66,4,-67,3,-68,2,-67,3
7,-66,4,-208,50,-63,7,-68,2,-68,2,-69,4,-71,12,-66,4,-110,32,-101,27,-403,87,-67,8,-64,6,-68,2,-66,5,-66,4,-67,3,-68,2,-67,3
8,-66,4,-221,52,-63,7,-68,2,-68,2,-69,4,-74,17,-66,4,-110,32,-107,30,-455,87,-67,8,-66,8,-69,2,-70,7,-66,4,-67,3,-68,2,-67,3
9,-66,4,-238,52,-63,7,-68,2,-68,2,-69,4,-80,17,-66,4,-120,33,-146,36,-464,87,-67,8,-66,9,-69,2,-72,8,-66,4,-67,3,-68,2,-67,6
10,-66,4,-299,56,-63,7,-68,2,-68,2,-71,5,-80,17,-66,4,-121,33,-149,36,-473,87,-67,8,-72,11,-69,2,-73,9,-66,4,-67,3,-68,2,-68,9
11,-69,4,-358,58,-63,7,-71,2,-68,2,-71,5,-80,17,-66,4,-121,33,-150,36,-486,88,-67,8,-74,12,-74,2,-73,9,-66,4,-67,3,-68,2,-73,9
12,-69,4,-434,59,-63,7,-71,2,-68,2,-71,5,-80,17,-66,4,-131,33,-150,36,-490,88,-67,8,-77,13,-74,2,-73,9,-66,4,-67,3,-68,2,-73,9
13,-69,4,-507,70,-63,7,-71,2,-68,2,-71,5,-80,17,-66,4,-134,33,-151,37,-492,88,-67,8,-79,13,-74,2,-74,10,-66,4,-67,3,-68,2,-73,9
14,-69,4,-510,71,-63,7,-71,2,-68,2,-71,5,-89,17,-66,4,-154,35,-199,37,-493,88,-67,8,-79,13,-74,2,-80,11,-66,4,-67,3,-68,2,-76,10
15,-69,4,-510,71,-65,7,-71,2,-68,2,-75,7,-93,17,-66,5,-191,36,-203,37,-493,88,-67,8,-89,14,-75,2,-87,12,-66,4,-69,3,-68,2,-90,14
16,-69,4,-510,71,-81,10,-71,2,-68,2,-79,8,-93,17,-85,12,-192,36,-227,38,-493,88,-67,8,-90,15,-76,3,-88,12,-66,4,-69,3,-68,2,-102,16
17,-69,4,-510,71,-114,22,-71,2,-68,2,-83,10,-93,17,-98,14,-192,36,-240,39,-493,88,-67,8,-94,16,-76,3,-88,12,-74,4,-69,3,-68,2,-104,16
18,-69,4,-510,71,-192,31,-71,2,-68,2,-83,10,-93,17,-101,17,-192,36,-240,39,-493,88,-67,8,-95,17,-76,3,-88,12,-74,4,-69,3,-68,2,-104,16
19,-69,4,-510,71,-193,31,-71,2,-68,2,-83,10,-93,17,-134,19,-192,36,-290,41,-493,88,-67,8,-101,18,-76,3,-88,12,-74,4,-69,3,-68,2,-104,16
20,-69,4,-510,71,-194,31,-71,2,-68,2,-85,10,-93,17,-147,21,-220,39,-315,41,-493,88,-67,8,-111,20,-76,3,-90,12,-74,4,-69,3,-68,2,-110,17
21,-69,4,-510,71,-198,31,-71,2,-68,2,-109,10,-93,17,-153,21,-239,40,-337,41,-493,88,-68,8,-121,20,-76,3,-90,12,-74,4,-69,3,-68,2,-117,18
22,-69,4,-510,71,-198,31,-71,2,-68,2,-109,10,-93,17,-153,21,-250,40,-337,41,-493,88,-68,8,-182,23,-76,3,-90,12,-83,6,-69,3,-68,2,-126,18
23,-69,4,-510,71,-204,31,-71,2,-68,2,-109,10,-94,17,-153,21,-309,41,-337,41,-493,88,-68,8,-188,23,-76,3,-91,14,-92,9,-69,3,-68,2,-133,18
24,-69,4,-510,71,-204,31,-71,2,-68,2,-109,10,-94,17,-153,21,-379,45,-337,41,-493,88,-68,8,-188,23,-76,3,-97,14,-105,11,-69,3,-68,2,-133,18
25,-69,4,-510,71,-204,31,-71,2,-68,2,-109,10,-94,17,-153,21,-472,45,-337,41,-493,88,-68,8,-188,23,-76,3,-97,14,-107,11,-69,3,-68,2,-133,18
