STM,STM_stable,STM_stable_validation,STM_validation
0.576260039237551,0.576260039237551,0.576260039237551,0.576260039237551
0.5765137583890152,0.5779421150761946,0.5917849479660039,0.5769198789426511
0.5768142337290922,0.5805816334554821,0.6110084855978481,0.5776857151212356
0.5771823830442777,0.5831282286168011,0.6182781225701015,0.5775259845940253
0.5770767378307189,0.5863918580062257,0.6226914296119245,0.578124893638157
0.5770645080440515,0.5912900137764792,0.6275683307503328,0.5796159130830927
0.576909893144209,0.5952055275658974,0.6297761954607263,0.5822354546524867
0.576909893144209,0.5988897634281071,0.6260938716238522,0.5834793555320335
0.5774320324501766,0.5998368242583538,0.6281366078600019,0.5852276456347687
0.5778277309629252,0.6033687305004187,0.6301968910136753,0.5864543407889109
0.5781902071180359,0.6088280520642102,0.6320354264681567,0.5886961808162411
0.5778322553708676,0.6113019668363433,0.6305359512503397,0.5902973311229995
0.5779559076335309,0.6133862051475832,0.6305449678921282,0.5907115780272757
0.5783139224688638,0.6173338444021474,0.6291520473231577,0.5911342039892923
0.5782149886193537,0.6185513526055486,0.6278676705672452,0.5902014721084965
0.5782069448937233,0.6187123676666683,0.6294444490638689,0.5915149591552554
0.5786191236920855,0.6198535121478996,0.6289166254335617,0.5922291201580789
0.5785937292907063,0.6223975750426108,0.6296260239183332,0.5932758694135625
0.5792619802162424,0.622783139166509,0.6296133207715016,0.5955030426675523
0.5797250460028335,0.6220123467927802,0.6293302987969781,0.5959284543285918
0.5803416012264114,0.6224265284699386,0.6295319874882148,0.5973419276670676
0.5802878580525317,0.6252022528290198,0.6296840476521541,0.5999571976565841
0.5805492765566562,0.6242809433459197,0.6292662678867832,0.6014029027379918
0.5812932831700484,0.624080859263368,0.6286670225529679,0.6016260056201985
0.5815009419098929,0.6244636923385585,0.629251467620043,0.6045227678820303
0.5818516447025922,0.6243383995863157,0.6289079224938183,0.6039137163079272
0.5828317634875333,0.6247637878342835,0.6282151785435384,0.6072965723072492
0.583085099585505,0.6247319117052264,0.6292833277572192,0.6080619685461368
0.5845194795804158,0.6245157447416341,0.6297174467147262,0.6082854209337494
0.5845307866015094,0.6271042639818168,0.6293842374787354,0.609580085767585
0.5847870746151904,0.6255469075579551,0.6299724211949638,0.6109125298380632
0.5861629904424447,0.6264830539073772,0.6301012693525722,0.61128307189084
0.5854683029954444,0.6267497489672417,0.6308300777753237,0.6114431926477548
0.5850643037033324,0.6269628633834271,0.630260103182185,0.612021459181974
0.5850666715983803,0.6260395206337673,0.6298787715798886,0.6115164094882943
0.5853275646393115,0.6268313202436577,0.6292821967109957,0.6117975209457759
0.5865283833467739,0.6255586202769725,0.6296191357031711,0.6125206998834491
0.5867660640257022,0.6263803861904716,0.6294756832945663,0.6126163193785752
0.5873760644803572,0.6255401804634335,0.6296073607830814,0.6140238596083967
0.5882101120909191,0.6261499851517858,0.6294687306733145,0.6145256049269058
0.589024013378656,0.6265704092947914,0.6298297265323425,0.6156518399863128
0.5894986285538442,0.6277610433041424,0.6295896179440841,0.6150713513271105
0.5907000084340541,0.6263149953985921,0.6288968675344446,0.6154185464496759
0.5912940053691448,0.6271398581924904,0.6290278289373935,0.6163852831415018
0.5927670561088783,0.6278658637777406,0.6289125780680443,0.6168744827505842
0.5933834245976888,0.6281188730431954,0.6289171958990727,0.6166244449598862
0.5934025970926854,0.6289560398278722,0.6289171958990727,0.6178835868426236
0.5950169825962679,0.6295639004433344,0.6289120451110946,0.6183704543903087
0.5963258057609238,0.6299079047071924,0.6290448529226648,0.6180070560138029
0.5969179171752341,0.6294128692994038,0.6288023633631875,0.6178996934883723
0.5981834055392062,0.6288317022392276,0.6288023633631875,0.6181370336837566
0.5987849086602552,0.6288438606508965,0.6289149720739043,0.6186379634408967
0.5984378188776687,0.6287303556856552,0.6291574616333817,0.6192199758529898
0.599366370146995,0.6284951494137611,0.6286683391779955,0.6194776702369436
0.5997396866010134,0.6286073031575811,0.6289149720739043,0.6200658766405446
0.5987565585021265,0.6287428591110673,0.6289149720739043,0.6202150178248472
0.5992858468639007,0.6285779256735239,0.6290292707548901,0.6200764003288834
0.5996453558690354,0.629050798521197,0.6287826378589811,0.6214253916458075
0.5996593600803115,0.628469331075139,0.6287826378589811,0.6219217687376822
0.6000489291844279,0.6285776878761217,0.6287826378589811,0.6221668243083648
0.5999149673616591,0.6285689421312416,0.6287826378589811,0.6231596982338246
0.600566414791467,0.6288323029326831,0.6287826378589811,0.6228931889567554
0.6015471940485505,0.6283164020080767,0.6287826378589811,0.6238564611900279
0.6021577351073382,0.6284578979010111,0.6287826378589811,0.6239894169290625
0.6020354474297772,0.6284333194598672,0.6286649720299355,0.6242557520527211
0.6026503879702768,0.6283220044266353,0.6286649720299355,0.6246212067748182
0.6035694885169246,0.6291592585336616,0.6286649720299355,0.6243889018285149
0.6030932529296298,0.6290400770957135,0.6284335645725686,0.6243889018285149
0.6039832641093217,0.6288120032785395,0.6285512304016142,0.6248888854574167
0.604728838317188,0.6290675371475448,0.6285512304016142,0.6246532733857629
0.6054612223816224,0.6285823493047437,0.6285512304016142,0.6246532733857629
0.60582907298451,0.6284571459117065,0.6285512304016142,0.6247716039935036
0.6076420074664484,0.6290723856058927,0.6283081806885998,0.6247716039935036
0.6071765472285708,0.6291765906760801,0.6281905148595542,0.6249853789319385
0.6073461262464853,0.629053153568904,0.6281905148595542,0.6250958402824539
0.6088377936042262,0.6292958935049447,0.6281905148595542,0.6254622071989989
0.6092615522056695,0.6290525352879702,0.6281905148595542,0.6265065244260712
0.6096006554662872,0.6288083094837696,0.6281905148595542,0.6261494712493221
0.6097272036653358,0.6289397131148637,0.6281905148595542,0.625914657862657
0.6104648310751604,0.628944061074501,0.6281905148595542,0.6265174008942147
0.6110608664655891,0.6292995194997582,0.6284335645725686,0.6260400979480722
