STM,STM_stable,STM_stable_validation,STM_validation
0.0766065362902944,0.0766065362902944,0.0766065362902944,0.0766065362902944
0.07661079236104254,0.07723055303314943,0.09617708890822023,0.07660305791532254
0.0765852514919011,0.07997676802289913,0.11562459144839396,0.0767437242301149
0.07666037016828697,0.08222387469079544,0.11997240233221121,0.07721614687984421
0.07664256374486553,0.08566513785671928,0.12241085010809609,0.07738888636593952
0.07662524703557311,0.08919515921266377,0.12280042067336891,0.07769491920014263
0.0765966393230977,0.09328809100862158,0.12350185379555383,0.0781165317759482
0.0765966393230977,0.09770190006627068,0.12435701837360846,0.07834879730390922
0.07722205738329838,0.09930316193006579,0.12435367767294478,0.07866754623483004
0.07706873167174284,0.10136279849740364,0.12391897575764188,0.07880776829530098
0.07754789075216913,0.1062852350025378,0.1245890615997528,0.07911685049002094
0.0775016950999952,0.1080976043738567,0.12405126396770043,0.07973498227363685
0.07753676837791898,0.10909020300434216,0.1240378374453059,0.07980211859923626
0.07761482929761011,0.1119944334012107,0.12207951092100622,0.0798520611275521
0.07759706370195507,0.11309472275362036,0.12138564483194773,0.07987425264933598
0.07758001533117571,0.11265000170499895,0.12183481433149035,0.08021155902130395
0.07762929117544395,0.114427621800294,0.12182155673747659,0.0807216644309345
0.07769945570900874,0.11524197275801755,0.12195762782230171,0.08087349565559436
0.07804551037397109,0.11466455673239595,0.12204111084138614,0.08144494402992658
0.07817486507910906,0.11404193334975432,0.12194956440241997,0.08164155718053291
0.07844520536631759,0.11444573268409597,0.1221309486411422,0.08348166880184742
0.07850335422300836,0.11602585434556696,0.12216413162391918,0.08493561593682432
0.07860278032175934,0.11493425480858388,0.1220570340064866,0.0854109329272235
0.07874136727828109,0.11560493492045412,0.12196923318728521,0.08668226671012509
0.07914627910435261,0.11569271347819347,0.12204423845954322,0.0877614696246293
0.07921213202220959,0.11577336050134102,0.12202535808751173,0.0885509269685425
0.07936936516191914,0.11658975577534707,0.12176621626026748,0.09126325751501783
0.07935830648950222,0.11703392014852843,0.12206982751218617,0.09157315516181838
0.08028914301946592,0.11706873029288907,0.12220007709349215,0.09241341326140866
0.08026029810513217,0.11841114231332542,0.12209360369594233,0.09321289800141523
0.0805787806067375,0.11761961927660636,0.12229558438003643,0.09453993303574197
0.08091460985025718,0.11797320488244993,0.12235200763684546,0.09529514472786417
0.08045751363657214,0.1178817437524885,0.12249517467922992,0.09561395825898292
0.0801984572988535,0.11777013877802786,0.12237560945813009,0.09631472496245623
0.08010735232873817,0.11765202402583123,0.12229555195752448,0.09600222102192127
0.08011378978451977,0.11814688328750603,0.12250730774079503,0.0969132946770464
0.08048152372366099,0.11758527483395038,0.12259907726370542,0.09815891358389497
0.08049863060267878,0.1181798830627578,0.12257797666695103,0.09851900343511383
