STM n,STM p,STM_stable n,STM_stable p,STM_stable_validation n,STM_stable_validation p,STM_validation n,STM_validation p
-222.7529538131041,13.226638023630505,-214.03651987110632,21.94307196562836,-210.44790547798067,25.53168635875403,-219.45542427497313,16.52416756176155
-227.51664876476906,13.46294307196563,-218.81203007518798,22.16756176154672,-215.3340494092374,25.64554242749731,-224.1374865735768,16.842105263157894
-232.28249194414605,13.697099892588614,-223.58539205155745,22.394199785177232,-220.2266380236305,25.752953813104185,-228.7980665950591,17.181525241675615
-237.04189044038665,13.937701396348015,-228.3684210526316,22.611170784103116,-225.124597207304,25.854994629430717,-233.49516648764768,17.484425349087
-241.8227712137487,14.156820622986038,-233.15682062298603,22.822771213748656,-230.03329752953815,25.94629430719656,-238.19871106337263,17.780880773361975
-246.62083780880772,14.35875402792696,-237.95918367346943,23.02040816326531,-234.9323308270677,26.04726100966703,-242.85069817400645,18.128893662728245
-251.42105263157896,14.558539205155748,-242.76584317937704,23.213748657357684,-239.82814178302894,26.15145005370569,-247.56068743286787,18.418904403866808
-256.19119226638026,14.788399570354455,-247.59828141783032,23.381310418904402,-244.7164339419979,26.26315789473684,-252.26638023630508,18.71321160042964
-260.94844253490874,15.031149301825993,-252.43716433942,23.54242749731472,-249.6315789473684,26.348012889366267,-256.9892588614393,18.99033297529538
-265.7153598281418,15.264232008592911,-257.2792696025779,23.700322234156822,-254.5359828141783,26.443609022556387,-261.72395273899036,19.255639097744357
-270.4897959183674,15.489795918367346,-262.109559613319,23.870032223415677,-259.4543501611171,26.525241675617615,-266.4683136412459,19.511278195488718
-275.2728249194414,15.706766917293232,-266.9570354457572,24.022556390977446,-264.3780880773362,26.601503759398497,-271.20622986036517,19.77336197636949
-280.0601503759398,15.919441460794845,-271.8098818474758,24.169709989258855,-269.2975295381311,26.68206229860365,-275.9462943071966,20.033297529538128
-284.81095596133196,16.168635875402796,-276.6627282491945,24.31686358754028,-274.2137486573576,26.76584317937701,-280.672395273899,20.30719656283566
-289.5725026852846,16.407089151450055,-281.5145005370569,24.465091299677763,-279.1192266380236,26.86036519871106,-285.4156820622987,20.563909774436098
-294.34371643394195,16.635875402792696,-286.35016111707836,24.62943071965628,-284.05048335123524,26.929108485499462,-290.14178302900103,20.83780880773362
-299.1288936627283,16.850698174006446,-291.2137486573577,24.765843179377015,-288.98281417830293,26.996777658431796,-294.85177228786256,21.127819548872182
-303.89795918367344,17.081632653061224,-296.0665950590763,24.912996777658435,-293.9280343716434,27.051557465091307,-299.57357679914077,21.40601503759398
-308.66809881847473,17.311493018259938,-300.9248120300752,25.054779806659507,-298.8678839957036,27.111707841031148,-304.28786251342643,21.69172932330827
-313.43931256713216,17.540279269602582,-305.81740064446825,25.16219119226638,-303.8152524167562,27.164339419978518,-309.0085929108486,21.970998925886146
-318.20085929108484,17.778732545649838,-310.6981740064447,25.281417830290014,-308.74758324382384,27.232008592910844,-313.7443609022556,22.235230934479056
-322.953813104189,18.025778732545653,-315.57357679914077,25.40601503759398,-313.69387755102036,27.28571428571428,-318.4887218045113,22.490870032223416
-327.7572502685284,18.22234156820623,-320.44897959183675,25.53061224489796,-318.65198711063374,27.327604726100965,-323.23952738990334,22.740064446831365
-332.530612244898,18.448979591836736,-325.33512352309344,25.64446831364125,-323.5993555316864,27.38023630504834,-327.9795918367346,22.999999999999996
-337.28678839957036,18.69280343716434,-330.2201933404942,25.759398496240607,-328.546723952739,27.43286788399571,-332.6960257787325,23.28356605800215
-342.0622986036519,18.917293233082706,-335.0998925886144,25.8796992481203,-333.49409237379166,27.485499462943075,-337.4350161117079,23.544575725026853
-346.8238453276047,19.155746509129973,-339.9935553168636,25.986036519871117,-338.4543501611171,27.525241675617615,-342.1729323308271,23.80665950590763
-351.6090225563909,19.37056928034372,-344.8915145005371,26.08807733619763,-343.42212674543504,27.557465091299683,-346.9301825993555,24.049409237379162
-356.3834586466165,19.596133190118152,-349.7798066595059,26.199785177228787,-348.3791621911923,27.60042964554243,-351.702470461869,24.277121374865736
-361.1578947368421,19.821697099892585,-354.67454350161125,26.305048335123526,-353.3222341568207,27.65735767991407,-356.4650912996778,24.51450053705693
-365.92481203007515,20.054779806659507,-359.57894736842104,26.40064446831364,-358.2663802363051,27.713211600429645,-361.2491944146079,24.730397422126746
-370.71965628356605,20.259935553168635,-364.4908700322234,26.488721804511282,-363.2255639097744,27.754027926960255,-366.0332975295382,24.94629430719656
-375.53276047261005,20.4468313641246,-369.41031149301824,26.56928034371643,-368.19119226638026,27.788399570354454,-370.8528464017186,25.126745435016108
-380.2760472610097,20.703544575725026,-374.3039742212674,26.67561761546724,-373.14607948442534,27.833512352309345,-375.6616541353384,25.317937701396346
-385.04940923737917,20.930182599355533,-379.2148227712137,26.764769065520944,-378.1138560687432,27.865735767991406,-380.468313641246,25.511278195488718
-389.8184747583244,21.161117078410314,-384.12030075187965,26.859291084855,-383.0794844253491,27.900107411385605,-385.2975295381311,25.682062298603647
-394.5950590762621,21.38453276047261,-389.0332975295381,26.946294307196563,-388.0354457572502,27.944146079484426,-390.1450053705692,25.834586466165412
-399.3770139634801,21.602577873254564,-393.9602577873255,27.019334049409235,-392.9967776584319,27.982814178302903,-394.9892588614394,25.99033297529538
-404.15467239527385,21.8249194414608,-398.88399570354454,27.09559613319012,-397.96455424274967,28.015037593984964,-399.8077336197637,26.171858216970993
-408.91299677765846,22.066595059076267,-403.8174006444683,27.16219119226638,-402.9419978517723,28.03759398496241,-404.63050483351236,26.349087003222348
-413.67454350161114,22.30504833512353,-408.73147153598285,27.24812030075188,-407.91836734693874,28.061224489795922,-409.4736842105263,26.505907626208383
-418.45864661654133,22.52094522019334,-413.65950590762617,27.320085929108483,-412.8786251342642,28.100966702470462,-414.34264232008593,26.636949516648766
-423.18582169709987,22.793770139634802,-418.5778732545649,27.401718582169707,-417.83780880773355,28.141783029001072,-419.22126745435025,26.758324382384533
-427.9484425349087,23.03114930182599,-423.50912996777663,27.470461868958104,-422.80558539205157,28.17400644468314,-424.1031149301827,26.8764769065521
-432.7142857142858,23.265306122448976,-428.4296455424275,27.549946294307198,-427.7701396348013,28.209452201933406,-428.97851772287856,27.001074113856067
-437.4983888292161,23.481203007518797,-433.3694951664876,27.610096670247046,-432.7411385606875,28.238453276047267,-433.85714285714283,27.122448979591844
-442.266380236305,23.71321160042965,-438.327604726101,27.651987110633723,-437.7089151450053,28.270676691729328,-438.74221267454357,27.2373791621912
-447.0719656283565,23.907626208378087,-443.2642320085929,27.715359828141782,-442.66702470461877,28.312567132116005,-443.639097744361,27.340494092373792
