STM,STM_stable,STM_stable_validation,STM_validation
6.643176020408164,6.67952806122449,6.785714285714286,6.705357142857143
6.780612244897959,6.75797193877551,6.5532525510204085,6.850765306122449
6.745216836734694,6.6967474489795915,6.401785714285714,6.724489795918367
6.529336734693878,6.645727040816326,6.267857142857143,6.599489795918367
6.452487244897959,6.572066326530612,6.256696428571429,6.633609693877551
6.410076530612245,6.550701530612245,6.078762755102041,6.520089285714286
6.411352040816326,6.404017857142857,6.029336734693878,6.462053571428571
6.322385204081633,6.362882653061225,5.998405612244898,6.362882653061225
6.272640306122449,6.330357142857143,5.904655612244898,6.325573979591836
6.266900510204081,6.250956632653061,5.830676020408164,6.309948979591836
6.181760204081633,6.200573979591836,5.7279974489795915,6.296237244897959
6.089285714285714,6.221619897959184,5.705676020408164,6.208227040816326
6.104272959183674,6.165816326530612,5.646045918367347,6.173469387755102
6.07015306122449,6.113839285714286,5.603954081632653,6.059630102040816
5.938775510204081,5.981823979591836,5.545918367346939,6.1029974489795915
5.954081632653061,5.943558673469388,5.558354591836735,6.0220025510204085
6.003826530612245,5.877551020408164,5.504145408163265,6.018813775510204
5.973533163265306,5.919961734693878,5.446109693877551,5.975446428571429
5.913265306122449,5.866390306122449,5.415816326530612,6.009885204081633
5.896364795918367,5.849808673469388,5.396364795918367,5.950573979591836
5.809630102040816,5.785395408163265,5.388073979591836,5.907844387755102
5.753826530612245,5.826211734693878,5.342474489795919,5.831632653061225
5.724489795918367,5.774553571428571,5.311224489795919,5.852359693877551
5.705676020408164,5.762755102040816,5.336734693877551,5.768176020408164
5.672831632653061,5.7260841836734695,5.315051020408164,5.762436224489796
5.693558673469388,5.697385204081633,5.256058673469388,5.754783163265306
5.602678571428571,5.643494897959184,5.222257653061225,5.750956632653061
5.650829081632653,5.627551020408164,5.219706632653061,5.735012755102041
5.595982142857143,5.604272959183674,5.213966836734694,5.6938775510204085
5.571109693877551,5.549107142857143,5.188137755102041,5.6470025510204085
5.5854591836734695,5.544323979591836,5.159757653061225,5.592155612244898
5.517219387755102,5.505420918367347,5.169323979591836,5.690051020408164
5.519132653061225,5.526785714285714,5.174107142857143,5.67219387755102
5.50031887755102,5.4623724489795915,5.127551020408164,5.611288265306122
5.473214285714286,5.4751275510204085,5.128188775510204,5.657525510204081
5.416454081632653,5.433354591836735,5.154974489795919,5.593112244897959
5.455357142857143,5.407206632653061,5.1167091836734695,5.6313775510204085
5.434948979591836,5.411352040816326,5.066326530612245,5.565688775510204
5.39859693877551,5.396045918367347,5.114158163265306,5.559311224489796
5.3813775510204085,5.357461734693878,5.120854591836735,5.584183673469388
5.375,5.329081632653061,5.091836734693878,5.544323979591836
5.37468112244898,5.284119897959184,5.079400510204081,5.553890306122449
5.373405612244898,5.279655612244898,5.097257653061225,5.5551658163265305
5.314094387755102,5.2417091836734695,5.050382653061225,5.46077806122449
5.314413265306122,5.283163265306122,5.025829081632653,5.477359693877551
5.309948979591836,5.230867346938775,4.985969387755102,5.435905612244898
5.326849489795919,5.198660714285714,5.029017857142857,5.486607142857143
5.297831632653061,5.184630102040816,4.991071428571429,5.42984693877551
5.294323979591836,5.122130102040816,5.045918367346939,5.387117346938775
5.236926020408164,5.150510204081633,4.966836734693878,5.3373724489795915
5.25,5.211734693877551,4.981823979591836,5.327168367346939
5.2720025510204085,5.172512755102041,4.952168367346939,5.385204081632653
5.210140306122449,5.146045918367347,4.970982142857143,5.340561224489796
5.205994897959184,5.14859693877551,4.979591836734694,5.3032525510204085
5.198979591836735,5.141900510204081,4.926339285714286,5.287946428571429
5.214923469387755,5.141900510204081,4.988520408163265,5.316007653061225
5.173150510204081,5.100446428571429,4.958545918367347,5.333227040816326
5.167729591836735,5.091198979591836,4.902742346938775,5.2720025510204085
5.1801658163265305,5.103316326530612,4.927295918367347,5.199617346938775
5.092793367346939,5.07780612244898,4.906887755102041,5.183035714285714
5.099170918367347,5.0707908163265305,4.917729591836735,5.25
5.128826530612245,5.066326530612245,4.845344387755102,5.215561224489796
5.130420918367347,5.0625,4.8667091836734695,5.24234693877551
5.119260204081633,5.034438775510204,4.881696428571429,5.2407525510204085
5.105867346938775,5.056760204081633,4.885841836734694,5.175063775510204
5.087691326530612,5.040178571428571,4.848852040816326,5.18718112244898
5.097576530612245,4.967474489795919,4.850446428571429,5.194515306122449
5.088647959183674,4.96875,4.886160714285714,5.180484693877551
5.089604591836735,4.958227040816326,4.8823341836734695,5.185905612244898
5.079719387755102,4.935905612244898,4.802614795918367,5.15593112244898
5.036989795918367,4.948022959183674,4.858737244897959,5.162308673469388
5.0073341836734695,4.919642857142857,4.843112244897959,5.139987244897959
5.032844387755102,4.940051020408164,4.838647959183674,5.155293367346939
5.002551020408164,4.919961734693878,4.80484693877551,5.152742346938775
4.964604591836735,4.926339285714286,4.809630102040816,5.113839285714286
4.968112244897959,4.935267857142857,4.817602040816326,5.091836734693878
4.973533163265306,4.911033163265306,4.795918367346939,5.041454081632653
4.948660714285714,4.884885204081633,4.787308673469388,5.036033163265306
4.941645408163265,4.891900510204081,4.776466836734694,5.03156887755102
4.936862244897959,4.909119897959184,4.799744897959184,5.051658163265306
4.944196428571429,4.9135841836734695,4.758928571428571,5.033801020408164
