,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-161,6,-62,10,-69,3,-70,2,-67,5,-66,6,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
1,-229,8,-81,16,-69,3,-70,2,-67,5,-66,6,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
2,-229,8,-154,38,-69,3,-70,2,-67,5,-66,6,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
3,-229,8,-186,51,-113,9,-70,2,-67,5,-66,6,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
4,-229,8,-186,51,-194,23,-70,2,-67,5,-66,6,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
5,-229,8,-186,51,-213,24,-145,2,-67,5,-66,6,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
6,-229,8,-186,51,-213,24,-235,2,-72,5,-66,6,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
7,-229,8,-186,51,-213,24,-235,2,-163,9,-66,6,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
8,-229,8,-186,51,-213,24,-235,2,-225,12,-95,7,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
9,-229,8,-186,51,-213,24,-235,2,-225,12,-188,9,-64,8,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
10,-229,8,-186,51,-213,24,-235,2,-225,12,-226,11,-113,14,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
11,-229,8,-186,51,-213,24,-235,2,-225,12,-226,11,-199,23,-66,6,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
12,-229,8,-186,51,-213,24,-235,2,-225,12,-226,11,-212,25,-136,16,-61,11,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
13,-229,8,-186,51,-213,24,-235,2,-225,12,-226,11,-212,25,-217,20,-69,13,-61,11,-53,19,-65,7,-68,4,-70,2,-65,7,-68,4,-70,2,-70,2,-68,4
