,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
31,-785,96,-158,6,-636,245,-774,107,-225,12,-215,6,-188,3,-203,6,-202,6,-175,3,-170,8,-284,30,-837,44,-167,7,-641,65,-757,124,-205,16,-243,3,-447,40,-208,11,-252,24,-214,4,-810,71,-224,23,-380,40
32,-785,96,-180,6,-636,245,-774,107,-225,12,-217,6,-190,3,-203,6,-202,6,-178,3,-170,8,-293,30,-837,44,-167,7,-783,66,-757,124,-205,16,-243,3,-459,40,-223,11,-286,24,-214,4,-810,71,-224,23,-388,40
33,-785,96,-180,6,-636,245,-774,107,-263,13,-219,6,-209,3,-203,6,-203,6,-204,3,-193,8,-296,30,-837,44,-173,7,-815,66,-757,124,-218,16,-264,3,-492,40,-223,11,-286,24,-223,4,-810,71,-235,23,-400,40
34,-785,96,-193,6,-636,245,-774,107,-270,13,-237,6,-214,3,-222,6,-217,6,-205,3,-193,8,-307,30,-837,44,-176,7,-815,66,-757,124,-223,16,-264,3,-574,40,-224,11,-303,24,-229,4,-810,71,-254,23,-429,40
35,-785,96,-193,6,-636,245,-774,107,-279,13,-237,6,-214,3,-222,6,-217,6,-207,3,-193,8,-307,30,-837,44,-176,7,-815,66,-757,124,-223,16,-264,3,-813,40,-224,11,-303,24,-229,4,-810,71,-254,23,-429,40
36,-785,96,-193,6,-636,245,-774,107,-279,13,-237,7,-229,3,-225,6,-217,6,-220,3,-205,8,-361,30,-837,44,-192,7,-815,66,-757,124,-226,16,-266,3,-841,40,-230,11,-306,24,-267,4,-810,71,-268,24,-470,40
37,-785,96,-198,6,-636,245,-774,107,-279,13,-262,7,-235,3,-225,6,-237,6,-237,3,-229,8,-361,30,-837,44,-197,7,-815,66,-757,124,-237,16,-279,4,-841,40,-230,11,-385,24,-275,6,-810,71,-270,24,-502,40
38,-785,96,-238,6,-636,245,-774,107,-280,13,-262,7,-254,3,-226,6,-257,6,-240,3,-229,8,-380,30,-837,44,-200,7,-815,66,-757,124,-242,16,-304,5,-841,40,-244,11,-385,24,-332,7,-810,71,-272,24,-541,40
39,-785,96,-238,6,-636,245,-774,107,-289,13,-262,7,-255,3,-238,6,-257,6,-242,3,-229,8,-400,30,-837,44,-209,7,-815,66,-757,124,-252,16,-357,6,-841,40,-247,11,-385,24,-342,12,-810,71,-272,24,-656,40
40,-785,96,-238,6,-636,245,-774,107,-290,13,-262,7,-255,3,-238,6,-257,6,-242,3,-229,8,-401,31,-837,44,-210,7,-815,66,-757,124,-252,16,-357,6,-841,40,-325,11,-385,24,-346,12,-810,71,-272,24,-820,40
41,-785,96,-238,6,-636,245,-774,107,-332,13,-263,7,-266,3,-238,6,-257,6,-262,3,-237,8,-457,31,-837,44,-221,7,-815,66,-757,124,-265,16,-380,6,-841,40,-325,11,-385,24,-364,12,-810,71,-298,24,-841,40
42,-785,96,-238,6,-636,245,-774,107,-339,13,-278,7,-274,3,-358,6,-257,6,-267,3,-237,8,-471,31,-837,44,-223,7,-815,66,-757,124,-265,16,-391,9,-841,40,-325,11,-389,24,-419,12,-810,71,-304,24,-841,40
43,-785,96,-253,6,-636,245,-774,107,-339,13,-300,7,-281,3,-358,6,-269,6,-270,3,-237,8,-472,31,-837,44,-232,7,-815,66,-757,124,-265,16,-523,17,-841,40,-325,11,-417,24,-419,12,-810,71,-317,24,-841,40
44,-785,96,-253,6,-636,245,-774,107,-352,13,-300,7,-289,3,-358,6,-269,6,-276,3,-257,8,-518,31,-837,44,-234,7,-815,66,-757,124,-282,16,-553,19,-841,40,-325,11,-454,24,-419,12,-810,71,-386,24,-841,40
45,-785,96,-253,6,-636,245,-774,107,-352,13,-306,7,-291,3,-358,6,-280,6,-289,3,-257,8,-649,32,-837,44,-268,8,-815,66,-757,124,-282,16,-557,19,-841,40,-325,11,-468,24,-426,12,-810,71,-412,24,-841,40
46,-785,96,-253,6,-636,245,-774,107,-352,13,-306,7,-295,3,-358,6,-280,6,-289,3,-257,8,-849,32,-837,44,-279,8,-815,66,-757,124,-285,16,-557,19,-841,40,-325,11,-471,24,-455,12,-810,71,-412,24,-841,40
47,-785,96,-264,6,-636,245,-774,107,-367,13,-306,7,-326,3,-358,6,-339,6,-308,3,-262,8,-849,32,-837,44,-279,8,-815,66,-757,124,-301,16,-557,19,-841,40,-325,11,-510,24,-470,12,-810,71,-452,24,-841,40
48,-785,96,-264,6,-636,245,-774,107,-390,13,-307,7,-326,3,-358,6,-339,6,-308,3,-315,8,-849,32,-837,44,-313,8,-815,66,-757,124,-307,16,-557,19,-841,40,-325,11,-510,24,-490,12,-810,71,-561,28,-841,40
49,-785,96,-289,6,-636,245,-774,107,-441,13,-317,7,-326,3,-358,6,-339,6,-310,3,-315,8,-849,32,-837,44,-318,8,-815,66,-757,124,-319,16,-565,19,-841,40,-326,11,-515,24,-490,12,-810,71,-692,28,-841,40
50,-785,96,-289,6,-636,245,-774,107,-441,13,-317,7,-332,3,-359,6,-339,6,-333,3,-315,8,-849,32,-837,44,-323,8,-815,66,-757,124,-341,16,-565,19,-841,40,-327,11,-553,24,-490,12,-810,71,-846,28,-841,40
51,-785,96,-316,6,-636,245,-774,107,-507,13,-317,7,-337,3,-359,6,-339,6,-353,3,-315,8,-849,32,-837,44,-333,9,-815,66,-757,124,-350,16,-584,19,-841,40,-328,11,-633,24,-495,12,-810,71,-852,29,-841,40
52,-785,96,-316,6,-636,245,-774,107,-613,13,-317,7,-342,3,-359,6,-339,6,-353,3,-315,8,-849,32,-837,44,-343,9,-815,66,-757,124,-366,16,-591,19,-841,40,-338,11,-729,24,-495,12,-810,71,-852,29,-841,40
53,-785,96,-330,6,-636,245,-774,107,-613,13,-336,7,-351,4,-359,6,-339,6,-389,3,-351,8,-849,32,-837,44,-376,9,-815,66,-757,124,-377,16,-594,19,-841,40,-339,11,-812,27,-496,12,-810,71,-852,29,-841,40
54,-785,96,-330,6,-636,245,-774,107,-613,13,-336,7,-460,4,-361,6,-362,6,-389,3,-374,8,-849,32,-837,44,-384,9,-815,66,-757,124,-380,16,-594,19,-841,40,-379,11,-851,30,-496,12,-810,71,-852,29,-841,40
55,-785,96,-330,6,-636,245,-774,107,-613,13,-340,7,-465,4,-388,6,-378,6,-397,3,-408,8,-849,32,-837,44,-410,9,-815,66,-757,124,-396,16,-595,20,-841,40,-379,11,-851,30,-608,12,-810,71,-852,29,-841,40
56,-785,96,-380,6,-636,245,-774,107,-613,13,-396,8,-468,4,-388,6,-378,6,-417,4,-411,8,-849,32,-837,44,-441,9,-815,66,-757,124,-447,16,-626,20,-841,40,-382,11,-851,30,-608,12,-810,71,-852,29,-841,40
57,-785,96,-380,6,-636,245,-774,107,-613,13,-398,8,-468,4,-421,6,-378,6,-435,4,-411,8,-849,32,-837,44,-449,9,-815,66,-757,124,-635,17,-626,20,-841,40,-382,11,-851,30,-608,12,-810,71,-852,29,-841,40
58,-785,96,-384,6,-636,245,-774,107,-613,13,-484,8,-478,4,-426,6,-379,6,-450,4,-464,9,-849,32,-837,44,-464,10,-815,66,-757,124,-636,17,-684,20,-841,40,-382,11,-851,30,-608,12,-810,71,-852,29,-841,40
59,-785,96,-436,6,-636,245,-774,107,-613,13,-484,8,-483,4,-426,6,-379,6,-476,4,-495,9,-849,32,-837,44,-578,12,-815,66,-757,124,-639,18,-684,20,-841,40,-398,11,-851,30,-608,12,-810,71,-852,29,-841,40
