,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-23,9,-22,9,-20,18,-21,12,-20,15,-22,13
1,-23,10,-23,10,-24,22,-22,13,-25,19,-26,17
2,-23,12,-23,10,-26,26,-25,15,-29,21,-30,24
3,-25,14,-23,10,-30,33,-28,18,-30,23,-33,27
4,-26,15,-26,13,-33,36,-28,19,-31,27,-39,31
5,-26,15,-30,15,-35,37,-32,23,-37,30,-40,34
6,-31,19,-33,17,-38,37,-33,25,-41,34,-42,34
7,-32,23,-33,17,-40,45,-33,26,-46,37,-44,38
8,-39,25,-35,20,-40,48,-34,29,-48,40,-47,39
9,-41,28,-37,20,-45,52,-34,32,-50,41,-52,42
10,-42,30,-40,22,-46,59,-38,36,-51,42,-52,46
11,-44,30,-44,22,-48,63,-40,38,-54,48,-55,48
12,-50,34,-46,22,-50,66,-40,42,-55,51,-57,51
13,-52,37,-48,28,-53,68,-42,43,-60,51,-58,54
14,-54,41,-50,32,-53,70,-46,47,-61,54,-60,56
15,-56,47,-52,34,-53,72,-47,49,-63,54,-68,59
16,-63,48,-54,37,-56,77,-47,49,-64,54,-70,65
17,-65,48,-55,39,-59,83,-51,53,-67,56,-70,68
18,-68,48,-60,39,-65,85,-52,55,-70,59,-73,70
19,-71,49,-62,41,-70,88,-53,55,-72,62,-75,76
20,-75,50,-64,44,-72,89,-54,57,-77,64,-78,80
21,-80,53,-65,47,-75,93,-54,59,-82,64,-80,82
22,-80,56,-69,48,-79,96,-56,64,-85,65,-82,84
23,-84,58,-78,49,-79,97,-58,65,-86,66,-88,86
24,-86,61,-80,49,-84,98,-61,66,-88,66,-93,92
25,-91,61,-87,52,-86,103,-61,66,-90,71,-93,93
26,-91,63,-91,53,-89,111,-62,69,-91,73,-95,96
27,-94,65,-95,53,-93,114,-67,70,-95,75,-96,97
28,-95,68,-102,54,-94,118,-70,74,-96,77,-98,98
29,-98,68,-105,57,-97,120,-71,75,-101,79,-101,102
30,-102,73,-105,59,-101,122,-74,77,-104,80,-103,104
31,-106,73,-108,61,-104,127,-74,78,-107,81,-107,108
32,-113,75,-110,63,-107,132,-75,79,-109,81,-109,111
33,-120,76,-112,65,-109,134,-77,80,-114,82,-111,114
34,-123,79,-118,68,-115,135,-79,82,-115,82,-113,115
35,-129,84,-121,70,-116,136,-81,84,-117,84,-114,118
36,-132,87,-128,71,-120,137,-83,85,-120,84,-117,120
37,-136,89,-130,71,-124,141,-84,86,-122,89,-120,122
38,-138,92,-135,73,-127,143,-85,88,-127,92,-122,122
39,-141,94,-137,73,-130,146,-87,90,-130,94,-125,127
40,-147,97,-142,73,-130,147,-92,91,-135,96,-126,128
41,-150,99,-144,74,-133,147,-95,94,-142,100,-128,128
42,-152,99,-150,77,-134,149,-97,96,-146,102,-131,131
43,-156,100,-155,80,-139,151,-99,97,-150,103,-132,132
44,-163,101,-160,82,-140,153,-100,98,-153,104,-135,135
45,-168,106,-163,84,-146,156,-100,99,-156,104,-137,135
46,-170,106,-168,86,-151,159,-102,99,-160,105,-140,138
47,-176,109,-169,89,-154,162,-103,102,-160,107,-143,140
48,-176,110,-171,90,-158,162,-109,103,-165,109,-148,143
49,-177,113,-176,93,-160,168,-111,104,-169,110,-150,143
50,-184,114,-181,93,-164,170,-116,105,-171,110,-152,144
51,-191,114,-185,94,-167,174,-118,106,-177,110,-152,146
52,-195,117,-191,94,-169,176,-121,108,-182,110,-155,146
53,-201,118,-198,96,-171,178,-123,108,-186,111,-158,146
54,-205,118,-203,97,-175,178,-128,108,-190,112,-163,147
55,-209,119,-205,97,-180,183,-131,108,-193,113,-167,149
56,-213,119,-211,101,-186,184,-132,109,-197,115,-168,149
57,-220,119,-215,102,-188,185,-132,110,-200,117,-175,151
58,-222,122,-219,104,-193,188,-132,110,-206,118,-178,152
59,-224,124,-222,111,-197,190,-133,112,-209,118,-181,153
60,-227,126,-226,111,-200,194,-135,113,-213,119,-186,154
61,-232,128,-228,111,-206,196,-141,113,-218,120,-187,154
62,-236,130,-232,113,-208,197,-143,113,-222,121,-193,156
63,-238,130,-236,114,-208,197,-152,116,-225,123,-198,157
64,-240,131,-241,115,-209,200,-155,118,-231,124,-203,157
65,-246,135,-242,116,-211,202,-161,119,-236,124,-204,158
66,-252,135,-248,117,-215,205,-165,119,-241,124,-205,158
67,-258,135,-252,118,-215,205,-169,119,-251,124,-210,158
68,-264,138,-255,118,-219,205,-170,120,-261,125,-211,158
69,-270,138,-257,118,-223,205,-178,121,-265,126,-214,159
70,-273,138,-263,118,-225,208,-182,121,-269,127,-220,160
71,-277,138,-270,121,-226,208,-187,123,-272,129,-222,161
72,-282,139,-274,122,-230,209,-190,123,-277,129,-228,161
73,-283,140,-280,123,-232,210,-198,124,-279,131,-232,162
74,-286,140,-286,123,-233,213,-202,125,-284,133,-236,163
75,-286,141,-290,127,-237,215,-207,125,-288,134,-241,163
76,-290,141,-296,127,-239,217,-210,129,-294,135,-242,164
77,-293,141,-299,127,-240,218,-220,129,-299,137,-246,165
78,-298,141,-301,127,-244,219,-226,129,-303,139,-252,165
79,-301,144,-304,129,-245,219,-232,129,-310,140,-255,166
