,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-19,13,-25,8,-18,19,-23,13,-22,7,-19,18
1,-21,17,-26,8,-21,20,-25,18,-22,7,-23,26
2,-24,19,-26,10,-24,30,-28,21,-22,7,-25,28
3,-27,21,-27,11,-25,31,-34,25,-23,10,-30,30
4,-28,26,-29,12,-28,38,-34,26,-24,12,-34,33
5,-34,29,-29,12,-28,40,-34,30,-28,14,-37,39
6,-37,36,-29,14,-31,46,-36,31,-29,15,-37,43
7,-42,37,-29,16,-35,50,-36,33,-31,18,-39,48
8,-42,38,-30,20,-39,56,-38,34,-33,23,-41,50
9,-44,39,-31,22,-43,57,-40,38,-35,25,-48,52
10,-46,42,-32,27,-47,61,-41,40,-38,26,-52,52
11,-46,44,-36,29,-48,64,-43,41,-39,28,-59,57
12,-46,45,-38,30,-51,68,-44,43,-42,29,-67,61
13,-47,50,-40,31,-54,69,-48,46,-42,31,-73,63
14,-47,53,-43,35,-57,72,-49,46,-44,33,-76,69
15,-49,55,-44,36,-58,78,-53,48,-46,33,-79,75
16,-57,58,-47,37,-63,82,-53,49,-47,34,-80,77
17,-60,61,-49,39,-65,84,-54,53,-50,37,-83,79
18,-61,63,-52,39,-70,86,-56,55,-52,41,-89,80
19,-62,66,-53,42,-73,90,-58,59,-53,44,-92,82
20,-67,69,-55,46,-74,93,-63,59,-57,47,-92,82
21,-71,72,-56,47,-76,94,-64,62,-61,50,-93,88
22,-73,72,-61,48,-81,98,-67,62,-66,51,-96,89
23,-75,74,-64,50,-83,101,-70,62,-69,54,-101,91
24,-80,77,-68,51,-85,106,-71,63,-70,54,-104,95
25,-82,77,-73,53,-88,109,-71,63,-75,55,-110,98
26,-85,78,-76,54,-92,114,-73,66,-77,57,-113,99
27,-89,79,-80,55,-94,116,-74,70,-77,57,-120,103
28,-92,81,-85,60,-97,117,-75,72,-78,59,-121,107
29,-92,83,-91,61,-98,119,-81,74,-79,63,-122,111
30,-95,87,-94,62,-101,122,-81,77,-81,66,-124,114
31,-96,90,-100,64,-102,127,-82,79,-82,70,-126,116
32,-102,90,-106,66,-105,128,-84,84,-84,70,-128,117
33,-103,91,-109,68,-108,135,-85,85,-86,73,-132,119
34,-106,92,-115,70,-109,137,-92,85,-87,74,-136,121
35,-109,94,-118,70,-116,141,-93,87,-89,77,-138,122
36,-114,94,-123,70,-121,141,-98,87,-94,78,-141,123
37,-120,94,-124,73,-126,144,-99,87,-98,80,-144,125
38,-122,98,-126,73,-126,150,-101,87,-103,80,-149,129
39,-127,99,-130,76,-128,151,-104,90,-108,80,-150,131
40,-131,102,-132,77,-129,152,-109,93,-111,82,-152,134
41,-137,102,-132,78,-132,155,-111,95,-116,82,-157,137
42,-138,104,-140,80,-136,156,-112,98,-117,84,-160,139
43,-143,105,-146,81,-140,158,-112,101,-122,85,-161,140
44,-146,106,-151,82,-143,163,-115,103,-125,87,-163,140
45,-148,109,-154,86,-145,163,-118,105,-132,90,-163,141
46,-151,112,-158,86,-147,166,-119,105,-137,93,-166,144
47,-152,114,-164,88,-151,168,-119,105,-146,96,-166,145
48,-155,116,-168,91,-154,170,-123,106,-151,96,-168,146
49,-158,117,-173,94,-155,173,-127,108,-155,99,-169,146
50,-159,120,-175,97,-161,175,-127,109,-161,100,-173,147
51,-161,121,-181,101,-166,177,-128,109,-166,102,-175,147
52,-165,125,-182,103,-170,179,-129,110,-172,102,-179,148
53,-167,125,-186,105,-172,182,-133,110,-178,103,-185,148
54,-170,128,-190,106,-174,185,-134,111,-185,105,-188,148
55,-173,129,-193,107,-176,191,-136,111,-193,106,-190,149
56,-177,132,-195,109,-180,192,-138,113,-195,106,-195,152
57,-178,132,-206,110,-182,194,-139,114,-199,107,-200,153
58,-181,132,-211,111,-185,198,-143,114,-203,107,-205,154
59,-185,133,-213,111,-187,200,-149,116,-205,109,-210,156
60,-185,134,-215,113,-194,201,-153,116,-211,111,-212,159
61,-190,135,-221,116,-195,202,-157,117,-214,115,-213,159
62,-197,136,-227,117,-196,202,-160,118,-218,117,-217,159
63,-201,138,-231,120,-197,203,-164,118,-221,118,-222,161
64,-205,140,-236,121,-199,207,-170,118,-225,118,-224,161
65,-209,142,-238,122,-205,209,-176,119,-228,118,-226,162
66,-214,142,-246,124,-205,210,-179,119,-232,121,-229,163
67,-218,144,-249,126,-206,210,-184,119,-236,122,-236,164
68,-223,144,-251,128,-207,212,-188,120,-242,122,-242,165
69,-228,144,-258,131,-211,213,-192,120,-246,123,-243,165
70,-234,146,-261,131,-213,213,-198,121,-253,125,-244,165
71,-237,147,-267,134,-215,213,-201,121,-263,126,-245,165
72,-242,147,-275,135,-216,215,-209,121,-265,127,-246,166
73,-246,147,-280,136,-218,216,-212,123,-270,128,-251,167
74,-253,148,-280,136,-221,221,-215,123,-278,128,-253,168
75,-259,150,-286,136,-225,222,-216,123,-282,129,-258,168
76,-265,151,-288,137,-228,223,-222,123,-288,130,-261,168
77,-269,151,-294,138,-228,223,-231,123,-291,130,-268,168
78,-271,151,-297,139,-230,224,-238,124,-298,132,-272,168
79,-276,151,-298,140,-232,225,-246,124,-307,133,-274,168
