,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-316,32,-96,2,-75,23,-91,7,-96,2,-96,2,-96,2,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
1,-421,47,-226,2,-75,23,-91,7,-96,2,-96,2,-96,2,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
2,-421,47,-467,3,-82,24,-91,7,-96,2,-96,2,-96,2,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
3,-421,47,-467,3,-262,94,-91,7,-96,2,-96,2,-96,2,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
4,-421,47,-467,3,-340,129,-216,19,-96,2,-96,2,-96,2,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
5,-421,47,-467,3,-340,129,-418,52,-109,4,-96,2,-96,2,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
6,-421,47,-467,3,-340,129,-418,52,-358,5,-96,2,-96,2,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
7,-421,47,-467,3,-340,129,-418,52,-462,7,-240,2,-96,2,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
8,-421,47,-467,3,-340,129,-418,52,-462,7,-466,4,-117,3,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
9,-421,47,-467,3,-340,129,-418,52,-462,7,-466,4,-366,4,-96,2,-96,2,-96,2,-95,3,-95,3,-93,5,-95,3,-93,5,-88,10,-95,3,-95,3,-88,10,-93,5,-92,6,-94,4,-88,10,-95,3,-93,5
