,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-310,35,-92,3,-74,21,-88,7,-92,3,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
1,-395,47,-245,3,-74,21,-88,7,-92,3,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
2,-395,47,-440,3,-116,34,-88,7,-92,3,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
3,-395,47,-440,3,-282,118,-88,7,-92,3,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
4,-395,47,-440,3,-314,129,-270,32,-92,3,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
5,-395,47,-440,3,-314,129,-388,54,-200,5,-93,2,-93,2,-92,3,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
6,-395,47,-440,3,-314,129,-388,54,-437,6,-105,2,-93,2,-92,3,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
7,-395,47,-440,3,-314,129,-388,54,-437,6,-354,3,-93,2,-92,3,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
8,-395,47,-440,3,-314,129,-388,54,-437,6,-439,3,-258,2,-92,3,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
9,-395,47,-440,3,-314,129,-388,54,-437,6,-439,3,-441,2,-158,4,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
10,-395,47,-440,3,-314,129,-388,54,-437,6,-439,3,-441,2,-407,5,-93,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
11,-395,47,-440,3,-314,129,-388,54,-437,6,-439,3,-441,2,-438,5,-312,2,-93,2,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
12,-395,47,-440,3,-314,129,-388,54,-437,6,-439,3,-441,2,-438,5,-439,3,-213,4,-92,3,-91,4,-89,6,-91,4,-92,3,-82,13,-92,3,-91,4,-90,5,-93,2,-91,4,-93,2,-86,9,-92,3,-91,4
