,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-159,8,-63,9,-64,8,-70,2,-68,4,-66,6,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
1,-226,10,-84,14,-64,8,-70,2,-68,4,-66,6,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
2,-226,10,-160,33,-64,8,-70,2,-68,4,-66,6,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
3,-226,10,-191,45,-108,16,-70,2,-68,4,-66,6,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
4,-226,10,-191,45,-196,23,-70,2,-68,4,-66,6,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
5,-226,10,-191,45,-210,26,-148,2,-68,4,-66,6,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
6,-226,10,-191,45,-210,26,-234,2,-75,6,-66,6,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
7,-226,10,-191,45,-210,26,-234,2,-167,9,-66,6,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
8,-226,10,-191,45,-210,26,-234,2,-224,12,-99,8,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
9,-226,10,-191,45,-210,26,-234,2,-224,12,-193,9,-63,9,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
10,-226,10,-191,45,-210,26,-234,2,-224,12,-226,10,-119,14,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
11,-226,10,-191,45,-210,26,-234,2,-224,12,-226,10,-206,22,-63,9,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
12,-226,10,-191,45,-210,26,-234,2,-224,12,-226,10,-214,22,-143,16,-63,9,-66,6,-56,16,-68,4,-67,5,-70,2,-64,8,-68,4,-69,3,-69,3,-69,3
