,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-25,11,-25,7,-22,12,-24,10,-25,10,-25,8
1,-27,12,-30,8,-23,15,-27,11,-33,12,-27,9
2,-30,14,-31,11,-24,19,-31,11,-40,13,-30,10
3,-33,16,-36,12,-24,20,-35,13,-45,17,-33,10
4,-36,17,-36,12,-28,21,-39,16,-50,20,-38,11
5,-38,18,-38,15,-30,23,-45,17,-54,21,-42,13
6,-41,19,-40,17,-32,26,-46,20,-58,21,-48,16
7,-43,20,-42,18,-35,29,-51,22,-60,24,-53,17
8,-45,23,-45,18,-38,29,-56,22,-64,27,-59,18
9,-47,26,-49,19,-41,30,-60,23,-70,27,-63,19
10,-52,27,-50,22,-43,31,-63,23,-74,27,-69,23
11,-55,28,-50,24,-45,34,-68,26,-79,29,-71,25
12,-62,30,-56,26,-45,38,-69,27,-79,31,-75,26
13,-67,35,-58,30,-46,42,-70,27,-81,32,-80,26
14,-73,36,-62,32,-47,42,-71,27,-86,33,-85,30
15,-77,36,-67,32,-50,44,-75,28,-92,34,-87,32
16,-78,39,-68,34,-51,48,-80,29,-98,35,-91,33
17,-84,41,-68,35,-54,53,-85,31,-99,36,-94,34
18,-88,42,-72,37,-59,55,-88,32,-101,37,-96,37
19,-92,42,-76,38,-61,59,-94,32,-103,39,-100,38
20,-96,43,-78,40,-68,61,-95,33,-105,41,-106,38
21,-101,46,-80,40,-72,64,-98,34,-109,41,-108,41
22,-106,47,-87,41,-74,66,-100,35,-113,42,-111,42
23,-110,47,-89,43,-77,66,-101,37,-120,45,-115,44
24,-114,49,-95,44,-79,68,-104,39,-122,46,-120,44
25,-116,53,-100,45,-81,69,-108,40,-126,46,-125,45
26,-121,54,-103,50,-85,69,-109,42,-129,47,-129,46
27,-121,54,-109,53,-86,73,-112,44,-133,47,-134,48
28,-123,55,-111,56,-88,74,-118,46,-137,48,-136,52
29,-125,57,-115,57,-95,74,-121,47,-141,49,-139,54
30,-129,59,-119,58,-96,78,-127,48,-141,50,-144,55
31,-133,59,-125,60,-96,82,-131,49,-143,51,-150,55
32,-135,61,-129,65,-99,85,-132,50,-147,51,-154,56
33,-141,61,-134,66,-101,87,-137,51,-152,53,-154,57
34,-148,61,-137,68,-105,89,-140,51,-157,53,-157,58
35,-152,63,-140,69,-108,90,-147,52,-161,54,-158,60
36,-157,63,-145,72,-112,90,-150,53,-163,57,-160,62
37,-160,67,-147,74,-114,90,-152,53,-169,59,-163,66
38,-165,67,-152,75,-118,93,-155,53,-171,59,-169,67
39,-168,68,-156,75,-121,95,-160,55,-174,62,-170,70
40,-170,68,-160,76,-124,97,-165,56,-180,63,-173,72
41,-175,70,-167,76,-128,99,-167,60,-181,63,-176,72
42,-179,74,-169,78,-130,102,-170,62,-188,63,-177,72
43,-182,76,-173,81,-132,104,-173,63,-192,66,-179,73
44,-184,77,-178,82,-135,107,-174,64,-195,67,-184,77
45,-190,79,-180,82,-138,108,-179,67,-199,68,-187,77
46,-194,80,-184,82,-141,110,-184,69,-204,69,-190,77
47,-198,83,-189,83,-141,113,-187,69,-208,69,-195,79
48,-204,84,-194,84,-143,118,-188,69,-211,69,-201,79
49,-207,87,-198,86,-147,120,-190,69,-216,70,-202,82
50,-213,91,-199,87,-149,122,-195,69,-219,71,-206,83
51,-215,92,-205,88,-153,126,-197,71,-222,73,-208,84
52,-221,92,-209,91,-153,128,-198,71,-227,75,-214,85
53,-224,93,-211,94,-155,133,-200,72,-231,77,-218,86
54,-229,93,-212,94,-158,136,-203,73,-237,78,-222,89
55,-238,94,-212,95,-162,138,-209,74,-239,79,-222,92
56,-240,96,-215,95,-165,139,-213,74,-245,80,-229,93
57,-242,97,-218,98,-167,142,-219,76,-249,81,-230,95
58,-247,99,-222,100,-169,143,-222,77,-253,82,-232,98
59,-251,101,-226,100,-173,145,-226,78,-256,84,-235,99
60,-256,103,-232,100,-174,149,-230,78,-257,85,-240,100
61,-260,104,-237,100,-180,153,-232,78,-262,85,-241,102
62,-263,105,-241,100,-184,153,-238,79,-266,87,-244,104
63,-268,106,-247,101,-186,154,-239,80,-269,90,-248,106
64,-272,107,-249,102,-188,159,-244,81,-272,92,-250,108
65,-277,110,-254,103,-190,160,-249,82,-273,93,-254,109
66,-280,112,-259,104,-191,166,-255,82,-275,94,-254,112
67,-284,114,-262,107,-194,171,-258,83,-276,95,-258,112
68,-285,115,-266,110,-199,173,-259,85,-281,98,-260,113
69,-287,116,-268,112,-202,175,-267,86,-284,100,-263,114
70,-291,116,-269,114,-207,176,-271,87,-289,103,-266,115
71,-292,118,-273,116,-209,180,-273,89,-292,104,-272,116
72,-294,120,-275,117,-211,183,-280,91,-295,106,-275,117
73,-302,121,-277,119,-214,185,-283,93,-297,106,-279,118
74,-304,121,-283,120,-219,187,-288,94,-298,108,-282,120
75,-305,122,-290,122,-222,189,-290,96,-302,109,-283,124
76,-310,124,-291,123,-223,189,-301,96,-306,110,-284,127
77,-314,126,-295,124,-225,192,-305,96,-309,112,-289,127
78,-317,128,-299,125,-227,197,-307,96,-314,113,-293,128
79,-317,129,-302,126,-231,198,-310,97,-321,118,-296,129
