,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-25,10,-25,8,-17,17,-26,10,-24,8,-18,16
1,-30,10,-26,8,-18,17,-33,10,-28,12,-24,18
2,-35,13,-27,8,-22,18,-34,12,-32,12,-31,20
3,-39,13,-30,9,-22,21,-40,14,-36,14,-35,21
4,-44,15,-34,9,-24,22,-43,14,-39,19,-38,23
5,-46,16,-39,12,-26,25,-46,16,-41,20,-41,26
6,-50,19,-42,15,-29,26,-51,16,-44,22,-42,28
7,-52,19,-48,16,-30,30,-56,17,-49,23,-45,29
8,-54,21,-51,18,-31,33,-61,17,-53,26,-50,29
9,-56,22,-52,21,-36,34,-63,19,-58,28,-54,31
10,-58,23,-54,23,-38,36,-71,21,-60,30,-57,33
11,-60,25,-60,24,-39,38,-77,21,-64,32,-60,34
12,-62,26,-63,25,-43,43,-80,21,-67,33,-64,37
13,-66,28,-64,26,-45,45,-83,22,-69,36,-70,40
14,-66,31,-66,29,-48,49,-87,23,-73,38,-73,41
15,-68,33,-69,32,-50,51,-93,24,-76,38,-78,42
16,-76,36,-72,33,-51,53,-95,25,-79,40,-80,44
17,-79,38,-73,34,-52,53,-102,30,-83,41,-85,44
18,-85,38,-77,35,-54,54,-108,31,-84,45,-88,45
19,-88,40,-79,35,-58,57,-113,32,-86,47,-93,46
20,-94,42,-84,39,-60,58,-118,32,-89,48,-94,46
21,-97,44,-85,40,-64,61,-120,32,-96,49,-96,50
22,-100,47,-90,41,-67,63,-124,33,-99,50,-98,52
23,-102,50,-93,44,-70,67,-126,34,-101,51,-103,53
24,-106,51,-98,46,-71,68,-128,35,-105,53,-108,55
25,-109,51,-104,47,-73,72,-129,36,-111,54,-112,56
26,-112,53,-108,49,-73,73,-132,37,-114,57,-119,57
27,-115,55,-113,49,-74,75,-136,40,-118,58,-121,60
28,-116,57,-116,51,-80,78,-136,42,-121,61,-125,61
29,-120,57,-122,53,-83,79,-138,42,-126,61,-128,65
30,-123,58,-126,54,-86,82,-139,44,-131,63,-131,67
31,-124,59,-130,56,-88,85,-144,46,-132,64,-134,72
32,-128,61,-134,56,-91,87,-149,49,-137,64,-134,74
33,-134,62,-137,57,-93,90,-154,49,-142,64,-137,75
34,-134,64,-147,60,-95,90,-156,49,-147,65,-140,77
35,-137,66,-150,60,-98,92,-159,54,-151,65,-145,77
36,-143,67,-153,60,-100,93,-166,54,-156,67,-146,79
37,-145,67,-158,64,-103,95,-170,57,-158,69,-148,80
38,-147,68,-161,65,-106,98,-177,58,-160,69,-152,83
39,-153,69,-162,65,-109,100,-181,60,-165,71,-155,84
40,-159,70,-166,65,-112,103,-184,60,-169,74,-157,85
41,-162,70,-168,67,-114,103,-191,61,-173,76,-161,88
42,-167,71,-170,69,-120,105,-197,62,-177,76,-162,88
43,-172,74,-173,69,-123,108,-199,65,-182,76,-162,91
44,-174,75,-176,70,-125,110,-203,67,-185,79,-167,93
45,-175,76,-178,72,-130,110,-208,70,-191,80,-171,93
46,-178,79,-183,72,-131,114,-212,71,-195,81,-173,95
47,-181,81,-185,74,-135,116,-217,71,-199,83,-174,98
48,-185,82,-189,74,-138,119,-221,73,-203,83,-177,100
49,-188,83,-192,76,-139,121,-227,75,-204,86,-182,101
50,-190,86,-193,79,-144,123,-229,75,-207,88,-188,102
51,-193,90,-197,80,-145,124,-234,76,-210,89,-192,104
52,-196,92,-201,82,-149,127,-236,77,-216,89,-194,105
53,-199,92,-204,84,-153,129,-239,78,-223,91,-197,105
54,-202,93,-213,85,-157,129,-241,78,-226,91,-202,107
55,-206,93,-216,89,-159,133,-243,79,-229,93,-206,108
56,-208,96,-219,89,-161,134,-245,81,-234,96,-209,112
57,-216,98,-224,89,-163,137,-247,82,-236,100,-210,112
58,-219,100,-228,92,-166,141,-250,83,-237,101,-214,113
59,-222,104,-232,92,-170,144,-253,84,-243,102,-215,113
60,-226,104,-235,94,-173,145,-257,84,-247,103,-218,118
61,-233,106,-237,94,-176,148,-260,86,-250,104,-221,119
62,-237,107,-240,95,-181,149,-265,86,-252,106,-226,120
63,-240,109,-243,97,-184,150,-268,87,-258,107,-230,121
64,-244,111,-250,99,-185,154,-270,88,-258,108,-234,123
65,-244,113,-255,102,-189,156,-274,88,-260,109,-239,125
66,-250,113,-261,104,-191,159,-275,91,-262,111,-241,126
67,-254,115,-264,108,-192,160,-278,92,-267,113,-243,128
68,-257,116,-266,109,-197,165,-282,92,-270,115,-247,128
69,-264,117,-269,110,-199,169,-287,93,-274,115,-249,128
70,-267,119,-273,111,-201,173,-289,94,-279,115,-254,129
71,-270,121,-275,112,-206,175,-295,95,-284,115,-257,129
72,-273,124,-280,113,-210,178,-298,95,-287,117,-257,132
73,-278,124,-284,114,-214,180,-302,95,-292,119,-260,132
74,-282,124,-287,116,-215,183,-307,100,-293,119,-264,134
75,-287,129,-288,116,-218,184,-310,101,-298,122,-266,135
76,-295,129,-289,119,-221,184,-316,103,-300,122,-269,137
77,-299,129,-293,120,-221,185,-323,104,-305,123,-272,140
78,-302,130,-297,121,-226,185,-324,106,-309,124,-278,142
79,-304,131,-300,123,-228,189,-328,106,-315,125,-281,144
