,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-20,13,-21,8,-19,13,-24,14,-23,6,-23,20
1,-21,14,-21,8,-21,24,-25,15,-24,9,-27,25
2,-27,17,-21,9,-23,28,-27,19,-25,10,-29,29
3,-27,17,-22,10,-27,35,-31,21,-26,13,-32,33
4,-29,19,-23,10,-29,36,-32,22,-29,16,-40,39
5,-32,21,-23,11,-36,39,-32,26,-30,18,-44,42
6,-34,23,-23,14,-40,43,-33,29,-33,20,-46,46
7,-36,25,-25,17,-44,52,-34,33,-33,20,-46,49
8,-36,29,-27,19,-49,53,-34,34,-37,20,-52,54
9,-38,29,-32,20,-51,56,-36,35,-39,26,-54,58
10,-41,31,-34,22,-54,60,-39,37,-40,27,-54,65
11,-46,32,-42,24,-54,66,-39,41,-41,27,-56,66
12,-50,36,-45,24,-55,72,-39,42,-44,29,-59,69
13,-51,43,-45,26,-56,75,-40,44,-47,33,-63,71
14,-55,45,-47,28,-60,82,-40,46,-48,33,-66,74
15,-59,48,-49,29,-66,86,-40,49,-52,35,-67,74
16,-63,52,-52,33,-70,88,-40,52,-54,36,-69,75
17,-65,53,-56,34,-73,89,-42,56,-57,40,-70,79
18,-67,56,-57,37,-77,91,-43,58,-61,43,-71,83
19,-68,57,-61,38,-79,97,-44,61,-63,43,-75,88
20,-71,59,-63,41,-84,103,-46,61,-67,43,-77,89
21,-72,60,-68,43,-86,108,-47,64,-67,43,-81,95
22,-73,63,-71,43,-92,112,-49,64,-71,47,-81,98
23,-75,67,-75,45,-94,118,-50,65,-74,50,-81,100
24,-76,69,-81,50,-97,120,-53,65,-77,51,-83,102
25,-78,75,-85,51,-100,121,-55,67,-79,54,-86,103
26,-81,76,-86,53,-100,123,-58,68,-85,58,-88,108
27,-87,79,-89,57,-102,128,-59,70,-85,59,-89,110
28,-88,81,-94,59,-103,132,-60,71,-90,63,-91,112
29,-91,83,-99,63,-103,137,-62,72,-93,64,-92,115
30,-95,86,-101,64,-105,140,-66,72,-98,66,-95,116
31,-97,88,-108,67,-110,141,-68,73,-100,69,-97,116
32,-103,92,-116,70,-110,142,-70,75,-102,69,-97,118
33,-107,96,-121,73,-111,144,-70,75,-108,72,-99,118
34,-110,99,-127,73,-114,146,-73,77,-112,72,-101,120
35,-111,99,-130,74,-116,149,-76,80,-116,74,-107,122
36,-117,99,-134,76,-117,151,-78,83,-119,75,-111,124
37,-121,99,-137,78,-122,151,-79,83,-127,78,-112,127
38,-125,102,-145,80,-122,153,-81,87,-129,80,-112,128
39,-129,104,-148,81,-125,154,-81,90,-134,83,-115,130
40,-133,106,-150,86,-127,157,-86,93,-134,85,-116,131
41,-136,108,-152,89,-134,160,-86,94,-138,86,-119,132
42,-139,110,-155,91,-135,160,-89,97,-145,87,-122,134
43,-144,113,-160,92,-137,162,-91,99,-148,87,-126,135
44,-149,116,-165,95,-139,165,-91,99,-153,88,-128,136
45,-153,119,-172,98,-142,169,-91,100,-157,88,-129,136
46,-156,119,-178,100,-144,171,-91,104,-163,92,-129,137
47,-159,120,-183,102,-147,174,-94,105,-166,93,-133,138
48,-167,120,-189,103,-148,179,-98,105,-171,93,-133,138
49,-171,120,-196,104,-153,182,-103,107,-173,93,-133,139
50,-175,122,-203,104,-156,185,-107,107,-177,93,-134,141
51,-180,124,-210,104,-159,186,-111,108,-177,93,-141,141
52,-183,127,-214,105,-161,188,-115,108,-180,96,-145,142
53,-186,128,-219,107,-163,189,-120,108,-184,97,-149,144
54,-189,130,-226,107,-165,194,-121,110,-188,98,-152,144
55,-194,130,-227,109,-166,197,-126,110,-194,99,-157,145
56,-198,130,-229,110,-172,198,-130,110,-199,101,-160,147
57,-202,131,-233,110,-177,203,-135,110,-203,102,-161,147
58,-211,132,-237,112,-178,203,-139,112,-207,105,-161,147
59,-217,132,-242,115,-178,203,-143,112,-212,108,-165,147
60,-218,133,-245,117,-182,206,-150,112,-216,110,-168,147
61,-222,134,-252,118,-185,206,-154,112,-221,113,-169,148
62,-228,134,-254,120,-188,209,-156,113,-224,113,-171,154
63,-234,135,-255,123,-192,209,-158,113,-230,116,-175,154
64,-238,136,-262,123,-193,211,-161,113,-237,117,-178,155
65,-244,137,-267,123,-194,215,-163,115,-242,117,-181,156
66,-247,137,-275,123,-198,215,-169,116,-247,118,-182,157
67,-251,137,-283,123,-199,215,-174,117,-251,118,-189,157
68,-255,138,-286,123,-202,219,-175,118,-259,118,-192,159
69,-260,139,-290,125,-206,219,-178,119,-264,120,-195,159
70,-266,139,-293,129,-210,219,-181,120,-268,122,-198,159
71,-274,139,-300,130,-211,219,-187,121,-269,123,-202,159
72,-281,139,-306,131,-213,219,-192,121,-270,126,-206,160
73,-287,139,-308,132,-215,221,-196,122,-276,126,-211,161
74,-292,139,-310,132,-217,221,-204,122,-285,127,-214,161
75,-297,141,-313,134,-221,222,-208,122,-287,129,-218,162
76,-301,141,-315,135,-225,223,-216,123,-291,130,-222,162
77,-309,141,-317,137,-226,224,-223,123,-294,131,-226,163
78,-311,141,-320,139,-229,224,-229,123,-299,134,-230,165
79,-315,142,-323,140,-230,224,-238,124,-304,135,-234,165
