,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-69,3,-66,6,-76,9,-86,2,-68,4,-70,3,-66,7,-69,6,-64,16,-78,8,-64,19,-70,3,-67,5,-70,3,-65,7,-68,7,-70,3,-68,3,-69,7
1,-78,3,-69,7,-85,11,-88,2,-68,4,-71,4,-71,8,-79,6,-69,16,-85,8,-71,23,-72,3,-72,5,-71,3,-69,7,-72,7,-74,3,-71,3,-71,10
2,-80,3,-74,9,-91,14,-89,2,-70,4,-72,4,-71,9,-85,6,-76,21,-87,10,-82,29,-72,3,-75,5,-84,3,-73,7,-73,7,-78,3,-74,3,-74,12
3,-81,3,-78,12,-99,15,-93,2,-73,4,-73,4,-73,12,-92,6,-83,25,-89,10,-104,31,-72,3,-75,5,-86,3,-81,8,-75,7,-79,3,-77,3,-77,13
4,-81,3,-84,17,-102,17,-101,2,-75,4,-74,5,-79,15,-96,6,-87,25,-91,12,-108,31,-76,3,-81,6,-88,3,-88,8,-77,7,-88,3,-81,3,-84,13
5,-82,3,-87,20,-107,19,-103,2,-82,4,-74,5,-88,15,-98,6,-89,32,-97,14,-118,37,-76,3,-81,6,-88,3,-100,8,-80,8,-93,3,-82,3,-88,15
6,-86,3,-89,23,-110,19,-104,2,-83,4,-78,5,-90,16,-99,6,-94,32,-101,15,-141,40,-76,3,-86,6,-90,4,-106,10,-86,8,-93,3,-87,3,-98,15
7,-89,3,-91,28,-118,23,-112,2,-92,5,-80,5,-96,16,-102,7,-101,32,-106,15,-146,44,-78,3,-89,7,-90,4,-108,12,-93,8,-98,3,-87,3,-98,15
8,-91,3,-98,28,-123,24,-114,2,-99,5,-81,5,-104,17,-108,7,-106,33,-110,15,-156,47,-82,4,-94,7,-91,4,-111,12,-96,9,-102,3,-92,3,-103,15
9,-95,4,-104,29,-126,25,-119,2,-103,6,-83,6,-106,17,-112,7,-107,35,-115,17,-172,56,-83,6,-95,8,-94,4,-112,12,-103,9,-107,3,-96,3,-103,15
10,-98,4,-107,31,-131,25,-121,2,-110,7,-85,6,-114,17,-114,7,-109,37,-132,19,-183,63,-84,6,-96,8,-98,4,-117,12,-105,9,-110,3,-99,3,-103,15
11,-104,4,-110,35,-137,27,-123,2,-112,8,-87,6,-119,18,-117,7,-111,38,-140,21,-195,64,-86,7,-96,8,-99,4,-123,12,-115,9,-113,3,-99,3,-112,15
12,-107,4,-116,36,-146,28,-127,2,-115,8,-89,6,-121,18,-128,7,-115,38,-144,22,-206,65,-86,8,-103,9,-103,5,-126,12,-117,10,-115,3,-102,3,-117,17
13,-109,4,-118,38,-153,28,-130,2,-121,8,-90,6,-133,19,-140,7,-117,38,-153,24,-210,66,-87,8,-110,9,-103,5,-134,14,-119,10,-116,3,-105,3,-122,17
14,-112,4,-124,40,-157,28,-130,2,-123,8,-92,6,-144,19,-151,7,-122,41,-160,24,-220,66,-90,8,-112,10,-104,5,-143,14,-121,10,-120,3,-109,3,-124,18
15,-116,4,-130,44,-167,28,-133,2,-123,8,-92,6,-149,19,-155,7,-124,42,-177,25,-226,66,-92,8,-120,10,-104,5,-148,15,-124,10,-125,3,-110,3,-130,19
16,-121,4,-132,44,-172,29,-134,2,-135,9,-92,6,-151,20,-160,9,-126,44,-187,26,-237,68,-93,8,-124,10,-104,5,-153,15,-130,10,-129,3,-114,3,-136,19
17,-122,4,-133,46,-174,30,-136,2,-135,9,-94,6,-156,24,-165,9,-132,45,-193,28,-245,68,-100,10,-128,11,-108,5,-163,16,-138,10,-132,3,-119,3,-138,19
18,-124,5,-137,49,-178,30,-138,2,-148,9,-94,6,-157,25,-170,9,-133,45,-197,28,-256,69,-103,11,-141,11,-108,5,-172,16,-146,11,-134,3,-120,3,-142,19
19,-131,5,-147,50,-186,30,-138,2,-154,9,-96,6,-161,25,-180,10,-136,46,-202,28,-261,71,-106,11,-145,11,-109,5,-176,16,-154,11,-135,3,-122,3,-149,19
20,-138,5,-148,51,-186,30,-140,2,-161,9,-97,6,-165,25,-188,10,-138,46,-208,29,-269,72,-108,11,-152,11,-113,5,-189,17,-161,11,-138,3,-125,3,-155,19
21,-141,5,-152,52,-191,30,-141,2,-170,9,-98,6,-171,25,-197,10,-141,46,-219,30,-274,75,-112,11,-155,11,-115,5,-203,17,-165,11,-140,3,-128,3,-156,19
22,-143,5,-158,52,-198,31,-142,2,-173,10,-101,6,-174,26,-203,11,-154,47,-232,30,-274,75,-114,12,-162,12,-119,5,-208,17,-167,11,-142,3,-132,3,-161,19
