,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-28,8,-22,12,-19,17,-21,9,-20,14,-23,11
1,-31,8,-25,15,-23,19,-24,10,-25,15,-25,14
2,-32,11,-26,16,-26,22,-29,12,-28,17,-28,17
3,-37,11,-28,17,-27,27,-32,15,-32,18,-32,18
4,-38,12,-32,19,-28,30,-37,15,-36,20,-38,19
5,-42,13,-37,19,-30,30,-40,18,-43,22,-40,20
6,-46,14,-42,19,-31,31,-46,19,-47,24,-45,20
7,-48,18,-42,20,-35,36,-50,21,-49,25,-48,22
8,-53,21,-44,22,-38,39,-50,25,-51,27,-52,22
9,-54,26,-47,23,-44,45,-51,25,-53,27,-55,24
10,-56,27,-53,25,-47,46,-53,27,-58,30,-57,25
11,-60,27,-57,25,-48,50,-57,27,-63,35,-59,26
12,-66,28,-65,25,-49,52,-61,28,-67,35,-60,28
13,-72,29,-69,29,-52,53,-63,28,-69,36,-64,30
14,-77,30,-71,29,-54,57,-67,29,-71,38,-71,30
15,-77,34,-75,29,-57,57,-72,30,-76,39,-77,31
16,-82,35,-79,31,-58,59,-75,30,-81,40,-82,32
17,-84,35,-82,32,-60,62,-80,30,-85,44,-87,33
18,-84,36,-88,33,-63,63,-85,32,-88,45,-94,33
19,-88,36,-92,36,-66,64,-90,33,-92,47,-96,34
20,-91,37,-99,38,-66,67,-95,34,-95,49,-98,35
21,-94,38,-103,41,-72,68,-98,34,-98,50,-103,35
22,-94,38,-106,41,-74,70,-105,35,-103,51,-110,37
23,-94,41,-111,43,-79,71,-106,38,-105,53,-116,37
24,-97,42,-115,43,-82,72,-108,39,-112,56,-119,39
25,-104,42,-119,44,-84,74,-111,40,-112,59,-124,41
26,-111,43,-120,45,-85,78,-112,42,-116,60,-126,46
27,-116,45,-124,45,-90,79,-117,43,-119,62,-126,48
28,-120,47,-127,46,-92,83,-123,44,-119,64,-130,49
29,-122,47,-127,47,-93,88,-132,45,-122,66,-133,52
30,-127,48,-130,48,-96,89,-138,45,-129,66,-134,54
31,-130,49,-131,51,-101,89,-144,46,-132,67,-138,56
32,-139,50,-131,53,-101,91,-149,47,-137,67,-141,58
33,-141,52,-133,57,-101,92,-154,50,-142,68,-144,60
34,-145,52,-137,61,-103,94,-155,51,-144,70,-147,65
35,-146,56,-142,62,-105,95,-159,52,-146,70,-153,68
36,-150,57,-145,64,-108,96,-162,53,-152,70,-157,70
37,-153,60,-147,67,-110,98,-167,54,-155,72,-161,70
38,-154,60,-154,67,-114,99,-172,54,-155,74,-167,74
39,-159,63,-158,67,-117,100,-174,55,-160,75,-171,75
40,-164,65,-161,67,-119,102,-176,55,-166,77,-174,78
41,-168,67,-164,67,-120,105,-178,57,-170,81,-177,80
42,-172,68,-167,68,-121,106,-186,58,-174,81,-180,83
43,-177,69,-172,68,-124,108,-191,58,-178,83,-180,86
44,-182,72,-179,69,-127,110,-193,60,-179,84,-182,87
45,-186,74,-183,71,-130,110,-194,62,-182,85,-190,87
46,-192,74,-187,74,-130,110,-195,65,-185,86,-194,92
47,-195,77,-190,74,-136,113,-197,66,-187,86,-199,94
48,-198,77,-196,75,-138,115,-203,67,-188,87,-203,97
49,-203,77,-196,78,-142,117,-205,68,-194,88,-207,99
50,-205,77,-200,78,-145,120,-212,69,-198,90,-209,101
51,-210,77,-201,79,-153,125,-215,70,-202,90,-210,102
52,-215,78,-207,80,-157,128,-218,70,-203,91,-215,102
53,-221,80,-209,82,-161,129,-223,70,-208,91,-218,102
54,-225,81,-216,82,-164,131,-226,70,-211,92,-221,105
55,-227,83,-219,82,-168,132,-233,71,-213,93,-228,105
56,-229,83,-224,85,-174,138,-233,73,-214,95,-230,106
57,-229,83,-231,89,-175,140,-236,73,-220,99,-233,106
58,-233,86,-233,90,-179,143,-240,73,-224,100,-236,107
59,-238,86,-236,93,-182,145,-246,73,-227,101,-239,108
60,-239,86,-239,95,-183,149,-251,75,-231,106,-241,109
61,-243,91,-239,96,-184,150,-257,76,-236,106,-245,111
62,-246,92,-242,96,-185,154,-260,77,-240,106,-252,114
63,-248,92,-246,97,-192,155,-262,79,-244,108,-256,115
64,-252,92,-251,97,-195,157,-264,80,-250,108,-259,119
65,-255,95,-255,98,-197,160,-268,82,-254,110,-259,121
66,-263,95,-260,99,-199,162,-272,82,-255,112,-263,122
67,-270,96,-263,99,-200,165,-275,83,-260,114,-266,123
68,-276,100,-265,99,-206,167,-278,84,-263,114,-268,124
69,-277,100,-270,101,-206,168,-284,85,-268,115,-272,128
70,-280,101,-272,102,-208,173,-286,86,-274,116,-276,130
71,-286,103,-275,104,-212,175,-290,87,-275,118,-279,130
72,-291,103,-277,106,-214,179,-295,89,-279,120,-280,131
73,-293,104,-280,107,-218,181,-301,90,-284,121,-284,131
74,-293,105,-287,107,-220,184,-306,91,-290,122,-286,133
75,-295,106,-290,108,-225,186,-308,92,-294,123,-291,136
76,-298,107,-296,108,-229,188,-309,94,-301,125,-292,137
77,-302,108,-301,109,-233,188,-312,95,-305,126,-295,140
78,-307,112,-303,111,-236,188,-315,97,-306,127,-302,140
79,-309,117,-306,111,-239,191,-321,98,-309,127,-302,144
