,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-147,33,-99,21,-99,21,-101,19,-97,23,-97,23
1,-194,46,-99,21,-99,21,-101,19,-97,23,-97,23
2,-242,58,-99,21,-99,21,-101,19,-97,23,-97,23
3,-288,72,-99,21,-99,21,-101,19,-97,23,-97,23
4,-337,83,-99,21,-99,21,-101,19,-97,23,-97,23
5,-388,92,-99,21,-99,21,-101,19,-97,23,-97,23
6,-437,103,-99,21,-99,21,-101,19,-97,23,-97,23
7,-484,116,-99,21,-99,21,-101,19,-97,23,-97,23
8,-537,123,-99,21,-99,21,-101,19,-97,23,-97,23
9,-586,134,-99,21,-99,21,-101,19,-97,23,-97,23
10,-631,149,-99,21,-99,21,-101,19,-97,23,-97,23
11,-677,163,-99,21,-99,21,-101,19,-97,23,-97,23
12,-728,172,-99,21,-99,21,-101,19,-97,23,-97,23
13,-778,182,-99,21,-99,21,-101,19,-97,23,-97,23
14,-826,194,-99,21,-99,21,-101,19,-97,23,-97,23
15,-874,206,-99,21,-99,21,-101,19,-97,23,-97,23
16,-918,222,-99,21,-99,21,-101,19,-97,23,-97,23
17,-968,232,-99,21,-99,21,-101,19,-97,23,-97,23
18,-1017,243,-99,21,-99,21,-101,19,-97,23,-97,23
19,-1064,256,-99,21,-99,21,-101,19,-97,23,-97,23
20,-1120,260,-99,21,-99,21,-101,19,-97,23,-97,23
21,-1173,267,-99,21,-99,21,-101,19,-97,23,-97,23
22,-1221,279,-99,21,-99,21,-101,19,-97,23,-97,23
23,-1267,293,-99,21,-99,21,-101,19,-97,23,-97,23
24,-1314,306,-99,21,-99,21,-101,19,-97,23,-97,23
25,-1360,320,-99,21,-99,21,-101,19,-97,23,-97,23
26,-1411,329,-99,21,-99,21,-101,19,-97,23,-97,23
27,-1459,341,-99,21,-99,21,-101,19,-97,23,-97,23
28,-1506,354,-99,21,-99,21,-101,19,-97,23,-97,23
29,-1557,363,-99,21,-99,21,-101,19,-97,23,-97,23
30,-1611,369,-99,21,-99,21,-101,19,-97,23,-97,23
31,-1662,378,-99,21,-99,21,-101,19,-97,23,-97,23
32,-1712,388,-99,21,-99,21,-101,19,-97,23,-97,23
33,-1753,395,-109,23,-99,21,-101,19,-97,23,-97,23
34,-1755,395,-158,32,-99,21,-101,19,-97,23,-97,23
35,-1757,395,-210,38,-99,21,-101,19,-97,23,-97,23
36,-1761,395,-259,45,-99,21,-101,19,-97,23,-97,23
37,-1765,395,-307,53,-99,21,-101,19,-97,23,-97,23
38,-1765,395,-357,63,-99,21,-101,19,-97,23,-97,23
39,-1765,395,-409,71,-99,21,-101,19,-97,23,-97,23
40,-1765,395,-461,79,-99,21,-101,19,-97,23,-97,23
41,-1765,395,-512,88,-99,21,-101,19,-97,23,-97,23
42,-1765,395,-566,94,-99,21,-101,19,-97,23,-97,23
43,-1765,395,-614,106,-99,21,-101,19,-97,23,-97,23
44,-1765,395,-665,115,-99,21,-101,19,-97,23,-97,23
45,-1765,395,-713,127,-99,21,-101,19,-97,23,-97,23
46,-1765,395,-760,140,-99,21,-101,19,-97,23,-97,23
47,-1765,395,-809,151,-99,21,-101,19,-97,23,-97,23
48,-1765,395,-863,157,-99,21,-101,19,-97,23,-97,23
49,-1765,395,-914,166,-99,21,-101,19,-97,23,-97,23
50,-1765,395,-963,177,-99,21,-101,19,-97,23,-97,23
51,-1765,395,-1014,186,-99,21,-101,19,-97,23,-97,23
52,-1765,395,-1066,194,-99,21,-101,19,-97,23,-97,23
53,-1765,395,-1113,207,-99,21,-101,19,-97,23,-97,23
54,-1765,395,-1167,213,-99,21,-101,19,-97,23,-97,23
55,-1765,395,-1217,223,-99,21,-101,19,-97,23,-97,23
56,-1765,395,-1267,233,-99,21,-101,19,-97,23,-97,23
57,-1765,395,-1322,238,-99,21,-101,19,-97,23,-97,23
58,-1765,395,-1372,248,-99,21,-101,19,-97,23,-97,23
59,-1765,395,-1422,258,-99,21,-101,19,-97,23,-97,23
60,-1765,395,-1472,268,-99,21,-101,19,-97,23,-97,23
61,-1765,395,-1523,277,-99,21,-101,19,-97,23,-97,23
62,-1765,395,-1576,284,-99,21,-101,19,-97,23,-97,23
63,-1765,395,-1633,287,-99,21,-101,19,-97,23,-97,23
64,-1765,395,-1678,302,-99,21,-101,19,-97,23,-97,23
65,-1765,395,-1728,312,-99,21,-101,19,-97,23,-97,23
66,-1765,395,-1782,318,-99,21,-101,19,-97,23,-97,23
67,-1765,395,-1821,327,-109,23,-101,19,-97,23,-97,23
68,-1765,395,-1823,327,-160,30,-101,19,-97,23,-97,23
69,-1765,395,-1825,327,-212,36,-101,19,-97,23,-97,23
70,-1765,395,-1827,329,-258,46,-101,19,-97,23,-97,23
71,-1765,395,-1831,329,-308,52,-101,19,-97,23,-97,23
72,-1765,395,-1831,329,-353,67,-101,19,-97,23,-97,23
73,-1765,395,-1831,329,-401,79,-101,19,-97,23,-97,23
74,-1765,395,-1831,329,-454,86,-101,19,-97,23,-97,23
75,-1765,395,-1831,329,-507,93,-101,19,-97,23,-97,23
76,-1765,395,-1831,329,-555,105,-101,19,-97,23,-97,23
77,-1765,395,-1831,329,-606,114,-101,19,-97,23,-97,23
78,-1765,395,-1831,329,-655,125,-101,19,-97,23,-97,23
79,-1765,395,-1831,329,-706,134,-101,19,-97,23,-97,23
