,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-95,7,-93,2,-122,38,-127,25,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-94,3,-92,3,-92,3,-92,4,-88,8,-91,7,-92,5,-91,4,-90,6,-93,5,-101,6,-93,2,-161,30,-92,3,-93,2
1,-95,7,-93,2,-234,98,-138,40,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-94,3,-92,3,-92,3,-92,6,-89,8,-91,7,-92,5,-91,4,-92,6,-94,5,-101,6,-93,2,-184,53,-92,3,-93,2
2,-95,7,-93,2,-307,232,-151,56,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-94,3,-92,3,-92,3,-92,6,-89,8,-91,7,-92,5,-91,4,-92,6,-94,5,-101,6,-93,2,-192,59,-92,3,-93,2
3,-95,7,-93,2,-516,239,-167,69,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-94,3,-92,3,-92,3,-92,6,-89,8,-91,7,-92,5,-91,4,-92,6,-94,5,-101,6,-93,2,-195,61,-92,3,-93,2
4,-95,7,-93,2,-518,241,-332,83,-93,2,-93,2,-93,2,-92,3,-93,2,-93,2,-95,3,-92,3,-92,3,-94,6,-93,9,-92,7,-94,5,-93,4,-96,9,-94,5,-101,6,-93,2,-239,63,-92,4,-93,2
5,-95,7,-93,3,-539,242,-341,84,-93,2,-93,2,-93,2,-96,3,-96,2,-95,2,-116,4,-92,3,-94,3,-97,7,-112,26,-107,7,-103,6,-93,4,-119,25,-131,6,-103,7,-93,2,-259,63,-103,5,-98,4
6,-95,7,-93,4,-553,242,-366,84,-93,2,-95,2,-93,2,-97,3,-96,2,-95,2,-116,9,-92,3,-95,3,-102,9,-145,32,-107,7,-107,11,-100,4,-196,35,-131,6,-106,13,-93,2,-291,63,-106,9,-99,7
7,-101,9,-96,5,-574,242,-377,84,-93,2,-95,2,-95,2,-103,3,-97,2,-100,2,-117,11,-96,3,-98,10,-125,9,-154,33,-107,7,-109,13,-101,5,-197,38,-131,6,-125,24,-93,2,-322,63,-157,16,-105,14
8,-139,15,-100,5,-574,242,-427,85,-93,2,-100,2,-95,2,-103,3,-98,2,-100,2,-117,11,-96,3,-103,27,-125,9,-191,39,-107,7,-110,13,-104,7,-202,38,-131,6,-166,25,-93,2,-324,63,-162,23,-109,23
9,-174,25,-100,5,-588,242,-466,85,-95,2,-100,2,-95,2,-103,3,-98,2,-100,2,-117,11,-96,3,-178,35,-126,9,-192,41,-107,7,-110,13,-111,7,-203,38,-131,6,-166,26,-93,2,-334,63,-162,24,-145,30
10,-220,63,-100,5,-607,243,-536,88,-95,2,-100,2,-95,2,-103,3,-99,2,-100,2,-117,12,-97,3,-178,35,-126,9,-211,45,-109,7,-111,13,-114,7,-205,38,-131,6,-167,26,-93,2,-334,63,-162,24,-180,33
11,-436,90,-100,5,-607,243,-539,92,-95,2,-100,2,-95,2,-103,3,-99,2,-100,2,-117,12,-97,3,-178,35,-126,9,-211,45,-109,7,-111,13,-114,7,-205,38,-131,6,-167,26,-93,2,-334,63,-162,24,-180,33
12,-551,91,-100,5,-622,243,-656,94,-95,2,-100,2,-95,2,-103,3,-99,2,-100,2,-117,12,-97,3,-178,35,-126,9,-211,45,-109,7,-111,13,-114,7,-205,38,-131,6,-167,26,-93,2,-334,63,-162,24,-180,33
13,-654,91,-100,5,-637,244,-775,106,-95,2,-100,2,-95,2,-103,3,-99,2,-100,2,-117,12,-97,3,-178,35,-126,9,-211,45,-109,7,-111,13,-114,7,-205,38,-131,6,-167,26,-93,2,-334,63,-162,24,-180,33
14,-784,97,-101,5,-637,244,-775,106,-97,2,-101,2,-96,2,-111,3,-100,2,-100,2,-120,12,-97,3,-186,35,-126,9,-238,47,-120,9,-111,13,-115,7,-206,38,-131,6,-167,26,-95,2,-375,64,-162,24,-181,33
15,-784,97,-122,5,-637,244,-775,106,-98,2,-104,2,-96,2,-111,3,-103,2,-108,2,-123,12,-99,3,-186,35,-126,9,-252,48,-153,17,-120,13,-126,10,-211,38,-131,6,-167,26,-96,2,-496,65,-162,24,-183,33
16,-784,97,-128,5,-637,244,-775,106,-98,2,-104,2,-97,2,-111,3,-103,2,-108,2,-123,12,-99,3,-186,35,-126,9,-252,48,-240,43,-121,14,-170,12,-211,38,-131,6,-167,26,-96,2,-576,67,-162,24,-183,33
17,-784,97,-128,5,-637,244,-775,106,-98,2,-104,2,-101,2,-111,3,-103,2,-108,2,-123,12,-99,3,-186,35,-126,9,-252,48,-317,90,-124,14,-170,12,-211,38,-131,6,-167,26,-96,2,-695,67,-162,24,-183,33
18,-784,97,-128,5,-637,244,-775,106,-98,2,-104,2,-101,2,-111,3,-103,2,-108,2,-123,12,-99,3,-186,35,-126,9,-252,48,-535,122,-124,14,-170,12,-211,38,-131,6,-167,26,-96,2,-695,67,-162,24,-183,33
19,-784,97,-128,5,-637,244,-775,106,-98,2,-104,2,-101,2,-111,3,-103,2,-108,2,-123,12,-99,3,-186,35,-126,9,-252,48,-691,123,-124,14,-170,12,-211,38,-131,6,-167,26,-96,2,-787,68,-162,24,-183,33
20,-784,97,-128,5,-637,244,-775,106,-101,3,-113,2,-102,2,-113,3,-104,2,-108,2,-126,12,-108,4,-186,35,-126,9,-279,50,-757,124,-146,14,-171,12,-274,39,-131,6,-169,26,-97,2,-812,69,-162,24,-191,33
21,-784,97,-128,5,-637,244,-775,106,-118,3,-113,2,-115,2,-120,3,-121,2,-119,2,-145,12,-116,4,-198,35,-128,9,-348,56,-757,124,-146,14,-173,12,-274,39,-154,7,-169,26,-105,2,-812,69,-187,24,-201,33
22,-784,97,-128,5,-637,244,-775,106,-118,3,-117,2,-119,2,-137,3,-122,2,-119,2,-166,12,-148,6,-206,35,-137,9,-387,60,-757,124,-146,14,-200,12,-281,39,-177,9,-208,26,-105,2,-812,69,-187,24,-212,33
23,-784,97,-128,5,-637,244,-775,106,-144,3,-119,2,-126,2,-137,3,-122,2,-119,2,-166,12,-185,16,-221,35,-137,9,-489,63,-757,124,-155,15,-200,12,-281,39,-193,10,-208,27,-110,2,-812,69,-192,24,-222,33
24,-784,97,-136,5,-637,244,-775,106,-150,4,-132,2,-127,2,-137,3,-126,2,-125,2,-166,12,-206,27,-221,35,-144,9,-531,63,-757,124,-174,15,-203,12,-287,39,-210,12,-251,29,-114,2,-812,69,-207,24,-241,33
25,-784,97,-136,5,-637,244,-775,106,-175,4,-137,2,-143,2,-145,3,-142,2,-125,2,-166,12,-251,28,-247,35,-149,9,-567,63,-757,124,-174,15,-218,12,-312,39,-225,13,-256,29,-116,2,-812,69,-208,24,-244,33
26,-784,97,-138,5,-637,244,-775,106,-175,4,-151,3,-145,2,-149,4,-143,2,-144,2,-179,12,-253,29,-253,35,-164,9,-574,63,-757,124,-182,15,-221,12,-402,40,-241,13,-273,29,-130,2,-812,69,-208,24,-257,33
27,-784,97,-143,5,-637,244,-775,106,-175,4,-173,3,-147,2,-172,6,-145,2,-144,2,-179,12,-271,30,-270,35,-173,9,-616,64,-757,124,-185,15,-247,13,-468,40,-241,13,-274,29,-131,2,-812,69,-216,24,-257,33
28,-784,97,-154,5,-637,244,-775,106,-175,4,-178,4,-150,2,-183,6,-145,2,-144,2,-183,12,-273,30,-290,35,-173,9,-618,64,-757,124,-210,15,-328,13,-549,40,-242,13,-274,29,-131,2,-812,69,-216,24,-259,34
29,-784,97,-154,5,-637,244,-775,106,-175,4,-183,4,-151,2,-190,6,-149,2,-144,2,-183,12,-273,30,-305,35,-173,9,-661,65,-757,124,-210,15,-328,13,-719,40,-242,13,-274,29,-133,2,-812,69,-216,24,-261,34
30,-784,97,-161,5,-637,244,-775,106,-177,4,-183,4,-154,2,-212,6,-149,2,-144,2,-183,12,-273,30,-332,36,-173,9,-665,65,-757,124,-210,15,-328,13,-841,40,-242,13,-316,30,-133,2,-812,69,-216,24,-280,34
31,-784,97,-161,5,-637,244,-775,106,-177,5,-202,4,-164,2,-227,6,-166,3,-157,2,-205,12,-275,30,-371,36,-173,9,-740,66,-757,124,-210,15,-328,13,-841,40,-255,13,-321,30,-137,2,-812,69,-216,24,-293,34
32,-784,97,-161,5,-637,244,-775,106,-214,5,-202,4,-171,2,-259,6,-178,3,-162,2,-205,12,-276,30,-429,36,-181,9,-811,66,-757,124,-210,15,-328,13,-841,40,-255,13,-321,30,-143,2,-812,69,-229,24,-293,34
33,-784,97,-161,5,-637,244,-775,106,-214,5,-202,4,-171,2,-259,6,-179,3,-162,2,-205,12,-276,30,-670,43,-181,9,-812,66,-757,124,-210,15,-328,13,-841,40,-255,13,-321,30,-143,2,-812,69,-229,24,-293,34
34,-784,97,-161,5,-637,244,-775,106,-214,5,-202,4,-180,2,-259,6,-185,3,-172,2,-215,12,-276,30,-838,43,-186,9,-815,66,-757,124,-217,15,-328,13,-841,40,-274,13,-322,30,-148,2,-812,69,-229,24,-300,34
