,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-28,18,-19,10,-21,21,-18,11,-20,9,-23,6
1,-39,30,-19,10,-24,25,-18,11,-20,9,-23,6
2,-48,40,-19,10,-31,29,-18,11,-20,9,-23,6
3,-48,40,-19,10,-53,37,-18,11,-20,9,-23,6
4,-53,46,-19,10,-64,45,-18,11,-20,9,-23,6
5,-62,50,-19,10,-68,58,-18,11,-20,9,-23,6
6,-69,56,-19,10,-77,66,-18,11,-20,9,-23,6
7,-75,69,-19,10,-81,73,-18,11,-20,9,-23,6
8,-84,71,-19,10,-92,81,-18,11,-20,9,-23,6
9,-85,73,-19,10,-107,93,-18,11,-20,9,-23,6
10,-88,73,-19,10,-117,110,-18,11,-20,9,-23,6
11,-97,83,-19,10,-124,114,-18,11,-20,9,-23,6
12,-99,85,-19,10,-135,129,-18,11,-20,9,-23,6
13,-110,86,-19,10,-143,139,-18,11,-20,9,-23,6
14,-110,86,-19,10,-143,139,-31,28,-20,9,-23,6
15,-110,88,-19,10,-149,143,-39,38,-20,9,-23,6
16,-114,90,-19,10,-151,145,-47,50,-20,9,-23,6
17,-114,90,-19,10,-151,145,-62,65,-20,9,-23,6
18,-114,90,-19,10,-152,147,-81,73,-20,9,-23,6
19,-114,90,-19,10,-154,148,-97,84,-20,9,-23,6
20,-124,94,-19,10,-160,158,-97,84,-20,9,-23,6
21,-136,103,-19,10,-163,164,-97,84,-20,9,-23,6
22,-141,106,-19,10,-169,168,-104,89,-20,9,-23,6
23,-157,113,-19,10,-173,170,-104,90,-20,9,-23,6
24,-179,119,-19,10,-174,171,-104,90,-20,9,-23,6
25,-201,127,-19,10,-174,171,-104,90,-20,9,-23,6
26,-208,131,-19,10,-185,179,-104,90,-20,9,-23,6
27,-219,139,-19,10,-191,184,-104,90,-20,9,-23,6
28,-239,144,-19,10,-194,186,-104,90,-20,9,-23,6
29,-254,144,-19,10,-199,196,-104,90,-20,9,-23,6
30,-268,147,-19,10,-204,204,-104,90,-20,9,-23,6
31,-288,151,-19,10,-204,204,-108,92,-20,9,-23,6
32,-298,151,-19,10,-204,204,-123,97,-20,9,-23,6
33,-298,151,-19,10,-226,212,-123,97,-20,9,-23,6
34,-322,152,-19,10,-229,214,-123,97,-20,9,-23,6
35,-347,153,-19,10,-229,215,-126,97,-20,9,-23,6
36,-347,153,-19,10,-249,225,-126,97,-20,9,-23,6
37,-363,153,-19,10,-259,226,-129,97,-20,9,-23,6
38,-378,153,-19,10,-259,226,-143,98,-20,9,-23,6
39,-379,153,-19,10,-264,227,-163,101,-20,9,-23,6
40,-380,153,-19,10,-283,231,-168,102,-20,9,-23,6
41,-381,153,-19,10,-297,234,-178,104,-20,9,-23,6
42,-381,153,-19,10,-300,234,-198,111,-20,9,-23,6
43,-381,153,-19,10,-300,234,-225,114,-20,9,-23,6
44,-381,153,-19,10,-300,234,-253,116,-20,9,-23,6
45,-381,153,-19,10,-300,234,-276,123,-20,9,-23,6
46,-381,153,-19,10,-300,234,-302,127,-20,9,-23,6
47,-381,153,-19,10,-300,234,-332,127,-20,9,-23,6
48,-381,153,-19,10,-300,234,-358,131,-20,9,-23,6
49,-381,153,-19,10,-300,234,-385,134,-20,9,-23,6
50,-381,153,-26,15,-300,234,-397,137,-22,10,-23,6
51,-381,153,-53,18,-300,234,-397,137,-22,10,-23,6
52,-381,153,-53,18,-300,234,-397,137,-24,38,-23,6
53,-381,153,-53,18,-300,234,-397,137,-47,45,-23,6
54,-381,153,-53,18,-300,234,-397,137,-64,58,-23,6
55,-381,153,-53,18,-300,234,-397,137,-77,75,-23,6
56,-381,153,-53,18,-300,234,-397,137,-92,90,-23,6
57,-381,153,-53,18,-300,234,-397,137,-113,99,-23,6
58,-381,153,-53,18,-300,234,-397,137,-133,109,-23,6
59,-381,153,-53,18,-300,234,-397,137,-160,112,-23,6
60,-381,153,-53,18,-300,234,-397,137,-184,118,-23,6
61,-381,153,-53,18,-300,234,-397,137,-210,122,-23,6
62,-381,153,-53,18,-300,234,-397,137,-233,129,-23,6
63,-381,153,-53,18,-300,234,-397,137,-255,137,-23,6
64,-381,153,-53,18,-300,234,-397,137,-283,139,-23,6
65,-381,153,-53,18,-300,234,-397,137,-309,143,-23,6
66,-381,153,-53,18,-300,234,-397,137,-333,149,-23,6
67,-381,153,-53,18,-300,234,-397,137,-360,152,-23,6
68,-381,153,-53,18,-300,234,-397,137,-380,154,-31,6
69,-381,153,-81,20,-300,234,-397,137,-380,154,-31,6
70,-381,153,-102,29,-300,234,-397,137,-380,154,-31,6
71,-381,153,-107,34,-300,234,-397,137,-380,154,-36,21
72,-381,153,-107,34,-300,234,-397,137,-380,154,-44,43
73,-381,153,-107,34,-300,234,-397,137,-380,154,-57,60
74,-381,153,-107,34,-300,234,-397,137,-380,154,-72,75
75,-381,153,-107,34,-300,234,-397,137,-380,154,-94,83
76,-381,153,-107,34,-300,234,-397,137,-380,154,-104,103
77,-381,153,-107,34,-300,234,-397,137,-380,154,-129,108
78,-381,153,-107,34,-300,234,-397,137,-380,154,-141,126
79,-381,153,-107,34,-300,234,-397,137,-380,154,-163,134
