,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-71,5,-66,8,-72,11,-91,2,-72,3,-73,3,-68,9,-75,8,-66,13,-71,4,-70,18,-73,6,-76,3,-73,2,-67,8,-72,2,-78,2,-74,3,-75,8
1,-77,5,-68,14,-76,13,-94,2,-78,3,-77,3,-72,11,-78,8,-71,14,-75,4,-83,23,-76,6,-77,3,-74,4,-70,9,-74,2,-82,2,-79,3,-78,8
2,-80,7,-72,20,-77,13,-98,2,-82,3,-78,3,-77,12,-93,10,-76,18,-77,4,-87,24,-85,6,-78,4,-74,4,-72,9,-76,2,-92,2,-80,3,-82,9
3,-89,7,-77,23,-79,15,-99,2,-83,3,-79,3,-82,13,-98,10,-84,20,-81,5,-103,27,-85,6,-79,4,-74,4,-79,11,-76,2,-96,2,-82,3,-92,9
4,-91,7,-85,25,-82,15,-109,2,-84,3,-80,4,-90,14,-106,10,-84,20,-88,6,-109,34,-93,8,-79,4,-74,4,-83,12,-79,3,-100,2,-86,4,-93,9
5,-91,7,-90,27,-87,16,-117,2,-84,3,-80,4,-95,14,-110,10,-86,22,-89,6,-124,43,-100,8,-79,4,-75,4,-88,14,-81,3,-103,2,-88,4,-106,10
6,-100,7,-94,32,-92,16,-121,2,-88,3,-80,4,-99,16,-114,11,-93,28,-91,7,-136,43,-104,9,-81,4,-81,4,-96,14,-81,3,-103,2,-88,4,-110,10
7,-106,7,-106,33,-94,16,-121,2,-90,3,-82,4,-111,17,-124,13,-97,30,-101,7,-143,46,-108,10,-82,4,-81,4,-103,15,-82,3,-103,2,-88,4,-113,11
8,-110,7,-116,37,-101,16,-124,2,-91,3,-83,4,-119,17,-130,13,-100,33,-103,8,-152,48,-110,10,-90,4,-82,4,-110,16,-84,3,-105,2,-88,4,-121,11
9,-116,8,-123,40,-105,16,-127,2,-93,3,-84,4,-133,17,-137,14,-100,35,-108,8,-162,50,-117,12,-94,4,-84,4,-117,17,-85,3,-105,2,-88,4,-124,11
10,-119,8,-128,43,-111,17,-131,2,-96,3,-88,4,-141,18,-145,17,-105,36,-110,9,-170,53,-120,12,-95,4,-86,4,-122,18,-85,3,-107,2,-89,4,-132,14
11,-129,8,-135,45,-114,17,-132,2,-99,4,-91,4,-145,18,-153,17,-109,36,-115,11,-182,54,-123,12,-96,5,-87,4,-125,18,-87,3,-111,2,-91,4,-143,15
