,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-20,9,-22,7,-20,17,-22,7,-20,9,-28,23
1,-20,9,-22,7,-24,20,-22,7,-20,9,-38,36
2,-20,9,-22,7,-30,24,-22,7,-20,9,-44,50
3,-20,9,-22,7,-32,31,-22,7,-20,9,-60,55
4,-20,9,-22,7,-40,39,-22,7,-20,9,-66,63
5,-20,9,-22,7,-48,45,-22,7,-20,9,-77,68
6,-20,9,-22,7,-49,46,-22,7,-20,9,-89,84
7,-20,9,-22,7,-56,53,-22,7,-20,9,-97,92
8,-20,9,-22,7,-71,64,-22,7,-20,9,-100,93
9,-20,9,-22,7,-79,74,-22,7,-20,9,-111,94
10,-20,9,-22,7,-83,76,-22,7,-20,9,-119,110
11,-20,9,-22,7,-97,90,-22,7,-20,9,-119,112
12,-20,9,-22,7,-106,108,-22,7,-20,9,-120,114
13,-20,9,-22,7,-116,119,-22,7,-20,9,-127,116
14,-20,9,-22,7,-131,129,-22,7,-20,9,-129,119
15,-20,9,-22,7,-137,133,-22,7,-20,9,-145,123
16,-20,9,-22,7,-144,151,-22,7,-20,9,-147,126
17,-20,9,-22,7,-149,158,-22,7,-20,9,-156,135
18,-20,9,-22,7,-159,178,-22,7,-20,9,-156,135
19,-20,9,-22,7,-167,181,-22,7,-20,9,-169,141
20,-20,9,-22,7,-172,187,-22,7,-20,9,-182,147
21,-20,9,-22,7,-178,198,-22,7,-20,9,-188,154
22,-20,9,-22,7,-182,202,-22,7,-20,9,-207,157
23,-20,9,-22,7,-207,207,-22,7,-20,9,-207,157
24,-20,9,-22,7,-208,216,-22,7,-20,9,-222,162
25,-20,9,-22,7,-225,223,-22,7,-20,9,-228,162
26,-20,9,-22,7,-238,229,-22,7,-20,9,-236,165
27,-20,10,-22,7,-256,233,-22,7,-20,9,-241,167
28,-41,19,-22,7,-256,233,-22,7,-20,9,-241,167
29,-44,27,-22,7,-257,233,-22,7,-20,9,-258,168
30,-56,45,-22,7,-257,233,-22,7,-20,9,-258,168
31,-72,59,-22,7,-257,233,-22,7,-20,9,-258,168
32,-82,79,-22,7,-257,233,-22,7,-20,9,-258,168
33,-102,89,-22,7,-257,233,-22,7,-20,9,-258,168
34,-117,100,-22,7,-257,233,-22,7,-20,9,-262,168
35,-141,106,-22,7,-257,233,-22,7,-20,9,-262,168
36,-142,106,-22,7,-261,235,-22,7,-20,9,-285,168
37,-143,109,-22,7,-277,236,-22,7,-20,9,-294,168
38,-145,109,-22,7,-288,240,-22,7,-20,9,-307,168
39,-154,118,-22,7,-288,240,-22,7,-20,9,-319,168
40,-154,119,-22,7,-293,241,-22,7,-20,9,-342,168
41,-169,122,-22,7,-293,241,-22,7,-20,9,-354,168
42,-183,126,-22,7,-293,241,-22,7,-20,9,-366,168
43,-206,133,-22,7,-293,241,-22,7,-20,9,-366,168
44,-223,146,-22,7,-293,241,-22,7,-20,9,-366,168
45,-250,149,-22,7,-293,241,-22,7,-20,9,-366,168
46,-277,152,-22,7,-293,241,-22,7,-20,9,-366,168
47,-305,154,-22,7,-293,241,-22,7,-20,9,-366,168
48,-334,155,-22,7,-293,241,-22,7,-20,9,-366,168
49,-363,156,-22,7,-293,241,-22,7,-20,9,-366,168
50,-378,156,-22,7,-293,241,-26,18,-20,9,-366,168
51,-378,156,-22,7,-293,241,-37,37,-20,9,-366,168
52,-378,156,-22,7,-293,241,-50,54,-20,9,-366,168
53,-378,156,-22,7,-293,241,-77,57,-20,9,-366,168
54,-378,156,-22,7,-293,241,-94,70,-20,9,-366,168
55,-378,156,-22,7,-293,241,-113,81,-20,9,-366,168
56,-378,156,-22,7,-293,241,-133,91,-20,9,-366,168
57,-378,156,-22,7,-293,241,-159,95,-20,9,-366,168
58,-378,156,-22,7,-293,241,-184,100,-20,9,-366,168
59,-378,156,-22,7,-293,241,-210,104,-20,9,-366,168
60,-378,156,-22,7,-293,241,-238,106,-20,9,-366,168
61,-378,156,-22,7,-293,241,-266,108,-20,9,-366,168
62,-378,156,-22,7,-293,241,-290,114,-20,9,-366,168
63,-378,156,-22,7,-293,241,-319,115,-20,9,-366,168
64,-378,156,-22,7,-293,241,-347,117,-20,9,-366,168
65,-378,156,-22,7,-293,241,-373,121,-20,9,-366,168
66,-378,156,-22,7,-293,241,-398,126,-20,9,-366,168
67,-378,156,-22,7,-293,241,-401,133,-36,13,-366,168
68,-378,156,-46,13,-293,241,-401,133,-36,13,-366,168
69,-378,156,-46,13,-293,241,-401,133,-42,37,-366,168
70,-378,156,-46,13,-293,241,-401,133,-56,53,-366,168
71,-378,156,-46,13,-293,241,-401,133,-73,66,-366,168
72,-378,156,-46,13,-293,241,-401,133,-90,79,-366,168
73,-378,156,-46,13,-293,241,-401,133,-110,89,-366,168
74,-378,156,-46,13,-293,241,-401,133,-130,99,-366,168
75,-378,156,-46,13,-293,241,-401,133,-153,106,-366,168
76,-378,156,-46,13,-293,241,-401,133,-175,114,-366,168
77,-378,156,-46,13,-293,241,-401,133,-194,125,-366,168
78,-378,156,-46,13,-293,241,-401,133,-218,131,-366,168
79,-378,156,-46,13,-293,241,-401,133,-247,132,-366,168
