,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-42,17,-24,5,-18,11,-21,8,-18,11,-21,8
1,-66,23,-24,5,-18,11,-21,8,-18,11,-21,8
2,-88,31,-24,5,-18,11,-21,8,-18,11,-21,8
3,-110,39,-24,5,-18,11,-21,8,-18,11,-21,8
4,-133,46,-24,5,-18,11,-21,8,-18,11,-21,8
5,-155,54,-24,5,-18,11,-21,8,-18,11,-21,8
6,-179,60,-24,5,-18,11,-21,8,-18,11,-21,8
7,-204,65,-24,5,-18,11,-21,8,-18,11,-21,8
8,-209,66,-37,16,-18,11,-21,8,-18,11,-21,8
9,-209,66,-63,20,-18,11,-21,8,-18,11,-21,8
10,-209,66,-87,26,-18,11,-21,8,-18,11,-21,8
11,-209,66,-105,38,-18,11,-21,8,-18,11,-21,8
12,-209,66,-126,47,-18,11,-21,8,-18,11,-21,8
13,-209,66,-147,56,-18,11,-21,8,-18,11,-21,8
14,-209,66,-168,65,-18,11,-21,8,-18,11,-21,8
15,-209,66,-192,71,-18,11,-21,8,-18,11,-21,8
16,-209,66,-200,75,-26,21,-21,8,-18,11,-21,8
17,-209,66,-200,75,-46,31,-21,8,-18,11,-21,8
18,-209,66,-200,75,-61,46,-21,8,-18,11,-21,8
19,-209,66,-200,75,-76,61,-21,8,-18,11,-21,8
20,-209,66,-200,75,-91,76,-21,8,-18,11,-21,8
21,-209,66,-200,75,-110,87,-21,8,-18,11,-21,8
22,-209,66,-200,75,-123,104,-21,8,-18,11,-21,8
23,-209,66,-200,75,-136,121,-21,8,-18,11,-21,8
24,-209,66,-200,75,-140,131,-33,12,-18,11,-21,8
25,-209,66,-200,75,-140,131,-56,19,-18,11,-21,8
26,-209,66,-200,75,-140,131,-79,26,-18,11,-21,8
27,-209,66,-200,75,-140,131,-106,29,-18,11,-21,8
28,-209,66,-200,75,-140,131,-124,41,-18,11,-21,8
29,-209,66,-200,75,-140,131,-148,47,-18,11,-21,8
30,-209,66,-200,75,-140,131,-170,55,-18,11,-21,8
31,-209,66,-200,75,-140,131,-193,62,-18,11,-21,8
32,-209,66,-200,75,-140,131,-203,70,-26,15,-21,8
33,-209,66,-200,75,-140,131,-203,70,-48,23,-21,8
34,-209,66,-200,75,-140,131,-203,70,-73,28,-21,8
35,-209,66,-200,75,-140,131,-203,70,-96,35,-21,8
36,-209,66,-200,75,-140,131,-203,70,-114,47,-21,8
37,-209,66,-200,75,-140,131,-203,70,-138,53,-21,8
38,-209,66,-200,75,-140,131,-203,70,-158,63,-21,8
39,-209,66,-200,75,-140,131,-203,70,-181,70,-21,8
40,-209,66,-200,75,-140,131,-203,70,-195,77,-28,10
41,-209,66,-200,75,-140,131,-203,70,-195,77,-47,21
42,-209,66,-200,75,-140,131,-203,70,-195,77,-68,30
43,-209,66,-200,75,-140,131,-203,70,-195,77,-84,44
44,-209,66,-200,75,-140,131,-203,70,-195,77,-108,50
45,-209,66,-200,75,-140,131,-203,70,-195,77,-129,59
46,-209,66,-200,75,-140,131,-203,70,-195,77,-148,70
47,-209,66,-200,75,-140,131,-203,70,-195,77,-169,79
48,-210,68,-200,75,-140,131,-203,70,-195,77,-192,83
49,-211,70,-207,75,-143,135,-208,71,-197,81,-193,83
50,-214,73,-212,75,-148,136,-213,71,-200,82,-196,84
51,-217,76,-215,77,-150,138,-215,72,-204,82,-200,88
52,-218,77,-217,78,-152,140,-220,74,-207,86,-203,92
53,-222,80,-223,79,-155,141,-222,76,-210,87,-206,93
54,-231,82,-231,83,-160,143,-222,76,-210,87,-206,93
55,-231,82,-231,83,-162,147,-230,80,-218,91,-206,93
56,-234,83,-231,85,-163,149,-232,81,-221,91,-217,97
57,-236,86,-232,88,-166,152,-235,82,-226,92,-220,99
58,-238,88,-235,90,-170,153,-240,82,-231,93,-222,102
59,-250,92,-237,93,-171,155,-243,82,-232,93,-223,103
60,-261,96,-248,97,-171,155,-243,82,-232,93,-223,103
61,-261,96,-260,99,-180,162,-243,82,-232,93,-223,103
62,-261,96,-260,99,-188,166,-257,86,-232,93,-223,103
63,-261,96,-260,99,-188,166,-266,88,-245,99,-223,103
64,-261,96,-260,99,-188,166,-266,88,-253,101,-237,109
65,-262,99,-264,99,-190,166,-268,89,-256,102,-246,113
66,-263,102,-266,101,-194,167,-273,90,-262,103,-246,117
67,-269,102,-269,102,-198,169,-278,90,-266,104,-249,118
68,-272,103,-272,104,-199,173,-281,93,-269,105,-255,118
69,-281,104,-277,104,-202,174,-282,95,-270,108,-257,120
70,-287,105,-287,108,-207,178,-282,95,-270,108,-257,120
71,-287,105,-287,108,-207,182,-289,102,-275,115,-257,120
72,-288,106,-288,108,-210,183,-292,102,-279,115,-269,124
73,-295,107,-295,109,-214,186,-294,102,-281,115,-270,126
74,-298,107,-297,109,-214,188,-298,106,-283,121,-275,128
75,-301,110,-299,111,-216,191,-301,107,-286,122,-279,131
76,-303,113,-305,112,-222,192,-307,108,-288,123,-279,132
77,-306,114,-309,112,-222,195,-308,110,-292,126,-284,136
78,-309,115,-313,114,-223,198,-313,111,-297,126,-288,137
79,-313,116,-315,117,-226,200,-318,111,-302,126,-291,139
