,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
36,-785,96,-214,9,-633,248,-773,108,-359,13,-240,6,-188,2,-225,6,-193,5,-177,2,-181,8,-301,29,-835,46,-174,8,-814,67,-754,127,-219,12,-408,16,-842,39,-227,6,-357,27,-234,4,-810,71,-262,29,-397,39
37,-785,96,-232,9,-633,248,-773,108,-359,13,-241,6,-194,2,-241,6,-196,5,-200,2,-181,8,-305,29,-835,46,-204,8,-814,67,-754,127,-243,12,-424,17,-842,39,-262,7,-357,27,-243,4,-810,71,-313,29,-409,39
38,-785,96,-244,9,-633,248,-773,108,-359,13,-253,6,-209,2,-288,6,-225,5,-201,2,-193,8,-310,29,-835,46,-204,8,-814,67,-754,127,-243,12,-424,17,-842,39,-268,9,-357,27,-272,4,-810,71,-367,29,-435,39
39,-785,96,-276,9,-633,248,-773,108,-364,13,-253,6,-218,2,-288,6,-225,5,-219,2,-219,8,-329,29,-835,46,-209,8,-814,67,-754,127,-253,12,-425,17,-842,39,-288,9,-381,27,-274,5,-810,71,-411,29,-469,39
40,-785,96,-276,9,-633,248,-773,108,-364,13,-253,6,-223,2,-288,6,-247,5,-219,2,-219,8,-344,29,-835,46,-209,8,-814,67,-754,127,-288,12,-517,18,-842,39,-290,9,-410,27,-299,11,-810,71,-428,29,-470,39
41,-785,96,-311,9,-633,248,-773,108,-366,13,-253,6,-223,2,-288,6,-247,5,-223,2,-219,8,-344,29,-835,46,-210,8,-814,67,-754,127,-288,12,-517,18,-842,39,-353,10,-493,29,-325,11,-810,71,-446,29,-485,39
42,-785,96,-359,9,-633,248,-773,108,-378,13,-285,6,-228,2,-288,6,-247,5,-231,2,-220,8,-345,29,-835,46,-210,8,-814,67,-754,127,-302,12,-517,18,-842,39,-454,10,-496,29,-325,11,-810,71,-451,29,-505,39
43,-785,96,-359,9,-633,248,-773,108,-378,13,-285,6,-238,3,-309,6,-282,5,-238,2,-231,8,-373,29,-835,46,-222,8,-814,67,-754,127,-302,12,-517,18,-842,39,-454,10,-496,29,-325,11,-810,71,-491,29,-590,39
44,-785,96,-359,9,-633,248,-773,108,-387,13,-285,6,-312,3,-309,6,-282,5,-238,2,-231,8,-373,29,-835,46,-235,8,-814,67,-754,127,-302,12,-517,18,-842,39,-454,10,-496,29,-334,11,-810,71,-625,29,-601,39
45,-785,96,-359,9,-633,248,-773,108,-474,13,-288,6,-321,3,-310,6,-282,5,-239,2,-231,8,-374,29,-835,46,-250,8,-814,67,-754,127,-302,12,-517,18,-842,39,-454,10,-498,29,-334,11,-810,71,-716,29,-641,39
46,-785,96,-359,9,-633,248,-773,108,-474,13,-288,6,-321,3,-310,6,-282,5,-246,2,-231,8,-374,29,-835,46,-250,8,-814,67,-754,127,-302,12,-517,18,-842,39,-454,10,-498,29,-334,11,-810,71,-851,29,-749,39
47,-785,96,-359,9,-633,248,-773,108,-474,13,-288,7,-326,3,-315,6,-282,5,-266,2,-257,8,-420,29,-835,46,-250,8,-814,67,-754,127,-304,12,-517,18,-842,39,-454,10,-542,29,-341,11,-810,71,-851,30,-841,40
48,-785,96,-371,9,-633,248,-773,108,-474,13,-317,7,-333,3,-328,6,-297,5,-269,2,-260,8,-420,29,-835,46,-250,8,-814,67,-754,127,-304,12,-538,18,-842,39,-454,10,-689,29,-341,11,-810,71,-851,30,-841,40
49,-785,96,-371,9,-633,248,-773,108,-474,13,-317,7,-333,3,-328,6,-336,6,-287,2,-260,8,-423,29,-835,46,-254,8,-814,67,-754,127,-304,12,-538,18,-842,39,-454,10,-850,31,-362,12,-810,71,-851,30,-841,40
50,-785,96,-474,9,-633,248,-773,108,-492,13,-353,7,-333,3,-330,6,-346,6,-292,2,-262,9,-495,30,-835,46,-254,8,-814,67,-754,127,-304,12,-538,18,-842,39,-454,10,-850,31,-362,12,-810,71,-851,30,-841,40
51,-785,96,-527,9,-633,248,-773,108,-492,13,-353,7,-349,3,-357,6,-346,6,-313,2,-293,9,-572,31,-835,46,-261,8,-814,67,-754,127,-307,12,-542,18,-842,39,-454,10,-850,31,-372,12,-810,71,-851,30,-841,40
52,-785,96,-527,9,-633,248,-773,108,-492,13,-353,7,-349,3,-357,6,-346,6,-313,2,-293,9,-751,31,-835,46,-261,8,-814,67,-754,127,-353,12,-542,18,-842,39,-479,10,-850,31,-372,12,-810,71,-851,30,-841,40
53,-785,96,-581,9,-633,248,-773,108,-492,13,-353,7,-349,3,-357,6,-352,6,-313,2,-307,9,-850,31,-835,46,-261,8,-814,67,-754,127,-353,12,-542,18,-842,39,-554,11,-850,31,-373,12,-810,71,-851,30,-841,40
54,-785,96,-613,9,-633,248,-773,108,-593,14,-353,7,-350,3,-357,6,-370,6,-325,2,-328,9,-850,31,-835,46,-288,8,-814,67,-754,127,-353,12,-542,18,-842,39,-564,11,-850,31,-400,12,-810,71,-851,30,-841,40
55,-785,96,-620,9,-633,248,-773,108,-595,14,-368,7,-380,3,-369,6,-425,6,-341,2,-341,9,-850,31,-835,46,-327,8,-814,67,-754,127,-382,12,-564,19,-842,39,-571,11,-850,31,-402,12,-810,71,-851,30,-841,40
56,-785,96,-756,9,-633,248,-773,108,-595,14,-417,7,-396,3,-369,6,-425,6,-343,2,-349,9,-850,31,-835,46,-337,8,-814,67,-754,127,-382,12,-573,19,-842,39,-574,11,-850,31,-419,12,-810,71,-851,30,-841,40
57,-785,96,-756,9,-633,248,-773,108,-734,14,-417,7,-396,3,-369,6,-425,6,-344,2,-365,9,-850,31,-835,46,-337,8,-814,67,-754,127,-386,12,-637,19,-842,39,-600,11,-850,31,-419,12,-810,71,-851,30,-841,40
58,-785,96,-756,9,-633,248,-773,108,-734,14,-417,7,-397,3,-468,6,-425,6,-346,2,-375,9,-850,31,-835,46,-339,8,-814,67,-754,127,-386,12,-662,19,-842,39,-600,11,-850,31,-530,12,-810,71,-851,30,-841,40
59,-785,96,-851,9,-633,248,-773,108,-734,14,-417,7,-422,3,-468,6,-425,6,-361,2,-390,9,-850,31,-835,46,-370,8,-814,67,-754,127,-386,12,-662,19,-842,39,-669,11,-850,31,-530,12,-810,71,-851,30,-841,40
