,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-65,4,-61,17,-63,4,-65,2,-64,3,-66,3,-66,7,-74,7,-59,8,-62,10,-71,20,-69,6,-64,3,-68,4,-68,6,-68,3,-65,2,-66,2,-67,6
1,-68,4,-67,21,-69,4,-65,2,-67,3,-70,3,-68,8,-81,7,-65,11,-63,11,-83,20,-81,7,-64,3,-71,4,-80,7,-69,3,-67,2,-67,2,-68,8
2,-70,4,-70,22,-69,4,-66,2,-75,3,-73,3,-79,9,-84,7,-71,15,-71,13,-88,22,-94,8,-65,4,-73,4,-87,8,-70,3,-68,2,-67,2,-74,9
3,-74,4,-76,24,-73,4,-68,2,-79,3,-75,3,-85,12,-89,8,-76,17,-82,16,-92,22,-102,8,-70,6,-75,4,-90,8,-73,4,-69,2,-67,2,-78,11
4,-79,4,-78,26,-77,5,-68,2,-80,3,-76,3,-88,13,-99,8,-78,21,-89,16,-97,27,-105,8,-74,6,-81,4,-94,8,-77,4,-71,2,-73,2,-88,14
5,-81,4,-82,31,-79,5,-68,2,-86,3,-78,3,-96,14,-105,8,-78,24,-94,17,-109,33,-112,8,-76,7,-84,4,-100,8,-81,4,-71,2,-75,2,-91,18
6,-84,4,-92,35,-83,6,-69,2,-89,3,-78,3,-101,14,-111,8,-80,26,-102,17,-126,36,-121,8,-78,7,-84,4,-104,8,-82,4,-74,2,-77,2,-96,18
7,-88,4,-92,36,-92,6,-69,2,-92,3,-86,3,-103,14,-114,9,-85,27,-104,17,-135,46,-129,8,-81,8,-94,4,-108,10,-85,4,-75,2,-77,3,-100,18
8,-93,4,-96,37,-96,8,-69,2,-93,3,-89,3,-108,14,-124,9,-90,27,-108,17,-143,52,-134,8,-85,9,-99,4,-112,12,-91,4,-76,2,-80,3,-105,19
9,-99,4,-97,38,-98,8,-71,2,-96,3,-93,3,-110,14,-127,9,-91,28,-115,18,-156,56,-142,8,-95,10,-107,4,-115,12,-95,5,-79,2,-80,3,-111,19
10,-101,4,-99,40,-101,8,-73,2,-99,3,-104,3,-113,17,-147,9,-93,30,-120,23,-163,56,-147,8,-95,10,-109,4,-117,12,-104,5,-82,2,-80,3,-113,19
11,-102,5,-103,42,-105,8,-74,2,-102,3,-104,3,-113,17,-160,10,-96,32,-132,25,-174,60,-152,9,-98,10,-114,4,-118,14,-108,5,-84,2,-81,3,-120,19
12,-107,5,-104,44,-113,9,-75,2,-106,3,-104,3,-117,17,-166,11,-100,32,-141,27,-178,63,-162,10,-107,11,-125,4,-120,15,-108,5,-84,2,-83,3,-122,20
13,-110,5,-110,46,-121,9,-78,2,-113,3,-106,3,-125,18,-174,11,-104,34,-145,27,-185,64,-168,10,-112,11,-129,4,-124,15,-111,5,-86,2,-83,3,-126,21
14,-114,5,-112,46,-124,9,-78,2,-123,3,-107,3,-128,18,-181,12,-111,35,-151,29,-192,64,-173,11,-112,12,-137,4,-131,15,-116,5,-87,2,-85,3,-137,21
15,-116,6,-115,46,-131,10,-79,2,-125,3,-109,3,-129,18,-185,12,-128,36,-158,29,-204,66,-178,12,-115,12,-141,4,-133,15,-121,6,-89,2,-89,4,-141,21
16,-118,6,-116,47,-142,11,-80,2,-126,3,-113,3,-135,18,-192,14,-130,36,-163,30,-211,66,-193,12,-117,12,-144,4,-144,16,-124,6,-90,2,-89,4,-148,21
17,-122,6,-119,48,-146,12,-82,2,-130,3,-119,3,-137,18,-205,16,-134,36,-175,31,-218,67,-193,12,-120,12,-149,4,-148,20,-124,6,-91,2,-93,4,-154,22
18,-127,6,-122,49,-147,12,-83,2,-135,3,-122,3,-145,18,-218,16,-140,38,-181,33,-225,68,-204,13,-123,12,-150,4,-152,21,-126,6,-93,2,-94,4,-159,22
19,-132,6,-126,52,-154,12,-83,2,-139,4,-124,3,-147,19,-231,16,-144,38,-189,33,-230,68,-208,14,-129,12,-155,4,-157,22,-128,6,-96,2,-99,5,-162,22
20,-144,7,-128,52,-159,13,-83,2,-144,5,-127,3,-148,20,-236,17,-148,38,-197,34,-236,72,-214,14,-132,13,-162,4,-162,22,-129,6,-97,2,-103,5,-168,22
21,-146,7,-129,53,-162,13,-84,2,-150,5,-131,3,-161,20,-246,19,-151,38,-203,34,-247,74,-221,15,-140,14,-164,4,-167,22,-129,6,-97,2,-106,5,-171,22
