,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
43,-80,476,-370,156,-532,36,-520,4,-520,23,-512,10,-533,6,-563,5,-516,21,-491,50,-509,35,-523,11,-560,10,-503,4,-530,7,-519,18,-543,8,-545,6,-523,8,-503,8,-523,4,-519,9,-562,6
44,-80,486,-374,157,-541,36,-534,4,-526,24,-527,10,-544,6,-571,6,-527,22,-507,50,-516,35,-530,11,-570,10,-519,4,-538,7,-522,18,-552,8,-560,6,-529,8,-518,8,-530,5,-529,9,-570,6
45,-80,498,-383,159,-551,36,-543,4,-530,24,-534,10,-555,6,-581,6,-539,22,-508,51,-533,35,-541,11,-580,10,-527,4,-550,7,-533,18,-564,8,-572,6,-539,8,-527,8,-539,5,-539,9,-581,6
46,-82,512,-388,161,-559,37,-558,4,-543,24,-540,10,-569,6,-590,7,-550,24,-513,54,-536,35,-549,12,-594,10,-538,4,-559,7,-543,18,-570,8,-583,6,-544,8,-537,8,-551,5,-548,9,-590,7
47,-84,523,-394,163,-569,39,-568,4,-555,24,-546,10,-577,6,-599,7,-559,24,-519,56,-547,35,-560,12,-604,10,-549,4,-573,7,-552,18,-580,8,-595,6,-554,8,-547,8,-554,5,-558,9,-604,7
48,-86,531,-406,167,-586,40,-577,4,-570,26,-555,10,-581,6,-606,7,-567,24,-526,56,-559,37,-573,12,-608,10,-557,4,-583,7,-558,18,-592,8,-607,7,-566,8,-552,8,-566,5,-569,9,-609,7
49,-86,539,-414,168,-589,41,-589,4,-580,26,-567,10,-588,6,-617,7,-577,24,-534,56,-569,37,-584,12,-618,10,-565,4,-592,7,-571,18,-602,8,-614,7,-586,8,-564,8,-575,5,-581,9,-617,7
50,-88,549,-421,172,-601,41,-601,4,-585,26,-583,10,-599,6,-627,7,-583,24,-546,56,-576,37,-596,12,-622,10,-573,4,-609,8,-579,18,-610,8,-621,7,-591,8,-575,8,-586,5,-589,9,-633,7
51,-89,554,-427,173,-609,43,-611,4,-593,26,-593,10,-610,6,-638,7,-588,26,-559,56,-583,37,-604,12,-632,10,-583,4,-625,8,-595,18,-621,8,-630,7,-602,9,-585,8,-598,5,-597,9,-641,7
52,-89,560,-432,176,-615,43,-623,4,-601,26,-604,10,-616,6,-646,7,-599,26,-572,59,-597,37,-612,12,-641,10,-594,4,-637,8,-608,18,-629,8,-640,7,-613,9,-599,8,-611,5,-604,9,-649,7
53,-89,570,-439,180,-621,43,-634,4,-615,26,-612,10,-629,6,-656,8,-606,26,-580,60,-606,37,-626,12,-652,10,-599,4,-649,8,-617,18,-639,8,-649,7,-623,9,-610,8,-622,5,-613,9,-659,7
54,-90,582,-450,182,-630,43,-647,4,-624,26,-623,10,-639,6,-668,8,-615,26,-585,61,-613,38,-636,12,-662,10,-610,4,-656,8,-626,18,-650,8,-659,7,-635,9,-618,8,-627,5,-624,9,-672,7
55,-92,590,-457,190,-635,44,-658,4,-635,26,-632,10,-653,6,-677,8,-627,26,-596,63,-620,39,-643,12,-676,10,-624,4,-664,8,-635,18,-657,8,-673,7,-646,9,-625,8,-636,5,-631,9,-677,7
56,-93,597,-465,190,-645,44,-663,4,-648,26,-641,10,-663,6,-686,8,-633,26,-602,63,-629,39,-657,12,-685,10,-639,4,-676,8,-640,19,-672,8,-685,7,-654,9,-637,9,-645,5,-635,10,-696,7
57,-94,601,-471,191,-659,45,-677,4,-656,26,-653,10,-673,6,-697,8,-646,26,-608,64,-637,39,-664,12,-697,10,-650,4,-684,8,-656,20,-684,8,-689,7,-665,9,-646,9,-658,5,-644,10,-703,7
58,-94,607,-477,194,-669,46,-687,4,-669,26,-665,10,-681,6,-709,8,-658,26,-619,64,-648,40,-673,12,-706,10,-658,4,-694,8,-670,20,-689,8,-699,7,-669,9,-656,9,-667,5,-658,10,-715,7
59,-95,613,-482,200,-680,46,-701,4,-681,26,-673,10,-692,6,-723,8,-668,28,-633,64,-657,40,-685,12,-716,10,-664,4,-705,8,-680,21,-695,8,-706,7,-677,10,-667,9,-675,5,-670,10,-719,7
60,-96,628,-489,203,-686,46,-708,4,-691,26,-685,10,-705,6,-735,8,-676,28,-648,64,-668,40,-700,12,-724,10,-674,4,-715,8,-690,21,-705,8,-713,7,-685,10,-677,9,-686,5,-679,10,-721,7
61,-96,637,-496,204,-692,46,-715,4,-698,26,-700,10,-714,6,-744,8,-684,28,-657,65,-678,40,-706,12,-729,10,-686,4,-728,9,-701,21,-714,8,-726,7,-691,10,-693,9,-698,5,-693,10,-735,7
62,-96,647,-499,209,-701,46,-724,4,-701,26,-712,10,-724,6,-752,8,-692,28,-663,66,-691,41,-714,12,-737,10,-696,4,-741,9,-709,22,-727,9,-740,7,-703,10,-705,9,-712,5,-702,10,-744,7
63,-96,651,-510,211,-706,46,-737,4,-708,27,-725,10,-732,6,-770,8,-702,29,-668,66,-707,41,-718,12,-744,10,-705,4,-752,9,-718,22,-738,9,-751,7,-715,10,-717,9,-724,5,-710,10,-754,7
64,-96,660,-521,217,-712,46,-745,4,-718,28,-733,10,-739,6,-777,8,-715,30,-677,66,-718,42,-729,12,-753,10,-719,4,-761,9,-734,22,-744,9,-760,7,-723,10,-728,9,-732,5,-722,10,-763,7
65,-96,674,-533,218,-723,46,-755,4,-725,28,-745,10,-746,6,-783,8,-728,30,-684,66,-724,42,-739,13,-757,10,-732,4,-777,9,-741,22,-749,9,-770,7,-734,10,-737,9,-749,5,-731,10,-775,7
66,-96,685,-535,223,-728,46,-770,4,-738,29,-751,10,-758,6,-791,8,-735,31,-696,66,-731,44,-752,14,-766,10,-745,4,-785,10,-754,23,-755,9,-783,7,-743,10,-745,9,-758,5,-740,10,-785,7
67,-96,691,-540,223,-736,48,-780,4,-749,29,-759,10,-772,6,-801,8,-745,31,-710,68,-738,44,-761,14,-774,10,-758,4,-797,10,-762,25,-764,9,-801,7,-750,10,-754,9,-765,5,-750,10,-796,7
68,-98,705,-547,226,-745,49,-793,4,-758,29,-774,10,-780,6,-814,8,-756,31,-715,69,-747,45,-775,14,-779,10,-768,4,-803,10,-768,25,-772,9,-809,8,-766,10,-763,9,-772,5,-765,11,-799,7
69,-99,718,-552,230,-756,49,-805,4,-765,29,-781,10,-787,6,-823,8,-762,31,-724,70,-761,45,-785,14,-791,10,-773,4,-814,10,-781,25,-779,9,-822,8,-774,10,-774,9,-780,5,-776,11,-814,7
70,-101,724,-556,232,-770,49,-815,4,-780,29,-795,10,-802,6,-831,8,-771,31,-726,71,-772,45,-792,14,-803,11,-786,4,-818,10,-793,25,-788,10,-834,8,-785,10,-779,9,-791,5,-783,11,-826,7
71,-101,731,-565,235,-776,50,-824,4,-789,29,-806,10,-809,6,-838,8,-789,31,-737,72,-783,45,-806,14,-817,11,-792,4,-831,10,-800,25,-798,10,-848,8,-792,10,-785,10,-801,5,-792,11,-835,7
72,-106,736,-573,238,-784,50,-838,4,-799,30,-815,10,-816,6,-849,8,-797,31,-746,74,-790,46,-817,14,-835,11,-809,4,-840,10,-813,25,-804,10,-857,8,-798,10,-790,10,-813,5,-804,11,-839,7
73,-107,743,-578,241,-796,50,-845,4,-808,31,-821,10,-826,6,-864,8,-803,31,-755,76,-803,47,-823,14,-851,11,-820,4,-847,10,-821,25,-811,10,-866,8,-814,10,-801,11,-823,5,-814,11,-850,7
74,-108,757,-588,246,-811,50,-854,4,-816,31,-827,10,-841,6,-873,8,-811,31,-768,77,-810,48,-835,14,-863,11,-833,4,-855,10,-833,25,-817,10,-875,8,-819,10,-809,11,-829,5,-822,11,-859,7
75,-110,765,-595,248,-826,51,-858,4,-827,31,-838,10,-849,6,-881,8,-817,32,-776,78,-822,48,-843,14,-874,11,-842,4,-861,11,-842,26,-829,10,-886,9,-826,11,-821,12,-838,5,-835,11,-872,7
76,-115,770,-605,251,-838,51,-870,4,-832,31,-849,10,-857,7,-886,8,-824,32,-785,78,-836,48,-856,14,-882,11,-850,4,-875,11,-854,26,-835,10,-899,9,-837,11,-835,13,-847,5,-839,11,-882,7
77,-116,776,-613,253,-847,53,-883,4,-851,31,-861,10,-870,7,-894,8,-832,33,-792,79,-842,48,-871,14,-894,11,-859,4,-884,11,-860,26,-844,10,-907,9,-845,11,-840,13,-858,5,-851,11,-892,7
78,-118,780,-624,255,-855,53,-889,4,-863,31,-872,10,-878,7,-911,8,-841,33,-805,80,-854,48,-884,15,-907,11,-868,4,-896,11,-865,26,-852,10,-915,9,-852,11,-850,13,-871,5,-858,11,-900,7
79,-119,788,-632,255,-867,53,-897,4,-874,32,-880,10,-885,7,-924,8,-854,33,-810,80,-857,48,-892,15,-915,11,-876,4,-909,12,-874,26,-868,11,-928,9,-864,12,-864,13,-878,5,-869,11,-910,7
