,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-79,4,-68,12,-78,4,-79,2,-71,4,-71,3,-73,9,-73,7,-77,9,-69,5,-70,22,-72,3,-73,3,-75,3,-74,5,-70,5,-74,2,-72,2,-75,4
1,-82,4,-71,19,-79,4,-84,2,-79,4,-73,3,-77,10,-76,8,-86,13,-75,8,-86,27,-74,3,-74,3,-75,3,-75,6,-73,5,-75,2,-73,2,-78,5
2,-91,6,-78,25,-79,4,-87,2,-81,4,-73,4,-78,12,-84,9,-99,17,-76,9,-94,35,-74,3,-76,3,-76,3,-78,6,-75,5,-76,2,-75,4,-80,8
3,-109,6,-82,30,-81,4,-90,2,-86,4,-73,4,-87,14,-95,12,-102,18,-78,10,-100,36,-75,3,-79,3,-79,3,-83,6,-77,5,-79,2,-75,4,-81,9
4,-115,6,-86,30,-84,4,-100,2,-88,4,-74,5,-91,17,-100,13,-105,19,-88,12,-111,40,-76,3,-82,3,-79,4,-89,6,-86,5,-79,2,-76,4,-84,9
5,-138,6,-88,37,-89,4,-103,2,-92,5,-74,5,-95,18,-102,13,-108,19,-90,12,-127,42,-79,3,-82,3,-81,4,-94,6,-92,5,-79,2,-78,4,-85,10
6,-143,7,-90,38,-98,5,-104,2,-101,5,-74,5,-102,19,-114,14,-112,24,-95,13,-138,47,-80,3,-83,3,-84,4,-100,6,-93,5,-80,2,-78,4,-86,10
7,-144,7,-93,39,-107,5,-105,2,-108,5,-74,5,-108,20,-120,15,-122,26,-105,13,-162,47,-81,3,-85,3,-86,4,-101,6,-97,5,-80,2,-79,4,-87,11
8,-148,8,-102,43,-109,6,-109,3,-121,5,-78,5,-111,20,-129,16,-124,27,-108,14,-168,49,-83,3,-89,4,-90,4,-103,6,-102,5,-81,2,-81,4,-89,12
9,-152,9,-104,44,-110,8,-115,3,-122,5,-78,5,-118,20,-140,16,-130,29,-111,17,-180,57,-84,3,-89,4,-91,4,-108,6,-110,5,-85,2,-83,4,-92,13
10,-159,9,-109,46,-112,8,-117,3,-124,5,-81,5,-123,22,-145,16,-133,31,-113,17,-204,63,-87,4,-92,4,-93,4,-113,8,-110,5,-89,2,-84,4,-94,13
11,-167,9,-115,47,-117,8,-121,3,-126,5,-84,6,-128,23,-149,16,-137,31,-122,18,-210,64,-90,4,-93,4,-97,4,-118,9,-112,5,-95,2,-86,4,-104,13
12,-172,9,-117,47,-124,9,-127,3,-134,5,-86,6,-132,23,-164,16,-143,33,-127,20,-218,65,-92,4,-94,5,-98,4,-122,9,-114,6,-95,2,-88,5,-110,13
13,-177,9,-121,50,-128,9,-132,3,-139,5,-87,8,-136,25,-172,16,-148,33,-133,20,-231,66,-93,4,-95,5,-100,4,-134,9,-116,7,-97,2,-89,5,-114,14
14,-183,9,-126,52,-128,10,-132,3,-146,5,-90,8,-141,25,-177,16,-152,34,-136,22,-253,69,-95,4,-99,5,-102,4,-144,9,-116,8,-99,2,-90,5,-118,14
15,-189,9,-129,52,-131,10,-138,3,-149,5,-91,8,-143,25,-188,17,-159,36,-142,22,-265,72,-97,4,-103,6,-102,4,-157,9,-121,8,-101,2,-91,5,-119,14
16,-190,9,-134,54,-136,10,-146,3,-151,5,-93,8,-154,26,-195,18,-166,36,-148,23,-270,72,-99,4,-108,6,-102,4,-170,9,-123,8,-104,2,-97,5,-119,14
17,-194,9,-142,56,-136,10,-148,3,-164,5,-93,8,-157,26,-196,20,-174,39,-152,23,-278,72,-102,4,-112,6,-103,4,-179,9,-130,8,-107,2,-99,5,-127,14
18,-197,9,-143,57,-140,11,-154,3,-172,5,-94,8,-161,26,-206,20,-182,41,-157,23,-287,72,-104,4,-114,6,-107,5,-184,11,-133,8,-107,2,-105,5,-134,14
19,-203,9,-146,58,-143,12,-156,3,-174,5,-96,8,-166,26,-214,21,-189,41,-160,23,-297,73,-117,5,-117,6,-109,5,-194,12,-137,8,-112,2,-106,5,-134,14
20,-207,9,-151,60,-147,14,-161,3,-177,5,-99,8,-174,26,-222,23,-194,43,-164,25,-298,74,-123,5,-128,6,-110,5,-197,13,-144,8,-113,2,-107,5,-137,14
21,-208,9,-153,61,-150,15,-169,3,-183,5,-100,9,-177,26,-231,23,-198,43,-175,26,-313,74,-124,5,-131,6,-111,5,-203,13,-151,8,-117,2,-109,5,-141,14
22,-213,9,-156,61,-160,15,-174,3,-190,5,-102,9,-181,27,-241,23,-202,43,-182,26,-319,75,-126,5,-136,6,-115,5,-207,13,-160,8,-118,2,-110,5,-144,15
23,-222,9,-157,61,-165,16,-175,3,-196,5,-102,9,-187,28,-247,24,-206,43,-189,27,-326,75,-130,5,-137,6,-116,5,-223,14,-164,8,-124,2,-115,5,-144,16
24,-224,9,-160,63,-166,16,-184,3,-200,5,-106,9,-189,28,-254,25,-214,43,-195,27,-334,75,-138,5,-143,6,-119,5,-227,14,-171,9,-129,2,-116,5,-147,16
25,-232,9,-162,64,-174,16,-186,3,-210,5,-108,9,-194,28,-262,26,-217,43,-198,27,-345,75,-141,5,-147,7,-121,5,-235,14,-175,9,-131,2,-117,5,-153,16
26,-235,9,-166,64,-175,16,-188,3,-219,5,-110,9,-197,29,-267,27,-223,43,-205,27,-350,75,-145,5,-153,7,-125,5,-246,14,-181,9,-138,2,-123,5,-155,16
