,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-70,5,-69,10,-68,12,-71,3,-72,2,-69,5,-75,8,-73,9,-67,9,-69,12,-65,21,-78,5,-71,2,-73,2,-69,5,-74,4,-85,2,-71,2,-71,4
1,-71,5,-71,12,-84,13,-73,3,-73,2,-69,5,-85,10,-84,10,-73,10,-80,13,-73,24,-82,5,-74,2,-73,2,-71,5,-76,4,-89,2,-71,2,-71,5
2,-74,5,-76,20,-95,13,-77,3,-75,2,-71,5,-94,12,-100,11,-74,12,-85,14,-80,27,-84,6,-75,2,-73,2,-73,5,-77,4,-92,2,-73,2,-71,6
3,-77,5,-78,27,-105,13,-83,3,-75,3,-72,5,-98,12,-107,11,-78,12,-95,16,-97,33,-85,6,-77,3,-73,2,-76,6,-78,4,-94,2,-75,2,-72,7
4,-79,5,-80,28,-128,13,-87,3,-76,3,-76,5,-100,12,-117,12,-78,12,-99,18,-108,35,-91,7,-77,3,-77,3,-83,7,-79,5,-96,2,-76,2,-72,8
5,-86,7,-86,31,-133,13,-88,3,-80,3,-78,5,-108,13,-128,12,-82,13,-104,19,-115,38,-95,7,-81,3,-79,3,-86,8,-85,5,-98,2,-76,2,-73,9
6,-87,7,-94,33,-146,16,-90,3,-81,3,-83,5,-112,13,-129,12,-84,15,-113,21,-125,40,-98,9,-84,4,-80,3,-90,9,-86,5,-107,2,-76,2,-75,10
7,-90,7,-99,39,-151,16,-92,4,-88,4,-87,5,-121,15,-132,12,-84,17,-124,22,-132,44,-101,9,-88,4,-80,3,-95,9,-91,7,-109,2,-76,2,-76,10
8,-95,8,-101,41,-155,17,-98,5,-89,4,-90,5,-125,17,-138,12,-87,18,-130,23,-154,51,-104,10,-89,4,-83,3,-96,10,-93,7,-110,2,-78,2,-77,11
9,-100,8,-105,45,-157,17,-101,5,-92,4,-94,5,-131,19,-145,13,-89,20,-135,24,-171,54,-108,12,-92,4,-84,3,-103,12,-94,7,-112,2,-79,2,-78,11
