,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
12,-107,590,-389,196,-283,39,-116,2,-255,12,-120,3,-124,4,-176,5,-121,3,-322,35,-286,59,-181,7,-189,6,-161,5,-260,22,-202,18,-176,6,-153,7,-118,5,-115,4,-119,3,-158,5,-120,3
13,-119,613,-412,213,-295,40,-116,2,-281,12,-121,3,-128,4,-181,5,-128,3,-351,38,-302,61,-183,8,-190,6,-166,5,-279,23,-206,18,-179,6,-155,7,-119,5,-119,4,-120,3,-159,5,-124,3
14,-124,638,-426,223,-313,43,-117,2,-290,14,-122,3,-130,4,-188,5,-133,3,-366,41,-327,63,-190,8,-197,6,-170,5,-300,24,-215,18,-181,6,-165,7,-126,5,-121,4,-121,3,-169,5,-126,3
15,-127,670,-446,238,-333,50,-118,2,-309,14,-123,3,-136,4,-190,5,-136,3,-380,42,-338,64,-195,8,-206,7,-183,5,-307,24,-225,19,-185,6,-169,7,-128,5,-123,4,-126,3,-179,5,-127,3
16,-134,696,-477,256,-348,52,-120,2,-329,14,-124,3,-138,4,-196,5,-138,3,-397,50,-348,65,-199,8,-210,7,-183,5,-312,24,-239,20,-186,6,-178,8,-135,5,-128,4,-131,3,-183,5,-129,3
17,-137,718,-503,275,-366,57,-123,2,-356,15,-126,3,-139,4,-206,5,-142,5,-404,54,-357,67,-203,8,-217,7,-188,5,-318,24,-242,20,-190,6,-190,10,-138,5,-137,4,-135,3,-187,5,-131,3
18,-139,754,-517,283,-384,63,-123,2,-374,16,-131,3,-142,4,-210,5,-149,5,-420,57,-380,69,-205,8,-230,8,-188,5,-331,24,-256,20,-192,7,-195,10,-144,5,-137,4,-137,3,-191,6,-131,3
19,-146,791,-529,292,-400,63,-123,2,-387,18,-134,3,-144,4,-217,5,-154,5,-431,59,-400,70,-213,8,-241,8,-190,5,-357,25,-267,22,-195,7,-196,10,-148,5,-142,4,-141,3,-195,6,-132,3
20,-149,820,-550,298,-425,64,-125,2,-407,19,-134,3,-149,4,-228,5,-158,5,-454,60,-417,70,-222,8,-247,8,-192,5,-366,26,-272,23,-197,7,-202,10,-153,5,-144,4,-143,3,-203,6,-135,3
21,-152,838,-567,304,-455,68,-127,2,-434,19,-136,3,-151,4,-235,5,-164,5,-469,63,-424,73,-224,8,-262,8,-195,5,-379,26,-276,24,-200,7,-208,10,-161,5,-149,4,-147,3,-209,6,-143,3
22,-153,854,-587,316,-493,70,-128,2,-450,19,-139,3,-153,4,-242,6,-167,5,-483,64,-433,75,-229,9,-275,8,-199,5,-386,26,-281,24,-204,7,-214,10,-174,5,-150,4,-160,3,-217,6,-145,3
23,-156,871,-617,323,-508,72,-130,2,-467,19,-150,3,-153,4,-248,6,-173,5,-496,67,-445,75,-234,9,-286,8,-203,5,-405,26,-285,24,-208,7,-221,11,-188,5,-154,4,-165,3,-221,6,-149,3
24,-160,890,-634,332,-523,73,-132,2,-495,20,-154,3,-157,4,-255,6,-175,5,-516,73,-459,75,-240,9,-296,8,-212,5,-418,26,-291,26,-212,7,-225,11,-193,5,-159,4,-170,3,-227,6,-151,3
25,-161,911,-645,336,-540,74,-136,2,-513,21,-158,3,-160,4,-262,6,-180,6,-538,78,-469,76,-245,9,-300,8,-215,5,-442,26,-299,26,-219,7,-230,11,-212,5,-161,4,-174,3,-237,6,-154,3
26,-162,935,-666,343,-563,75,-138,2,-534,21,-164,3,-163,4,-273,6,-188,6,-556,80,-473,76,-255,9,-310,8,-219,5,-455,26,-303,26,-225,7,-236,11,-224,5,-167,4,-174,3,-239,6,-159,3
27,-165,952,-683,345,-586,78,-138,2,-548,22,-165,3,-172,4,-280,6,-194,6,-585,82,-482,76,-257,9,-315,8,-227,5,-474,26,-308,27,-234,7,-245,11,-228,5,-175,4,-180,3,-246,6,-163,3
28,-165,976,-705,352,-592,79,-138,2,-570,23,-170,3,-174,4,-284,6,-200,7,-607,89,-494,78,-265,9,-325,9,-231,5,-482,26,-310,28,-240,7,-258,12,-243,5,-179,4,-186,3,-251,6,-165,3
29,-168,993,-721,356,-604,80,-142,2,-584,24,-176,3,-177,4,-291,6,-212,7,-633,93,-504,78,-266,9,-332,9,-233,5,-493,26,-318,29,-250,9,-279,12,-249,5,-186,4,-187,3,-256,6,-173,3
30,-172,1004,-739,360,-619,80,-144,2,-607,24,-179,3,-186,4,-308,6,-219,8,-648,96,-513,78,-277,9,-338,9,-237,5,-498,26,-325,29,-258,9,-287,12,-254,5,-190,4,-200,3,-271,6,-176,3
31,-176,1016,-751,363,-631,82,-147,2,-625,24,-182,3,-195,4,-319,6,-232,8,-679,97,-526,79,-283,9,-344,9,-241,5,-509,27,-332,29,-262,9,-294,12,-265,5,-199,4,-204,3,-282,6,-177,3
32,-178,1028,-763,368,-652,83,-148,2,-636,25,-189,3,-216,4,-331,6,-237,10,-691,98,-533,80,-293,10,-355,9,-245,5,-520,27,-336,29,-272,9,-302,12,-273,5,-208,4,-207,3,-291,6,-185,3
33,-180,1043,-783,377,-666,85,-149,2,-656,27,-197,3,-220,4,-337,6,-246,10,-703,101,-544,80,-300,11,-373,9,-253,5,-529,27,-348,29,-276,9,-305,12,-280,5,-209,5,-210,3,-302,6,-192,3
34,-182,1061,-794,383,-675,85,-156,2,-672,29,-206,3,-222,4,-344,6,-259,10,-720,101,-563,81,-308,11,-377,9,-259,5,-546,27,-351,29,-279,9,-316,12,-291,5,-214,5,-218,3,-312,6,-197,3
35,-184,1082,-802,387,-683,85,-161,2,-679,29,-210,3,-231,4,-355,6,-266,10,-756,104,-572,81,-316,11,-388,9,-264,6,-555,27,-359,29,-285,9,-322,12,-310,6,-221,6,-223,3,-317,6,-201,3
36,-185,1104,-814,394,-688,85,-165,2,-693,30,-214,3,-235,4,-364,6,-274,10,-779,105,-582,83,-320,12,-398,9,-265,6,-565,27,-363,29,-291,9,-330,12,-327,6,-238,6,-232,3,-323,6,-211,3
37,-186,1118,-825,400,-705,85,-166,2,-713,31,-215,3,-237,4,-383,6,-279,10,-794,109,-596,84,-330,13,-412,11,-270,6,-571,27,-367,31,-298,9,-339,12,-331,6,-253,6,-238,3,-329,6,-218,3
38,-187,1134,-835,402,-711,86,-166,2,-731,32,-220,3,-243,4,-386,6,-284,11,-822,110,-608,85,-336,13,-428,11,-274,6,-579,27,-374,32,-304,9,-344,12,-346,7,-270,6,-246,3,-338,6,-228,3
39,-187,1150,-853,404,-724,88,-169,2,-749,32,-225,3,-249,4,-404,7,-293,12,-842,110,-611,86,-342,13,-433,11,-287,6,-591,27,-380,33,-305,9,-350,12,-358,7,-277,6,-253,3,-352,6,-232,3
40,-187,1159,-863,406,-743,88,-174,2,-768,33,-234,3,-255,4,-413,7,-306,12,-850,113,-622,86,-353,13,-445,11,-296,6,-602,27,-382,34,-313,9,-357,12,-369,7,-292,6,-260,3,-360,6,-235,4
41,-189,1167,-881,412,-747,88,-175,2,-778,34,-242,3,-259,4,-428,7,-313,13,-870,115,-631,86,-365,13,-456,11,-299,6,-614,28,-391,34,-317,9,-367,12,-383,8,-312,6,-263,3,-362,6,-247,4
42,-189,1181,-895,416,-757,88,-177,2,-803,35,-249,3,-265,4,-441,7,-324,13,-880,117,-633,87,-379,13,-461,11,-302,6,-628,28,-393,34,-324,9,-374,12,-397,8,-320,6,-275,3,-374,6,-257,4
43,-191,1192,-907,419,-780,88,-181,2,-820,36,-256,3,-270,4,-452,7,-333,13,-902,119,-636,87,-384,13,-463,11,-304,6,-640,28,-397,34,-332,9,-377,12,-425,8,-328,6,-277,3,-386,6,-269,4
44,-194,1207,-916,420,-796,88,-184,2,-836,36,-267,3,-274,4,-458,7,-348,14,-924,121,-643,87,-387,13,-468,11,-308,6,-649,28,-404,34,-338,9,-380,12,-442,8,-336,6,-293,3,-397,6,-279,4
45,-197,1224,-931,422,-813,89,-189,2,-859,36,-280,3,-282,4,-464,7,-360,15,-941,124,-653,87,-391,13,-477,11,-310,6,-655,28,-409,34,-342,9,-386,12,-447,8,-351,6,-297,3,-406,6,-287,4
46,-198,1233,-938,426,-822,91,-196,2,-874,37,-292,3,-293,4,-480,7,-372,15,-952,124,-659,87,-396,13,-488,11,-319,6,-665,28,-419,35,-352,9,-389,12,-460,8,-363,6,-302,3,-414,6,-297,4
47,-198,1241,-948,430,-851,92,-201,2,-894,37,-299,3,-301,4,-487,7,-392,15,-960,124,-666,87,-397,13,-496,11,-325,6,-677,28,-427,35,-357,9,-397,12,-473,8,-371,7,-306,3,-423,6,-310,4
48,-200,1253,-970,433,-857,93,-206,2,-917,38,-303,3,-307,4,-501,7,-399,15,-970,126,-675,87,-405,13,-508,11,-325,6,-684,28,-435,36,-362,9,-404,12,-490,8,-381,7,-315,3,-436,6,-316,4
49,-201,1259,-980,434,-867,93,-210,2,-946,40,-320,3,-312,4,-508,7,-409,15,-980,126,-680,87,-410,14,-518,12,-332,6,-699,28,-442,36,-368,9,-411,12,-504,8,-396,7,-323,3,-446,6,-323,4
50,-201,1267,-986,437,-875,93,-216,2,-954,41,-326,3,-321,4,-514,7,-413,15,-993,127,-688,88,-425,15,-536,12,-340,6,-711,28,-449,37,-372,9,-425,12,-518,8,-402,7,-337,3,-459,6,-338,4
51,-201,1277,-986,437,-886,93,-227,2,-973,41,-337,3,-327,4,-522,7,-422,16,-1004,128,-698,88,-436,15,-553,12,-346,6,-727,28,-461,38,-380,9,-435,12,-533,8,-411,7,-343,3,-460,6,-347,5
52,-202,1284,-989,439,-890,93,-229,2,-994,42,-342,3,-336,4,-535,7,-435,16,-1010,128,-710,88,-451,15,-564,12,-348,6,-740,28,-467,38,-391,9,-447,12,-545,8,-418,7,-356,3,-466,6,-370,5
53,-203,1293,-999,442,-898,93,-230,2,-1016,43,-350,3,-341,4,-552,7,-442,16,-1022,128,-723,89,-456,15,-568,12,-360,6,-746,28,-473,38,-395,9,-449,12,-566,8,-426,7,-376,3,-478,7,-381,5
54,-203,1302,-1012,446,-907,93,-235,2,-1026,44,-360,3,-342,4,-560,7,-456,16,-1036,129,-733,89,-465,15,-574,12,-368,6,-759,28,-478,38,-400,9,-456,12,-580,8,-440,7,-395,3,-488,7,-392,5
55,-203,1302,-1021,450,-927,93,-238,2,-1033,44,-369,3,-350,5,-567,7,-466,16,-1045,129,-747,89,-471,15,-582,13,-376,6,-767,28,-484,38,-407,9,-462,12,-611,8,-444,7,-410,3,-496,7,-413,5
56,-203,1308,-1027,452,-936,94,-243,2,-1044,44,-387,3,-360,5,-578,7,-475,16,-1051,129,-757,89,-483,15,-596,13,-384,6,-782,28,-487,38,-421,9,-467,12,-617,8,-454,7,-429,3,-512,7,-417,5
57,-205,1310,-1035,452,-944,94,-251,2,-1060,45,-398,3,-368,5,-589,7,-485,17,-1064,132,-766,89,-497,15,-608,13,-389,6,-786,28,-493,38,-426,9,-476,13,-635,8,-465,7,-443,3,-519,7,-430,5
58,-206,1321,-1041,454,-957,94,-256,2,-1085,45,-403,3,-372,5,-602,7,-502,18,-1071,132,-770,89,-515,15,-621,13,-392,6,-794,28,-496,38,-437,10,-487,13,-648,8,-475,7,-450,3,-527,7,-440,5
59,-209,1331,-1050,455,-970,94,-260,2,-1102,45,-423,3,-374,5,-606,7,-514,18,-1077,133,-776,89,-525,15,-627,13,-397,6,-800,28,-504,39,-448,10,-494,13,-667,8,-490,7,-459,3,-533,7,-459,5
60,-209,1339,-1059,455,-984,94,-260,2,-1117,45,-431,3,-384,5,-608,7,-524,19,-1087,134,-785,89,-533,15,-643,13,-402,6,-816,28,-510,39,-454,10,-503,13,-689,8,-497,7,-470,3,-549,7,-469,6
61,-209,1345,-1072,456,-989,94,-271,2,-1139,46,-450,3,-392,5,-613,7,-535,19,-1093,135,-792,89,-545,15,-656,13,-405,6,-824,28,-521,39,-456,10,-514,13,-697,8,-508,7,-475,3,-560,7,-488,6
62,-211,1353,-1079,458,-992,94,-277,2,-1147,47,-470,3,-405,5,-622,7,-553,20,-1099,135,-800,90,-556,15,-664,13,-416,6,-829,28,-529,39,-464,10,-523,13,-711,8,-522,7,-481,3,-566,8,-504,6
63,-212,1362,-1081,459,-1004,94,-285,2,-1163,47,-484,3,-410,5,-627,7,-578,20,-1115,137,-804,90,-559,15,-678,13,-419,6,-839,28,-535,39,-467,10,-531,13,-722,8,-535,7,-490,3,-574,8,-526,6
64,-212,1367,-1084,460,-1011,94,-294,2,-1182,47,-498,3,-422,5,-640,7,-585,20,-1126,137,-820,90,-570,15,-688,13,-426,6,-850,28,-542,39,-472,10,-539,13,-736,8,-540,7,-501,3,-592,8,-532,6
65,-212,1367,-1092,462,-1017,94,-301,2,-1198,47,-519,3,-436,5,-645,7,-601,20,-1132,137,-823,90,-575,15,-698,13,-432,6,-862,28,-555,39,-475,10,-548,13,-749,8,-551,7,-521,3,-601,8,-547,6
66,-213,1377,-1095,464,-1023,94,-307,2,-1211,47,-536,3,-456,5,-656,7,-609,20,-1140,138,-831,90,-580,15,-710,13,-434,6,-864,28,-560,39,-487,10,-561,13,-758,8,-565,8,-538,3,-604,8,-568,6
67,-213,1377,-1105,465,-1035,94,-311,2,-1218,47,-543,3,-462,5,-661,7,-626,21,-1149,138,-846,90,-585,15,-721,13,-438,6,-872,28,-565,39,-498,10,-576,13,-775,8,-589,8,-550,3,-612,8,-584,6
68,-214,1386,-1114,467,-1044,94,-313,2,-1225,47,-556,3,-484,5,-668,7,-634,21,-1156,138,-854,91,-594,15,-732,14,-443,6,-878,28,-567,39,-507,10,-597,13,-784,8,-602,8,-562,3,-627,8,-596,6
69,-214,1392,-1120,469,-1055,94,-317,2,-1230,47,-566,4,-491,5,-679,7,-649,21,-1160,139,-864,92,-608,15,-738,14,-448,6,-895,28,-574,39,-524,10,-606,13,-795,8,-619,8,-577,3,-631,8,-610,6
70,-214,1392,-1128,469,-1069,94,-321,2,-1244,49,-579,5,-494,5,-691,7,-660,21,-1175,139,-873,92,-615,15,-755,14,-457,6,-905,28,-581,39,-526,10,-612,13,-811,8,-631,8,-595,3,-642,8,-619,6
71,-214,1397,-1128,469,-1076,94,-336,2,-1251,49,-600,6,-498,5,-711,7,-669,21,-1181,139,-884,93,-622,15,-764,14,-464,6,-915,28,-591,39,-532,10,-621,13,-831,8,-642,8,-608,3,-645,8,-637,6
72,-214,1403,-1131,469,-1086,94,-341,2,-1260,52,-627,6,-502,5,-722,7,-677,21,-1187,140,-887,93,-629,15,-785,14,-470,6,-922,28,-597,39,-540,10,-631,13,-847,8,-651,8,-620,3,-656,8,-658,6
73,-215,1404,-1133,469,-1093,94,-348,2,-1271,52,-644,6,-511,5,-729,7,-693,21,-1191,140,-894,93,-647,15,-798,14,-479,6,-924,28,-604,39,-548,11,-640,13,-863,8,-672,8,-629,3,-668,8,-674,6
74,-216,1408,-1135,470,-1099,94,-362,2,-1286,52,-668,7,-518,5,-739,7,-701,22,-1199,140,-898,93,-657,15,-803,14,-484,6,-931,28,-613,39,-560,11,-641,13,-870,8,-683,8,-655,3,-681,8,-692,6
75,-216,1408,-1141,472,-1106,94,-369,2,-1291,54,-692,8,-527,5,-750,7,-711,25,-1210,140,-904,93,-660,15,-814,14,-487,6,-935,28,-619,39,-564,11,-647,13,-888,8,-696,9,-672,3,-690,8,-723,6
76,-216,1415,-1141,472,-1110,94,-378,2,-1307,55,-706,8,-536,5,-759,7,-732,25,-1216,140,-917,93,-663,15,-823,14,-495,6,-956,28,-627,39,-570,11,-655,13,-897,8,-707,9,-683,3,-701,8,-739,6
77,-217,1420,-1146,472,-1127,94,-389,2,-1313,55,-716,8,-543,5,-766,7,-745,25,-1222,140,-923,93,-671,15,-831,14,-508,6,-964,28,-633,39,-577,11,-672,13,-909,8,-721,9,-697,3,-718,8,-751,6
78,-217,1424,-1152,472,-1136,94,-398,2,-1325,56,-734,8,-562,5,-772,7,-762,25,-1228,140,-930,93,-676,15,-839,15,-513,6,-975,28,-640,39,-582,11,-679,13,-922,8,-745,9,-706,3,-730,8,-760,6
79,-217,1429,-1158,473,-1140,94,-409,2,-1331,56,-760,8,-580,5,-781,7,-775,25,-1233,141,-935,93,-684,15,-847,15,-522,6,-982,28,-648,39,-593,12,-690,13,-932,8,-757,9,-718,3,-740,8,-773,6
