,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
23,-528,68,-525,71,-85,11,-217,11,-89,23,-92,10,-94,16,-67,5,-87,3,-537,59,-111,13,-88,11,-104,17,-66,8,-65,6,-65,9,-118,35,-65,5
24,-528,68,-525,71,-85,11,-261,11,-89,23,-92,10,-94,16,-67,5,-87,3,-537,59,-111,13,-88,11,-104,17,-67,8,-65,6,-65,9,-150,35,-78,5
25,-528,68,-525,71,-85,11,-351,11,-89,23,-92,10,-94,16,-67,5,-87,3,-537,59,-111,13,-88,11,-104,17,-67,8,-65,6,-65,9,-150,35,-78,5
26,-528,68,-525,71,-85,11,-440,11,-89,23,-92,10,-94,16,-67,5,-87,3,-537,59,-111,13,-88,11,-104,17,-67,8,-65,6,-66,9,-150,35,-78,5
27,-528,68,-525,71,-85,11,-522,11,-89,23,-92,10,-94,16,-67,5,-87,3,-537,59,-111,13,-88,11,-104,17,-67,8,-65,6,-66,9,-158,35,-78,5
28,-528,68,-525,71,-85,11,-551,15,-89,23,-92,10,-94,16,-67,5,-87,3,-537,59,-111,13,-95,11,-106,17,-67,8,-65,6,-66,9,-206,35,-78,5
29,-528,68,-525,71,-85,11,-551,45,-89,23,-92,10,-94,16,-67,5,-87,3,-537,59,-111,13,-96,11,-112,17,-67,8,-90,6,-66,9,-234,35,-78,5
30,-528,68,-525,71,-87,11,-551,45,-89,23,-92,10,-100,16,-67,5,-87,3,-537,59,-111,13,-96,11,-112,17,-67,8,-90,6,-66,9,-316,35,-78,5
31,-528,68,-525,71,-87,11,-551,45,-89,23,-95,10,-135,16,-67,5,-87,3,-537,59,-111,13,-112,11,-137,17,-67,8,-90,6,-66,9,-327,35,-78,5
32,-528,68,-525,71,-87,11,-551,45,-89,23,-95,10,-135,16,-67,5,-87,3,-537,59,-111,13,-112,11,-137,17,-67,8,-90,6,-66,12,-414,35,-78,5
33,-528,68,-525,71,-96,11,-551,45,-89,23,-95,10,-135,16,-67,5,-87,3,-537,59,-112,13,-112,11,-137,17,-67,8,-91,6,-66,12,-493,35,-78,5
34,-528,68,-525,71,-96,11,-551,45,-89,23,-95,10,-135,16,-67,5,-87,3,-537,59,-122,13,-112,11,-179,18,-67,8,-91,6,-67,12,-529,35,-78,5
35,-528,68,-525,71,-96,11,-551,45,-89,23,-95,10,-135,16,-67,5,-87,3,-537,59,-122,13,-115,11,-235,18,-67,8,-91,6,-68,13,-558,35,-78,5
36,-528,68,-525,71,-96,11,-551,45,-98,23,-95,10,-135,16,-68,5,-87,3,-537,59,-122,13,-115,11,-258,18,-67,8,-91,6,-122,13,-561,35,-78,5
37,-528,68,-525,71,-96,11,-551,45,-98,23,-95,10,-135,16,-68,5,-87,3,-537,59,-122,13,-115,11,-348,18,-67,8,-91,6,-122,13,-561,35,-78,5
38,-528,68,-525,71,-96,11,-551,45,-98,23,-95,10,-135,16,-68,5,-87,3,-537,59,-122,13,-115,11,-438,18,-67,8,-91,6,-122,13,-561,35,-78,5
39,-528,68,-525,71,-96,11,-551,45,-98,23,-99,10,-135,16,-68,10,-87,3,-537,59,-122,13,-124,11,-506,21,-67,9,-91,6,-122,13,-561,35,-78,5
40,-528,68,-525,71,-96,11,-551,45,-98,23,-99,10,-135,16,-158,10,-87,3,-537,59,-122,13,-124,11,-506,21,-67,9,-91,6,-122,13,-561,35,-78,5
41,-528,68,-525,71,-98,11,-551,45,-98,23,-102,10,-141,16,-158,10,-87,3,-537,59,-130,13,-127,11,-564,24,-73,10,-91,6,-122,13,-561,35,-78,5
42,-528,68,-525,71,-98,11,-551,45,-101,23,-104,10,-157,16,-158,10,-90,3,-537,59,-137,13,-147,11,-564,31,-105,10,-91,6,-122,13,-561,35,-78,5
43,-528,68,-525,71,-100,11,-551,45,-101,23,-104,10,-213,16,-158,10,-90,3,-537,59,-168,13,-147,11,-564,32,-105,10,-91,6,-122,13,-561,35,-78,5
44,-528,68,-525,71,-100,11,-551,45,-101,23,-105,10,-294,20,-158,10,-94,3,-537,59,-168,13,-147,11,-564,32,-105,10,-91,6,-122,13,-561,35,-78,5
45,-528,68,-525,71,-100,11,-551,45,-103,23,-106,10,-323,22,-158,10,-94,3,-537,59,-181,13,-167,11,-564,32,-105,10,-91,6,-122,13,-561,35,-101,5
46,-528,68,-525,71,-100,11,-551,45,-103,24,-106,10,-412,22,-158,10,-94,3,-537,59,-181,13,-167,11,-564,32,-105,10,-91,6,-122,13,-561,35,-101,5
47,-528,68,-525,71,-100,11,-551,45,-105,24,-106,10,-499,23,-158,10,-94,3,-537,59,-181,13,-167,11,-564,32,-105,10,-91,6,-122,13,-561,35,-101,5
48,-528,68,-525,71,-101,11,-551,45,-105,24,-115,10,-507,23,-158,10,-94,3,-537,59,-233,14,-180,11,-564,32,-105,10,-91,6,-128,13,-561,35,-101,5
49,-528,68,-525,71,-101,11,-551,45,-105,24,-115,10,-507,23,-158,10,-94,3,-537,59,-323,14,-180,11,-564,32,-105,10,-91,6,-128,13,-561,35,-101,5
50,-528,68,-525,71,-102,11,-551,45,-105,24,-115,10,-544,23,-158,10,-94,3,-537,59,-373,15,-180,12,-564,32,-105,10,-91,6,-128,13,-561,35,-101,5
51,-528,68,-525,71,-102,11,-551,45,-118,24,-119,10,-558,23,-158,10,-94,3,-537,59,-377,16,-228,13,-564,32,-105,10,-91,6,-133,13,-561,35,-101,5
52,-528,68,-525,71,-102,11,-551,45,-118,24,-119,10,-558,23,-158,10,-94,3,-537,59,-464,19,-228,13,-564,32,-105,10,-91,6,-133,13,-561,35,-101,5
53,-528,68,-525,71,-102,11,-551,45,-118,24,-119,10,-558,23,-158,10,-94,3,-537,59,-551,22,-228,13,-564,32,-105,10,-91,6,-133,13,-561,35,-101,5
54,-528,68,-525,71,-104,11,-551,45,-118,24,-119,10,-567,23,-158,10,-96,3,-537,59,-572,24,-275,13,-564,32,-108,10,-92,6,-136,13,-561,35,-101,5
55,-528,68,-525,71,-104,11,-551,45,-118,24,-122,10,-567,23,-158,10,-96,3,-537,59,-572,24,-362,13,-564,32,-108,10,-92,6,-136,13,-561,35,-101,5
56,-528,68,-525,71,-104,11,-551,45,-118,24,-122,10,-572,24,-158,10,-96,3,-537,59,-572,24,-440,14,-564,32,-108,10,-92,6,-141,13,-561,35,-101,5
57,-528,68,-525,71,-104,11,-551,45,-118,24,-131,10,-572,24,-158,10,-96,3,-537,59,-572,24,-510,20,-564,32,-112,10,-93,6,-141,13,-561,35,-101,5
58,-528,68,-525,71,-111,11,-551,45,-118,24,-132,10,-572,24,-158,10,-96,3,-537,59,-572,24,-573,20,-564,32,-117,10,-93,6,-155,13,-561,35,-101,5
59,-528,68,-525,71,-117,11,-551,45,-127,24,-151,10,-572,24,-158,10,-96,3,-537,59,-572,24,-573,23,-564,32,-133,10,-94,6,-191,13,-561,35,-101,5
60,-528,68,-525,71,-117,11,-551,45,-193,24,-151,10,-572,24,-158,10,-96,3,-537,59,-572,24,-573,23,-564,32,-133,10,-118,6,-191,13,-561,35,-101,5
61,-528,68,-525,71,-118,11,-551,45,-193,24,-155,15,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-140,10,-118,6,-246,14,-561,35,-101,5
62,-528,68,-525,71,-119,11,-551,45,-195,24,-179,15,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-140,10,-118,6,-283,14,-561,35,-127,5
63,-528,68,-525,71,-119,11,-551,45,-195,24,-201,15,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-140,10,-119,6,-350,14,-561,35,-127,5
64,-528,68,-525,71,-120,11,-551,45,-197,25,-212,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-150,10,-119,6,-414,14,-561,35,-127,5
65,-528,68,-525,71,-120,11,-551,45,-287,25,-212,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-150,10,-119,6,-414,14,-561,35,-127,5
66,-528,68,-525,71,-120,11,-551,45,-377,25,-212,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-150,10,-119,6,-414,14,-561,35,-127,5
67,-528,68,-525,71,-120,11,-551,45,-436,56,-212,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-150,10,-119,6,-414,14,-561,35,-127,5
68,-528,68,-525,71,-120,11,-551,45,-436,146,-212,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-150,10,-119,6,-414,14,-561,35,-127,5
69,-528,68,-525,71,-124,11,-551,45,-436,160,-268,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-150,10,-119,6,-430,14,-561,35,-127,5
70,-528,68,-525,71,-124,11,-551,45,-436,160,-268,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-150,10,-137,6,-502,14,-561,35,-127,5
71,-528,68,-525,71,-125,11,-551,45,-436,160,-347,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-160,10,-137,6,-502,14,-561,35,-127,5
72,-528,68,-525,71,-128,11,-551,45,-436,160,-347,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-170,10,-137,6,-579,14,-561,35,-127,5
73,-528,68,-525,71,-128,11,-551,45,-436,160,-437,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-170,10,-137,6,-579,14,-561,35,-127,5
74,-528,68,-525,71,-128,11,-551,45,-436,160,-527,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-170,10,-137,6,-579,14,-561,35,-127,5
75,-528,68,-525,71,-176,11,-551,45,-436,160,-565,16,-572,24,-158,10,-113,3,-537,59,-572,24,-573,23,-564,32,-174,10,-137,6,-579,14,-561,35,-127,5
76,-528,68,-525,71,-176,11,-551,45,-436,160,-580,16,-572,24,-158,11,-113,3,-537,59,-572,24,-573,23,-564,32,-239,10,-143,6,-582,14,-561,35,-127,5
77,-528,68,-525,71,-176,11,-551,45,-436,160,-580,16,-572,24,-224,35,-113,3,-537,59,-572,24,-573,23,-564,32,-239,10,-143,6,-582,14,-561,35,-127,5
78,-528,68,-525,71,-176,11,-551,45,-436,160,-580,16,-572,24,-302,47,-113,3,-537,59,-572,24,-573,23,-564,32,-239,10,-143,6,-582,14,-561,35,-127,5
79,-528,68,-525,71,-176,11,-551,45,-436,160,-580,16,-572,24,-392,47,-113,3,-537,59,-572,24,-573,23,-564,32,-239,10,-143,6,-582,14,-561,35,-127,5
