,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-46,13,-20,9,-14,15,-22,7,-18,11,-22,7
1,-69,20,-20,9,-14,15,-22,7,-18,11,-22,7
2,-95,24,-20,9,-14,15,-22,7,-18,11,-22,7
3,-115,34,-20,9,-14,15,-22,7,-18,11,-22,7
4,-140,39,-20,9,-14,15,-22,7,-18,11,-22,7
5,-163,46,-20,9,-14,15,-22,7,-18,11,-22,7
6,-180,50,-26,12,-14,15,-22,7,-18,11,-22,7
7,-180,50,-47,21,-14,15,-22,7,-18,11,-22,7
8,-180,50,-71,27,-14,15,-22,7,-18,11,-22,7
9,-180,50,-96,32,-14,15,-22,7,-18,11,-22,7
10,-180,50,-118,40,-14,15,-22,7,-18,11,-22,7
11,-180,50,-139,49,-14,15,-22,7,-18,11,-22,7
12,-180,50,-160,58,-14,15,-22,7,-18,11,-22,7
13,-180,50,-168,59,-26,24,-22,7,-18,11,-22,7
14,-180,50,-168,59,-43,37,-22,7,-18,11,-22,7
15,-180,50,-168,59,-55,55,-22,7,-18,11,-22,7
16,-180,50,-168,59,-72,68,-22,7,-18,11,-22,7
17,-180,50,-168,59,-85,85,-22,7,-18,11,-22,7
18,-180,50,-168,59,-97,103,-22,7,-18,11,-22,7
19,-180,50,-168,59,-113,116,-23,7,-18,11,-22,7
20,-180,50,-168,59,-113,116,-45,15,-18,11,-22,7
21,-180,50,-168,59,-113,116,-63,27,-18,11,-22,7
22,-180,50,-168,59,-113,116,-84,36,-18,11,-22,7
23,-180,50,-168,59,-113,116,-107,43,-18,11,-22,7
24,-180,50,-168,59,-113,116,-125,55,-18,11,-22,7
25,-180,50,-168,59,-113,116,-146,64,-18,11,-22,7
26,-180,50,-168,59,-113,116,-160,70,-24,15,-22,7
27,-180,50,-168,59,-113,116,-160,70,-49,20,-22,7
28,-180,50,-168,59,-113,116,-160,70,-69,30,-22,7
29,-180,50,-168,59,-113,116,-160,70,-88,41,-22,7
30,-180,50,-168,59,-113,116,-160,70,-108,51,-22,7
31,-180,50,-168,59,-113,116,-160,70,-128,61,-22,7
32,-180,50,-168,59,-113,116,-160,70,-146,73,-22,7
33,-180,50,-168,59,-113,116,-160,70,-151,76,-38,13
34,-180,50,-168,59,-113,116,-160,70,-151,76,-57,24
35,-180,50,-168,59,-113,116,-160,70,-151,76,-80,31
36,-180,50,-168,59,-113,116,-160,70,-151,76,-100,41
37,-180,50,-168,59,-113,116,-160,70,-151,76,-123,48
38,-180,50,-168,59,-113,116,-160,70,-151,76,-145,56
39,-181,51,-168,59,-113,116,-160,70,-151,76,-165,64
40,-184,53,-170,65,-115,118,-164,70,-156,76,-168,65
41,-186,54,-173,67,-120,119,-169,71,-161,77,-170,67
42,-189,56,-178,68,-122,121,-173,71,-164,79,-174,69
43,-196,59,-181,69,-124,122,-174,74,-166,82,-177,70
44,-214,63,-185,72,-124,122,-174,74,-167,82,-177,70
45,-214,63,-201,78,-129,125,-174,74,-167,82,-177,70
46,-214,63,-201,78,-140,136,-180,76,-167,82,-177,70
47,-214,63,-201,78,-140,136,-197,80,-172,86,-177,70
48,-214,63,-201,78,-140,136,-197,80,-188,91,-183,73
49,-217,63,-204,78,-141,136,-199,80,-188,91,-198,79
50,-220,66,-206,79,-145,137,-205,80,-192,92,-198,84
51,-232,73,-208,80,-145,139,-206,81,-193,93,-200,84
52,-252,78,-213,80,-145,139,-206,81,-193,93,-200,84
53,-252,78,-234,89,-145,139,-206,81,-193,93,-200,84
54,-252,78,-240,90,-158,149,-206,81,-193,93,-200,84
55,-252,78,-240,90,-167,158,-216,83,-193,93,-200,84
56,-252,78,-240,90,-167,158,-235,94,-193,93,-200,84
57,-252,78,-240,90,-167,158,-235,95,-216,99,-200,84
58,-252,78,-240,90,-167,158,-235,95,-224,104,-210,91
59,-253,79,-240,90,-167,159,-235,95,-224,104,-233,95
60,-256,81,-246,90,-172,160,-239,95,-228,105,-235,97
61,-263,85,-251,93,-173,161,-241,96,-229,106,-237,99
62,-263,85,-255,94,-178,165,-247,98,-236,107,-237,99
63,-266,86,-257,95,-180,167,-249,99,-236,111,-246,102
64,-269,87,-262,95,-182,170,-253,101,-240,112,-249,104
65,-278,89,-263,97,-184,171,-256,102,-244,113,-253,104
66,-290,93,-276,98,-184,171,-256,102,-244,113,-253,104
67,-290,93,-284,101,-194,180,-256,102,-244,113,-253,104
68,-290,93,-284,101,-197,183,-271,110,-244,114,-253,104
69,-290,93,-284,101,-197,183,-271,110,-262,120,-258,105
70,-291,95,-287,101,-200,183,-273,110,-262,120,-272,110
71,-294,95,-290,102,-202,185,-277,110,-267,122,-275,115
72,-296,97,-293,103,-207,187,-282,111,-270,124,-278,116
73,-300,99,-296,104,-211,188,-287,111,-275,124,-279,120
74,-309,102,-308,105,-212,188,-288,111,-277,124,-279,121
75,-309,102,-308,105,-217,194,-292,118,-282,127,-279,121
76,-312,102,-311,105,-217,196,-294,119,-284,129,-292,123
77,-315,104,-314,106,-220,200,-296,122,-289,130,-294,124
78,-316,107,-316,107,-225,201,-301,122,-293,132,-297,127
79,-320,109,-320,108,-229,202,-303,123,-296,133,-302,129
