,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-20,11,-28,18,-19,12,-21,14,-22,10,-26,3
1,-26,14,-31,22,-22,13,-23,20,-23,11,-26,3
2,-27,20,-37,24,-24,16,-25,21,-24,13,-27,6
3,-32,25,-39,24,-26,19,-31,22,-25,14,-29,8
4,-34,27,-42,27,-28,20,-33,28,-26,14,-33,12
5,-39,28,-43,28,-31,26,-37,30,-30,15,-33,14
6,-42,32,-44,30,-32,32,-37,33,-31,19,-34,18
7,-44,36,-48,32,-32,34,-38,36,-32,21,-40,21
8,-51,39,-50,33,-36,38,-40,38,-32,24,-41,22
9,-53,41,-54,38,-37,42,-41,41,-34,24,-44,25
10,-61,43,-57,40,-41,46,-42,45,-34,24,-44,27
11,-63,46,-58,41,-44,49,-44,50,-36,25,-46,32
12,-68,48,-62,42,-45,57,-46,51,-37,27,-48,33
13,-72,49,-64,43,-51,61,-48,54,-37,28,-50,37
14,-74,52,-66,45,-55,64,-50,59,-38,30,-51,40
15,-75,53,-70,46,-57,66,-52,60,-41,32,-56,46
16,-78,55,-75,48,-60,66,-52,60,-45,35,-58,52
17,-80,59,-76,49,-63,71,-56,62,-46,37,-61,54
18,-82,63,-78,50,-67,74,-56,64,-46,41,-66,57
19,-85,65,-81,54,-68,76,-61,69,-46,44,-67,58
20,-89,68,-83,57,-70,78,-64,69,-49,47,-67,63
21,-92,71,-84,57,-73,84,-65,69,-51,49,-71,68
22,-94,72,-88,58,-74,91,-67,69,-51,52,-73,75
23,-95,74,-94,59,-77,94,-72,71,-54,52,-75,77
24,-97,74,-96,60,-83,98,-75,72,-57,54,-79,79
25,-102,77,-98,61,-85,100,-78,73,-62,57,-81,80
26,-105,79,-102,63,-86,104,-78,73,-66,60,-84,84
27,-107,79,-106,66,-93,105,-81,74,-67,62,-88,86
28,-110,82,-107,68,-94,107,-83,76,-71,64,-94,88
29,-111,82,-112,71,-98,111,-86,76,-73,64,-100,90
30,-113,83,-119,72,-105,113,-89,77,-75,64,-102,92
31,-119,86,-121,73,-112,117,-91,78,-78,64,-103,92
32,-122,90,-125,74,-120,118,-92,81,-80,64,-104,94
33,-124,93,-129,75,-121,125,-95,82,-81,65,-107,97
34,-129,96,-132,75,-128,127,-98,83,-84,66,-108,98
35,-133,98,-134,77,-133,130,-98,83,-88,69,-110,101
36,-135,101,-142,78,-136,133,-98,84,-91,71,-112,103
37,-137,101,-142,78,-140,137,-104,84,-94,77,-116,104
38,-142,105,-143,79,-143,140,-108,86,-96,80,-118,104
39,-144,107,-143,83,-145,147,-110,87,-99,80,-124,105
40,-150,108,-147,88,-147,148,-113,87,-100,83,-127,106
41,-151,114,-151,88,-149,154,-113,88,-101,84,-131,110
42,-155,114,-157,88,-151,156,-116,89,-105,86,-134,113
43,-158,114,-161,90,-157,158,-119,92,-109,86,-136,114
44,-162,114,-166,91,-161,161,-123,93,-111,88,-137,117
45,-164,114,-172,93,-164,163,-125,95,-114,90,-140,120
46,-168,116,-180,94,-165,167,-128,96,-117,91,-141,121
47,-173,117,-184,95,-166,171,-130,96,-123,92,-144,123
48,-176,117,-188,96,-170,180,-131,98,-126,93,-144,125
49,-178,117,-195,98,-174,181,-135,100,-126,97,-147,126
50,-179,118,-202,98,-178,183,-141,101,-131,98,-149,126
51,-181,118,-208,101,-178,185,-142,104,-134,101,-153,129
52,-185,121,-215,104,-181,188,-144,105,-136,101,-154,130
53,-190,121,-222,105,-183,190,-149,105,-141,102,-156,130
54,-196,123,-225,106,-186,192,-153,109,-144,102,-157,131
55,-200,124,-229,108,-191,194,-157,110,-146,104,-157,134
56,-204,124,-234,109,-195,198,-160,110,-151,106,-158,135
57,-207,124,-238,111,-199,200,-162,112,-155,108,-160,138
58,-207,125,-244,112,-203,201,-169,114,-160,109,-161,139
59,-210,126,-246,112,-208,205,-172,115,-164,111,-165,140
60,-215,126,-252,113,-210,209,-175,116,-167,112,-168,141
61,-221,128,-253,117,-211,210,-179,117,-169,114,-172,143
62,-227,129,-257,119,-211,210,-182,117,-175,115,-179,143
63,-232,131,-261,121,-214,214,-185,118,-179,116,-180,143
64,-238,133,-267,121,-215,215,-191,119,-180,119,-183,143
65,-238,134,-274,121,-219,218,-193,119,-187,119,-188,144
66,-242,135,-279,122,-221,220,-197,121,-192,120,-191,144
67,-246,135,-283,124,-221,220,-199,124,-197,121,-196,148
68,-255,136,-287,125,-224,220,-204,124,-203,121,-197,148
69,-264,136,-288,126,-224,220,-210,126,-209,121,-200,150
70,-267,136,-293,128,-225,221,-215,127,-214,123,-203,152
71,-270,136,-300,131,-226,221,-223,128,-218,123,-206,152
72,-275,136,-304,134,-228,222,-227,128,-224,124,-210,152
73,-278,137,-307,134,-234,223,-230,128,-230,124,-215,154
74,-286,138,-309,135,-237,224,-234,128,-237,124,-217,155
75,-291,139,-315,138,-239,225,-239,128,-240,124,-221,155
76,-293,141,-318,140,-241,228,-242,128,-246,125,-227,155
77,-297,141,-319,140,-243,229,-249,128,-250,127,-236,155
78,-303,141,-321,141,-245,229,-255,128,-254,129,-242,156
79,-306,142,-325,141,-246,230,-263,128,-261,129,-245,158
