,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-66,2,-61,25,-63,5,-66,2,-64,4,-67,4,-63,5,-65,6,-60,15,-62,6,-72,36,-69,6,-71,3,-66,2,-70,9,-62,6,-66,2,-66,2,-65,3
1,-66,2,-68,44,-63,5,-66,2,-64,4,-67,4,-63,5,-65,6,-60,16,-62,6,-123,53,-69,6,-71,3,-66,2,-70,9,-62,6,-66,2,-66,2,-65,3
2,-66,2,-124,57,-63,5,-66,2,-64,4,-67,4,-63,5,-65,6,-64,21,-62,6,-134,59,-69,6,-71,3,-66,2,-70,9,-62,6,-66,2,-66,2,-65,3
3,-66,2,-152,59,-63,5,-66,2,-64,4,-67,4,-63,5,-65,6,-79,29,-62,6,-173,62,-69,6,-71,3,-66,2,-70,9,-62,6,-66,2,-66,2,-65,3
4,-66,2,-156,61,-63,5,-66,2,-64,4,-67,4,-63,5,-65,6,-107,34,-62,6,-223,68,-69,6,-71,3,-66,2,-70,9,-62,6,-66,2,-66,2,-65,3
5,-66,2,-180,62,-65,7,-66,2,-64,4,-67,4,-63,6,-65,6,-113,35,-62,6,-277,72,-69,6,-71,3,-66,2,-70,9,-62,6,-66,2,-66,2,-65,3
6,-66,2,-184,62,-67,9,-66,2,-64,4,-67,4,-63,8,-65,6,-113,35,-62,6,-353,78,-69,6,-71,3,-66,2,-70,9,-65,6,-66,2,-66,2,-65,3
7,-66,2,-189,63,-69,10,-66,2,-65,4,-67,4,-64,8,-65,6,-113,35,-62,6,-429,86,-69,6,-71,3,-66,2,-70,9,-65,6,-66,2,-66,2,-65,3
8,-66,2,-235,64,-69,10,-66,2,-65,4,-67,4,-67,8,-65,6,-113,35,-62,6,-474,86,-69,6,-71,3,-66,2,-70,9,-65,6,-66,2,-66,2,-65,3
9,-66,2,-297,67,-77,11,-66,2,-65,4,-70,4,-68,11,-65,7,-113,35,-62,6,-487,86,-69,6,-71,3,-66,2,-70,9,-65,6,-66,2,-66,2,-65,3
10,-66,2,-361,69,-78,13,-66,2,-65,5,-71,4,-74,12,-68,7,-118,35,-62,6,-490,86,-69,7,-72,5,-66,2,-71,9,-65,6,-66,2,-66,2,-65,4
11,-66,2,-428,69,-84,15,-66,2,-65,6,-71,4,-77,12,-68,7,-126,36,-62,6,-493,86,-69,7,-73,5,-66,2,-71,9,-65,6,-66,2,-66,2,-65,7
12,-66,2,-501,72,-88,15,-66,2,-66,6,-71,4,-77,12,-68,7,-126,37,-62,6,-494,86,-69,7,-73,7,-67,2,-71,10,-65,6,-66,2,-66,2,-70,10
13,-66,2,-508,72,-89,15,-66,2,-82,6,-72,5,-78,12,-68,8,-144,38,-62,6,-495,86,-69,7,-74,9,-68,3,-77,15,-68,6,-67,2,-66,2,-91,16
14,-66,2,-509,72,-100,20,-66,2,-82,6,-72,5,-78,14,-72,8,-153,38,-63,10,-495,86,-73,7,-79,12,-69,3,-105,19,-68,6,-67,2,-66,2,-102,18
15,-66,2,-509,72,-111,22,-66,2,-82,6,-72,5,-84,14,-72,8,-153,40,-111,24,-495,86,-73,7,-83,12,-69,3,-110,19,-68,6,-67,2,-66,2,-105,18
16,-66,2,-509,72,-116,24,-66,2,-82,6,-72,5,-89,15,-72,8,-167,42,-166,34,-495,86,-73,7,-83,12,-69,3,-111,19,-68,6,-67,2,-66,2,-105,18
17,-66,2,-509,72,-123,25,-66,2,-82,6,-72,5,-89,17,-72,8,-214,44,-196,35,-495,86,-74,7,-83,12,-71,3,-112,19,-68,6,-67,2,-66,2,-106,18
18,-66,2,-509,72,-142,28,-66,2,-84,6,-72,5,-120,19,-72,8,-222,46,-207,36,-495,86,-74,7,-87,14,-71,3,-117,19,-68,6,-67,2,-66,2,-111,18
19,-66,2,-509,72,-155,30,-66,2,-84,6,-72,5,-123,19,-72,8,-297,47,-208,36,-495,86,-74,7,-87,14,-71,3,-117,19,-68,6,-67,2,-66,2,-111,18
20,-66,2,-509,72,-161,30,-66,2,-84,6,-72,5,-123,19,-72,9,-383,49,-208,36,-495,86,-74,7,-87,14,-71,3,-117,19,-68,6,-67,2,-66,2,-111,18
