,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-64,4,-66,13,-69,12,-67,3,-66,5,-64,4,-68,18,-63,6,-68,9,-65,9,-70,16,-66,3,-65,4,-65,3,-67,7,-66,3,-67,2,-67,3,-67,3
1,-64,4,-71,16,-77,13,-71,3,-69,5,-65,4,-86,18,-64,7,-74,11,-70,10,-78,18,-71,3,-67,4,-67,3,-80,9,-66,3,-67,2,-68,3,-68,3
2,-67,4,-75,20,-82,15,-73,3,-69,5,-66,4,-105,19,-68,7,-79,13,-71,10,-84,22,-72,3,-69,4,-70,3,-97,10,-66,3,-69,2,-71,3,-71,3
3,-72,4,-79,24,-90,17,-74,3,-70,5,-66,4,-127,20,-75,7,-81,16,-82,12,-91,25,-73,3,-71,4,-70,3,-101,10,-67,3,-70,2,-72,3,-73,3
4,-78,4,-85,27,-98,18,-75,3,-72,6,-69,5,-133,22,-83,8,-89,19,-84,12,-102,27,-74,4,-76,6,-73,3,-102,10,-70,3,-71,2,-74,3,-74,3
5,-81,4,-85,27,-102,20,-76,3,-75,6,-74,5,-143,24,-91,8,-89,22,-88,12,-113,29,-83,4,-78,7,-75,3,-116,10,-72,3,-72,2,-76,3,-77,4
6,-88,5,-93,28,-106,21,-76,3,-77,6,-74,5,-158,26,-96,8,-89,25,-90,14,-128,35,-85,5,-82,7,-78,3,-121,10,-73,3,-74,2,-77,3,-79,4
7,-89,5,-96,31,-110,21,-76,3,-78,6,-75,5,-167,28,-106,9,-92,25,-100,14,-133,38,-85,5,-82,8,-80,4,-142,10,-75,3,-79,2,-81,3,-82,4
8,-91,6,-98,32,-117,22,-78,3,-82,6,-83,5,-184,28,-110,10,-93,27,-106,14,-138,41,-87,5,-87,10,-81,5,-151,10,-77,3,-83,2,-82,3,-83,4
9,-96,6,-104,33,-123,22,-79,3,-87,6,-84,5,-190,30,-116,10,-97,28,-109,15,-153,47,-88,5,-90,11,-85,5,-156,10,-82,3,-86,2,-84,3,-85,4
10,-100,6,-109,38,-127,22,-85,3,-92,6,-87,5,-194,30,-125,13,-102,29,-113,15,-168,50,-90,5,-90,11,-86,5,-158,11,-90,3,-88,2,-86,3,-86,4
