,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-49,10,-18,11,-18,11,-21,8,-21,8,-20,9
1,-70,19,-18,11,-18,11,-21,8,-21,8,-20,9
2,-91,28,-18,11,-18,11,-21,8,-21,8,-20,9
3,-115,34,-18,11,-18,11,-21,8,-21,8,-20,9
4,-135,44,-18,11,-18,11,-21,8,-21,8,-20,9
5,-153,56,-18,11,-18,11,-21,8,-21,8,-20,9
6,-174,65,-18,11,-18,11,-21,8,-21,8,-20,9
7,-175,66,-38,19,-18,11,-21,8,-21,8,-20,9
8,-175,66,-62,25,-18,11,-21,8,-21,8,-20,9
9,-175,66,-86,31,-18,11,-21,8,-21,8,-20,9
10,-175,66,-109,38,-18,11,-21,8,-21,8,-20,9
11,-175,66,-130,47,-18,11,-21,8,-21,8,-20,9
12,-175,66,-153,54,-18,11,-21,8,-21,8,-20,9
13,-175,66,-174,63,-18,11,-21,8,-21,8,-20,9
14,-175,66,-178,65,-31,22,-21,8,-21,8,-20,9
15,-175,66,-178,65,-46,37,-21,8,-21,8,-20,9
16,-175,66,-178,65,-65,48,-21,8,-21,8,-20,9
17,-175,66,-178,65,-79,64,-21,8,-21,8,-20,9
18,-175,66,-178,65,-93,80,-21,8,-21,8,-20,9
19,-175,66,-178,65,-111,92,-21,8,-21,8,-20,9
20,-175,66,-178,65,-129,104,-21,8,-21,8,-20,9
21,-175,66,-178,65,-137,107,-36,12,-21,8,-20,9
22,-175,66,-178,65,-137,107,-62,16,-21,8,-20,9
23,-175,66,-178,65,-137,107,-85,23,-21,8,-20,9
24,-175,66,-178,65,-137,107,-97,41,-21,8,-20,9
25,-175,66,-178,65,-137,107,-118,50,-21,8,-20,9
26,-175,66,-178,65,-137,107,-139,59,-21,8,-20,9
27,-175,66,-178,65,-137,107,-161,67,-21,8,-20,9
28,-175,66,-178,65,-137,107,-175,69,-29,14,-20,9
29,-175,66,-178,65,-137,107,-175,69,-52,21,-20,9
30,-175,66,-178,65,-137,107,-175,69,-72,31,-20,9
31,-175,66,-178,65,-137,107,-175,69,-88,45,-20,9
32,-175,66,-178,65,-137,107,-175,69,-107,56,-20,9
33,-175,66,-178,65,-137,107,-175,69,-131,62,-20,9
34,-175,66,-178,65,-137,107,-175,69,-151,72,-20,9
35,-175,66,-178,65,-137,107,-175,69,-168,76,-25,13
36,-175,66,-178,65,-137,107,-175,69,-168,76,-45,23
37,-175,66,-178,65,-137,107,-175,69,-168,76,-67,31
38,-175,66,-178,65,-137,107,-175,69,-168,76,-89,39
39,-175,66,-178,65,-137,107,-175,69,-168,76,-114,44
40,-175,66,-178,65,-137,107,-175,69,-168,76,-134,54
41,-175,66,-178,65,-137,107,-175,69,-168,76,-151,67
42,-180,66,-179,65,-137,107,-175,69,-168,76,-165,77
43,-182,67,-184,65,-139,110,-181,69,-170,80,-169,78
44,-182,71,-188,66,-144,111,-184,69,-175,80,-171,83
45,-185,73,-191,67,-147,115,-188,71,-177,82,-173,85
46,-193,75,-191,71,-148,118,-191,72,-180,82,-178,85
47,-208,80,-201,71,-148,118,-191,72,-180,82,-178,85
48,-208,80,-207,79,-152,130,-191,72,-180,82,-178,85
49,-208,80,-207,79,-159,133,-204,79,-180,82,-178,85
50,-208,80,-207,79,-159,133,-209,80,-195,91,-178,85
51,-210,80,-207,79,-159,133,-209,80,-197,91,-200,89
52,-214,82,-212,82,-161,137,-214,82,-200,91,-200,89
53,-218,82,-214,84,-162,139,-216,83,-203,94,-209,90
54,-221,84,-217,85,-164,141,-220,84,-208,95,-213,92
55,-223,85,-223,86,-166,144,-222,85,-211,100,-216,93
56,-228,87,-227,87,-168,147,-227,86,-213,100,-219,95
57,-248,95,-227,87,-168,147,-227,87,-213,101,-219,95
58,-253,95,-244,95,-168,147,-227,87,-213,101,-219,95
59,-253,95,-250,96,-178,160,-227,87,-213,101,-219,95
60,-253,95,-250,96,-183,164,-245,90,-213,101,-219,95
61,-253,95,-250,96,-183,164,-250,96,-231,102,-219,95
62,-253,95,-250,96,-183,164,-250,96,-238,108,-232,99
63,-256,97,-254,97,-187,165,-250,96,-238,108,-244,102
64,-257,100,-257,97,-189,165,-257,96,-244,109,-246,107
65,-260,100,-261,98,-194,166,-261,97,-248,110,-248,111
66,-263,103,-267,99,-197,169,-266,98,-251,112,-248,111
67,-276,104,-268,99,-198,169,-268,98,-254,113,-255,112
68,-280,105,-282,102,-201,173,-268,98,-254,113,-255,113
69,-280,105,-282,102,-203,182,-279,105,-254,114,-255,113
70,-280,105,-282,102,-203,182,-279,105,-265,119,-267,115
71,-286,105,-289,103,-204,184,-281,106,-268,120,-272,116
72,-293,106,-293,103,-204,189,-283,109,-270,122,-276,116
73,-295,106,-297,103,-207,192,-286,112,-274,124,-280,118
74,-303,109,-305,106,-210,194,-286,112,-275,125,-281,118
75,-303,109,-305,106,-213,196,-292,116,-283,127,-283,121
76,-305,110,-311,106,-216,197,-297,116,-287,127,-289,123
77,-309,110,-314,107,-219,199,-302,117,-291,128,-291,127
78,-312,113,-319,108,-222,201,-304,118,-296,129,-294,128
79,-316,114,-322,108,-225,202,-309,121,-298,132,-298,129
