,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-67,5,-81,25,-67,13,-67,3,-67,3,-66,7,-72,10,-67,3,-65,5,-63,7,-70,28,-67,4,-65,8,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
1,-68,5,-88,35,-69,18,-67,3,-67,3,-67,7,-72,10,-67,3,-65,5,-63,8,-107,59,-67,4,-65,8,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
2,-68,5,-120,47,-69,18,-67,3,-67,3,-67,7,-72,10,-67,3,-65,5,-63,8,-150,67,-67,4,-65,8,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
3,-68,5,-141,54,-69,18,-67,3,-67,3,-67,7,-72,10,-67,3,-65,5,-63,8,-202,82,-67,4,-65,8,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
4,-68,5,-152,55,-69,18,-67,3,-67,3,-67,7,-72,10,-67,3,-65,5,-63,8,-280,87,-67,4,-65,8,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
5,-68,5,-166,58,-81,21,-67,3,-67,3,-67,7,-72,10,-67,3,-65,5,-64,10,-339,88,-67,4,-65,8,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
6,-68,5,-224,60,-83,23,-67,3,-67,3,-67,7,-72,10,-67,3,-65,5,-74,12,-358,88,-67,4,-65,8,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
7,-68,5,-224,60,-90,26,-67,3,-67,3,-67,7,-73,11,-67,3,-65,5,-78,16,-432,89,-67,4,-65,8,-67,3,-64,6,-66,4,-68,2,-68,2,-66,4
8,-69,5,-237,61,-101,28,-67,3,-67,3,-73,7,-74,12,-68,3,-65,5,-85,20,-472,92,-67,4,-65,8,-67,3,-65,7,-68,4,-68,2,-68,2,-66,4
9,-70,6,-273,65,-114,29,-67,3,-67,3,-74,9,-80,15,-68,3,-65,5,-98,24,-478,92,-67,4,-65,8,-67,3,-65,7,-71,5,-68,2,-68,2,-66,4
10,-70,6,-341,66,-114,30,-67,3,-67,3,-75,9,-83,16,-68,3,-65,5,-105,26,-485,92,-67,4,-68,8,-67,3,-65,7,-72,5,-68,2,-68,2,-66,4
11,-73,6,-406,67,-114,30,-67,3,-67,3,-75,9,-88,17,-68,3,-65,5,-120,28,-487,92,-67,4,-68,8,-67,3,-66,7,-72,5,-68,2,-68,2,-66,4
12,-74,7,-491,70,-115,30,-67,3,-67,3,-75,9,-90,17,-68,3,-65,5,-121,28,-488,92,-67,4,-68,8,-67,3,-66,7,-72,5,-68,2,-68,2,-66,4
13,-76,7,-507,74,-156,32,-67,3,-67,4,-77,9,-97,19,-68,3,-65,5,-137,29,-489,92,-67,4,-68,8,-67,3,-66,7,-72,5,-68,2,-68,2,-66,4
14,-76,7,-507,74,-158,32,-67,3,-85,5,-78,9,-118,22,-68,3,-66,5,-163,34,-489,92,-67,4,-68,8,-67,3,-76,11,-73,6,-68,2,-69,2,-66,4
15,-76,7,-507,74,-158,32,-67,3,-86,5,-82,9,-137,24,-68,3,-66,5,-213,36,-489,92,-67,4,-71,8,-67,3,-84,13,-77,6,-68,2,-69,2,-66,4
16,-76,7,-507,74,-210,36,-67,3,-87,5,-83,9,-144,24,-68,3,-66,5,-214,36,-489,92,-70,5,-75,8,-67,3,-90,15,-77,6,-68,2,-69,2,-72,11
17,-76,7,-507,74,-215,37,-68,3,-87,5,-83,9,-144,24,-68,3,-66,5,-235,37,-489,92,-76,7,-75,8,-67,3,-96,15,-80,6,-68,2,-69,2,-111,21
18,-76,7,-507,74,-215,37,-68,3,-87,5,-83,9,-144,24,-70,3,-66,5,-280,39,-489,92,-88,8,-75,8,-69,4,-96,15,-80,6,-68,2,-70,2,-138,23
19,-76,7,-507,74,-215,37,-68,3,-87,5,-83,9,-178,25,-70,3,-66,5,-328,40,-489,92,-88,8,-75,8,-78,5,-96,15,-80,6,-68,2,-70,2,-139,23
20,-76,7,-507,74,-240,37,-68,3,-87,5,-92,9,-178,25,-70,3,-66,5,-386,40,-489,92,-88,8,-76,9,-78,6,-96,15,-80,6,-68,2,-70,2,-139,23
21,-76,7,-507,74,-240,37,-68,3,-87,5,-92,9,-178,25,-70,3,-66,5,-386,40,-489,92,-92,8,-166,9,-78,6,-96,15,-80,6,-68,2,-70,2,-140,23
22,-85,8,-507,74,-240,37,-68,3,-88,5,-93,9,-185,25,-70,3,-72,5,-416,40,-489,92,-93,8,-172,10,-80,6,-98,15,-80,7,-68,2,-70,2,-167,23
23,-87,8,-507,74,-240,37,-69,3,-88,5,-93,9,-192,25,-70,3,-136,5,-417,40,-489,92,-93,8,-173,11,-80,6,-107,18,-84,7,-68,2,-72,2,-167,23
24,-94,9,-507,74,-262,38,-69,3,-88,5,-93,9,-192,25,-70,3,-144,20,-431,41,-489,92,-93,8,-176,13,-80,6,-128,18,-84,7,-68,2,-72,2,-167,23
25,-94,9,-507,74,-262,38,-69,3,-88,5,-93,9,-192,25,-70,3,-212,47,-431,41,-489,92,-93,8,-176,13,-80,6,-128,18,-84,7,-68,2,-72,2,-167,23
26,-94,9,-507,74,-262,38,-69,3,-88,5,-93,9,-192,25,-70,3,-304,50,-431,41,-489,92,-93,8,-176,13,-80,6,-128,18,-84,7,-68,2,-72,2,-167,23
27,-94,9,-507,74,-262,38,-69,3,-88,5,-93,9,-192,25,-70,3,-397,52,-431,41,-489,92,-93,8,-176,13,-80,6,-128,18,-84,7,-68,2,-72,2,-167,23
28,-94,9,-507,74,-262,38,-69,3,-88,5,-93,9,-192,25,-70,3,-489,55,-431,41,-489,92,-93,8,-176,13,-80,6,-128,18,-84,7,-68,2,-72,2,-167,23
29,-97,9,-507,74,-292,38,-69,3,-88,5,-96,9,-199,25,-70,3,-524,57,-431,42,-489,92,-100,9,-177,13,-84,6,-129,18,-84,7,-68,2,-72,2,-167,23
30,-97,9,-507,74,-292,38,-69,3,-88,5,-96,9,-269,28,-70,3,-524,57,-447,42,-489,92,-103,10,-177,13,-84,6,-130,19,-84,7,-68,2,-72,2,-167,23
31,-97,9,-507,74,-292,38,-69,3,-88,5,-96,9,-279,28,-70,3,-524,57,-458,42,-489,92,-136,15,-177,13,-84,6,-162,22,-85,7,-68,2,-72,2,-167,23
32,-98,9,-507,74,-292,38,-69,3,-88,5,-96,9,-316,30,-70,3,-524,57,-492,45,-489,92,-145,17,-177,13,-85,6,-168,22,-85,7,-68,2,-72,2,-167,23
33,-98,9,-507,74,-345,38,-69,3,-88,5,-96,9,-322,31,-70,3,-524,57,-503,45,-489,92,-154,21,-177,13,-85,6,-168,22,-85,7,-68,2,-72,2,-178,23
34,-98,9,-507,74,-345,38,-69,3,-88,5,-96,9,-323,32,-70,3,-524,57,-503,45,-489,92,-245,23,-177,13,-85,6,-168,22,-85,7,-68,2,-72,2,-178,23
35,-104,9,-507,74,-365,38,-69,3,-105,6,-100,10,-328,32,-70,3,-524,57,-532,45,-489,92,-245,23,-177,13,-85,6,-168,22,-85,7,-68,2,-74,2,-188,23
36,-104,9,-507,74,-375,38,-69,3,-107,6,-102,11,-404,36,-70,3,-524,57,-532,45,-489,92,-245,23,-177,13,-85,6,-168,22,-85,7,-68,2,-74,2,-188,23
37,-104,9,-507,74,-427,38,-69,3,-107,6,-113,11,-420,36,-77,3,-524,57,-532,45,-489,92,-245,23,-177,13,-85,6,-168,22,-85,8,-68,2,-74,2,-196,23
38,-104,9,-507,74,-489,39,-71,3,-107,6,-113,11,-435,36,-77,3,-524,57,-532,46,-489,92,-246,23,-178,14,-85,6,-168,22,-94,8,-68,2,-74,2,-198,23
