,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
14,-129,724,-425,205,-236,43,-172,3,-316,19,-147,4,-133,3,-104,2,-233,26,-390,66,-234,54,-218,13,-110,2,-168,5,-308,16,-136,6,-162,6,-153,4,-207,8,-142,3,-134,2,-151,5,-120,3
15,-135,756,-454,225,-237,43,-177,3,-324,19,-150,4,-145,3,-104,2,-241,27,-400,68,-239,57,-227,13,-111,3,-172,5,-325,18,-139,6,-171,6,-158,4,-224,8,-145,3,-134,2,-159,5,-126,3
16,-140,779,-477,244,-238,48,-187,3,-338,19,-158,4,-149,3,-106,2,-248,27,-430,72,-244,59,-234,13,-114,3,-179,5,-332,19,-143,6,-175,6,-162,6,-233,8,-151,3,-138,2,-169,5,-126,3
17,-143,800,-504,261,-243,50,-198,3,-344,20,-165,4,-150,3,-106,2,-262,31,-441,74,-256,59,-244,14,-117,3,-183,5,-355,20,-148,6,-186,6,-164,6,-241,8,-160,3,-141,2,-174,5,-127,3
18,-146,814,-522,272,-251,52,-203,3,-360,20,-172,4,-155,3,-108,2,-268,31,-461,76,-270,62,-252,14,-120,3,-206,5,-367,21,-154,6,-203,6,-169,7,-247,8,-163,3,-143,2,-179,5,-129,3
19,-149,830,-545,279,-258,55,-204,3,-376,24,-177,4,-171,3,-110,2,-275,31,-492,80,-276,64,-261,15,-126,3,-214,5,-378,21,-163,6,-208,6,-172,7,-255,8,-172,3,-145,2,-181,5,-133,3
20,-153,862,-561,283,-264,56,-212,3,-397,29,-190,4,-176,3,-111,2,-281,31,-505,84,-282,65,-274,15,-128,3,-217,5,-390,21,-170,6,-218,6,-178,7,-270,8,-176,3,-149,2,-187,5,-135,3
21,-155,888,-586,292,-269,56,-216,3,-407,29,-198,4,-180,3,-115,2,-293,32,-523,86,-293,68,-283,16,-129,3,-222,5,-416,21,-182,7,-228,6,-184,7,-274,8,-181,3,-150,2,-191,5,-136,3
22,-157,910,-606,299,-271,57,-224,3,-415,29,-201,4,-186,3,-115,2,-302,33,-544,87,-303,69,-294,16,-136,3,-235,5,-440,22,-185,7,-247,6,-189,7,-280,9,-184,3,-153,2,-197,5,-142,3
23,-158,923,-624,306,-283,57,-230,3,-428,31,-207,4,-187,3,-117,2,-306,33,-573,90,-308,69,-300,17,-138,3,-252,5,-458,22,-200,7,-258,6,-190,7,-286,9,-193,3,-156,2,-203,6,-154,3
24,-161,952,-636,313,-304,57,-233,3,-447,33,-212,4,-192,4,-124,2,-311,33,-589,92,-311,70,-306,17,-143,3,-262,5,-480,22,-209,8,-268,6,-192,7,-294,9,-198,3,-158,2,-207,6,-159,3
25,-162,967,-647,318,-316,58,-244,3,-459,34,-221,4,-196,4,-129,2,-317,33,-604,97,-318,70,-317,17,-146,3,-278,5,-496,23,-222,8,-279,6,-197,7,-306,9,-211,3,-159,2,-211,6,-163,3
26,-164,988,-665,321,-331,58,-249,3,-469,34,-224,4,-202,4,-131,2,-332,33,-618,104,-331,70,-325,17,-147,3,-291,6,-503,23,-231,9,-296,6,-201,7,-320,10,-220,3,-160,2,-218,6,-166,3
27,-167,1010,-693,330,-336,59,-253,3,-475,34,-249,4,-205,4,-134,2,-338,34,-641,107,-341,71,-329,17,-150,3,-305,6,-512,23,-236,9,-309,6,-203,8,-328,10,-225,3,-162,2,-226,6,-169,3
28,-168,1022,-712,336,-348,60,-256,3,-489,34,-264,4,-207,4,-139,2,-350,34,-656,108,-344,71,-336,17,-156,3,-313,6,-528,24,-245,10,-327,6,-212,8,-335,10,-232,3,-168,2,-230,6,-179,3
29,-171,1038,-727,342,-358,62,-260,3,-512,37,-273,4,-220,4,-141,2,-357,34,-678,110,-348,71,-344,17,-166,3,-336,6,-536,24,-250,10,-334,6,-215,8,-340,10,-235,3,-173,2,-235,6,-186,3
30,-171,1048,-737,347,-363,62,-273,3,-536,39,-302,4,-222,4,-143,2,-362,34,-691,112,-355,71,-356,17,-168,3,-341,6,-557,24,-262,10,-348,6,-223,8,-351,10,-240,3,-177,2,-237,6,-191,3
31,-175,1062,-758,358,-369,63,-280,3,-563,39,-311,4,-223,4,-149,2,-367,34,-713,112,-358,71,-366,17,-168,3,-357,6,-568,24,-277,11,-362,7,-227,8,-356,10,-250,3,-177,2,-242,6,-192,3
32,-177,1081,-767,365,-377,63,-287,3,-576,41,-321,4,-231,4,-152,2,-374,34,-746,113,-361,71,-373,17,-171,3,-365,6,-573,24,-299,11,-378,7,-229,8,-362,10,-259,3,-180,2,-246,6,-205,3
33,-181,1107,-779,367,-391,65,-291,3,-591,43,-346,4,-237,4,-156,2,-382,34,-761,114,-362,71,-388,17,-174,3,-374,6,-583,24,-304,11,-387,7,-238,8,-371,10,-266,3,-182,2,-248,6,-214,3
34,-183,1126,-787,367,-401,66,-297,3,-604,44,-359,5,-255,5,-162,2,-385,34,-767,115,-369,72,-400,17,-179,3,-383,6,-595,24,-315,12,-403,7,-245,8,-385,10,-273,3,-185,2,-262,6,-216,3
35,-184,1136,-801,372,-416,67,-302,3,-616,44,-369,5,-269,5,-165,2,-389,34,-795,116,-372,72,-407,17,-185,3,-406,6,-604,24,-329,12,-413,7,-249,8,-390,10,-283,3,-191,2,-268,6,-220,3
36,-186,1149,-820,380,-428,67,-308,3,-634,45,-380,5,-272,5,-166,2,-392,35,-808,117,-382,72,-414,17,-188,3,-423,6,-614,24,-338,13,-436,7,-252,8,-398,11,-287,3,-193,2,-282,6,-226,3
37,-188,1170,-831,382,-436,67,-325,3,-644,46,-386,5,-289,5,-171,2,-394,36,-837,120,-388,73,-424,17,-190,3,-427,6,-622,24,-352,13,-449,7,-256,8,-409,11,-296,3,-196,2,-285,6,-233,3
38,-189,1185,-845,389,-450,68,-329,3,-669,46,-395,5,-291,5,-179,2,-401,36,-847,121,-395,74,-434,17,-192,3,-447,6,-628,24,-363,14,-475,7,-257,8,-419,11,-299,3,-200,2,-293,6,-235,3
39,-190,1200,-859,394,-458,69,-333,3,-674,46,-411,5,-303,5,-180,2,-406,36,-860,122,-397,74,-441,17,-202,3,-454,6,-643,24,-381,14,-497,7,-267,8,-431,11,-311,3,-206,2,-298,6,-238,3
40,-192,1209,-873,397,-472,70,-333,3,-678,46,-426,5,-320,5,-182,2,-407,36,-890,123,-401,74,-448,17,-205,3,-462,6,-662,24,-392,15,-513,8,-272,8,-439,11,-317,3,-209,2,-309,6,-252,3
41,-195,1220,-890,399,-475,70,-336,3,-690,47,-444,6,-335,5,-186,2,-413,36,-894,125,-404,74,-460,17,-209,3,-471,6,-667,24,-414,17,-533,8,-279,8,-448,11,-331,4,-210,2,-323,7,-256,3
42,-195,1229,-900,407,-481,70,-341,3,-711,47,-456,6,-345,5,-190,2,-421,36,-908,125,-409,74,-468,17,-212,3,-492,6,-679,25,-424,17,-552,8,-286,8,-461,11,-337,4,-213,2,-333,7,-261,3
43,-195,1237,-908,409,-491,70,-351,3,-725,48,-473,6,-358,5,-197,2,-431,36,-921,125,-414,74,-489,17,-219,3,-509,6,-692,25,-444,17,-558,8,-290,8,-467,12,-339,4,-214,2,-346,7,-262,3
44,-196,1244,-918,411,-500,71,-366,3,-745,49,-487,6,-366,5,-200,2,-435,36,-939,127,-417,74,-491,17,-230,3,-514,6,-701,25,-464,18,-580,8,-295,8,-481,12,-343,4,-221,2,-353,7,-267,3
45,-197,1257,-929,414,-506,71,-369,3,-756,49,-510,6,-375,5,-201,2,-442,36,-952,129,-421,75,-502,17,-235,3,-525,6,-712,25,-478,19,-595,8,-298,8,-494,12,-355,4,-227,2,-357,7,-283,3
46,-200,1264,-947,424,-515,71,-376,3,-760,50,-538,6,-379,5,-213,2,-449,36,-961,131,-430,76,-506,17,-240,3,-534,6,-722,25,-498,20,-617,8,-301,8,-504,12,-359,4,-228,2,-362,7,-288,3
47,-200,1275,-959,432,-527,74,-380,3,-770,50,-548,6,-387,5,-216,2,-458,36,-971,131,-433,76,-515,17,-251,3,-542,7,-731,25,-512,21,-640,8,-303,8,-521,12,-369,5,-233,2,-372,7,-294,3
48,-200,1280,-975,437,-532,75,-387,3,-777,50,-554,6,-414,5,-220,2,-466,36,-985,131,-436,78,-522,17,-262,3,-546,7,-749,25,-526,21,-655,8,-308,8,-531,12,-378,5,-238,2,-385,7,-303,3
49,-200,1285,-981,438,-538,75,-395,3,-784,51,-580,7,-420,5,-229,2,-476,37,-1010,132,-446,80,-533,18,-268,3,-553,7,-758,25,-535,22,-669,8,-314,8,-545,12,-389,5,-241,2,-391,7,-310,3
50,-200,1294,-990,443,-544,76,-400,3,-792,51,-600,9,-427,5,-230,2,-479,37,-1031,133,-453,80,-545,18,-275,3,-560,7,-769,25,-553,22,-683,9,-322,8,-564,12,-402,5,-244,2,-397,7,-316,3
51,-200,1294,-997,445,-547,76,-404,3,-802,51,-635,9,-435,5,-237,2,-482,37,-1045,133,-454,81,-559,18,-290,3,-575,7,-793,25,-570,22,-698,9,-326,8,-578,12,-406,5,-247,2,-401,7,-322,3
52,-202,1301,-1005,448,-557,78,-408,3,-809,51,-652,9,-446,6,-241,2,-489,37,-1059,133,-454,81,-570,18,-296,3,-585,7,-801,25,-588,22,-721,9,-328,9,-590,12,-424,5,-252,2,-407,7,-335,3
53,-202,1308,-1005,448,-560,78,-413,3,-819,51,-678,9,-458,7,-246,2,-504,37,-1073,133,-460,81,-582,18,-306,3,-603,7,-807,25,-609,22,-736,9,-330,9,-603,12,-434,5,-256,2,-410,8,-346,3
54,-202,1308,-1018,451,-566,78,-425,3,-831,52,-688,9,-471,7,-251,2,-509,37,-1083,134,-462,82,-601,18,-309,3,-610,7,-821,25,-635,22,-747,9,-334,9,-614,12,-448,5,-265,3,-417,8,-356,3
55,-203,1317,-1023,451,-570,78,-442,3,-836,52,-706,9,-485,7,-255,2,-513,37,-1090,135,-465,82,-619,18,-321,4,-616,7,-826,25,-650,22,-760,9,-346,9,-622,12,-457,6,-269,3,-433,8,-374,3
56,-204,1322,-1028,452,-579,78,-448,3,-845,54,-725,9,-495,9,-262,2,-522,37,-1099,135,-469,82,-636,18,-328,4,-633,7,-834,25,-659,23,-772,9,-360,9,-632,12,-465,6,-275,3,-439,8,-391,3
57,-206,1340,-1035,453,-583,78,-451,3,-855,54,-748,9,-505,9,-266,2,-522,37,-1103,136,-473,82,-647,18,-339,4,-648,7,-845,25,-671,23,-786,9,-368,9,-650,12,-482,6,-277,3,-444,8,-406,3
58,-207,1347,-1039,456,-587,78,-452,3,-860,54,-779,9,-522,9,-271,2,-528,37,-1116,137,-479,82,-656,18,-352,5,-658,7,-863,25,-680,24,-803,9,-371,9,-658,12,-501,6,-280,3,-449,8,-416,3
59,-207,1355,-1049,458,-589,78,-454,3,-870,54,-795,9,-540,9,-277,2,-537,37,-1129,137,-481,82,-672,18,-359,6,-674,7,-870,25,-696,24,-822,9,-375,9,-671,12,-513,6,-284,3,-457,8,-425,3
60,-208,1367,-1054,459,-597,79,-460,3,-874,54,-816,9,-552,9,-281,2,-543,37,-1136,138,-486,82,-681,18,-370,6,-685,7,-887,25,-706,24,-848,9,-376,9,-685,12,-528,6,-293,3,-463,8,-432,3
61,-210,1375,-1060,460,-600,79,-468,3,-881,54,-834,9,-574,10,-284,2,-547,37,-1146,140,-499,82,-691,18,-372,6,-697,7,-891,25,-728,25,-876,9,-383,9,-694,12,-530,6,-305,3,-471,8,-437,3
62,-211,1381,-1065,461,-607,79,-473,3,-894,54,-851,9,-588,10,-292,2,-549,37,-1150,140,-502,82,-702,18,-393,6,-715,7,-900,25,-753,25,-889,9,-393,9,-700,12,-542,6,-307,3,-474,8,-451,3
63,-211,1385,-1072,461,-613,79,-481,3,-904,54,-873,9,-596,10,-302,3,-556,37,-1155,142,-510,83,-706,18,-400,6,-727,7,-922,25,-763,25,-902,9,-400,9,-709,12,-548,7,-313,3,-485,8,-474,3
64,-211,1390,-1079,463,-616,79,-483,3,-909,54,-889,9,-604,10,-319,3,-566,37,-1166,143,-513,84,-719,18,-415,6,-743,7,-931,25,-790,26,-916,9,-402,9,-716,12,-563,7,-319,3,-488,8,-485,3
65,-212,1397,-1086,464,-619,79,-487,3,-917,54,-908,9,-613,10,-325,3,-570,37,-1173,144,-517,84,-727,18,-430,7,-765,7,-933,25,-805,26,-931,9,-406,9,-725,12,-588,7,-324,3,-497,8,-504,3
66,-212,1401,-1091,466,-628,79,-495,3,-927,54,-922,9,-622,10,-332,3,-572,38,-1184,146,-526,84,-736,18,-441,7,-775,7,-940,25,-821,26,-945,10,-409,9,-743,12,-606,7,-333,3,-510,8,-511,4
67,-212,1408,-1093,467,-640,79,-500,3,-934,54,-934,9,-639,10,-341,3,-575,39,-1186,146,-533,84,-751,18,-452,7,-784,7,-956,25,-830,27,-958,10,-418,9,-752,12,-615,7,-336,3,-522,8,-540,4
68,-213,1411,-1097,467,-646,79,-515,3,-940,55,-955,9,-652,10,-358,4,-580,40,-1195,146,-537,84,-761,18,-458,7,-804,7,-964,25,-842,27,-967,10,-422,9,-761,12,-631,7,-343,3,-532,8,-552,4
69,-213,1413,-1106,467,-658,79,-522,3,-949,55,-973,9,-661,10,-370,4,-585,40,-1210,147,-547,84,-766,18,-470,7,-814,7,-971,25,-853,27,-986,10,-424,9,-763,12,-658,7,-348,3,-538,8,-567,4
70,-213,1417,-1107,470,-671,81,-532,3,-965,55,-984,9,-672,11,-380,4,-592,40,-1218,148,-550,84,-769,18,-479,7,-822,7,-981,25,-867,27,-1015,11,-432,9,-769,12,-669,8,-356,3,-548,8,-578,4
71,-213,1424,-1111,470,-675,81,-535,3,-979,55,-1003,9,-697,11,-395,4,-596,40,-1224,148,-551,84,-776,18,-490,7,-838,7,-987,25,-879,29,-1025,11,-439,9,-783,12,-681,8,-364,3,-554,8,-595,4
72,-213,1424,-1116,472,-687,81,-538,3,-985,56,-1029,9,-713,11,-408,4,-601,40,-1230,148,-556,84,-786,18,-500,7,-851,7,-994,25,-890,29,-1047,11,-446,9,-794,12,-693,8,-370,3,-563,8,-607,4
73,-213,1429,-1120,474,-692,82,-554,3,-995,56,-1039,9,-723,11,-421,4,-614,40,-1238,148,-558,85,-795,18,-509,7,-858,7,-999,25,-903,29,-1074,12,-453,9,-798,12,-705,8,-386,3,-573,8,-617,4
74,-213,1434,-1124,474,-698,83,-562,3,-1005,56,-1044,9,-726,11,-433,5,-620,40,-1247,148,-560,85,-809,18,-518,7,-872,7,-1001,26,-912,29,-1083,12,-460,9,-814,12,-723,8,-405,3,-584,8,-646,4
75,-214,1435,-1127,474,-705,83,-568,3,-1008,56,-1057,10,-739,11,-449,5,-622,41,-1250,148,-567,85,-821,18,-533,7,-890,7,-1007,26,-925,29,-1096,12,-464,9,-830,12,-732,8,-415,3,-601,8,-666,4
76,-214,1438,-1132,474,-709,83,-576,3,-1013,56,-1071,10,-762,11,-456,5,-628,41,-1254,150,-576,85,-828,18,-540,7,-912,7,-1014,26,-937,29,-1103,12,-471,9,-853,12,-744,8,-422,3,-619,8,-677,4
77,-214,1441,-1136,476,-720,84,-588,3,-1015,56,-1082,10,-782,11,-471,5,-637,41,-1257,151,-583,85,-842,18,-550,7,-919,7,-1021,26,-944,29,-1118,12,-474,9,-862,12,-761,8,-434,3,-630,8,-694,4
78,-214,1444,-1140,480,-728,84,-592,3,-1021,57,-1093,10,-796,11,-481,5,-640,41,-1270,151,-587,85,-851,18,-558,7,-934,7,-1026,26,-956,29,-1133,12,-484,9,-872,12,-784,8,-443,3,-651,8,-702,4
79,-214,1444,-1140,480,-737,84,-604,3,-1030,57,-1109,10,-807,11,-504,5,-644,41,-1281,151,-592,85,-863,18,-567,7,-944,7,-1035,27,-963,30,-1144,12,-492,9,-882,12,-794,9,-453,3,-655,8,-729,4
