STM n,STM p,STM_stable n,STM_stable p,STM_stable_validation n,STM_stable_validation p,STM_validation n,STM_validation p
-258.1507936507937,147.2936507936508,-219.0238095238095,186.42063492063494,-224.73015873015873,183.17460317460316,-256.8412698412698,151.06349206349208
-265.2936507936508,151.26190476190476,-225.6031746031746,190.95238095238096,-230.96825396825398,188.1269841269841,-263.9761904761904,155.11904761904762
-272.1587301587301,155.50793650793653,-231.87301587301587,195.7936507936508,-237.60317460317464,192.6825396825397,-270.7857142857143,159.5
-279.2698412698413,159.50793650793653,-238.42857142857147,200.3492063492064,-244.24603174603175,197.23015873015873,-277.93650793650795,163.53968253968256
-286.23809523809524,163.65079365079364,-244.67460317460316,205.21428571428572,-251.15873015873018,201.50793650793648,-285.16666666666663,167.5
-293.3333333333333,167.66666666666669,-251.4206349206349,209.5793650793651,-258.0476190476191,205.80952380952382,-292.22222222222223,171.63492063492063
-300.58730158730157,171.52380952380955,-258.18253968253964,213.9285714285714,-264.6507936507937,210.39682539682545,-299.4365079365079,175.61111111111111
-307.6746031746032,175.5476190476191,-265.0634920634921,218.15873015873015,-271.35714285714283,214.88095238095235,-306.55555555555554,179.68253968253967
-314.6507936507937,179.68253968253967,-271.55555555555554,222.7777777777778,-278.18253968253964,219.24603174603178,-313.61904761904765,183.80952380952382
-321.68253968253975,183.7619047619048,-278.3571428571429,227.0873015873016,-285.2301587301587,223.38888888888889,-320.7857142857143,187.83333333333331
-328.6746031746032,187.88095238095235,-285.0,231.55555555555551,-292.36507936507934,227.4444444444444,-327.7619047619047,192.04761904761904
-336.03968253968253,191.62698412698413,-292.0238095238095,235.6428571428571,-299.2698412698413,231.7301587301587,-334.6031746031745,196.3968253968254
-343.0714285714286,195.70634920634922,-299.00793650793645,239.76984126984127,-306.1746031746032,236.015873015873,-341.73015873015873,200.4603174603175
-350.23809523809524,199.65079365079364,-305.9047619047619,243.98412698412696,-313.1825396825397,240.19841269841268,-348.8015873015873,204.57936507936506
-357.1507936507936,203.84920634920636,-312.83333333333337,248.16666666666669,-320.46031746031747,244.11111111111111,-355.8412698412699,208.73015873015876
-364.23015873015873,207.88095238095238,-320.01587301587307,252.0952380952381,-327.76984126984127,247.99206349206352,-363.0317460317461,212.7301587301587
-371.3650793650794,211.85714285714286,-327.01587301587296,256.2063492063492,-335.047619047619,251.90476190476187,-370.3095238095238,216.64285714285714
-378.4920634920635,215.84126984126985,-334.26190476190476,260.0714285714286,-342.24603174603175,255.89682539682545,-376.98412698412693,221.15873015873012
-385.6031746031746,219.84126984126982,-341.36507936507934,264.079365079365,-349.7539682539683,259.57936507936506,-383.9285714285714,225.4047619047619
-392.68253968253975,223.87301587301587,-348.420634920635,268.1349206349206,-357.01587301587307,263.5079365079365,-391.15079365079373,229.37301587301587
-399.6825396825396,227.984126984127,-355.73809523809524,271.92857142857144,-364.5634920634921,267.1507936507937,-398.1984126984127,233.515873015873
-407.1666666666667,231.6111111111111,-363.14285714285717,275.6349206349206,-371.92857142857144,270.9761904761905,-405.3412698412698,237.56349206349205
-414.07142857142856,235.81746031746033,-370.4365079365079,279.4523809523809,-379.6587301587301,274.43650793650795,-412.14285714285705,241.95238095238096
-421.4523809523809,239.54761904761907,-378.111111111111,282.88888888888886,-387.1111111111112,278.1746031746032,-419.2619047619047,246.02380952380958
-428.68253968253964,243.42857142857142,-385.48412698412704,286.62698412698415,-394.94444444444446,281.531746031746,-426.01587301587307,250.4603174603175
-435.88888888888886,247.3333333333334,-393.2857142857143,289.93650793650795,-402.46825396825403,285.19841269841265,-433.1507936507937,254.51587301587304
-443.0476190476191,251.28571428571428,-400.8968253968254,293.43650793650795,-410.1746031746031,288.68253968253964,-439.9206349206349,258.93650793650795
-450.1666666666667,255.2777777777778,-408.41269841269843,297.031746031746,-417.6111111111112,292.43650793650795,-447.1111111111112,262.9365079365079
-457.30158730158735,259.25396825396825,-415.9126984126984,300.64285714285717,-425.30952380952385,295.92857142857144,-454.4682539682539,266.76984126984127
-464.44444444444446,263.22222222222223,-423.86507936507945,303.80158730158735,-433.3650793650794,299.0634920634921,-461.3968253968254,271.031746031746
-471.5476190476191,267.23015873015873,-431.7936507936507,306.98412698412693,-441.34920634920627,302.26984126984127,-468.38095238095235,275.23809523809524
