CVIRS,MML,Adaptive,MMC,STM,Greedy_sample,Random,Random_sample,Greedy,MASFo,Query
0.011679487,0.166422234,0.16005263,0.06884484,0.204414815,0.151958082,0.060491064,0.062927417,0.219284184,0.157323563,0.110174282
0.011679487,0.169544774,0.164916791,0.069553094,0.203946931,0.158014677,0.064134237,0.063500514,0.220698257,0.160620334,0.114319131
0.010707147,0.175158882,0.169506036,0.070506814,0.20501771,0.156510875,0.06772607,0.065211996,0.220771346,0.16230944,0.118834628
0.010207463,0.181290038,0.171106038,0.072641131,0.205682401,0.15784842,0.06718209,0.071916088,0.221212863,0.161681474,0.122565106
0.009717267,0.182865361,0.174748342,0.0744046,0.204969108,0.160047162,0.070202024,0.077369652,0.221212863,0.161681474,0.122565106
0.008786853,0.183926877,0.177247029,0.075176791,0.205679738,0.165023908,0.072537244,0.078647717,0.221679044,0.16351218,0.126109246
0.008786853,0.186697217,0.1799418,0.07678854,0.205579652,0.166287262,0.07415608,0.08042261,0.22262253,0.161750108,0.126763067
0.008786853,0.186284853,0.18385836,0.08144069,0.204542607,0.170859688,0.07511298,0.081133779,0.222669031,0.164569722,0.126708951
0.008786853,0.187376229,0.186936773,0.08335134,0.20452214,0.173088946,0.077401346,0.082163832,0.222619819,0.163928127,0.127278478
0.008268568,0.188521089,0.190856054,0.084211278,0.205580551,0.172827264,0.077776823,0.085819906,0.222129149,0.165642217,0.12728361
0.007792378,0.189356236,0.19192846,0.085936575,0.205512828,0.176063835,0.078556679,0.089029,0.222555707,0.166212491,0.128984419
0.007311609,0.188700747,0.191529777,0.087171659,0.204293298,0.177214868,0.081718824,0.092914261,0.222097746,0.167255869,0.130172907
0.007311609,0.190375729,0.195735995,0.089339487,0.204328795,0.17698563,0.083540345,0.094375878,0.220732879,0.168269807,0.132496174
0.007311609,0.190901564,0.197823703,0.090644646,0.204257482,0.179961311,0.087990061,0.096815905,0.220732879,0.168322167,0.131139252
0.007323894,0.191845107,0.200823882,0.093965503,0.203847639,0.182704236,0.088832237,0.099883146,0.220732879,0.168918867,0.137107155
0.006877689,0.191148771,0.200073001,0.096721501,0.203042418,0.181745343,0.089802808,0.102340098,0.220732879,0.168918867,0.141810763
0.005950564,0.193461647,0.19768881,0.096168506,0.203839519,0.186235766,0.092393368,0.101775883,0.221148398,0.168505628,0.143621622
0.005950564,0.194235956,0.198007162,0.098755939,0.203885656,0.186040285,0.091256455,0.104213284,0.220268834,0.168972661,0.145864133
0.005950564,0.194352281,0.198244544,0.101865016,0.203527722,0.187683403,0.092865325,0.104274348,0.2192622,0.169525875,0.146507246
0.005950564,0.195050545,0.199020362,0.105157246,0.202827237,0.19083569,0.097486691,0.106011661,0.2192622,0.170181285,0.150515774
0.005950564,0.195555683,0.196657494,0.106582431,0.201912919,0.191309631,0.097880483,0.105861769,0.219261361,0.171863397,0.150798683
0.005950564,0.194851727,0.19711773,0.109883847,0.20125965,0.192176149,0.098381844,0.110119079,0.219712917,0.172925009,0.154758373
0.005496096,0.196305158,0.197728,0.111299407,0.200607497,0.191948908,0.098338995,0.112901887,0.220154681,0.173436586,0.16089442
0.005496096,0.198500236,0.198527914,0.115010217,0.200624221,0.199401466,0.100835205,0.115567382,0.220209226,0.172995274,0.167438626
0.006047177,0.198637399,0.198921314,0.113720342,0.199860766,0.201419416,0.102186245,0.116274606,0.220218189,0.173647962,0.168784083
0.006045042,0.196867833,0.197638987,0.119559989,0.198815259,0.205121657,0.105593345,0.117664668,0.219340652,0.173654521,0.170483376
0.006512332,0.202519459,0.197936488,0.119509167,0.198153311,0.20557342,0.107615357,0.122612939,0.219340652,0.17539182,0.169908475
0.007385153,0.203939431,0.199748541,0.122384874,0.19763807,0.20466223,0.109508973,0.125025947,0.218918978,0.176370167,0.176071211
0.007966386,0.205210147,0.200114555,0.125459813,0.197241069,0.204386119,0.111442769,0.127449352,0.219074123,0.176370167,0.180065399
0.009842819,0.20558277,0.199962287,0.126506889,0.197336994,0.205659126,0.114682791,0.127526183,0.219581027,0.176814066,0.179435133
0.009830204,0.205184293,0.199341718,0.127495031,0.195758915,0.207521943,0.116670402,0.127788828,0.219153059,0.177359284,0.179939786
0.01075003,0.204313228,0.198112836,0.129015612,0.194705819,0.207605415,0.120477044,0.126369796,0.218631509,0.178877161,0.180500136
0.012240517,0.202484457,0.197517144,0.131374134,0.193662884,0.206585171,0.119534138,0.128961127,0.216139313,0.178877161,0.182146196
0.012635554,0.20526888,0.195025944,0.133040863,0.193297871,0.20648847,0.120041463,0.134424871,0.21647774,0.179401682,0.184060214
0.016271152,0.204380633,0.195082581,0.134863259,0.193297871,0.205999881,0.122609012,0.13349444,0.216461782,0.179401682,0.184536217
0.018049,0.203849561,0.195898378,0.136264923,0.193627171,0.204932702,0.122088869,0.137182003,0.216993127,0.180025155,0.183868741
0.018572381,0.202998794,0.19668346,0.136707768,0.195623132,0.204500264,0.121521759,0.135032798,0.217954995,0.180637082,0.184665469
0.018837586,0.203031157,0.197191706,0.137044914,0.195698648,0.206042477,0.123761526,0.136636015,0.216926156,0.181670771,0.184843052
