CVIRS,MML,Adaptive,MMC,STM,Greedy_sample,Random,Random_sample,Greedy,MASFo,Query
0.004166673,0.095256676,0.103667446,0.04970338,0.119900059,0.091009499,0.042904837,0.048758242,0.130197028,0.089144496,0.066282605
0.003728076,0.096807805,0.10484504,0.050600855,0.119828294,0.092325178,0.043449425,0.050261793,0.130479993,0.089727748,0.067830278
0.003540106,0.096886256,0.105714676,0.050954412,0.119479835,0.093568073,0.045824185,0.05289271,0.128652845,0.090581531,0.06833911
0.003540106,0.098344084,0.109861852,0.051902972,0.119300526,0.093005247,0.04625008,0.054329342,0.127809753,0.091278672,0.069680931
0.003540106,0.098831426,0.110601955,0.052635364,0.118935672,0.095033307,0.048575202,0.054246553,0.127809753,0.091345804,0.069150011
0.003552638,0.099133709,0.113183217,0.054453686,0.118957061,0.096062722,0.048856393,0.055477937,0.127809753,0.091763515,0.073164646
0.003364668,0.098956676,0.113444325,0.055852152,0.118019099,0.096172593,0.048971354,0.056432271,0.127809753,0.091763515,0.076154783
0.002923004,0.100239211,0.112181555,0.05605438,0.118787797,0.097031077,0.051056104,0.056188013,0.128658649,0.091345804,0.07798807
0.002923004,0.10081255,0.112130897,0.057807569,0.118806594,0.098051647,0.050979872,0.058049807,0.127491154,0.091763515,0.079654444
0.002923004,0.101667339,0.112267068,0.058761628,0.118268269,0.09960758,0.05170574,0.058230172,0.126949892,0.092049945,0.080005699
0.002923004,0.102208636,0.112615756,0.060570173,0.117824332,0.101588998,0.053898893,0.059672919,0.126949892,0.09301068,0.081951265
0.002923004,0.102295084,0.111790906,0.061062417,0.117344738,0.101646255,0.054325229,0.059355088,0.126945137,0.09444134,0.08185698
0.002923004,0.101891652,0.112212566,0.063130253,0.117197527,0.103370798,0.054382679,0.062573517,0.127092132,0.09556916,0.084258151
0.002769495,0.102757028,0.11350636,0.063753318,0.117005348,0.103447129,0.054185285,0.064183038,0.127879045,0.096253908,0.087712987
0.002769495,0.106723514,0.113328893,0.066048438,0.116949793,0.110558338,0.055384663,0.065587776,0.127633394,0.095940624,0.090871065
0.002986968,0.107215497,0.113822342,0.06572638,0.116557034,0.1126176,0.056077335,0.066610191,0.127842705,0.096692504,0.091582826
0.002972348,0.106423311,0.113651019,0.068745023,0.116251202,0.116131413,0.059069784,0.068190194,0.126314691,0.096895392,0.09271895
0.003136822,0.112868703,0.114037378,0.069017787,0.115913669,0.11743004,0.060333627,0.070511018,0.126314691,0.098706468,0.09288253
0.003783686,0.114504549,0.115367575,0.070965337,0.115741843,0.116096408,0.062179748,0.072169442,0.125465795,0.099802959,0.095992942
0.003994124,0.115949497,0.115700993,0.071867418,0.115289396,0.116104785,0.063488149,0.073433487,0.125805354,0.099802959,0.09788069
0.004803893,0.1164178,0.115333298,0.072674743,0.115186197,0.116911207,0.0669635,0.073364262,0.125726544,0.100795022,0.098177743
0.004922581,0.116165737,0.115272539,0.073767859,0.114645236,0.117949261,0.067877814,0.072971728,0.125302096,0.101546902,0.098346875
0.00529128,0.115832027,0.114673235,0.073939984,0.113716509,0.11795955,0.069064978,0.072329041,0.125167403,0.102825667,0.098906166
0.006799971,0.114754939,0.113889047,0.07548204,0.113028702,0.117297887,0.068909451,0.073613942,0.124092106,0.102825667,0.099823523
0.006809465,0.115845415,0.112669871,0.077069375,0.112875194,0.117395136,0.069628565,0.076393939,0.123349834,0.103094195,0.100750573
0.010437915,0.115696246,0.11290439,0.07804028,0.112875194,0.117086899,0.071085602,0.075984322,0.123372028,0.103094195,0.099876066
0.011048656,0.115517948,0.113155628,0.078245064,0.113376447,0.115910109,0.070568444,0.078074728,0.123272561,0.103511906,0.100190147
0.011267954,0.115053862,0.113706596,0.077891836,0.115005709,0.115387233,0.069468716,0.076860197,0.123618675,0.104263786,0.099395655
0.01224447,0.115279074,0.114064213,0.078587366,0.115244944,0.1158966,0.070719079,0.077774283,0.123322377,0.105516919,0.099515191
0.013276672,0.115758858,0.115125082,0.078392061,0.114917112,0.11646697,0.071779376,0.078826831,0.123322377,0.104263786,0.099846558
0.013803871,0.115531491,0.114697848,0.079157408,0.114216379,0.116546108,0.07519046,0.079626246,0.123184937,0.106268799,0.099853934
0.016925746,0.115442778,0.114202197,0.080721893,0.114508241,0.116977602,0.074734761,0.080949894,0.123050901,0.106268799,0.100098432
0.019936704,0.1155347,0.115074329,0.083186779,0.114983202,0.117154388,0.07598247,0.081317797,0.123050901,0.10668651,0.100608421
0.023669069,0.11613992,0.114345818,0.082978713,0.115681656,0.117118637,0.07678198,0.081747542,0.123297852,0.107028273,0.100574467
0.025889363,0.115948818,0.115557708,0.085202005,0.115645508,0.11768966,0.076932973,0.08393433,0.123297852,0.107028273,0.100651399
0.027903739,0.115790197,0.115345697,0.08419773,0.115649495,0.118122323,0.07728891,0.083503688,0.122371783,0.106088423,0.101080388
0.030665388,0.115863297,0.115154879,0.08597105,0.115649495,0.118184979,0.080183861,0.085921739,0.122552255,0.105081442,0.101107462
0.030876522,0.116501255,0.114764319,0.087849506,0.115984893,0.118135868,0.081845451,0.086049112,0.121993158,0.105081442,0.101340104
0.033573737,0.116323823,0.11462887,0.08742909,0.11631384,0.118271094,0.082239893,0.086186239,0.121427227,0.104701026,0.101375946
0.035141293,0.115901278,0.114426424,0.089709666,0.11631384,0.117745469,0.08372662,0.088568814,0.121548386,0.105640876,0.10078847
0.037892708,0.115553116,0.114457847,0.08949279,0.116529151,0.117745469,0.085187345,0.090433104,0.121464101,0.105640876,0.10095682
0.040453986,0.116348331,0.114460308,0.088881907,0.116447862,0.117726606,0.086029053,0.091283472,0.121111482,0.104888996,0.101206855
0.040785989,0.116410988,0.114529392,0.090746162,0.116494855,0.117638886,0.087013739,0.092268164,0.120148837,0.10426243,0.100213574
0.042909335,0.116805725,0.114013976,0.091953579,0.116449786,0.118201636,0.089194878,0.093493045,0.120372722,0.10426243,0.099856199
0.04527642,0.116234651,0.114228767,0.092813001,0.116778733,0.117525526,0.089517992,0.094042974,0.120305512,0.10426243,0.100219762
0.047498204,0.116577773,0.114245628,0.092475714,0.116890426,0.117362088,0.089927578,0.094623316,0.121047837,0.10426243,0.100470074
0.050007161,0.116777419,0.114528202,0.09261099,0.117157264,0.117343495,0.0929685,0.095110563,0.121275679,0.10520228,0.100642588
0.051789879,0.118159507,0.114175803,0.093449145,0.117391182,0.117429812,0.092074702,0.096223775,0.121431142,0.10520228,0.100909881
0.054467329,0.118238682,0.113993361,0.09543158,0.117391182,0.117551227,0.092077997,0.097430613,0.121438002,0.10520228,0.101048567
0.05773269,0.118153241,0.114153221,0.097506066,0.117782786,0.118086062,0.092850803,0.09826259,0.120874559,0.10520228,0.10144435
