CVIRS,MML,Adaptive,MMC,STM,Greedy_sample,Random,Random_sample,Greedy,MASFo,Query
0.005274306,0.095585888,0.093886564,0.034059219,0.117620484,0.080746484,0.035782239,0.033277831,0.126092058,0.087665736,0.065406233
0.005008681,0.099267399,0.094739715,0.035631348,0.118258446,0.081989972,0.035547587,0.036847247,0.126633465,0.087740119,0.067358462
0.004748264,0.100434844,0.097196515,0.036818304,0.117980519,0.083642255,0.037185278,0.040581147,0.126633465,0.087740119,0.067358462
0.004292535,0.101861436,0.098773161,0.037037661,0.118599122,0.086998387,0.038615519,0.040996305,0.127164224,0.087907136,0.068761215
0.004292535,0.104028136,0.100103225,0.038411534,0.118535506,0.088693756,0.03941568,0.042406026,0.127841229,0.087738999,0.069051517
0.004292535,0.103372739,0.102279558,0.041219768,0.118173575,0.091170094,0.039668186,0.042572923,0.127842185,0.089094993,0.069051517
0.004292535,0.104824168,0.104346328,0.042247406,0.118051971,0.092809627,0.04145379,0.043278883,0.127842185,0.08835762,0.069548804
0.004023693,0.105192434,0.10697594,0.042638702,0.119162414,0.09303241,0.04137914,0.044724211,0.127268994,0.089183621,0.06972592
0.003763276,0.106746603,0.107649478,0.043312564,0.119313807,0.095183458,0.041847484,0.0466891,0.127523969,0.089366313,0.070451062
0.003567964,0.106358318,0.108412809,0.04406819,0.118913452,0.09670239,0.043157175,0.048944114,0.127667184,0.08990188,0.071044359
0.003567964,0.107569721,0.111723534,0.045103378,0.11902801,0.096306039,0.044881964,0.049356563,0.126429263,0.090317173,0.072583836
0.003567964,0.107613217,0.113074541,0.046450208,0.119255022,0.098884601,0.047709498,0.051165215,0.126429263,0.090341493,0.07172605
0.003567964,0.107843379,0.115195338,0.048479789,0.119013481,0.100905344,0.048141083,0.053226386,0.126429263,0.090629681,0.075270772
0.003220741,0.107898456,0.114983392,0.050357788,0.118624055,0.100087907,0.048611823,0.054739909,0.126429263,0.090629681,0.078234556
0.002734375,0.109385971,0.114321714,0.049981862,0.119136509,0.103946069,0.050157495,0.05425404,0.126535398,0.090487967,0.079543377
0.002734375,0.110331385,0.114436968,0.05116684,0.119136509,0.103757364,0.049800932,0.055676148,0.125878996,0.090865422,0.080548817
0.002734375,0.110265825,0.114704425,0.052683508,0.118937144,0.105061385,0.050758911,0.055607654,0.125074591,0.091404754,0.080654241
0.002734375,0.110947373,0.115007364,0.054700889,0.11819743,0.107233165,0.053620004,0.056561895,0.125074591,0.091595171,0.083591445
0.002734375,0.111866689,0.113352609,0.055910498,0.117540701,0.107599964,0.053521334,0.056833878,0.125339416,0.092664593,0.083542822
0.002734375,0.111482564,0.113449426,0.058056381,0.117326483,0.10855716,0.053688764,0.058797324,0.12573319,0.093348642,0.086069106
0.0025,0.112455294,0.113741321,0.058834815,0.117053684,0.108677334,0.054024761,0.0602167,0.125871092,0.093555239,0.088972403
0.0025,0.114511789,0.113657378,0.061257386,0.117175023,0.114788054,0.05520481,0.061910584,0.126070351,0.093459016,0.092694143
0.002929688,0.115385965,0.114295859,0.060647209,0.116863024,0.116532937,0.055581114,0.061842719,0.125840335,0.093739805,0.092954444
0.002929688,0.113300097,0.113984979,0.063305085,0.11635951,0.119692207,0.057513198,0.062638706,0.12562711,0.093711089,0.094488299
