CVIRS,MML,Adaptive,MMC,STM,Greedy_sample,Random,Random_sample,Greedy,MASFo,Query
0.131395722,0.153735753,0.152118629,0.14534367,0.154422458,0.154989658,0.142946776,0.143572416,0.159351621,0.143069771,0.14390987
0.131945219,0.154315249,0.152030785,0.146111616,0.154759234,0.15517437,0.144513236,0.144534271,0.158812218,0.143069771,0.143367909
0.133878534,0.154604448,0.151905582,0.146565124,0.154633594,0.155252769,0.144638831,0.145064378,0.158526422,0.143069771,0.143367909
0.136038818,0.155297153,0.151895533,0.146752992,0.154544505,0.155325219,0.145133445,0.14628363,0.158255354,0.143069771,0.143767055
0.137987173,0.155014674,0.153011256,0.146887209,0.154202848,0.155236371,0.145770454,0.145915435,0.158398605,0.143069771,0.143767055
0.138022735,0.154810784,0.153009658,0.147228271,0.155114585,0.155292414,0.145880342,0.146368907,0.158856201,0.143069771,0.144139321
0.140789844,0.154795396,0.153474115,0.147708174,0.155159441,0.155269227,0.147373228,0.14584953,0.158856201,0.143069771,0.144139321
0.141055667,0.154914114,0.153324043,0.148146232,0.155186168,0.15576596,0.147854563,0.146886833,0.159041065,0.143069771,0.143852848
0.14268839,0.154796241,0.153115347,0.149202631,0.155395872,0.156173057,0.14854097,0.147582408,0.159028349,0.143069771,0.144309719
0.144565332,0.155234521,0.153238419,0.149742404,0.15549493,0.156270247,0.149020642,0.148463829,0.159253542,0.143069771,0.144090733
0.145773396,0.155210847,0.153323901,0.151228051,0.15549493,0.156740824,0.149363516,0.149432096,0.160399802,0.143069771,0.143800979
0.146894355,0.155355821,0.153475321,0.150692339,0.155592396,0.156618122,0.150062427,0.150655384,0.160993734,0.143069771,0.143800979
0.146892866,0.155055704,0.153574287,0.153010709,0.155592396,0.15644322,0.151392325,0.150666838,0.161325629,0.143069771,0.142957965
0.146746564,0.1551908,0.153559662,0.153125343,0.155592396,0.156087039,0.151322904,0.150641765,0.16115758,0.143069771,0.143096164
0.149674201,0.155055192,0.153569844,0.154009094,0.155592396,0.155755855,0.151805495,0.152088179,0.160988115,0.143069771,0.143096164
0.151084336,0.155135275,0.15354566,0.154099377,0.155592396,0.155407066,0.15289267,0.153415091,0.161306451,0.143069771,0.143228261
0.152399597,0.155199076,0.153455344,0.154610857,0.155592396,0.155423905,0.153202131,0.153725767,0.161699349,0.143069771,0.143841774
