,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-39,20,-17,12,-15,14,-20,9,-19,10,-21,8
1,-56,33,-17,12,-15,14,-20,9,-19,10,-21,8
2,-77,42,-17,12,-15,14,-20,9,-19,10,-21,8
3,-103,46,-17,12,-15,14,-20,9,-19,10,-21,8
4,-125,54,-17,12,-15,14,-20,9,-19,10,-21,8
5,-145,64,-17,12,-15,14,-20,9,-19,10,-21,8
6,-169,70,-17,12,-15,14,-20,9,-19,10,-21,8
7,-174,72,-32,20,-15,14,-20,9,-19,10,-21,8
8,-174,72,-55,27,-15,14,-20,9,-19,10,-21,8
9,-174,72,-76,36,-15,14,-20,9,-19,10,-21,8
10,-174,72,-96,46,-15,14,-20,9,-19,10,-21,8
11,-174,72,-117,55,-15,14,-20,9,-19,10,-21,8
12,-174,72,-142,60,-15,14,-20,9,-19,10,-21,8
13,-174,72,-169,63,-15,14,-20,9,-19,10,-21,8
14,-174,72,-179,67,-25,20,-20,9,-19,10,-21,8
15,-174,72,-179,67,-42,33,-20,9,-19,10,-21,8
16,-174,72,-179,67,-55,50,-20,9,-19,10,-21,8
17,-174,72,-179,67,-72,63,-20,9,-19,10,-21,8
18,-174,72,-179,67,-85,80,-20,9,-19,10,-21,8
19,-174,72,-179,67,-102,93,-20,9,-19,10,-21,8
20,-174,72,-179,67,-117,108,-20,9,-19,10,-21,8
21,-174,72,-179,67,-125,120,-28,11,-19,10,-21,8
22,-174,72,-179,67,-125,120,-54,15,-19,10,-21,8
23,-174,72,-179,67,-125,120,-79,20,-19,10,-21,8
24,-174,72,-179,67,-125,120,-102,27,-19,10,-21,8
25,-174,72,-179,67,-125,120,-125,34,-19,10,-21,8
26,-174,72,-179,67,-125,120,-144,45,-19,10,-21,8
27,-174,72,-179,67,-125,120,-160,59,-19,10,-21,8
28,-174,72,-179,67,-125,120,-181,67,-20,10,-21,8
29,-174,72,-179,67,-125,120,-181,67,-42,18,-21,8
30,-174,72,-179,67,-125,120,-181,67,-62,28,-21,8
31,-174,72,-179,67,-125,120,-181,67,-83,37,-21,8
32,-174,72,-179,67,-125,120,-181,67,-104,46,-21,8
33,-174,72,-179,67,-125,120,-181,67,-126,54,-21,8
34,-174,72,-179,67,-125,120,-181,67,-147,63,-21,8
35,-174,72,-179,67,-125,120,-181,67,-163,77,-21,8
36,-174,72,-179,67,-125,120,-181,67,-168,80,-36,15
37,-174,72,-179,67,-125,120,-181,67,-168,80,-58,23
38,-174,72,-179,67,-125,120,-181,67,-168,80,-80,31
39,-174,72,-179,67,-125,120,-181,67,-168,80,-102,39
40,-174,72,-179,67,-125,120,-181,67,-168,80,-124,47
41,-174,72,-179,67,-125,120,-181,67,-168,80,-145,56
42,-174,72,-179,67,-125,120,-181,67,-168,80,-168,63
43,-179,76,-184,69,-125,120,-181,67,-168,80,-180,65
44,-179,76,-186,70,-131,121,-186,68,-172,82,-183,70
45,-182,78,-190,72,-134,123,-189,69,-175,83,-186,73
46,-183,80,-193,74,-139,123,-195,69,-180,83,-189,76
47,-188,81,-196,75,-141,127,-197,71,-182,86,-192,78
48,-191,83,-199,77,-145,129,-203,71,-186,86,-195,79
49,-203,84,-201,77,-146,132,-204,73,-189,87,-198,80
50,-210,86,-216,81,-147,133,-204,73,-189,87,-198,80
51,-210,86,-216,83,-157,137,-214,77,-189,87,-198,80
52,-210,86,-216,83,-157,137,-217,77,-201,92,-207,81
53,-214,86,-221,84,-159,140,-218,78,-203,94,-213,84
54,-216,87,-222,85,-161,143,-222,80,-206,96,-220,86
55,-219,88,-225,87,-164,146,-226,81,-211,97,-223,87
56,-228,92,-226,89,-166,147,-229,81,-215,97,-224,90
57,-248,96,-231,90,-166,147,-229,81,-215,97,-224,90
58,-248,96,-249,99,-167,149,-229,81,-215,97,-224,90
59,-248,96,-249,99,-184,162,-229,81,-215,97,-224,90
60,-248,96,-249,99,-184,163,-249,90,-215,97,-224,90
61,-248,96,-249,99,-184,163,-251,92,-233,105,-224,90
62,-248,96,-249,99,-184,163,-251,92,-239,107,-243,93
63,-252,97,-252,100,-185,164,-254,92,-240,108,-255,95
64,-256,98,-256,100,-188,166,-257,94,-242,111,-259,97
65,-259,100,-259,101,-191,167,-262,95,-247,112,-260,101
66,-262,101,-261,103,-194,169,-267,96,-252,114,-262,103
67,-272,104,-265,103,-197,169,-269,97,-254,114,-264,106
68,-287,106,-277,104,-197,169,-269,97,-254,114,-264,106
69,-287,106,-287,105,-206,179,-269,97,-254,114,-264,106
70,-287,106,-287,105,-211,179,-286,105,-254,114,-264,106
71,-287,106,-287,105,-211,179,-286,105,-269,124,-268,107
72,-288,107,-288,106,-212,180,-288,105,-271,124,-279,116
73,-291,108,-290,108,-216,182,-293,105,-276,124,-283,118
74,-301,108,-293,109,-218,184,-295,107,-277,127,-287,118
75,-303,108,-298,112,-218,192,-299,111,-280,128,-287,118
76,-307,112,-299,114,-219,193,-300,112,-285,129,-296,118
77,-307,112,-305,114,-224,195,-305,113,-289,131,-298,121
78,-312,113,-310,114,-227,196,-310,113,-292,132,-300,125
79,-316,115,-312,117,-229,200,-313,114,-296,132,-304,126
