,hamming_loss,f_beta,coverage,ranking_loss,average_precision,macro_averaging,micro_averaging,one_error
37,0.20056497175141244,0.5308336705180656,1.6779661016949152,0.9661016949152542,0.5329732317941079,0.539989895162309,0.6162162162162163,0.11864406779661017
38,0.19491525423728814,0.5642796610169492,1.6779661016949152,1.0169491525423728,0.5383427743670403,0.5867219213060998,0.634920634920635,0.11864406779661017
39,0.18361581920903955,0.6060307449743791,1.6610169491525424,1.0169491525423728,0.5675371664992855,0.6339441435283221,0.6632124352331606,0.11864406779661017
40,0.18361581920903955,0.6230155686785798,1.6271186440677967,0.9322033898305084,0.5688649452281942,0.6392860238702024,0.6666666666666666,0.11864406779661017
41,0.18361581920903955,0.6167866264221036,1.6101694915254239,0.9322033898305084,0.5688649452281942,0.6392860238702024,0.6666666666666666,0.11864406779661017
42,0.1807909604519774,0.6214689265536723,1.6271186440677967,0.9322033898305084,0.5763936218246674,0.6478330324172109,0.673469387755102,0.11864406779661017
43,0.1864406779661017,0.6129748684979545,1.6610169491525424,0.9830508474576272,0.5634777398409888,0.6354873534048652,0.663265306122449,0.11864406779661017
44,0.1807909604519774,0.6214689265536723,1.6271186440677967,0.9491525423728814,0.5763936218246674,0.6478330324172109,0.673469387755102,0.11864406779661017
45,0.18361581920903955,0.6260879523591388,1.593220338983051,0.8813559322033898,0.5704552099540522,0.6492823077795297,0.6733668341708543,0.1016949152542373
46,0.18361581920903955,0.6260879523591388,1.6610169491525424,0.9491525423728814,0.5704552099540522,0.6492823077795297,0.6733668341708543,0.1016949152542373
47,0.1864406779661017,0.6276137878499334,1.593220338983051,0.8983050847457628,0.5607266499076955,0.6392894687012333,0.6666666666666667,0.11864406779661017
48,0.18926553672316385,0.6175992570234502,1.6440677966101696,0.9322033898305084,0.5553606254738744,0.6228539179644123,0.6598984771573604,0.13559322033898305
49,0.19491525423728814,0.6116925720534249,1.5762711864406778,0.8813559322033898,0.5428212188666711,0.6116349168073305,0.6497461928934011,0.13559322033898305
50,0.19491525423728814,0.6217251495701859,1.6101694915254239,0.8983050847457628,0.5400497616360109,0.6075605189829327,0.6497461928934011,0.13559322033898305
51,0.1864406779661017,0.6347897049591965,1.6610169491525424,0.9491525423728814,0.5628646350864775,0.6361889081376376,0.6666666666666667,0.13559322033898305
52,0.1977401129943503,0.5893006785067444,1.6610169491525424,0.9322033898305084,0.5479900872875175,0.6189392357155514,0.6391752577319587,0.13559322033898305
53,0.20056497175141244,0.5833810966456507,1.6271186440677967,0.8983050847457628,0.5431670383966721,0.6112107410918955,0.6321243523316061,0.13559322033898305
54,0.2062146892655367,0.5679438112461622,1.6271186440677967,0.9322033898305084,0.5363986077442958,0.5994681228976645,0.6178010471204188,0.13559322033898305
55,0.192090395480226,0.6038729605575796,1.6101694915254239,0.8813559322033898,0.5601908092818426,0.6307124107353529,0.6494845360824743,0.11864406779661017
56,0.18926553672316385,0.5951883685436581,1.6271186440677967,0.8983050847457628,0.5663558434710704,0.6351766156363857,0.6528497409326426,0.11864406779661017
57,0.19491525423728814,0.5851745966918522,1.6271186440677967,0.8983050847457628,0.5528014795989099,0.6138616743879901,0.6424870466321243,0.13559322033898305
58,0.19491525423728814,0.5851745966918522,1.6101694915254239,0.8813559322033898,0.5528014795989099,0.6138616743879901,0.6424870466321243,0.13559322033898305
59,0.192090395480226,0.5936631909497162,1.6271186440677967,0.8983050847457628,0.5603932875085144,0.6265600870864029,0.6494845360824743,0.13559322033898305
60,0.192090395480226,0.5936631909497162,1.6271186440677967,0.8983050847457628,0.5603932875085144,0.6265600870864029,0.6494845360824743,0.13559322033898305
61,0.1977401129943503,0.581248971532006,1.6101694915254239,0.8813559322033898,0.5519200971358417,0.6185455971475524,0.6391752577319587,0.13559322033898305
62,0.20056497175141244,0.5748864517558435,1.6610169491525424,0.9152542372881356,0.547869638283123,0.6064243850263403,0.6282722513089005,0.13559322033898305
63,0.20056497175141244,0.5622814097390371,1.6610169491525424,0.9152542372881356,0.5450305021106535,0.6073172421691975,0.6282722513089005,0.13559322033898305
64,0.1977401129943503,0.583094516771746,1.6271186440677967,0.8813559322033898,0.5537885990043435,0.6226357107544537,0.6391752577319587,0.11864406779661017
65,0.1977401129943503,0.5753849562423841,1.6271186440677967,0.8813559322033898,0.5537885990043435,0.6226357107544537,0.6391752577319587,0.11864406779661017
66,0.19491525423728814,0.581248971532006,1.6101694915254239,0.847457627118644,0.5586597479432891,0.6298958117645547,0.6461538461538462,0.11864406779661017
67,0.19491525423728814,0.5890438731651935,1.6271186440677967,0.864406779661017,0.5586597479432891,0.6298958117645547,0.6461538461538462,0.11864406779661017
68,0.192090395480226,0.5936631909497162,1.6779661016949152,0.9322033898305084,0.567943151294489,0.6407183225870656,0.6530612244897959,0.1016949152542373
69,0.1864406779661017,0.6091101694915254,1.711864406779661,0.9661016949152542,0.5787699645591694,0.6511137649068683,0.6666666666666667,0.1016949152542373
70,0.1864406779661017,0.6186376330386214,1.694915254237288,0.9491525423728814,0.5806078042148057,0.6544508060637092,0.6699999999999999,0.1016949152542373
71,0.1807909604519774,0.6347225875956757,1.6440677966101696,0.8813559322033898,0.5876740773246819,0.6613862373466945,0.68,0.1016949152542373
72,0.17796610169491525,0.6322147144313163,1.6440677966101696,0.8983050847457628,0.5846143884016154,0.657904187315952,0.6834170854271356,0.11864406779661017
73,0.18361581920903955,0.6160648489314664,1.593220338983051,0.847457627118644,0.5828030626600641,0.6574405607653689,0.6733668341708543,0.1016949152542373
74,0.18361581920903955,0.6160648489314664,1.6610169491525424,0.9152542372881356,0.5828030626600641,0.6574405607653689,0.6733668341708543,0.1016949152542373
75,0.17796610169491525,0.6230155686785798,1.6440677966101696,0.8983050847457628,0.586252565039792,0.660790190201955,0.6834170854271356,0.1016949152542373
76,0.1807909604519774,0.6230155686785798,1.6779661016949152,0.9152542372881356,0.5792725080597351,0.6561788595036676,0.68,0.1016949152542373
77,0.18361581920903955,0.6284107319297713,1.6779661016949152,0.9322033898305084,0.570430868288304,0.6482304511757526,0.6766169154228856,0.1016949152542373
78,0.17231638418079095,0.6615590329225542,1.6610169491525424,0.9322033898305084,0.5940355286432377,0.6808092176438958,0.7053140096618358,0.1016949152542373
79,0.18361581920903955,0.6580045730047545,1.559322033898305,0.8135593220338984,0.57926028432111,0.6649002117953731,0.6859903381642513,0.0847457627118644
