,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23,n24,p24
0,-93,16,-95,2,-125,38,-118,14,-95,3,-94,3,-95,2,-95,2,-95,2,-95,2,-95,2,-93,4,-110,11,-94,4,-93,4,-117,16,-94,3,-95,2,-93,6,-94,3,-93,4,-94,3,-141,29,-93,4,-93,4
1,-113,31,-95,2,-222,108,-120,16,-95,3,-94,3,-95,2,-95,2,-95,2,-95,2,-95,2,-93,4,-113,12,-94,4,-93,4,-117,16,-94,3,-95,2,-95,6,-94,3,-93,4,-94,3,-161,47,-93,4,-93,4
2,-131,54,-95,2,-283,225,-120,16,-95,3,-94,3,-95,2,-95,2,-95,2,-95,2,-95,2,-93,4,-113,12,-94,4,-93,4,-117,16,-94,3,-95,2,-95,6,-94,3,-93,4,-94,3,-183,56,-93,4,-93,4
3,-183,67,-95,2,-461,230,-120,16,-95,3,-94,3,-95,2,-95,2,-95,2,-95,2,-95,2,-93,4,-113,12,-94,4,-93,4,-117,16,-94,3,-95,2,-95,6,-94,3,-93,4,-94,3,-183,58,-93,4,-93,4
4,-322,77,-95,3,-471,239,-122,16,-95,3,-94,3,-95,2,-95,2,-95,2,-95,2,-95,2,-93,4,-113,12,-96,5,-93,4,-122,18,-94,3,-95,2,-95,6,-94,3,-93,4,-94,3,-244,65,-93,5,-93,4
5,-345,77,-97,4,-518,239,-160,23,-95,3,-105,3,-95,2,-95,2,-95,2,-95,2,-96,2,-96,4,-115,17,-103,7,-98,4,-134,23,-99,4,-95,2,-99,8,-94,3,-93,9,-94,3,-280,65,-97,12,-99,13
6,-368,77,-97,4,-521,239,-172,37,-99,3,-105,3,-95,2,-95,2,-95,2,-95,2,-96,2,-96,4,-131,38,-127,7,-99,4,-178,32,-103,4,-95,2,-104,14,-94,3,-97,11,-94,3,-281,65,-120,14,-126,18
7,-384,80,-98,5,-532,240,-187,80,-99,4,-105,3,-95,2,-95,2,-95,2,-95,2,-96,2,-98,5,-163,39,-128,7,-100,4,-198,47,-106,4,-95,2,-108,21,-94,3,-107,13,-94,3,-281,65,-121,16,-178,22
8,-384,80,-98,5,-532,240,-411,106,-99,4,-105,3,-95,2,-95,2,-95,2,-95,2,-96,2,-98,5,-163,39,-128,7,-100,4,-198,47,-106,4,-95,2,-108,21,-94,3,-107,13,-94,3,-281,65,-121,16,-178,22
9,-384,80,-98,5,-571,240,-621,107,-99,4,-105,3,-95,2,-95,2,-95,2,-95,2,-96,2,-98,5,-163,39,-128,7,-100,4,-198,47,-106,4,-95,2,-108,21,-94,3,-107,13,-94,3,-281,65,-121,16,-178,22
10,-384,80,-98,5,-636,245,-771,110,-99,4,-105,3,-95,2,-95,2,-95,2,-95,2,-96,2,-98,5,-163,39,-128,7,-100,4,-207,58,-106,4,-95,2,-110,26,-94,3,-107,13,-94,3,-281,65,-121,16,-178,22
11,-412,80,-98,5,-636,245,-771,110,-102,4,-105,3,-95,2,-95,2,-95,2,-95,2,-98,2,-103,6,-164,39,-128,7,-100,4,-253,108,-106,4,-95,2,-207,36,-94,3,-108,16,-94,3,-281,65,-123,17,-178,22
12,-412,80,-98,5,-636,245,-771,110,-102,4,-105,3,-95,2,-95,2,-95,2,-95,2,-98,2,-103,6,-164,39,-128,7,-100,4,-488,123,-106,4,-95,2,-207,36,-94,3,-108,16,-94,3,-281,65,-123,17,-178,22
13,-477,80,-98,5,-636,245,-771,110,-104,5,-105,3,-95,2,-95,2,-95,2,-95,2,-98,2,-108,9,-164,39,-128,7,-100,4,-585,124,-106,4,-95,2,-208,37,-94,3,-152,22,-94,3,-285,65,-136,24,-178,22
14,-560,80,-100,5,-636,245,-771,110,-105,5,-105,3,-95,2,-95,2,-97,2,-95,2,-99,4,-139,12,-164,39,-128,7,-102,4,-697,124,-106,4,-97,2,-208,37,-94,3,-156,23,-94,3,-286,65,-138,24,-179,22
15,-719,87,-100,5,-636,245,-771,110,-105,5,-105,3,-95,2,-95,2,-97,2,-95,2,-99,7,-140,14,-164,39,-128,7,-102,4,-756,125,-106,4,-97,2,-208,37,-94,3,-157,24,-94,3,-299,66,-138,24,-179,24
16,-786,95,-102,5,-636,245,-771,110,-109,5,-105,3,-100,2,-95,2,-100,2,-95,2,-139,8,-144,15,-167,39,-129,7,-106,4,-756,125,-106,4,-97,2,-209,37,-99,3,-158,24,-96,3,-395,66,-138,24,-181,24
