,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-71,4,-74,9,-70,6,-72,2,-73,4,-73,2,-70,11,-72,7,-69,12,-79,10,-65,23,-70,3,-72,3,-71,4,-71,9,-71,5,-72,3,-71,3,-68,8
1,-76,4,-86,12,-74,8,-73,2,-80,4,-77,2,-76,11,-74,7,-70,13,-85,11,-76,25,-70,4,-73,3,-71,5,-78,9,-75,5,-78,3,-73,3,-71,10
2,-87,4,-95,16,-74,8,-76,2,-83,4,-79,2,-80,12,-75,7,-76,16,-92,12,-92,28,-74,5,-74,3,-74,6,-80,10,-77,5,-79,3,-74,3,-75,10
3,-87,4,-102,20,-78,9,-76,2,-89,5,-82,2,-86,13,-84,8,-77,16,-100,13,-101,28,-74,5,-80,3,-76,6,-85,12,-84,5,-80,3,-76,3,-81,12
4,-89,4,-108,22,-83,10,-77,2,-93,5,-84,2,-92,13,-88,8,-77,17,-109,14,-113,31,-76,5,-80,3,-80,6,-90,12,-99,5,-81,3,-79,3,-85,14
5,-91,4,-121,26,-85,12,-77,2,-95,5,-85,3,-104,15,-101,8,-77,19,-113,14,-119,35,-78,6,-80,3,-84,6,-98,12,-102,5,-83,3,-79,3,-89,15
6,-91,4,-124,27,-90,13,-78,2,-98,5,-87,3,-106,17,-115,8,-85,22,-123,16,-136,38,-79,6,-80,3,-86,6,-101,12,-106,5,-84,3,-82,3,-92,16
7,-94,5,-127,31,-95,13,-83,2,-101,5,-88,3,-113,19,-117,8,-89,24,-126,17,-145,44,-81,7,-80,3,-90,6,-113,12,-116,5,-86,3,-84,3,-92,17
8,-96,5,-138,36,-98,14,-83,2,-106,5,-91,3,-117,22,-127,9,-92,25,-129,17,-151,45,-81,8,-80,4,-96,6,-125,13,-117,5,-88,3,-86,3,-98,18
9,-99,5,-146,37,-100,16,-85,2,-112,5,-93,3,-125,23,-128,9,-93,27,-137,18,-165,49,-82,9,-80,4,-98,6,-133,14,-121,5,-92,3,-89,3,-102,19
