,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
0,-73,4,-61,19,-64,7,-69,2,-68,3,-69,5,-64,13,-66,5,-67,17,-64,7,-93,26,-68,5,-67,4,-71,3,-65,6,-69,2,-69,2,-69,2,-70,6
1,-73,4,-81,41,-64,7,-69,2,-68,3,-69,5,-66,14,-66,5,-89,26,-65,7,-101,36,-68,5,-67,4,-71,3,-65,6,-69,2,-69,2,-69,2,-70,6
2,-73,4,-110,46,-64,7,-69,2,-68,3,-69,5,-66,14,-66,5,-109,32,-65,7,-119,53,-68,5,-67,4,-71,3,-65,6,-69,2,-69,2,-69,2,-70,6
3,-73,4,-116,48,-64,7,-69,2,-68,3,-69,5,-66,14,-66,5,-113,33,-65,7,-183,71,-68,5,-67,4,-71,3,-65,6,-69,2,-69,2,-69,2,-70,6
4,-73,4,-123,50,-64,7,-69,2,-68,3,-69,5,-66,14,-66,5,-113,33,-65,7,-261,79,-68,5,-67,4,-71,3,-65,6,-69,2,-69,2,-69,2,-70,6
5,-73,4,-135,52,-64,7,-69,2,-68,3,-69,5,-66,14,-66,5,-114,33,-65,7,-337,83,-68,5,-67,4,-71,3,-65,6,-69,2,-69,2,-69,2,-70,6
6,-73,4,-202,59,-64,7,-69,2,-68,3,-69,5,-66,14,-66,5,-119,33,-65,7,-352,83,-68,5,-67,4,-71,3,-65,6,-69,2,-69,2,-69,2,-71,6
7,-73,4,-220,60,-65,8,-69,2,-68,3,-69,5,-69,18,-66,5,-121,34,-69,10,-407,84,-68,5,-67,4,-71,3,-65,6,-69,2,-69,2,-69,2,-72,6
8,-73,4,-229,61,-66,12,-69,2,-68,3,-69,5,-79,18,-66,5,-125,35,-71,13,-461,86,-68,5,-70,4,-71,3,-65,6,-69,2,-70,2,-69,2,-72,6
9,-76,4,-265,63,-85,18,-69,2,-68,3,-69,5,-79,18,-66,5,-133,35,-76,13,-474,86,-68,5,-70,4,-71,3,-65,6,-69,2,-71,2,-69,2,-72,8
10,-76,4,-324,66,-89,21,-69,2,-68,3,-71,5,-80,18,-66,5,-133,35,-77,13,-489,87,-68,5,-70,4,-73,6,-65,6,-69,2,-71,2,-69,2,-73,8
11,-76,4,-403,66,-97,23,-69,2,-68,3,-71,6,-80,18,-66,5,-133,35,-77,16,-491,87,-68,5,-70,4,-73,6,-65,6,-69,2,-71,2,-69,2,-73,8
12,-76,4,-458,66,-101,25,-69,2,-68,3,-72,6,-84,18,-66,5,-133,35,-98,23,-491,87,-68,5,-70,4,-74,6,-65,6,-69,2,-71,2,-69,2,-73,8
13,-76,4,-501,71,-108,27,-69,2,-68,3,-73,6,-86,18,-66,5,-150,36,-106,28,-493,87,-68,7,-70,4,-74,6,-65,6,-69,2,-71,2,-69,2,-73,8
14,-76,4,-504,71,-113,28,-69,2,-68,3,-73,6,-86,18,-66,5,-158,38,-172,38,-493,87,-68,7,-70,4,-74,6,-65,6,-69,2,-71,2,-69,2,-73,8
15,-80,4,-506,74,-137,28,-70,2,-68,3,-73,6,-89,18,-66,5,-195,38,-189,40,-493,87,-68,7,-70,4,-76,6,-65,6,-69,2,-71,2,-69,2,-73,8
16,-80,4,-507,74,-137,28,-70,2,-68,3,-75,7,-95,20,-66,5,-195,38,-264,43,-494,87,-68,7,-70,4,-76,6,-65,6,-69,2,-71,2,-69,2,-77,8
17,-80,4,-507,74,-137,28,-70,2,-68,3,-75,8,-159,21,-66,5,-215,38,-265,43,-494,87,-68,7,-70,4,-76,6,-73,6,-69,2,-71,2,-69,2,-77,8
18,-80,4,-507,74,-138,28,-70,2,-69,4,-86,9,-159,21,-66,5,-271,38,-278,43,-494,87,-78,7,-70,4,-77,6,-73,6,-69,2,-71,2,-69,2,-77,8
19,-80,4,-507,74,-139,28,-70,2,-72,5,-86,9,-160,21,-66,5,-298,38,-334,45,-494,87,-78,7,-70,4,-77,6,-73,6,-69,2,-73,2,-69,2,-78,9
