,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5
0,-42,17,-20,9,-19,10,-19,10,-19,10,-22,7
1,-63,26,-20,9,-19,10,-19,10,-19,10,-22,7
2,-86,33,-20,9,-19,10,-19,10,-19,10,-22,7
3,-110,39,-20,9,-19,10,-19,10,-19,10,-22,7
4,-135,44,-20,9,-19,10,-19,10,-19,10,-22,7
5,-158,51,-20,9,-19,10,-19,10,-19,10,-22,7
6,-179,60,-20,9,-19,10,-19,10,-19,10,-22,7
7,-197,63,-26,12,-19,10,-19,10,-19,10,-22,7
8,-197,63,-46,22,-19,10,-19,10,-19,10,-22,7
9,-197,63,-66,32,-19,10,-19,10,-19,10,-22,7
10,-197,63,-87,41,-19,10,-19,10,-19,10,-22,7
11,-197,63,-113,45,-19,10,-19,10,-19,10,-22,7
12,-197,63,-135,53,-19,10,-19,10,-19,10,-22,7
13,-197,63,-157,61,-19,10,-19,10,-19,10,-22,7
14,-197,63,-179,69,-19,10,-19,10,-19,10,-22,7
15,-197,63,-189,71,-27,20,-19,10,-19,10,-22,7
16,-197,63,-189,71,-45,32,-19,10,-19,10,-22,7
17,-197,63,-189,71,-61,46,-19,10,-19,10,-22,7
18,-197,63,-189,71,-72,65,-19,10,-19,10,-22,7
19,-197,63,-189,71,-88,79,-19,10,-19,10,-22,7
20,-197,63,-189,71,-102,95,-19,10,-19,10,-22,7
21,-197,63,-189,71,-116,111,-19,10,-19,10,-22,7
22,-197,63,-189,71,-131,126,-19,10,-19,10,-22,7
23,-197,63,-189,71,-132,128,-40,16,-19,10,-22,7
24,-197,63,-189,71,-132,128,-62,24,-19,10,-22,7
25,-197,63,-189,71,-132,128,-86,30,-19,10,-22,7
26,-197,63,-189,71,-132,128,-106,40,-19,10,-22,7
27,-197,63,-189,71,-132,128,-123,53,-19,10,-22,7
28,-197,63,-189,71,-132,128,-143,63,-19,10,-22,7
29,-197,63,-189,71,-132,128,-166,70,-19,10,-22,7
30,-197,63,-189,71,-132,128,-186,76,-22,11,-22,7
31,-197,63,-189,71,-132,128,-186,76,-47,16,-22,7
32,-197,63,-189,71,-132,128,-186,76,-68,25,-22,7
33,-197,63,-189,71,-132,128,-186,76,-91,32,-22,7
34,-197,63,-189,71,-132,128,-186,76,-110,43,-22,7
35,-197,63,-189,71,-132,128,-186,76,-128,55,-22,7
36,-197,63,-189,71,-132,128,-186,76,-150,63,-22,7
37,-197,63,-189,71,-132,128,-186,76,-170,73,-22,7
38,-197,63,-189,71,-132,128,-186,76,-184,79,-29,10
39,-197,63,-189,71,-132,128,-186,76,-184,79,-53,16
40,-197,63,-189,71,-132,128,-186,76,-184,79,-75,24
41,-197,63,-189,71,-132,128,-186,76,-184,79,-98,31
42,-197,63,-189,71,-132,128,-186,76,-184,79,-118,41
43,-197,63,-189,71,-132,128,-186,76,-184,79,-139,50
44,-197,63,-189,71,-132,128,-186,76,-184,79,-160,59
45,-197,63,-189,71,-132,128,-186,76,-184,79,-177,72
46,-208,66,-193,74,-132,128,-186,76,-184,79,-184,74
47,-208,66,-194,76,-137,137,-196,76,-186,80,-184,74
48,-211,67,-194,77,-137,138,-197,76,-192,82,-197,76
49,-215,67,-199,79,-141,139,-201,76,-196,83,-198,80
50,-216,69,-204,80,-143,141,-206,77,-200,84,-201,83
51,-220,70,-206,83,-145,144,-210,77,-205,84,-207,83
52,-227,75,-208,85,-148,145,-213,78,-207,85,-209,84
53,-237,77,-224,87,-148,145,-213,78,-207,85,-209,84
54,-237,77,-225,87,-160,151,-223,79,-207,85,-209,84
55,-237,77,-225,87,-160,151,-229,82,-218,94,-209,85
56,-238,78,-226,87,-162,152,-231,82,-220,95,-218,95
57,-248,79,-229,87,-162,154,-233,85,-222,98,-222,95
58,-271,84,-231,87,-162,154,-233,85,-222,98,-222,95
59,-271,85,-252,95,-162,154,-233,85,-222,98,-222,95
60,-271,85,-255,95,-174,169,-233,85,-222,98,-222,95
61,-271,85,-255,95,-176,174,-248,93,-222,98,-222,95
62,-271,85,-255,95,-176,174,-257,98,-230,106,-222,95
63,-271,85,-255,95,-176,174,-257,98,-245,112,-228,98
64,-272,85,-256,95,-176,175,-257,99,-245,112,-249,103
65,-274,87,-259,98,-180,176,-260,100,-251,112,-253,104
66,-277,89,-264,100,-184,177,-263,102,-252,114,-257,105
67,-281,90,-268,102,-186,181,-267,102,-255,115,-260,107
68,-286,95,-270,102,-190,182,-272,102,-259,116,-261,109
69,-296,98,-282,106,-190,183,-272,102,-259,116,-261,109
70,-296,98,-282,106,-199,189,-284,105,-259,116,-261,109
71,-296,98,-282,106,-199,189,-285,105,-272,119,-270,113
72,-297,101,-286,107,-201,191,-288,106,-276,121,-274,116
73,-299,103,-289,108,-206,191,-293,106,-281,122,-276,120
74,-301,106,-294,108,-210,192,-295,108,-284,124,-278,124
75,-307,108,-298,108,-212,195,-298,110,-286,126,-281,125
76,-307,108,-304,108,-216,197,-301,113,-291,127,-284,128
77,-309,109,-312,108,-217,200,-302,116,-293,129,-290,129
78,-313,109,-314,110,-221,203,-308,116,-298,130,-292,130
79,-318,111,-317,113,-222,207,-311,117,-300,131,-296,131
